δ,Ψ,objective,ζ_total,max_u,max_dual,tail_scenarios,PV,Wind_Onshore,Wind_Offshore,Gas,Nuclear,BESS_P,BESS_E,Duration,LDES_PHS_P,LDES_PHS_E,Duration_PHS
1,0.5,5.28E+08,2.07526832,165.8842568,5.81E-10,"Tuple{Int64, Float64}[]",210.2322429,227.3515164,6.558554943,25,3.999998682,0.001250515,0.005000667,3.998887001,20.34467686,445.1586481,21.88084142
0.8,0.5,5.26E+08,5.28E+08,2.78E+07,3.16E-09,"Tuple{Int64, Float64}[]",208.2776414,228.4957706,6.394807839,25,3.999992027,0.080139033,0.320513094,3.999462949,20.07731014,438.7598049,21.85351533
0.6,0.5,5.24E+08,5.28E+08,2.79E+07,4.57E-09,"Tuple{Int64, Float64}[]",206.5271663,229.5647609,6.245431632,25,3.999988319,0.108062154,0.432041363,3.998082106,19.85204626,430.8705891,21.70408952
0.4,0.5,5.22E+08,5.28E+08,2.79E+07,6.03E-09,"Tuple{Int64, Float64}[]",204.8859741,230.505715,6.136679047,25,3.999984696,0.137073925,0.548182833,3.999176583,19.62367137,422.9929234,21.55523884
0.2,0.5,5.20E+08,5.28E+08,2.80E+07,1.41E-08,"[(16, 1.0e-8), (22, 1.0e-8), (27, 1.0e-8), (1, 1.0e-8), (26, 1.0e-8), (4, 1.0e-8), (29, 1.0e-8), (13, 1.0e-8)]",203.3665816,231.3664894,6.04759273,25,3.999961803,0.319048576,1.274670344,3.995223419,19.35830805,415.1649065,21.4463426
