Storage,Time,Scenario,Dual_discharge,Dual_charge,Dual_energy
H2,1,11,-545.3146094844946,-0.00930801824082543,-0.00019569835774559913
H2,1,12,-0.012179048411355052,-0.024795690951839745,-0.0010618028689071519
H2,1,13,-0.029023253673923895,-0.009303405963094535,-0.00018047875145515453
H2,1,19,-779.1805652130784,-0.009301973700640386,-0.0001443229321246416
H2,1,1,-0.010535343482908976,-0.009301637387485823,-0.0004929812726277596
H2,1,22,-0.011252793037516846,-0.009303920538211313,-0.0004940401815445361
H2,1,23,-0.01559862808691917,-0.019748316735356135,-0.00044118717388614973
H2,1,24,-0.01096087676368865,-0.030778616079970338,-0.0020748508390580145
H2,1,26,-0.014729154907696294,-0.020898858647623936,-0.0007688360651752649
H2,1,27,-0.019728374340737372,-0.01113734286168732,-0.000509440892731684
H2,1,29,-0.012558342033906681,-0.023281165847276995,-0.0008909710278065961
H2,1,30,-0.00930560645330954,-110.056543754554,-0.007893167669193686
H2,1,4,-23.884232699959497,-0.009323159013543466,-0.0003425280097782319
H2,1,7,-0.014736474827441639,-0.009302039018888663,-0.00036831731683145333
H2,1,8,-0.0093054969594316,-100.0570088440788,-0.004881780211651559
H2,2,11,-0.009667760220538637,-0.02647332783111984,-0.00021836079882852583
H2,2,12,-0.01199587946196911,-0.02048588150334437,-0.001012316210363646
H2,2,13,-0.009331044112003395,-24.023124985379106,-0.0001908913443714803
H2,2,19,-0.00943024637847464,-0.2723556950391904,-0.00019474523487349174
H2,2,1,-0.010402023766598982,-0.009307282429121953,-0.0004013371639933049
H2,2,22,-0.017168961647831615,-0.009305546040390827,-0.00023937619031349648
H2,2,23,-0.014062913718663453,-0.02100930149397634,-0.0003691710981296904
H2,2,24,-0.01153919408128376,-0.011632127589732621,-0.001085367889495544
H2,2,26,-0.010713232048742595,-0.03567381568415135,-0.002159235005435122
H2,2,27,-0.011493114754857226,-0.025322398403320685,-0.0005258952364309961
H2,2,29,-0.01627436623058855,-0.017172897553911697,-0.0007042525623532292
H2,2,30,-0.009514435208484199,-0.009303854559151123,-0.004282598511377356
H2,2,4,-0.013484114743960909,-0.009312546026429332,-0.00024483040538575017
H2,2,7,-66.80530624960775,-0.009303743312288228,-0.00017369661496689597
H2,2,8,-0.010097807808082617,-0.00932124036807891,-0.002426361766304161
H2,3,11,-259.70729174885355,-0.009309997043199526,-0.00015196251051004223
H2,3,12,-0.011504209248951342,-0.027436768689622804,-0.00114036960178473
H2,3,13,-0.009301193891035644,-192.1870146462629,-0.00035822361486378105
H2,3,19,-0.00958197418747378,-0.10157295137620802,-0.00023553376865212357
H2,3,1,-0.012369526732606368,-0.009318123787026992,-0.0003359533518222532
H2,3,22,-94.59630886212413,-0.00930635593460349,-0.00013927250592585564
H2,3,23,-0.01062282130458049,-0.03698240622471316,-0.0009689170955116448
H2,3,24,-0.009932364743252075,-0.059285215892744915,-11.834559607292782
H2,3,26,-0.010463384491080589,-0.03845683887636046,-8.575959402244004
H2,3,27,-0.010074058221876184,-0.05345031863002735,-0.0008082704854841823
H2,3,29,-0.011897496007641808,-0.023310956182124136,-0.0007184246703623217
H2,3,30,-0.009961069504935341,-0.00929968468917153,-0.0014190296326286817
H2,3,4,-28.679307880662837,-0.00931434015641667,-0.00015384542418074427
H2,3,7,-15.928500778379082,-0.009308852774844808,-0.0001253813264083972
H2,3,8,-0.051839531591542136,-0.009302275414219538,-0.00023245308871769173
H2,4,11,-0.009509502972557607,-0.17192181163196685,-0.0001779623562378016
H2,4,12,-0.010430961316320209,-0.034983588167634604,-0.002502937493267656
H2,4,13,-0.009309166945531964,-66.0650797273575,-0.0005099404608429274
H2,4,19,-31.777694053798566,-0.009398108086706684,-0.00013735782423952262
H2,4,1,-0.021271157298507197,-0.009309915532296062,-0.0002094389243971379
H2,4,22,-0.009320298599041876,-8.28474620217164,-0.00015359619012626872
H2,4,23,-0.01144977952485942,-0.027992574720903392,-0.0011903387489301347
H2,4,24,-0.009382012308305607,-0.009306339240595077,-0.3988393888064305
H2,4,26,-0.05418948444066007,-0.009304776370143611,-0.00023460601023219492
H2,4,27,-0.010273288121220957,-0.020091801737656716,-0.0011006691117652252
H2,4,29,-0.010040484865520042,-0.05542137182096113,-0.007431991360533772
