delta,psi,objective,z_total,max_u,max_dual,tail_scenarios,Price_max,Price_min,PV,Wind_Onshore,Wind_Offshore,Gas,Nuclear,BESS_P,BESS_E,Duration,H2_P,H2_E,Duration_PHS
1.0,0.5,4.728474585615112e9,12.069353824869644,1956.468062039265,8.294191457830579e-10,"Tuple{Int64, Float64}[]",8999.990834154954,-7.480081882050064e-5,134.52501915961253,51.89547717484605,93.41185731909628,48.681135523226004,3.999998167872677,24.498880803082766,97.9955201313835,3.9999998742412934,4.899907477634035,440.6723563696188,89.93483211287112
0.75,0.5,4.718355958684679e9,4.711173757291801e9,5.5190580374756105e7,1.499661939924413e-9,"Tuple{Int64, Float64}[]",8999.885923535545,-0.002512111392731316,134.59276331170932,51.599686088001825,92.8794341447685,49.092101998644694,3.9999951841152033,23.802451144813855,95.20960668007498,3.999991685764662,5.339651761443687,466.31487979343143,87.33057896407713
0.5,0.5,4.708247426118493e9,4.711080104163084e9,5.509381827429658e7,3.4685454976194584e-9,"Tuple{Int64, Float64}[]",8999.719634240957,-0.007796917798055591,135.2738555741854,51.394308566572995,92.50975168400744,49.31998591954513,3.9999899416150106,23.964365074177945,95.85714573246734,3.999986873666652,5.678984990716432,488.31058255147974,85.98553849846977
0.25,0.5,4.69813482852249e9,4.710972739358634e9,5.5013863758347444e7,5.9707213881582534e-9,"Tuple{Int64, Float64}[]",8998.613027386993,-0.03212624936391255,135.70720353247202,51.21520217486736,92.18736019478078,49.48238348966381,3.9999785278561966,23.955255325461913,95.819666052372,3.9999434257970856,6.055132439720729,510.3635641947592,84.28611087791465
