Time,Scenario,Generator,Dispatch
1,11,PV,4.219505676925809
1,12,PV,0.6363133694743432
1,13,PV,6.568550641215145
1,19,PV,0.6466773925741821
1,1,PV,1.2551072975376616
1,22,PV,2.1961864831021005
1,23,PV,0.5045549246760473
1,24,PV,2.646715618798069
1,26,PV,0.1480281322219278
1,27,PV,0.42359403079246805
1,29,PV,1.1967887464680758
1,30,PV,1.4650714751094849
1,4,PV,0.5795150652818771
1,7,PV,0.5557660522951919
1,8,PV,0.49354725456805576
2,11,PV,0.12194727931837859
2,12,PV,0.9346721178559985
2,13,PV,30.894172208520093
2,19,PV,1.6523721205871909
2,1,PV,0.972688657656644
2,22,PV,5.607444606134294
2,23,PV,1.8697263626037293
2,24,PV,0.699886676232639
2,26,PV,2.4293589248745633
2,27,PV,2.297865939443358
2,29,PV,0.06826164392772599
2,30,PV,4.578380285624518
2,4,PV,3.5793873671083456
2,7,PV,1.8000256049131498
2,8,PV,8.215011821964469
3,11,PV,4.409844519511233
3,12,PV,0.0
3,13,PV,1.9980651957149673
3,19,PV,3.491227595165506
3,1,PV,0.0
3,22,PV,5.26330433478723
3,23,PV,0.658152616268162
3,24,PV,0.04917296316947307
3,26,PV,0.10474017139837885
3,27,PV,0.0
3,29,PV,0.7496938746955151
3,30,PV,5.798542547416398
3,4,PV,7.132315731483813
3,7,PV,0.0
3,8,PV,4.042700797625439
4,11,PV,0.1844545285199572
4,12,PV,2.6190051976316506
4,13,PV,0.055812759668359975
4,19,PV,1.1285707353472785
4,1,PV,2.100816952075797
4,22,PV,0.0
4,23,PV,3.3745033119881755
4,24,PV,1.01439291914717
4,26,PV,2.1596700900323187
4,27,PV,1.161061322669078
4,29,PV,1.009162994534854
4,30,PV,3.553180769884619
4,4,PV,1.0493092917937874
4,7,PV,1.7532555264746934
4,8,PV,6.97597302502023
5,11,PV,3.6241800431036526
5,12,PV,0.0
5,13,PV,4.656032370961347
5,19,PV,0.2625380130227528
5,1,PV,0.0
5,22,PV,2.3550986273183723
5,23,PV,0.0
5,24,PV,1.8932524298964706
5,26,PV,7.8428733389520815
5,27,PV,0.0
5,29,PV,0.0
5,30,PV,0.0
5,4,PV,4.900144736409064
5,7,PV,0.35465074218760834
5,8,PV,1.030496571951549
6,11,PV,0.0
6,12,PV,2.525778008228583
6,13,PV,1.145042895178938
6,19,PV,0.0
6,1,PV,3.098835584635426
6,22,PV,1.8590298708826345
6,23,PV,15.132826425373148
6,24,PV,2.7315248067299662
6,26,PV,0.0
6,27,PV,1.0040851951367922
6,29,PV,0.38538696950604073
6,30,PV,1.750504931971004
6,4,PV,0.011329868696874445
6,7,PV,0.28999923973229536
6,8,PV,9.499073035995979
7,11,PV,1.1682055301441177
7,12,PV,1.1884115701530178
7,13,PV,3.950384180740909
7,19,PV,1.8319256732657943
7,1,PV,0.0
7,22,PV,2.1217843112915675
7,23,PV,0.7292638923941508
7,24,PV,0.0
7,26,PV,1.3633013555110987
7,27,PV,0.0
7,29,PV,1.5474873340380422
7,30,PV,0.0
7,4,PV,3.4169250146392702
7,7,PV,0.572809493590303
7,8,PV,0.0
8,11,PV,0.28727147069501585
8,12,PV,0.05644312292602115
8,13,PV,0.0
8,19,PV,0.21344956160790468
8,1,PV,1.7794573403327714
8,22,PV,2.8855548485068243
8,23,PV,0.0
8,24,PV,1.6277803415656615
8,26,PV,0.0
8,27,PV,1.7029912294799194
8,29,PV,0.0
8,30,PV,9.304222925081946
8,4,PV,0.12220480679010036
8,7,PV,2.266177610256607
8,8,PV,5.2379126716702995
9,11,PV,0.7131442544758765
9,12,PV,3.0058749934209112
9,13,PV,5.43451436982137
9,19,PV,7.825037819939895
9,1,PV,0.0
9,22,PV,0.0
9,23,PV,4.6611216237760935
9,24,PV,0.0
9,26,PV,5.779141378086674
9,27,PV,0.0
9,29,PV,2.6751278686458213
9,30,PV,0.0
9,4,PV,1.6910762792081258
9,7,PV,0.05246467346615644
9,8,PV,0.0
10,11,PV,2.7869255699017255
10,12,PV,4.6330019743893285
10,13,PV,0.0
10,19,PV,0.0
10,1,PV,3.6513144413755265
10,22,PV,7.234268774046561
10,23,PV,0.0
10,24,PV,1.8409799308350259
10,26,PV,0.0
10,27,PV,2.783660463500013
10,29,PV,0.0
10,30,PV,9.828640090268069
10,4,PV,0.0
10,7,PV,1.2046522132789905
10,8,PV,7.373037889532304
11,11,PV,8.562468750579402
11,12,PV,0.0
11,13,PV,3.6798206457404126
11,19,PV,1.4989239999830266
11,1,PV,0.0
11,22,PV,0.0
11,23,PV,2.9366542102991344
11,24,PV,0.0
11,26,PV,0.6180588071666061
11,27,PV,0.011575790239965453
11,29,PV,6.888824250624849
11,30,PV,2.697067231319408
11,4,PV,2.059908981161118
11,7,PV,0.0
11,8,PV,0.0
12,11,PV,0.0
12,12,PV,6.407015009222861
12,13,PV,2.6351177840824676
12,19,PV,1.15477382805239
12,1,PV,8.679199113467675
12,22,PV,19.283127092401173
12,23,PV,0.4855538930449735
12,24,PV,2.089179060695097
12,26,PV,0.0
12,27,PV,3.4520010457319543
12,29,PV,1.5161199717776568
12,30,PV,0.0
12,4,PV,0.6332941146753349
12,7,PV,2.256983272611442
12,8,PV,7.463495860769507
13,11,PV,1.3171426827698987
13,12,PV,0.0
13,13,PV,3.3637963385435388
13,19,PV,1.4686021188023306
13,1,PV,1.6442208851011813
13,22,PV,0.25315512241944327
13,23,PV,8.5613252158241
13,24,PV,0.0
13,26,PV,3.268201828579786
13,27,PV,0.0
13,29,PV,15.732957277571995
13,30,PV,0.9216237986501888
13,4,PV,1.230220172644223
13,7,PV,0.0
13,8,PV,0.0
14,11,PV,0.0
14,12,PV,4.873108555741813
14,13,PV,0.04678221060841481
14,19,PV,0.0
14,1,PV,0.0
14,22,PV,1.8746570453449485
14,23,PV,0.02220939337041784
14,24,PV,7.436074680785667
14,26,PV,0.36378515593379096
14,27,PV,2.2593436885417275
14,29,PV,0.0
14,30,PV,0.0
14,4,PV,0.0
14,7,PV,3.636781266235562
14,8,PV,6.697690778343896
15,11,PV,4.92261746126977
15,12,PV,0.0
15,13,PV,3.4169560860179637
15,19,PV,0.6105738766458408
15,1,PV,5.147431300384897
15,22,PV,0.0
15,23,PV,2.413319821147261
15,24,PV,2.7370387258808897
15,26,PV,2.925116027993599
15,27,PV,0.0
15,29,PV,9.265057777652094
15,30,PV,1.9373616781805052
15,4,PV,5.738403736234696
15,7,PV,0.0
15,8,PV,1.4926292540436668
16,11,PV,0.0
16,12,PV,8.206144318440066
16,13,PV,0.0
16,19,PV,0.0
16,1,PV,1.6503503187376949
16,22,PV,9.871932032065919
16,23,PV,4.364109988972798
16,24,PV,0.0
16,26,PV,1.30352836348564
16,27,PV,5.045429734137467
16,29,PV,0.9151447906501444
16,30,PV,0.0
16,4,PV,1.1805946918214476
16,7,PV,0.7688446809221101
16,8,PV,1.7142944370142397
17,11,PV,7.734934324479676
17,12,PV,3.4311661810608824
17,13,PV,2.671821744196195
17,19,PV,0.0
17,1,PV,0.0
17,22,PV,0.0
17,23,PV,0.0
17,24,PV,4.989020631206332
17,26,PV,1.4706342935729273
17,27,PV,0.0
17,29,PV,3.020307583800871
17,30,PV,6.406880691880661
17,4,PV,0.0
17,7,PV,0.9019407329176458
17,8,PV,0.0
18,11,PV,0.0
18,12,PV,39.90370192467759
18,13,PV,0.0
18,19,PV,3.984076763355249
18,1,PV,3.4286441899170113
18,22,PV,1.1152636877019684
18,23,PV,0.28438367600747794
18,24,PV,0.0
18,26,PV,1.6008705650752157
18,27,PV,2.4493257819768193
18,29,PV,3.698029960694983
18,30,PV,0.0
18,4,PV,0.0
18,7,PV,3.408341413888398
18,8,PV,2.4181372501157052
19,11,PV,3.251281806870876
19,12,PV,2.78848810806467
19,13,PV,6.583430501408703
19,19,PV,0.0
19,1,PV,0.0
19,22,PV,2.9175608485464717
19,23,PV,9.067031290190501
19,24,PV,3.2113531464760756
19,26,PV,0.05862329182944904
19,27,PV,0.0
19,29,PV,0.0
19,30,PV,3.873231272582825
19,4,PV,1.0427374837296146
19,7,PV,0.0
19,8,PV,0.0
20,11,PV,0.0
20,12,PV,43.64197230625687
20,13,PV,0.0
20,19,PV,0.6220891355161117
20,1,PV,4.253596043615155
20,22,PV,0.0
20,23,PV,0.0
20,24,PV,3.848168593848674
20,26,PV,0.0
20,27,PV,3.0546540495033154
20,29,PV,2.448908228668762
20,30,PV,0.0
20,4,PV,0.0
20,7,PV,3.070066280876801
20,8,PV,7.110045566701179
21,11,PV,1.3816939799170938
21,12,PV,0.5848687867408418
21,13,PV,2.7304641466485546
21,19,PV,0.9570310660521528
21,1,PV,0.0
21,22,PV,1.54356384342938
21,23,PV,11.447443957508456
21,24,PV,0.0
21,26,PV,3.5863578338079667
21,27,PV,0.0
21,29,PV,0.0
21,30,PV,3.6767614804660855
21,4,PV,0.5125356270896901
21,7,PV,0.0
21,8,PV,0.0
22,11,PV,0.00679674204130558
22,12,PV,12.891783378373995
22,13,PV,1.5612645722464507
22,19,PV,0.043300090731066235
22,1,PV,9.283155981071888
22,22,PV,0.7771165314345844
22,23,PV,0.0
22,24,PV,5.994384736565067
22,26,PV,0.0
22,27,PV,2.70153877894564
22,29,PV,5.231315097168448
22,30,PV,0.15083110146570472
22,4,PV,3.349295177277139
22,7,PV,2.527541903813846
22,8,PV,12.407083922754529
23,11,PV,3.324316217115018
23,12,PV,0.24621278283047532
23,13,PV,2.5974537711415295
23,19,PV,0.8283111654398319
23,1,PV,0.0
23,22,PV,0.0
