δ,Ψ,objective,ζ_total,max_u,max_dual,tail_scenarios,PV,Wind_Onshore,Wind_Offshore,Gas,Nuclear,BESS_P,BESS_E,Duration,LDES_PHS_P,LDES_PHS_E,Duration_PHS
1.0,0.5,5.3238529374286664e8,2.477611716640782,198.17447118016312,3.8520369020529146e-10,"Tuple{Int64, Float64}[]",180.1743418595151,42.43377749209562,120.48513013686116,25.0,3.99999922413973,0.00803144775443988,0.032124954765688454,3.9998958777923197,11.771906898919433,258.10807711293995,21.925766091187164
0.8,0.5,5.305091876410429e8,5.323829601973423e8,2.3774432771835975e7,1.8403787254034268e-9,"Tuple{Int64, Float64}[]",179.04717726161084,44.39159042204083,119.73626600029638,25.0,3.999995357660946,0.12527337431834665,0.5010785932814337,3.999881028254934,11.52733780305763,254.28232515702047,22.05906771375885
0.6,0.5,5.2863352481114304e8,5.323625128732632e8,2.3781973221127607e7,4.471934176274808e-9,"Tuple{Int64, Float64}[]",177.76983093451042,46.5390214045113,118.89807468004011,25.0,3.9999886202290575,0.2265137442892558,0.9059011991335121,3.9993211095247503,11.27001735221353,249.97016902940243,22.180105071471438
0.4,0.5,5.2676305157418466e8,5.3234371708664936e8,2.3785308407695714e7,3.910212565504651e-9,"Tuple{Int64, Float64}[]",176.39832426911457,48.52408534065846,118.18114575931993,25.0,3.999990038668772,0.17780096018916128,0.7110898735736038,3.9993590181801038,11.059943420376989,246.112194617029,22.25257266358059
0.2,0.5,5.248887559423962e8,5.3231915715567786e8,2.379047714618054e7,8.026597438713901e-9,"Tuple{Int64, Float64}[]",175.14528040653582,50.43396998629062,117.45925501358265,25.0,3.9999790378178632,0.2960824941506715,1.1837778010160376,3.9981350616886946,10.832237314300137,241.33906743535593,22.27970643855384
