Time,Scenario,price_model
1,10,0.13841233235210423
1,11,130.0006844207041
1,12,0.005006334957760377
1,13,130.00042182802537
1,14,0.09723613462504518
1,15,0.00524630457640268
1,16,129.06787380414482
1,17,129.99849847694847
1,18,0.0010313659934541297
1,19,130.00109654012812
1,1,129.99960019441116
1,20,130.00014819770973
1,21,129.99882953149086
1,22,129.99714343329762
1,23,0.009501130547712257
1,24,0.27486466623332695
1,25,0.016762652717539538
1,26,0.0042624249426070565
1,27,129.99680497730188
1,28,129.99706057764902
1,29,0.022976290437139776
1,2,0.29031677345485585
1,30,129.96878611412112
1,3,0.000923680300035414
1,4,129.9983182219013
1,5,130.0028136486612
1,6,0.0009479055234310798
1,7,129.9934031208792
1,8,0.0212677767393488
1,9,129.94371469017995
2,10,0.0516737084657319
2,11,129.9642903076976
2,12,130.00023667290804
2,13,129.9849804350841
2,14,129.99875841565182
2,15,130.00183412555288
2,16,0.002152173621745191
2,17,130.00280088099947
2,18,0.0023012948887848558
2,19,0.00491122809334094
2,1,129.99726264736154
2,20,129.99952253319148
2,21,130.0029599102029
2,22,130.00528662844485
2,23,0.04074753040243253
2,24,130.00130971523694
2,25,0.007106786065622368
2,26,0.0011976734539021108
2,27,129.9624699499411
2,28,130.0004028793775
2,29,129.98614727188271
2,2,0.0005793722248179101
2,30,129.9991180256627
2,3,0.007566917743466259
2,4,129.99525967476043
2,5,0.00635712177356043
2,6,130.00363697521718
2,7,130.02356650323878
2,8,129.99911806165312
2,9,0.003755127690138117
3,10,0.0016319344426771573
3,11,311.999686329737
3,12,0.024860294219201256
3,13,129.99304136867832
3,14,130.01175887553248
3,15,129.97166559507139
3,16,0.04789307212796571
3,17,129.99726621547757
3,18,130.00976405514558
3,19,129.9992618285903
3,1,129.99754072692366
3,20,129.998407761055
3,21,129.89234474723156
3,22,207.9548323019614
3,23,0.0009096813957839828
3,24,129.97140116676894
3,25,0.008132418172782367
3,26,0.16604179475831327
3,27,0.005062546357805963
3,28,129.9879417473984
3,29,129.99135123341463
3,2,0.002485889975827443
3,30,130.00157716989062
3,3,0.0013353526302222268
3,4,130.01899824949788
3,5,129.99450438940357
3,6,130.00029984494915
3,7,129.99025168025778
3,8,130.00625770383303
3,9,0.014653960596809665
4,10,0.014221391680066425
4,11,0.0034547517066145696
4,12,129.99768531811378
4,13,129.9670541564819
4,14,130.00329392206518
4,15,130.03801414793418
4,16,0.039649192871743066
4,17,130.00132088690685
4,18,0.09395378088766934
4,19,130.00133259357096
4,1,130.01118938361148
4,20,130.01144933460714
4,21,130.1087101576405
