Y,T,Weights
3,1,11
3,2,10
3,3,13
3,4,4
3,5,8
3,6,8
3,7,4
3,8,4
3,9,8
3,10,13
3,11,10
3,12,10
3,13,16
3,14,8
3,15,14
3,16,10
3,17,14
3,18,10
3,19,3
3,20,5
3,21,8
3,22,8
3,23,4
3,24,4
3,25,7
3,26,11
3,27,12
3,28,13
3,29,4
3,30,9
3,31,8
3,32,15
3,33,9
3,34,7
3,35,7
3,36,7
3,37,3
3,38,15
3,39,4
3,40,5
3,41,16
3,42,8
3,43,7
3,44,8
3,45,8
3,46,4
3,47,13
3,48,12
3,49,4
3,50,8
3,51,8
3,52,3
3,53,5
3,54,8
3,55,8
3,56,3
3,57,5
3,58,8
3,59,8
3,60,2
3,61,6
3,62,6
3,63,10
3,64,15
3,65,9
3,66,8
3,67,7
3,68,11
3,69,6
3,70,7
3,71,12
3,72,11
3,73,10
3,74,3
3,75,5
3,76,6
3,77,10
3,78,3
3,79,5
3,80,6
3,81,12
3,82,7
3,83,5
3,84,10
3,85,3
3,86,5
3,87,6
3,88,10
3,89,3
3,90,5
3,91,7
3,92,11
3,93,6
3,94,6
3,95,6
3,96,8
3,97,4
3,98,7
3,99,4
3,100,5
3,101,6
3,102,9
3,103,9
3,104,3
3,105,4
3,106,8
3,107,8
3,108,2
3,109,4
3,110,10
3,111,9
3,112,3
3,113,12
3,114,9
3,115,15
3,116,6
3,117,3
3,118,10
3,119,4
3,120,7
3,121,6
3,122,5
3,123,7
3,124,9
3,125,4
3,126,4
3,127,7
3,128,9
3,129,3
3,130,5
3,131,8
3,132,8
3,133,10
3,134,4
3,135,10
3,136,4
3,137,4
3,138,6
3,139,10
3,140,6
3,141,9
3,142,11
3,143,6
3,144,7
3,145,12
3,146,4
3,147,8
3,148,9
3,149,2
3,150,6
3,151,7
3,152,11
3,153,6
3,154,7
3,155,11
3,156,6
3,157,5
3,158,13
3,159,6
3,160,7
3,161,10
3,162,7
3,163,7
3,164,11
3,165,6
3,166,7
3,167,11
3,168,8
3,169,5
3,170,9
3,171,15
3,172,11
3,173,7
3,174,7
3,175,10
3,176,7
3,177,6
3,178,9
3,179,3
3,180,6
3,181,7
3,182,10
3,183,6
3,184,7
3,185,11
3,186,7
3,187,7
3,188,9
3,189,2
3,190,6
3,191,6
3,192,9
3,193,2
3,194,7
3,195,6
3,196,9
3,197,2
3,198,7
3,199,6
3,200,9
3,201,2
3,202,7
3,203,6
3,204,11
3,205,7
3,206,5
3,207,11
3,208,2
3,209,5
3,210,2
3,211,5
3,212,10
3,213,2
3,214,5
3,215,2
3,216,5
3,217,10
3,218,2
3,219,6
3,220,6
3,221,9
3,222,2
3,223,5
3,224,3
3,225,4
3,226,5
3,227,5
3,228,3
3,229,5
3,230,8
3,231,8
3,232,2
3,233,5
3,234,2
3,235,6
3,236,11
3,237,6
