Y,T,year,PV,Wind
10,1,2018.0,0.00011111111111111112,0.42803333333333327
10,2,2018.0,0.079,0.29396666666666665
10,3,2018.0,0.001142857142857143,0.43229999999999996
10,4,2018.0,0.0005,0.3018833333333334
10,5,2018.0,0.008285714285714287,0.41164285714285714
10,6,2018.0,0.0031,0.53413
10,7,2018.0,0.02723076923076923,0.5042846153846153
10,8,2018.0,0.0,0.1931375
10,9,2018.0,0.010750000000000001,0.254375
10,10,2018.0,0.0,0.14352499999999999
10,11,2018.0,0.03288888888888889,0.13794444444444445
10,12,2018.0,0.0,0.2660166666666667
10,13,2018.0,0.0,0.4004333333333333
10,14,2018.0,0.08871428571428572,0.3813714285714286
10,15,2018.0,0.012857142857142857,0.3122285714285714
10,16,2018.0,0.0,0.19866
10,17,2018.0,0.04866666666666667,0.17790000000000003
10,18,2018.0,0.24799999999999994,0.16504
10,19,2018.0,0.005142857142857143,0.22107142857142856
10,20,2018.0,0.0,0.29982222222222216
10,21,2018.0,0.039,0.3167333333333333
10,22,2018.0,0.21575,0.2732
10,23,2018.0,0.012555555555555556,0.3901
10,24,2018.0,0.0012727272727272728,0.3489545454545454
10,25,2018.0,0.01775,0.370125
10,26,2018.0,0.0,0.2892166666666666
10,27,2018.0,0.0006000000000000001,0.1292
10,28,2018.0,0.071,0.047542857142857144
10,29,2018.0,0.0,0.0885
10,30,2018.0,0.0,0.10952999999999999
10,31,2018.0,0.032937499999999995,0.0746375
10,32,2018.0,0.0,0.16093749999999998
10,33,2018.0,0.04544444444444445,0.2992444444444444
10,34,2018.0,0.0,0.43916666666666665
10,35,2018.0,0.0,0.4607888888888889
10,36,2018.0,0.0169375,0.4391562499999999
10,37,2018.0,0.0,0.37975000000000003
10,38,2018.0,0.015666666666666666,0.43060000000000004
10,39,2018.0,0.0962,0.55252
10,40,2018.0,0.0017142857142857144,0.7269428571428572
10,41,2018.0,0.0,0.7096750000000001
10,42,2018.0,0.0,0.52302
10,43,2018.0,0.031599999999999996,0.4796600000000001
10,44,2018.0,0.0005454545454545455,0.5828909090909091
10,45,2018.0,0.03475,0.6504583333333334
10,46,2018.0,0.0,0.5891400000000001
10,47,2018.0,0.0014285714285714286,0.7579285714285714
10,48,2018.0,0.085375,0.6662125000000001
10,49,2018.0,0.0,0.3745
10,50,2018.0,0.0,0.2910666666666667
10,51,2018.0,0.03528571428571429,0.29242857142857137
10,52,2018.0,0.0,0.32667999999999997
10,53,2018.0,0.0333125,0.36815000000000003
10,54,2018.0,0.0,0.205125
10,55,2018.0,0.03233333333333333,0.13183333333333333
10,56,2018.0,0.0,0.07267777777777779
10,57,2018.0,0.023833333333333335,0.2711833333333334
10,58,2018.0,0.006111111111111111,0.4833888888888889
10,59,2018.0,0.0,0.43917777777777783
10,60,2018.0,0.023000000000000003,0.41863333333333336
10,61,2018.0,0.174,0.51162
10,62,2018.0,0.005857142857142858,0.4209428571428572
10,63,2018.0,0.0,0.4365666666666666
10,64,2018.0,0.0002,0.6120800000000001
10,65,2018.0,0.02584615384615385,0.6501615384615385
10,66,2018.0,0.0,0.5208666666666667
10,67,2018.0,0.0,0.7240666666666667
10,68,2018.0,0.0004,0.88824
10,69,2018.0,0.058750000000000004,0.8421749999999999
10,70,2018.0,0.0,0.599125
10,71,2018.0,0.0,0.48955000000000004
10,72,2018.0,0.018333333333333333,0.3746333333333333
10,73,2018.0,0.125,0.26638
10,74,2018.0,0.0035,0.153275
10,75,2018.0,0.0,0.1451625
10,76,2018.0,0.006,0.0882
10,77,2018.0,0.17099999999999996,0.049433333333333336
10,78,2018.0,0.0055000000000000005,0.152
10,79,2018.0,0.0,0.27759999999999996
10,80,2018.0,0.0,0.47254999999999997
10,81,2018.0,0.017,0.7810399999999998
10,82,2018.0,0.0,0.72432
10,83,2018.0,0.0,0.557025
10,84,2018.0,0.06050000000000001,0.57723
10,85,2018.0,0.0,0.6948199999999999
10,86,2018.0,0.0,0.6957666666666666
10,87,2018.0,0.085625,0.556825
10,88,2018.0,0.010833333333333334,0.4268
10,89,2018.0,0.008692307692307692,0.34513076923076924
10,90,2018.0,0.19,0.48826
10,91,2018.0,0.003,0.61535
10,92,2018.0,0.0012000000000000001,0.65996
10,93,2018.0,0.07337500000000001,0.6720625
10,94,2018.0,0.0,0.5362833333333333
10,95,2018.0,0.0,0.6317375
10,96,2018.0,0.136625,0.7305750000000001
10,97,2018.0,0.007285714285714286,0.6816142857142856
10,98,2018.0,0.0,0.5141555555555556
10,99,2018.0,0.062,0.3142333333333333
10,100,2018.0,0.2814,0.17315999999999998
10,101,2018.0,0.01242857142857143,0.09335714285714285
10,102,2018.0,0.0,0.09952222222222223
10,103,2018.0,0.0238125,0.1379
10,104,2018.0,0.0,0.139225
10,105,2018.0,0.033,0.11395
10,106,2018.0,0.242,0.0897
10,107,2018.0,0.011857142857142858,0.08802857142857143
10,108,2018.0,0.0,0.12659999999999996
