Y,T,year,PV,Wind
5,1,2013.0,0.0054,0.46833
5,2,2013.0,0.1384,0.51206
5,3,2013.0,0.0035,0.47552500000000003
5,4,2013.0,0.0,0.342125
5,5,2013.0,0.0,0.2166
5,6,2013.0,0.0016666666666666668,0.3111
5,7,2013.0,0.022833333333333334,0.4512333333333334
5,8,2013.0,0.0,0.58585
5,9,2013.0,0.0,0.62783
5,10,2013.0,0.006500000000000001,0.5198
5,11,2013.0,0.015545454545454545,0.3305636363636364
5,12,2013.0,0.0,0.4018727272727273
5,13,2013.0,0.04466666666666667,0.32053333333333334
5,14,2013.0,0.005714285714285714,0.2424
5,15,2013.0,0.0010769230769230769,0.23377692307692308
5,16,2013.0,0.024000000000000004,0.37884999999999996
5,17,2013.0,0.0,0.24999999999999994
5,18,2013.0,0.0,0.09378
5,19,2013.0,0.017599999999999998,0.14756
5,20,2013.0,0.0092,0.30157
5,21,2013.0,0.0,0.21236666666666668
5,22,2013.0,0.011875,0.2068
5,23,2013.0,0.0,0.247525
5,24,2013.0,0.0154,0.3406533333333333
5,25,2013.0,0.0,0.24475555555555553
5,26,2013.0,0.09974999999999999,0.17067499999999997
5,27,2013.0,0.003428571428571429,0.16328571428571428
5,28,2013.0,0.0,0.09052222222222223
5,29,2013.0,0.025066666666666668,0.04861333333333333
5,30,2013.0,0.0035,0.06398333333333334
5,31,2013.0,0.04416666666666667,0.079425
5,32,2013.0,0.00018181818181818183,0.20460909090909093
5,33,2013.0,0.03966666666666667,0.22063333333333332
5,34,2013.0,0.0,0.17907
5,35,2013.0,0.04106666666666667,0.16909999999999997
5,36,2013.0,0.0,0.13626666666666665
5,37,2013.0,0.0209375,0.24343124999999996
5,38,2013.0,0.0,0.15738749999999999
5,39,2013.0,0.10814285714285714,0.08164285714285714
5,40,2013.0,0.015625,0.13002499999999997
5,41,2013.0,0.0,0.1479
5,42,2013.0,0.044000000000000004,0.1273733333333333
5,43,2013.0,0.0,0.16796666666666668
5,44,2013.0,0.035333333333333335,0.21303333333333332
5,45,2013.0,0.1782,0.27092
5,46,2013.0,0.0032857142857142855,0.4580285714285714
5,47,2013.0,0.00036363636363636367,0.5928818181818181
5,48,2013.0,0.03453333333333333,0.5952066666666667
5,49,2013.0,0.0008888888888888889,0.4490333333333334
5,50,2013.0,0.1242,0.32399999999999995
5,51,2013.0,0.00977777777777778,0.2888222222222222
5,52,2013.0,0.0,0.28169999999999995
5,53,2013.0,0.0354,0.30233333333333334
5,54,2013.0,0.0,0.3247333333333333
5,55,2013.0,0.0346,0.49727999999999994
5,56,2013.0,0.0,0.44388888888888883
5,57,2013.0,0.0396,0.27060666666666666
5,58,2013.0,0.0,0.16858888888888893
5,59,2013.0,0.0935,0.1143125
5,60,2013.0,0.003125,0.1554
5,61,2013.0,0.0,0.08925
5,62,2013.0,0.03833333333333333,0.0867
5,63,2013.0,0.20060000000000003,0.09449999999999999
