O,T,G,value
13,154,PV,0.0
13,155,PV,0.0413333333333333
13,156,PV,0.0153333333333333
13,157,PV,0.0
13,158,PV,0.0
13,159,PV,0.0
13,160,PV,0.0
13,161,PV,0.0
13,162,PV,0.0
13,163,PV,0.0
13,164,PV,0.0
13,165,PV,0.0
13,166,PV,0.0
13,167,PV,0.0143333333333333
13,168,PV,0.0577499999999999
13,169,PV,0.009
13,170,PV,0.0
13,171,PV,0.0
13,172,PV,0.0
13,173,PV,0.0
13,174,PV,0.0
13,175,PV,0.0289999999999999
13,176,PV,0.1514
13,177,PV,0.0125
13,178,PV,0.0
13,179,PV,0.0
13,180,PV,0.0
13,181,PV,0.0
13,182,PV,0.0
13,183,PV,0.0
13,184,PV,0.0
13,185,PV,0.0
13,186,PV,0.008
13,187,PV,0.064
13,188,PV,0.0119999999999999
13,189,PV,0.0
13,190,PV,0.0
13,191,PV,0.0
13,192,PV,0.0
13,193,PV,0.0
13,194,PV,0.0
13,195,PV,0.0
13,196,PV,0.043
13,197,PV,0.149
13,198,PV,0.2179999999999999
13,199,PV,0.125
13,200,PV,0.0185
13,201,PV,0.0
13,202,PV,0.0
13,203,PV,0.0
13,204,PV,0.0
13,205,PV,0.0
13,206,PV,0.0
13,207,PV,0.0
13,208,PV,0.005
13,209,PV,0.02
13,210,PV,0.032
13,211,PV,0.0335
13,212,PV,0.00775
13,213,PV,0.0
13,214,PV,0.0
13,215,PV,0.0
13,216,PV,0.0
13,217,PV,0.0006
13,218,PV,0.014
13,219,PV,0.0624
13,220,PV,0.0095
13,221,PV,0.0
13,222,PV,0.0
13,223,PV,0.0
13,224,PV,0.0
13,225,PV,0.0
13,226,PV,0.0
13,227,PV,0.0
13,228,PV,0.0301666666666666
13,229,PV,0.0125
13,230,PV,0.0
13,231,PV,0.0
13,232,PV,0.0
13,233,PV,0.0
13,234,PV,0.0
13,235,PV,0.0
13,236,PV,0.0105
13,237,PV,0.082
13,238,PV,0.187
13,239,PV,0.2309999999999999
13,240,PV,0.137
13,241,PV,0.0225
13,242,PV,0.0
13,243,PV,0.0
13,244,PV,0.0
13,245,PV,0.0
13,246,PV,0.0
13,247,PV,0.0
13,248,PV,0.0
13,249,PV,0.0
13,250,PV,0.0
13,251,PV,0.0295
13,252,PV,0.072
13,253,PV,0.1005
13,254,PV,0.086
13,255,PV,0.015
13,256,PV,0.0
13,257,PV,0.0
13,258,PV,0.0
13,259,PV,0.0
13,260,PV,0.0
13,261,PV,0.0243333333333333
13,262,PV,0.07675
13,263,PV,0.0115
13,264,PV,0.0
13,265,PV,0.0
13,266,PV,0.0
13,267,PV,0.0
13,268,PV,0.0
13,269,PV,0.0
13,270,PV,0.0145
13,271,PV,0.0925
13,272,PV,0.106
13,273,PV,0.1
13,274,PV,0.074
13,275,PV,0.019
13,276,PV,0.0
13,277,PV,0.0
13,278,PV,0.0
13,279,PV,0.0
13,280,PV,0.0
13,281,PV,0.0
13,282,PV,0.0
13,283,PV,0.002
13,284,PV,0.0571999999999999
13,285,PV,0.0196666666666666
13,286,PV,0.0
13,287,PV,0.0
13,288,PV,0.0
13,289,PV,0.0
13,290,PV,0.0031666666666666
13,291,PV,0.071
13,292,PV,0.13775
13,293,PV,0.073
13,294,PV,0.014
13,295,PV,0.0
13,296,PV,0.0
13,297,PV,0.0
13,298,PV,0.0
13,299,PV,0.0
13,300,PV,0.0
13,301,PV,0.0
13,302,PV,0.0196666666666666
13,303,PV,0.065
13,304,PV,0.062
13,305,PV,0.0494999999999999
13,306,PV,0.001
13,307,PV,0.0
13,308,PV,0.0
13,309,PV,0.0
13,310,PV,0.0
13,311,PV,0.0226666666666666
13,312,PV,0.065
13,313,PV,0.06
13,314,PV,0.01825
13,315,PV,0.0
13,316,PV,0.0
13,317,PV,0.0
13,318,PV,0.0
13,319,PV,0.0
13,320,PV,0.0
13,321,PV,0.014
13,322,PV,0.1196666666666666
13,323,PV,0.0195
13,324,PV,0.0
13,325,PV,0.0
13,326,PV,0.0
13,327,PV,0.0
13,328,PV,0.0
13,329,PV,0.0
13,330,PV,0.0235
13,331,PV,0.167
13,332,PV,0.2406666666666666
13,333,PV,0.166
13,334,PV,0.082
13,335,PV,0.0045
13,336,PV,0.0
13,337,PV,0.0
13,338,PV,0.0
13,339,PV,0.0
13,340,PV,0.0
13,341,PV,0.0
13,342,PV,0.0
13,343,PV,0.005
13,344,PV,0.0543333333333333
13,345,PV,0.1283333333333333
13,346,PV,0.0225
13,347,PV,0.0
13,348,PV,0.0
13,349,PV,0.0
13,350,PV,0.0
13,351,PV,0.0
13,352,PV,0.0
13,353,PV,0.0055
13,354,PV,0.0549999999999999
13,355,PV,0.082
13,356,PV,0.0503333333333333
13,357,PV,0.007
13,358,PV,0.0
13,359,PV,0.0
13,360,PV,0.0
13,361,PV,0.0
13,362,PV,0.0
13,363,PV,0.0038333333333333
13,364,PV,0.105
13,365,PV,0.206
13,366,PV,0.0365
13,367,PV,0.0
13,368,PV,0.0
13,369,PV,0.0
13,370,PV,0.0
13,371,PV,0.002
13,372,PV,0.0665
13,373,PV,0.13525
13,374,PV,0.0316666666666666
13,375,PV,0.0
13,376,PV,0.0
13,377,PV,0.0
13,378,PV,0.0
13,379,PV,0.0
13,380,PV,0.0
13,381,PV,0.0
13,382,PV,0.016
13,383,PV,0.0973333333333333
13,384,PV,0.1416666666666667
13,385,PV,0.073
13,386,PV,0.01
13,387,PV,0.0
13,388,PV,0.0
13,389,PV,0.0
13,390,PV,0.0
13,391,PV,0.0
13,392,PV,0.009
13,393,PV,0.094
13,394,PV,0.197
13,395,PV,0.30225
13,396,PV,0.189
13,397,PV,0.103
13,398,PV,0.009
13,399,PV,0.0
13,400,PV,0.0
13,401,PV,0.0
13,402,PV,0.0
13,403,PV,0.0
13,404,PV,0.026
13,405,PV,0.134
13,406,PV,0.2754
13,407,PV,0.125
13,408,PV,0.0065
13,409,PV,0.0
13,410,PV,0.0
13,411,PV,0.0
13,412,PV,0.014
13,413,PV,0.112
13,414,PV,0.226
13,415,PV,0.332
13,416,PV,0.2475
13,417,PV,0.105
13,418,PV,0.00475
13,419,PV,0.0
13,420,PV,0.0
13,421,PV,0.0
13,422,PV,0.0014999999999999
13,423,PV,0.091
13,424,PV,0.216
13,425,PV,0.301
13,426,PV,0.209
13,427,PV,0.062
13,428,PV,0.0
13,429,PV,0.0
13,430,PV,0.0
13,431,PV,0.0125
13,432,PV,0.127
13,433,PV,0.22
13,434,PV,0.3265
13,435,PV,0.156
13,436,PV,0.037
13,437,PV,0.0
13,438,PV,0.0
13,439,PV,0.0
13,440,PV,0.0
13,441,PV,0.0204999999999999
13,442,PV,0.1404999999999999
13,443,PV,0.2426666666666666
13,444,PV,0.144
13,445,PV,0.042
13,446,PV,0.0
13,447,PV,0.0
13,448,PV,0.0
13,449,PV,0.0
13,450,PV,0.0
13,451,PV,0.012
13,452,PV,0.108
13,453,PV,0.216
13,454,PV,0.2809999999999999
13,455,PV,0.1345
13,456,PV,0.0095
13,457,PV,0.0
13,458,PV,0.0
13,459,PV,0.0
13,460,PV,0.0
13,461,PV,0.0
13,462,PV,0.0
13,463,PV,0.006
13,464,PV,0.07
13,465,PV,0.15
13,466,PV,0.2193333333333333
13,467,PV,0.0935
13,468,PV,0.025
13,469,PV,0.003
13,470,PV,0.0
13,471,PV,0.0
13,472,PV,0.0
13,473,PV,0.0
13,474,PV,0.0
13,475,PV,0.0
13,476,PV,0.0
13,477,PV,0.012
13,478,PV,0.077
13,479,PV,0.1953333333333333
13,480,PV,0.2455
13,481,PV,0.178
13,482,PV,0.0605
13,483,PV,0.0
13,484,PV,0.0
13,485,PV,0.0
13,486,PV,0.0
13,487,PV,0.0
13,488,PV,0.0
13,489,PV,0.0
13,490,PV,0.0205
13,491,PV,0.06
13,492,PV,0.074
13,493,PV,0.0715
13,494,PV,0.0564999999999999
13,495,PV,0.018
13,496,PV,0.0
13,497,PV,0.0
13,498,PV,0.0
13,499,PV,0.0018333333333333
13,500,PV,0.084
13,501,PV,0.164
13,502,PV,0.271
13,503,PV,0.206
13,504,PV,0.073
13,505,PV,0.0
13,506,PV,0.0
13,507,PV,0.0
13,508,PV,0.00275
13,509,PV,0.061
13,510,PV,0.119
13,511,PV,0.1632
13,512,PV,0.0559999999999999
13,513,PV,0.0
13,514,PV,0.0
13,515,PV,0.0
13,516,PV,0.0
13,517,PV,0.0
13,518,PV,0.0
13,519,PV,0.022
13,520,PV,0.0958333333333333
13,521,PV,0.0274999999999999
13,522,PV,0.0
13,523,PV,0.0
13,524,PV,0.0
13,525,PV,0.0
13,526,PV,0.0
13,527,PV,0.0
13,528,PV,0.012
13,529,PV,0.039
13,530,PV,0.059
13,531,PV,0.0506
13,532,PV,0.0
13,533,PV,0.0
13,534,PV,0.0
13,535,PV,0.0
13,536,PV,0.0
13,537,PV,0.0265
13,538,PV,0.1315
13,539,PV,0.1925
13,540,PV,0.087
13,541,PV,0.011
13,542,PV,0.0
13,543,PV,0.0
13,544,PV,0.0
13,545,PV,0.0
13,546,PV,0.0
13,547,PV,0.0574999999999999
13,548,PV,0.1843333333333333
13,549,PV,0.1966666666666666
13,550,PV,0.103
13,551,PV,0.0165
13,552,PV,0.0
13,553,PV,0.0
13,554,PV,0.0
13,555,PV,0.0
13,556,PV,0.025
13,557,PV,0.1
13,558,PV,0.257
13,559,PV,0.1545
13,560,PV,0.0115
13,561,PV,0.0
13,562,PV,0.0
13,563,PV,0.0044444444444444
13,564,PV,0.153
13,565,PV,0.284
13,566,PV,0.4414999999999999
13,567,PV,0.342
13,568,PV,0.223
13,569,PV,0.093
13,570,PV,0.0013333333333333
13,571,PV,0.0
13,572,PV,0.0
13,573,PV,0.0038333333333333
13,574,PV,0.096
13,575,PV,0.189
13,576,PV,0.26
13,577,PV,0.0824999999999999
13,578,PV,0.0003333333333333
13,579,PV,0.0
13,580,PV,0.0
13,581,PV,0.0
13,582,PV,0.0
13,583,PV,0.014
13,584,PV,0.0825
13,585,PV,0.1962499999999999
13,586,PV,0.0905
13,587,PV,0.005
13,588,PV,0.0
13,589,PV,0.0
13,590,PV,0.049
13,591,PV,0.16
13,592,PV,0.251
13,593,PV,0.293
13,594,PV,0.1689999999999999
13,595,PV,0.05
13,596,PV,0.001
13,597,PV,0.0
13,598,PV,0.0
13,599,PV,0.0
13,600,PV,0.0
13,601,PV,0.0
13,602,PV,0.025
13,603,PV,0.104
13,604,PV,0.203
13,605,PV,0.314
13,606,PV,0.3743333333333333
13,607,PV,0.264
13,608,PV,0.156
13,609,PV,0.029
13,610,PV,0.0
13,611,PV,0.0
13,612,PV,0.0
13,613,PV,0.0416666666666666
13,614,PV,0.14325
13,615,PV,0.0925
13,616,PV,0.0085
13,617,PV,0.0
13,618,PV,0.0
13,619,PV,0.0
13,620,PV,0.0002
13,621,PV,0.076
13,622,PV,0.203
13,623,PV,0.325
13,624,PV,0.442
13,625,PV,0.332
13,626,PV,0.219
13,627,PV,0.108
13,628,PV,0.011
13,629,PV,0.0
13,630,PV,0.0
13,631,PV,0.0
13,632,PV,0.0
13,633,PV,0.008
13,634,PV,0.06
13,635,PV,0.14
13,636,PV,0.1706666666666666
13,637,PV,0.075
13,638,PV,0.0125
13,639,PV,0.0
13,640,PV,0.0
13,641,PV,0.0
13,642,PV,0.0
13,643,PV,0.0
13,644,PV,0.028
13,645,PV,0.144
13,646,PV,0.2299999999999999
13,647,PV,0.2695
13,648,PV,0.258
13,649,PV,0.179
13,650,PV,0.0414999999999999
13,651,PV,0.0
13,652,PV,0.0
13,653,PV,0.0
13,654,PV,0.0
13,655,PV,0.0
13,656,PV,0.0
13,657,PV,0.019
13,658,PV,0.067
13,659,PV,0.1447142857142857
13,660,PV,0.0335
13,661,PV,0.0
13,662,PV,0.0
13,663,PV,0.0
13,664,PV,0.0
13,665,PV,0.001
13,666,PV,0.053
13,667,PV,0.135
13,668,PV,0.2339999999999999
13,669,PV,0.29225
13,670,PV,0.174
13,671,PV,0.049
13,672,PV,0.0
13,673,PV,0.0
13,674,PV,0.0
13,675,PV,0.0
13,676,PV,0.0
13,677,PV,0.001
13,678,PV,0.043
13,679,PV,0.135
13,680,PV,0.258
13,681,PV,0.38625
13,682,PV,0.265
13,683,PV,0.126
13,684,PV,0.0035
13,685,PV,0.0
13,686,PV,0.000375
13,687,PV,0.093
13,688,PV,0.22
13,689,PV,0.343
13,690,PV,0.4615999999999999
13,691,PV,0.287
13,692,PV,0.151
13,693,PV,0.008
13,694,PV,0.0
13,695,PV,0.0
13,696,PV,0.0
13,697,PV,0.006
13,698,PV,0.103
13,699,PV,0.209
13,700,PV,0.34
13,701,PV,0.4536666666666666
13,702,PV,0.3605
13,703,PV,0.214
13,704,PV,0.095
13,705,PV,0.0056666666666666
13,706,PV,0.0
13,707,PV,0.0
13,708,PV,0.0
13,709,PV,0.0065
13,710,PV,0.099
13,711,PV,0.2008
13,712,PV,0.118
13,713,PV,0.0265
13,714,PV,0.0
13,715,PV,0.0
13,716,PV,0.0
13,717,PV,0.0002
13,718,PV,0.0494999999999999
13,719,PV,0.156
13,720,PV,0.253
13,721,PV,0.3156666666666667
13,722,PV,0.203
13,723,PV,0.084
13,724,PV,0.0036
13,725,PV,0.0
13,726,PV,0.0
13,727,PV,0.0004
13,728,PV,0.062
13,729,PV,0.173
13,730,PV,0.295
13,731,PV,0.4049999999999999
13,732,PV,0.302
13,733,PV,0.193
13,734,PV,0.051
13,735,PV,0.0
13,736,PV,0.0
13,737,PV,0.0
13,738,PV,0.0
13,739,PV,0.002
13,740,PV,0.074
13,741,PV,0.253
13,742,PV,0.1615
13,743,PV,0.066
13,744,PV,0.0035
13,745,PV,0.0
13,746,PV,0.0
13,747,PV,0.0
13,748,PV,0.004
13,749,PV,0.056
13,750,PV,0.143
13,751,PV,0.3162
13,752,PV,0.196
13,753,PV,0.09
13,754,PV,0.0035
13,755,PV,0.0
13,756,PV,0.00075
13,757,PV,0.064
13,758,PV,0.161
13,759,PV,0.28175
13,760,PV,0.204
13,761,PV,0.116
13,762,PV,0.037
13,763,PV,0.0
13,764,PV,0.0
13,765,PV,0.0
13,766,PV,0.0
13,767,PV,0.008
13,768,PV,0.048
13,769,PV,0.1315
13,770,PV,0.24
13,771,PV,0.3195
13,772,PV,0.216
13,773,PV,0.099
13,774,PV,0.006
13,775,PV,0.0
13,776,PV,0.0
13,777,PV,0.001
13,778,PV,0.059
13,779,PV,0.17
13,780,PV,0.283
13,781,PV,0.3706666666666667
13,782,PV,0.254
13,783,PV,0.1365
13,784,PV,0.0106666666666666
13,785,PV,0.0
13,786,PV,0.0
13,787,PV,0.0021999999999999
13,788,PV,0.067
13,789,PV,0.169
13,790,PV,0.273
13,791,PV,0.3446666666666667
13,792,PV,0.2535
13,793,PV,0.1094999999999999
13,794,PV,0.005
13,795,PV,0.0
13,796,PV,0.0015
13,797,PV,0.089
13,798,PV,0.198
13,799,PV,0.2546666666666666
13,800,PV,0.182
13,801,PV,0.0915
13,802,PV,0.0045
13,803,PV,0.0
13,804,PV,0.002
13,805,PV,0.083
13,806,PV,0.185
13,807,PV,0.307
13,808,PV,0.3713333333333333
13,809,PV,0.306
13,810,PV,0.154
13,811,PV,0.0095
13,812,PV,0.0
13,813,PV,0.005375
13,814,PV,0.165
13,815,PV,0.318
13,816,PV,0.463
13,817,PV,0.5790000000000001
13,818,PV,0.528
13,819,PV,0.43
13,820,PV,0.306
13,821,PV,0.177
13,822,PV,0.015
13,823,PV,0.0
13,824,PV,0.001875
13,825,PV,0.077
13,826,PV,0.201
13,827,PV,0.363
13,828,PV,0.5389999999999999
13,829,PV,0.436
13,830,PV,0.318
13,831,PV,0.187
13,832,PV,0.01675
13,833,PV,0.0
13,834,PV,0.0
13,835,PV,0.0066
13,836,PV,0.134
13,837,PV,0.282
13,838,PV,0.448
13,839,PV,0.5954999999999999
13,840,PV,0.508
13,841,PV,0.387
13,842,PV,0.241
13,843,PV,0.094
13,844,PV,0.0006666666666666
13,845,PV,0.0
13,846,PV,0.0
13,847,PV,0.013
13,848,PV,0.139
13,849,PV,0.29
13,850,PV,0.436
13,851,PV,0.5499999999999999
13,852,PV,0.437
13,853,PV,0.335
13,854,PV,0.2
13,855,PV,0.075
13,856,PV,0.001
13,857,PV,0.0
13,858,PV,0.0
13,859,PV,0.008
13,860,PV,0.141
13,861,PV,0.281
13,862,PV,0.437
13,863,PV,0.55
13,864,PV,0.4975
13,865,PV,0.376
13,866,PV,0.276
13,867,PV,0.157
13,868,PV,0.055
13,869,PV,0.0003333333333333
13,870,PV,0.0
13,871,PV,0.0
13,872,PV,0.0
13,873,PV,0.011
13,874,PV,0.057
13,875,PV,0.1585
13,876,PV,0.244
13,877,PV,0.253
13,878,PV,0.166
13,879,PV,0.062
13,880,PV,0.0
13,881,PV,0.0
13,882,PV,0.0
13,883,PV,0.019
13,884,PV,0.1144999999999999
13,885,PV,0.247
13,886,PV,0.3233333333333333
13,887,PV,0.2156666666666666
13,888,PV,0.11
13,889,PV,0.0135
13,890,PV,0.0
13,891,PV,0.0
13,892,PV,0.023
13,893,PV,0.1235
13,894,PV,0.252
13,895,PV,0.345
13,896,PV,0.4313333333333333
13,897,PV,0.311
13,898,PV,0.193
13,899,PV,0.0685
13,900,PV,0.0006666666666666
13,901,PV,0.0
13,902,PV,0.0
13,903,PV,0.022
13,904,PV,0.087
13,905,PV,0.19
13,906,PV,0.304
13,907,PV,0.44575
13,908,PV,0.368
13,909,PV,0.275
13,910,PV,0.176
13,911,PV,0.073
13,912,PV,0.0016666666666666
13,913,PV,0.0
13,914,PV,0.0
13,915,PV,0.033
13,916,PV,0.113
13,917,PV,0.252
13,918,PV,0.399
13,919,PV,0.5377500000000001
13,920,PV,0.422
13,921,PV,0.312
13,922,PV,0.191
13,923,PV,0.079
13,924,PV,0.002
13,925,PV,0.0
13,926,PV,0.005375
13,927,PV,0.174
13,928,PV,0.359
13,929,PV,0.491
13,930,PV,0.605
13,931,PV,0.5
13,932,PV,0.384
13,933,PV,0.244
13,934,PV,0.109
13,935,PV,0.004
13,936,PV,0.0
13,937,PV,0.0
13,938,PV,0.0004
13,939,PV,0.091
13,940,PV,0.254
13,941,PV,0.415
13,942,PV,0.549
13,943,PV,0.6655
13,944,PV,0.561
13,945,PV,0.436
13,946,PV,0.286
13,947,PV,0.138
13,948,PV,0.007
13,949,PV,0.0
13,950,PV,0.0002857142857142
13,951,PV,0.09
13,952,PV,0.248
13,953,PV,0.429
13,954,PV,0.557
13,955,PV,0.66425
13,956,PV,0.555
13,957,PV,0.431
13,958,PV,0.283
13,959,PV,0.138
13,960,PV,0.0073333333333333
13,961,PV,0.0
13,962,PV,0.0001428571428571
13,963,PV,0.04
13,964,PV,0.13
13,965,PV,0.263
13,966,PV,0.382
13,967,PV,0.505
13,968,PV,0.421
13,969,PV,0.326
13,970,PV,0.213
13,971,PV,0.099
13,972,PV,0.0046666666666666
13,973,PV,0.0
13,974,PV,0.000125
13,975,PV,0.05
13,976,PV,0.155
13,977,PV,0.312
13,978,PV,0.4664999999999999
13,979,PV,0.3389999999999999
13,980,PV,0.227
13,981,PV,0.1055
13,982,PV,0.0029999999999999
13,983,PV,0.0
13,984,PV,0.000375
13,985,PV,0.062
13,986,PV,0.175
13,987,PV,0.303
13,988,PV,0.418
13,989,PV,0.512
13,990,PV,0.421
13,991,PV,0.322
13,992,PV,0.205
13,993,PV,0.097
13,994,PV,0.005
13,995,PV,0.0
13,996,PV,0.0002857142857142
13,997,PV,0.043
13,998,PV,0.121
13,999,PV,0.231
13,1000,PV,0.351
13,1001,PV,0.43125
13,1002,PV,0.2935
13,1003,PV,0.163
13,1004,PV,0.0207499999999999
13,1005,PV,0.0
13,1006,PV,0.0
13,1007,PV,0.00075
13,1008,PV,0.07
13,1009,PV,0.204
13,1010,PV,0.351
13,1011,PV,0.471
13,1012,PV,0.56225
13,1013,PV,0.475
13,1014,PV,0.372
13,1015,PV,0.242
13,1016,PV,0.122
13,1017,PV,0.009
13,1018,PV,0.0
13,1019,PV,0.0007142857142857
13,1020,PV,0.079
13,1021,PV,0.204
13,1022,PV,0.363
13,1023,PV,0.481
13,1024,PV,0.57175
13,1025,PV,0.467
13,1026,PV,0.346
13,1027,PV,0.223
13,1028,PV,0.105
13,1029,PV,0.00475
13,1030,PV,0.0005
13,1031,PV,0.052
13,1032,PV,0.138
13,1033,PV,0.259
13,1034,PV,0.3537499999999999
13,1035,PV,0.293
13,1036,PV,0.129
13,1037,PV,0.005
13,1038,PV,0.001
13,1039,PV,0.086
13,1040,PV,0.214
13,1041,PV,0.364
13,1042,PV,0.487
13,1043,PV,0.583
13,1044,PV,0.493
13,1045,PV,0.377
13,1046,PV,0.251
13,1047,PV,0.123
13,1048,PV,0.0075
13,1049,PV,0.001625
13,1050,PV,0.105
13,1051,PV,0.249
13,1052,PV,0.399
13,1053,PV,0.517
13,1054,PV,0.61625
13,1055,PV,0.515
13,1056,PV,0.398
13,1057,PV,0.259
13,1058,PV,0.131
13,1059,PV,0.0106666666666666
13,1060,PV,0.0
13,1061,PV,0.0011428571428571
13,1062,PV,0.069
13,1063,PV,0.176
13,1064,PV,0.308
13,1065,PV,0.4262
13,1066,PV,0.307
13,1067,PV,0.216
13,1068,PV,0.0975
13,1069,PV,0.005
13,1070,PV,0.0
13,1071,PV,0.005375
13,1072,PV,0.114
13,1073,PV,0.249
13,1074,PV,0.3803333333333333
13,1075,PV,0.364
13,1076,PV,0.268
13,1077,PV,0.134
13,1078,PV,0.00525
13,1079,PV,0.0074444444444444
13,1080,PV,0.155
13,1081,PV,0.3
13,1082,PV,0.438
13,1083,PV,0.5745
13,1084,PV,0.477
13,1085,PV,0.356
13,1086,PV,0.228
13,1087,PV,0.113
13,1088,PV,0.00775
13,1089,PV,0.00175
13,1090,PV,0.1154999999999999
13,1091,PV,0.222
13,1092,PV,0.292
13,1093,PV,0.3453333333333333
13,1094,PV,0.2465
13,1095,PV,0.11
13,1096,PV,0.004
13,1097,PV,0.0053333333333333
13,1098,PV,0.109
13,1099,PV,0.188
13,1100,PV,0.261
13,1101,PV,0.3309999999999999
13,1102,PV,0.3506666666666667
13,1103,PV,0.258
13,1104,PV,0.1375
13,1105,PV,0.0093333333333333
13,1106,PV,0.0
13,1107,PV,0.0017142857142857
13,1108,PV,0.086
13,1109,PV,0.178
13,1110,PV,0.275
13,1111,PV,0.351
13,1112,PV,0.235
13,1113,PV,0.1134999999999999
13,1114,PV,0.01
13,1115,PV,0.0
13,1116,PV,0.0
13,1117,PV,0.0025
13,1118,PV,0.072
13,1119,PV,0.171
13,1120,PV,0.283
13,1121,PV,0.378
13,1122,PV,0.4923999999999999
13,1123,PV,0.344
13,1124,PV,0.236
13,1125,PV,0.129
13,1126,PV,0.014
13,1127,PV,0.0
13,1128,PV,0.0
13,1129,PV,0.004
13,1130,PV,0.077
13,1131,PV,0.171
13,1132,PV,0.298
13,1133,PV,0.419
13,1134,PV,0.541
13,1135,PV,0.5923333333333333
13,1136,PV,0.482
13,1137,PV,0.373
13,1138,PV,0.261
13,1139,PV,0.146
13,1140,PV,0.011
13,1141,PV,0.0
13,1142,PV,0.0
13,1143,PV,0.0115
13,1144,PV,0.105
13,1145,PV,0.235
13,1146,PV,0.367
13,1147,PV,0.487
13,1148,PV,0.56625
13,1149,PV,0.427
13,1150,PV,0.305
13,1151,PV,0.181
13,1152,PV,0.089
13,1153,PV,0.0096666666666666
13,1154,PV,0.0
13,1155,PV,0.0
13,1156,PV,0.0062857142857142
13,1157,PV,0.096
13,1158,PV,0.176
13,1159,PV,0.2875
13,1160,PV,0.4266666666666667
13,1161,PV,0.3495
13,1162,PV,0.235
13,1163,PV,0.135
13,1164,PV,0.0156666666666666
13,1165,PV,0.0
13,1166,PV,0.0
13,1167,PV,0.00475
13,1168,PV,0.091
13,1169,PV,0.199
13,1170,PV,0.307
13,1171,PV,0.427
13,1172,PV,0.379
13,1173,PV,0.254
13,1174,PV,0.1149999999999999
13,1175,PV,0.0096666666666666
13,1176,PV,0.0
13,1177,PV,0.002
13,1178,PV,0.072
13,1179,PV,0.149
13,1180,PV,0.247
13,1181,PV,0.331
