Y,T,PV,Wind
24,1,0.0,0.43600000000000005
24,2,0.009000000000000001,0.4898833333333334
24,3,0.119,0.5051
24,4,0.16333333333333333,0.5097333333333333
24,5,0.083,0.526
24,6,0.007,0.502
24,7,0.0,0.44905
24,8,0.0,0.37529999999999997
24,9,0.0,0.30895
24,10,0.0,0.2541
24,11,0.0,0.1941
24,12,0.0,0.2619
24,13,0.0025,0.3357
24,14,0.03,0.42825
24,15,0.0085,0.49720000000000003
24,16,0.0,0.575
24,17,0.0,0.60755
24,18,0.0,0.6456
24,19,0.0,0.6363
24,20,0.0,0.6274
24,21,0.0005,0.5609
24,22,0.0215,0.4613
24,23,0.044,0.3412
24,24,0.013000000000000001,0.269725
24,25,0.0,0.3493
24,26,0.0,0.37470000000000003
24,27,0.0,0.4071
24,28,0.0,0.42623999999999995
24,29,0.0002,0.36354000000000003
24,30,0.0285,0.3206
24,31,0.07,0.31316666666666665
24,32,0.02,0.2777
24,33,0.0,0.22827999999999998
24,34,0.0,0.22975
24,35,0.0,0.20602499999999999
24,36,0.0,0.288
24,37,0.007,0.3217
24,38,0.06275,0.3328
24,39,0.018500000000000003,0.37945
24,40,0.0,0.43245
24,41,0.0,0.36315
24,42,0.0,0.3031
24,43,0.0,0.25439999999999996
24,44,0.0,0.1592
24,45,0.0,0.08464999999999999
24,46,0.0036666666666666666,0.1164
24,47,0.0385,0.1943
24,48,0.038,0.2777
24,49,0.005333333333333333,0.332
24,50,0.0,0.31116666666666665
24,51,0.0,0.26539999999999997
24,52,0.0,0.2494
24,53,0.0,0.23812500000000003
24,54,0.0,0.17735
24,55,0.0033333333333333335,0.17783333333333337
24,56,0.03,0.20620000000000002
24,57,0.0,0.24866666666666667
24,58,0.0,0.2075
24,59,0.0,0.18855
24,60,0.0,0.21675
24,61,0.0,0.2783
24,62,0.0,0.3108
24,63,0.025666666666666667,0.36187777777777774
24,64,0.0,0.32443333333333335
24,65,0.0,0.2844
24,66,0.0,0.2567
24,67,0.0,0.2432625
24,68,0.014666666666666668,0.20053333333333334
24,69,0.108,0.1747
24,70,0.18066666666666667,0.14693333333333333
24,71,0.064,0.1548
24,72,0.0,0.16499999999999998
24,73,0.0,0.16085
24,74,0.0,0.1517
24,75,0.0,0.1159
24,76,0.0,0.06056666666666666
24,77,0.0115,0.04575
24,78,0.07775,0.04452500000000001
24,79,0.013999999999999999,0.04806666666666667
24,80,0.0,0.05173333333333333
24,81,0.0,0.0573
24,82,0.00030000000000000003,0.06525
24,83,0.039,0.0555
24,84,0.11475,0.0437
24,85,0.0355,0.0577
24,86,0.0,0.09300000000000001
24,87,0.0,0.12335
24,88,0.0,0.14205
24,89,0.0,0.19622857142857142
24,90,0.0,0.2356
24,91,0.0,0.2423
24,92,0.014499999999999999,0.2474
24,93,0.0965,0.21707500000000002
24,94,0.0315,0.2003
24,95,0.0,0.23077499999999998
24,96,0.0,0.20455
24,97,0.0,0.1843
24,98,0.0,0.1763
24,99,0.0055,0.1977
24,100,0.10959999999999999,0.19934000000000002
24,101,0.0285,0.17659999999999998
24,102,0.0,0.13758
24,103,0.0,0.1009
