O,T,value
31,2088,0.431556591
31,2089,0.444914119
31,2090,0.517867085
31,2091,0.569251706
31,2092,0.608470627
31,2093,0.5872322
31,2094,0.609769677
31,2095,0.550894901
31,2096,0.466327815
31,2097,0.406454007
31,2098,0.428232674
31,2099,0.503783739
31,2100,0.566715467
31,2101,0.605080727
31,2102,0.608924264
31,2103,0.585891911
31,2104,0.543428803
31,2105,0.433843846
31,2106,0.530507042
31,2107,0.591438646
31,2108,0.660133617
31,2109,0.691604636
31,2110,0.680897788
31,2111,0.709177887
31,2112,0.695218261
31,2113,0.661216158
31,2114,0.598401276
31,2115,0.48646308
31,2116,0.411885271
31,2117,0.460543951
31,2118,0.540425181
31,2119,0.610367652
31,2120,0.640493226
31,2121,0.662197662
31,2122,0.635833145
31,2123,0.658329381
31,2124,0.635936244
31,2125,0.570145232
31,2126,0.43796008
31,2127,0.546322453
31,2128,0.621131204
31,2129,0.661133678
31,2130,0.66959812
31,2131,0.689599357
31,2132,0.66460812
31,2133,0.661102749
31,2134,0.65121554
31,2135,0.584063619
31,2136,0.464680289
31,2137,0.449890371
31,2138,0.546961668
31,2139,0.614924635
31,2140,0.657566447
31,2141,0.682798249
31,2142,0.675165474
31,2143,0.666701033
31,2144,0.608003244
31,2145,0.473377219
31,2146,0.563003897
31,2147,0.629997732
31,2148,0.684403159
31,2149,0.716817535
31,2150,0.68061942
31,2151,0.67202095
31,2152,0.647308081
31,2153,0.599638465
31,2154,0.500268058
31,2155,0.441515283
31,2156,0.480854486
31,2157,0.535723859
31,2158,0.582530878
31,2159,0.608697445
31,2160,0.590407654
31,2161,0.599748438
31,2162,0.559694414
31,2163,0.452357878
31,2164,0.400103099
31,2165,0.431449368
31,2166,0.476854238
31,2167,0.530135885
31,2168,0.604011588
31,2169,0.586232138
31,2170,0.591593295
31,2171,0.582922655
31,2172,0.551003155
31,2173,0.426943935
31,2174,0.535105264
31,2175,0.612264676
31,2176,0.646988474
31,2177,0.67189723
31,2178,0.674938656
31,2179,0.661051199
31,2180,0.67684599
31,2181,0.670907479
31,2182,0.646844135
31,2183,0.592504004
31,2184,0.447818937
31,2185,0.549724725
31,2186,0.617213436
31,2187,0.658246902
31,2188,0.674490175
31,2189,0.665257645
31,2190,0.651957853
31,2191,0.670474462
31,2192,0.65484463
31,2193,0.59088191
31,2194,0.448867971
31,2195,0.424716993
31,2196,0.540796338
31,2197,0.628946121
31,2198,0.674340681
31,2199,0.680480236
31,2200,0.67445409
31,2201,0.680784378
31,2202,0.621260078
31,2203,0.464807101
31,2204,0.561622368
31,2205,0.629461616
31,2206,0.676557313
31,2207,0.69169227
31,2208,0.713982308
31,2209,0.705476628
31,2210,0.705775615
31,2211,0.685691899
31,2212,0.626945997
31,2213,0.542116007
31,2214,0.463813667
31,2215,0.568179475
31,2216,0.641049962
31,2217,0.685918717
31,2218,0.718060911
31,2219,0.682444275
31,2220,0.684372229
31,2221,0.662865745
31,2222,0.618471246
31,2223,0.557673671
31,2224,0.44835763
31,2225,0.489370477
31,2226,0.551209353
31,2227,0.612811102
31,2228,0.634384601
31,2229,0.600655711
31,2230,0.59952162
31,2231,0.599253562
31,2232,0.549657711
31,2233,0.428474221
31,2234,0.473410727
31,2235,0.554941543
31,2236,0.616440192
31,2237,0.609037673
31,2238,0.618285667
31,2239,0.611295544
31,2240,0.581245575
31,2241,0.457097862
31,2242,0.559477906
31,2243,0.633379384
31,2244,0.682124668
31,2245,0.701548549
31,2246,0.719542789
31,2247,0.703713632
31,2248,0.713549292
31,2249,0.660893114
31,2250,0.572282822
31,2251,0.47794709
31,2252,0.570591995
31,2253,0.648370002
31,2254,0.699136029
31,2255,0.743254222
31,2256,0.738210611
31,2257,0.724673692
31,2258,0.669711529
31,2259,0.585407345
31,2260,0.496826019
31,2261,0.5847372
31,2262,0.670227024
31,2263,0.708683011
31,2264,0.742740101
31,2265,0.757521084
31,2266,0.740365384
31,2267,0.724663382
31,2268,0.674632795
31,2269,0.581561746
31,2270,0.487800424
31,2271,0.573231334
31,2272,0.645895622
31,2273,0.690929336
31,2274,0.7125183
31,2275,0.721498237
31,2276,0.69781636
31,2277,0.703837351
31,2278,0.687382725
31,2279,0.630678186
31,2280,0.535950677
31,2281,0.464211335
31,2282,0.563766831
31,2283,0.62282203
31,2284,0.666762893
31,2285,0.689300369
31,2286,0.700471163
31,2287,0.670577561
31,2288,0.666371116
31,2289,0.678743015
31,2290,0.668845496
31,2291,0.613625585
31,2292,0.520135266
31,2293,0.444136456
31,2294,0.481926717
31,2295,0.542652123
31,2296,0.598738066
31,2297,0.614017362
31,2298,0.594077984
31,2299,0.59337691
31,2300,0.618141329
31,2301,0.579370889
31,2302,0.479256449
31,2303,0.425095514
31,2304,0.494381096
31,2305,0.549827824
31,2306,0.596449265
31,2307,0.637324645
31,2308,0.609872776
31,2309,0.619667196
31,2310,0.633534033
31,2311,0.584531002
31,2312,0.453386292
31,2313,0.558055137
31,2314,0.646947234
31,2315,0.676701652
31,2316,0.694826484
31,2317,0.718936223
31,2318,0.697465823
31,2319,0.700837166
31,2320,0.690826237
31,2321,0.636235231
31,2322,0.4747871
31,2323,0.561271831
31,2324,0.637750789
31,2325,0.680062684
31,2326,0.71184197
31,2327,0.701940326
31,2328,0.694475947
31,2329,0.712621399
31,2330,0.68421758
31,2331,0.643895499
31,2332,0.556652989
31,2333,0.455412559
31,2334,0.56017898
31,2335,0.63515269
31,2336,0.674742768
31,2337,0.698311236
31,2338,0.705816855
31,2339,0.722637482
31,2340,0.709466565
31,2341,0.723178753
31,2342,0.717013424
31,2343,0.671498581
31,2344,0.566540199
31,2345,0.462402682
31,2346,0.566509269
31,2347,0.641400499
31,2348,0.681196775
31,2349,0.69404293
31,2350,0.707724189
31,2351,0.671711652
31,2352,0.677505825
31,2353,0.685011444
31,2354,0.669340372
31,2355,0.643661807
31,2356,0.553209477
31,2357,0.452820351
31,2358,0.547621502
31,2359,0.612491494
31,2360,0.652411489
31,2361,0.677650164
31,2362,0.680784379
31,2363,0.651401118
31,2364,0.641153061
31,2365,0.660288265
31,2366,0.651669175
31,2367,0.613336907
31,2368,0.52092913
31,2369,0.433408252
31,2370,0.522960183
31,2371,0.57987092
31,2372,0.606171516
31,2373,0.575159289
31,2374,0.585273316
31,2375,0.555776646
31,2376,0.463430728
31,2377,0.408118028
31,2378,0.432336021
31,2379,0.482194775
31,2380,0.544611007
31,2381,0.584582552
31,2382,0.611553292
31,2383,0.625090212
31,2384,0.637338392
31,2385,0.623543724
31,2386,0.59337691
31,2387,0.507268491
31,2388,0.437393035
31,2389,0.429064341
31,2390,0.551477411
31,2391,0.631647318
31,2392,0.679485329
31,2393,0.708904675
31,2394,0.695445079
31,2395,0.68676413
31,2396,0.696383281
31,2397,0.653305015
31,2398,0.541713921
31,2399,0.445158611
31,2400,0.558426294
31,2401,0.635668186
31,2402,0.675876858
31,2403,0.711832691
31,2404,0.690970576
31,2405,0.693939831
31,2406,0.709909892
31,2407,0.665422604
31,2408,0.546281213
31,2409,0.458178562
31,2410,0.550137122
31,2411,0.626904757
31,2412,0.681897849
