Storage,Time,Scenario,Dual_discharge,Dual_charge,Dual_energy
H2,1,10,-74.15686066787335,-0.022321922898339182,-0.00025845556298174276
H2,1,12,-0.029088158890220126,-0.029706050320880858,-0.0009661369952548711
H2,1,14,-0.6421116481529869,-0.02381220560881073,-0.0006127250621692802
H2,1,17,-0.029541653923321913,-0.02263272524528488,-0.0006125221846884929
H2,1,18,-0.022301838849275717,-129.1247944919941,-0.001969793921183444
H2,1,21,-0.05117105797107746,-0.023138358309142314,-0.0005104332638126244
H2,1,22,-0.023442132705396006,-0.054816077387675625,-0.0017658498332446396
H2,1,23,-0.04883921851417308,-0.022398088015465743,-0.0006947225268084771
H2,1,24,-0.023021132367684327,-1.6781262881661954,-0.0014834398454451187
H2,1,27,-0.022324266251335476,-0.022330912849171488,-0.0010123227139994663
H2,1,29,-0.08737445129880694,-0.023941327101943938,-0.00035851930132156575
H2,1,2,-0.027313437667581455,-0.03614176373578834,-0.0009986041912594542
H2,1,6,-0.022422914072437534,-0.9038008273222252,-0.003213811672777018
H2,1,7,-0.02996674275039045,-0.031251045440551004,-0.0009370079000665605
H2,1,8,-0.028415233931053465,-0.02547481027726515,-0.0009314511767102632
H2,2,10,-0.0470196384505589,-0.022676712209867264,-0.0002031403873795781
H2,2,12,-0.028738067382228887,-0.033035581394049045,-0.0009521003643154752
H2,2,14,-0.45742421714356435,-0.023215718917655174,-0.00030807288907131044
H2,2,17,-285.1091306272538,-0.022329765521846637,-0.00036523290260695327
H2,2,18,-0.022471464622688533,-0.02248257633705263,-0.0019618051971084286
H2,2,21,-0.02454323162350411,-0.02732957216098885,-0.0005019389294162099
H2,2,22,-0.02409993637186435,-0.04323945495461614,-0.002369247773757043
H2,2,23,-0.03844051234504827,-0.022560326573475297,-0.0006192856230303153
H2,2,24,-0.02283873291325061,-0.023252057500627223,-0.0013095035451827473
H2,2,27,-0.040354037669339884,-0.022318394865379152,-0.0006952463225280286
H2,2,29,-0.02424375526295165,-0.10079755507572136,-0.0004264414820456135
H2,2,2,-0.028998180518144456,-0.03734738707184354,-0.0009919842708428692
H2,2,6,-0.02263705121819051,-0.26794618387007185,-2.1142297999690856
H2,2,7,-0.02713708712375913,-0.04767975289537817,-0.0010429248927012725
H2,2,8,-0.02269482493713166,-0.18792837527670866,-0.0017721586718385108
H2,3,10,-0.022891566994276105,-0.07208842275881429,-0.00021346593655899963
H2,3,12,-0.02437249182231283,-0.02906628406731845,-0.0009612956031435708
H2,3,14,-4.440279081671877,-0.02329319064394876,-0.00023924477479011336
H2,3,17,-0.042660398588617865,-0.02315189749957464,-0.00031569520579920467
H2,3,18,-0.08965248315590543,-0.022306990793246183,-0.000661039861170167
H2,3,21,-0.10150798257838986,-0.023693924212977023,-0.00038028720662802316
H2,3,22,-0.02420671705617655,-0.0612607405777479,-0.003725126781844314
H2,3,23,-0.023850809402188672,-0.02235086243660125,-0.0005816584441505357
H2,3,24,-481.6296378198598,-0.02230390453155068,-0.000262056731804836
H2,3,27,-0.07377363077611684,-0.022310233974865975,-0.000454130751939956
H2,3,29,-0.026265242023542405,-0.03428724988817551,-0.00042659986056293054
H2,3,2,-0.026294006603179258,-0.04005252985353596,-0.0010405245528754057
H2,3,6,-0.0244504877827628,-0.022286690338164463,-0.0018890665743946243
H2,3,7,-0.02764905333718185,-0.038584335758601145,-0.0010985916753433102
H2,3,8,-0.023183100130308745,-0.04613532497420149,-0.002284559324240685
H2,4,10,-0.022825251494430248,-1.1542731163604265,-0.00022954367584408292
H2,4,12,-0.02523173282500415,-0.029305831873461457,-0.0009595674925119509
H2,4,14,-0.024166559126765606,-0.030599942372848583,-0.00023997107173792057
H2,4,17,-0.026331423432766603,-0.024000157595988395,-0.0003019650852164642
H2,4,18,-0.03614217051450217,-0.022351985642062575,-0.0005450743546699232
H2,4,21,-0.023152893477503718,-0.41708805540564664,-0.00044228694242738273
H2,4,22,-0.023636798762226286,-0.04023242241023516,-0.006459729297451172
H2,4,23,-0.022461906103660605,-23.355570166772782,-0.0006394406185091296
H2,4,24,-0.030201964619604813,-0.023011250857207628,-0.00024252960297129156
H2,4,27,-0.022424707394175358,-0.022556805817629907,-0.0004537441752802679
H2,4,29,-0.03539179797016422,-0.025805000799361884,-0.00036205327892761374
H2,4,2,-0.023553542311292343,-0.04600527454330965,-0.0014064722973307186
H2,4,6,-0.10677739324809013,-0.022404938338525738,-0.0006958906249724856
H2,4,7,-0.02418052647585847,-0.06136688029547378,-0.0035953077851539985
H2,4,8,-0.022939744938747692,-0.05024291974409024,-0.004262614756846049
H2,5,10,-0.02272146239717539,-0.9494399789541875,-0.0002542994063366735
H2,5,12,-0.02537420101044461,-0.0329721913977757,-0.0009744860453787412
H2,5,14,-0.023227124906833988,-0.10306958768881742,-0.00026276677904301635
H2,5,17,-0.022552962317117176,-3.741102092963967,-0.0003940185693453339
H2,5,18,-0.02230196999060626,-104.34390005670625,-0.0007049123472637007
H2,5,21,-0.024326563054592597,-0.03056079756586045,-0.0004425632416532636
H2,5,22,-0.022911802261677043,-0.03300653918907831,-2.103266021008954
H2,5,23,-0.022274448880443345,-154.88603835912164,-0.0017470020601738885
H2,5,24,-0.023290098052772504,-0.02950728738971779,-0.00024486692068800326
H2,5,27,-0.030089431350847247,-0.022270483904446022,-0.00033277646775866954
H2,5,29,-0.026697067774129796,-0.03592957180971023,-0.0003626249301886992
H2,5,2,-0.02488006330894056,-0.045199867487343844,-0.0016364827525901624
H2,5,6,-0.02254980796140029,-0.0229748515966904,-0.0006948569751381932
H2,5,7,-0.033929303687815784,-0.026836546028416643,-0.001597459108897402
H2,5,8,-0.03986567918803635,-0.02354168848838596,-0.002049243640279602
H2,6,10,-0.023075953237118536,-0.607877054654464,-0.00026962449027174876
H2,6,12,-0.024269908189802066,-0.03002073984111923,-0.0009973117446726654
H2,6,14,-0.025127957760837902,-0.05381239269580347,-0.00026579138873734015
H2,6,17,-0.02250694819874625,-0.03743397267270745,-0.0004626082873466459
H2,6,18,-0.022256391559040217,-378.8452948122713,-0.06673847017941822
H2,6,21,-0.026987899884831544,-0.024805998582613394,-0.0004162205952087715
H2,6,22,-0.02764838605951638,-0.022506908445255075,-0.006545474931238155
H2,6,23,-0.022327656133078053,-56.16595014477952,-0.005206256218076116
H2,6,24,-0.024522999547217747,-0.023451930337861988,-0.00023881592607383158
H2,6,27,-0.022348572375145828,-0.04440315445826225,-0.00035064590532464084
H2,6,29,-0.02643153369388217,-0.060319762895655875,-0.0003749166765215811
H2,6,2,-0.024590459927163785,-0.043933356824467945,-0.0019628796441667515
H2,6,6,-0.022344218149496435,-21.34121126955623,-0.0010327673551915944
H2,6,7,-0.12107625213162394,-0.02413097675602001,-0.0005108409510045448
H2,6,8,-205.7165442849116,-0.02238741226726604,-0.000578463598997921
H2,7,10,-0.022800561031423867,-0.057427641985318335,-0.0002907349507057222
H2,7,12,-0.024832111387839768,-0.034487453612709947,-0.0010275499206647766
H2,7,14,-5.569308303583071,-0.023041758813819486,-0.0002010774935176449
H2,7,17,-0.022617496985895297,-0.8676852572094538,-0.000647759584744243
H2,7,18,-0.022743411399021706,-0.022328130192967387,-0.03243369445933223
H2,7,21,-0.02268182854695961,-0.7482094215084046,-0.0006216796980901198
H2,7,22,-2.1803353819960107,-0.022380774756987833,-0.0007753820087514838
H2,7,23,-0.022633242812618918,-0.022453578124542992,-0.0049116971030802176
H2,7,24,-0.045229396951030724,-0.023455796071129898,-0.00022089273720993658
H2,7,27,-0.022349705847042708,-0.02235359182228428,-0.00035023547290085894
H2,7,29,-0.02478741758905896,-0.04506053657611284,-0.00040066451485451163
H2,7,2,-0.026261476245109223,-0.04731058054693627,-0.002137780386423452
H2,7,6,-0.02241077859940513,-12.79695263631446,-0.0014439128142030497
H2,7,7,-0.03593292312875082,-0.02715496655444689,-0.00043643850586395666
H2,7,8,-0.023008381658120917,-0.058619321880012766,-0.0006349171286809442
H2,8,10,-0.023884235451054982,-0.028574255853038764,-0.00029218658312725346
H2,8,12,-0.02387563942635848,-0.03171434980724462,-0.001073429107846689
H2,8,14,-0.023878582790010445,-0.07548154969060536,-0.0002074112517734154
H2,8,17,-0.023036143554340048,-0.051126735146885635,-0.0007270995835252701
H2,8,18,-0.0354894374179649,-0.022256233090487333,-0.0005548664043463294
H2,8,21,-0.022774886032264886,-0.6413983915176107,-0.001005570151108586
H2,8,22,-0.022490214963938816,-0.03464021832152272,-0.0008449316449948445
H2,8,23,-0.022511143546081074,-0.022567144612480387,-0.00486177055104002
H2,8,24,-0.044745555744318224,-0.022930718144176403,-0.00019431312141926006
H2,8,27,-0.024125348974341328,-0.022346566663588217,-0.0003431873634999434
H2,8,29,-0.025692500353468872,-0.0443832561604774,-0.00041810764612164656
H2,8,2,-0.024310913834770482,-0.028225566973029546,-0.002077903746530397
H2,8,6,-0.02315115497654028,-0.022757433679062817,-0.0014053948483353593
H2,8,7,-0.037756360177228894,-0.024011489114888138,-0.00030393548204867005
H2,8,8,-0.022715675282336475,-0.06753249234245844,-0.0007601181044371422
H2,9,10,-55.51050208380852,-0.022347182061092097,-0.0002111414112012603
H2,9,12,-0.024436162107202473,-0.036391192354101716,-0.0011231995088134717
H2,9,14,-0.023578173813301094,-0.03323027046443764,-0.00021080183692889548
H2,9,17,-0.02287516264032044,-0.076843514143044,-0.0009070534068955146
H2,9,18,-0.022335524422218592,-0.02227288512648969,-0.0005514731272959425
H2,9,21,-0.02496616679588301,-0.08656084651257466,-0.0010871008058253545
H2,9,22,-0.022418546455199872,-0.06874059941034412,-0.0010764175804252353
H2,9,23,-0.14849886763297154,-0.022323250868747157,-0.0007879901451950813
H2,9,24,-0.02312077722085158,-0.07435038189186181,-0.00020153287453318055
H2,9,27,-1.433561361811675,-0.02228884062971747,-0.00023826159957134432
H2,9,29,-0.5933963885801806,-0.023785522216090187,-0.00031756186041340925
H2,9,2,-0.0241448111103076,-0.06442803837643878,-0.003217854993934179
H2,9,6,-0.5478905184799802,-0.022315576979006102,-0.000369148108912192
H2,9,7,-0.824744315865839,-0.02313399182079515,-0.00022498770711788023
H2,9,8,-0.022778520149310873,-0.18642647603302973,-0.00095107956664172
H2,10,10,-0.04620195443276495,-0.023177713689973695,-0.0001958257038709418
H2,10,12,-0.02351771176460172,-0.03402733638510697,-0.0012081232779143313
H2,10,14,-0.052743932870316076,-0.024258143040402854,-0.00019202228367516092
H2,10,17,-0.022904253786298064,-0.06265927346335831,-0.0011338774976543996
H2,10,18,-0.022564664396359388,-0.022327023523665702,-0.0005478730241846372
H2,10,21,-0.027461867560226342,-0.024409038802383123,-0.000935634692222838
H2,10,22,-0.02239820651823224,-13.851549807291939,-0.001620110293302453
H2,10,23,-0.23155566329025676,-0.022262443710464024,-0.00017977354627646424
H2,10,24,-0.02434439039180128,-0.023937951428681537,-0.00019818803382102074
H2,10,27,-0.05449791202519102,-0.022324409317317377,-0.0002152948501806395
H2,10,29,-0.029601649572969662,-0.039986134022999754,-0.00031742134875448484
H2,10,2,-0.023888202199566354,-0.08986113967470323,-0.03793675444822672
H2,10,6,-0.022890229091416945,-0.02239265667711995,-0.0003640911748766401
H2,10,7,-0.02788228120489706,-0.02789664028594071,-0.0002182933637540273
H2,10,8,-0.02241052066603294,-0.4677429439730241,-0.01099980275896407
H2,11,10,-0.1269147853850188,-0.022830276995213804,-0.00016298338267367412
H2,11,12,-0.02393940481850372,-0.03923272787020372,-0.0013016237889001963
H2,11,14,-5.255436061537335,-0.02294501063235813,-0.0001565118674214909
H2,11,17,-0.022942751614135993,-1.3861559811264579,-0.0016055288454246452
H2,11,18,-0.022387993125003676,-0.0222931251354081,-0.0005446608259484455
H2,11,21,-0.023424906881695587,-0.08305845988104171,-0.0011441308953154404
H2,11,22,-0.02237769536960576,-0.045070173195878555,-0.00256998526606537
H2,11,23,-2.4738041023177644,-0.022313411556311568,-0.00014647883549535144
H2,11,24,-0.02328423189496711,-0.05470820399086433,-0.00020344342781280502
H2,11,27,-1.1261148251054236,-0.02229204167946754,-0.00017024058135289196
H2,11,29,-0.023636854672779244,-0.12347244852619949,-0.0003885237966175166
H2,11,2,-0.21120191831223187,-0.022861682600630984,-0.0005931323416775875
H2,11,6,-0.02942750591949689,-0.022293391674468588,-0.00028171886897723205
H2,11,7,-0.02325720474974082,-0.19119157249105265,-0.0002586651746202911
H2,11,8,-0.02311074321976553,-0.05132729081857609,-0.5621571564261801
H2,12,10,-0.023129349011848585,-0.054991968476569626,-0.00016713027271927425
H2,12,12,-0.024328838621695312,-0.03687135335087144,-0.0013823148123697211
H2,12,14,-0.14654116369086065,-0.02372872602467749,-0.00013729664866469704
H2,12,17,-0.022864692548376933,-0.030470142175605168,-0.0017101843623299837
H2,12,18,-0.02230606109007856,-0.06356971652610324,-0.0006219156763377658
H2,12,21,-0.022909784280142044,-0.08155088037296461,-0.0018762484709092808
H2,12,22,-0.022448808365685628,-1.293474245616588,-0.008873185492322905
H2,12,23,-0.07394302453241051,-0.022264162633563688,-9.421286223619902e-5
H2,12,24,-0.034111311986850704,-0.02293867702576718,-0.00018731665410830827
H2,12,27,-0.024850269187551923,-0.022325877427553698,-0.00016763289447030799
H2,12,29,-0.024224517900523008,-0.08386382980639775,-0.0004534680536015084
H2,12,2,-15.696738734381256,-0.022622583001808527,-0.0003488843450235632
H2,12,6,-0.04290887974605725,-0.022298753746806118,-0.00020092088472570648
H2,12,7,-0.08781320903190697,-0.024520781573480088,-0.00020711078660243126
H2,12,8,-0.022561877824496257,-0.024096239374029476,-11.703980010061505
H2,13,10,-0.023664960001170743,-0.023706919730214947,-0.00016584894078211144
H2,13,12,-0.03073478848645212,-0.02635319632291214,-0.0012957334246222812
H2,13,14,-0.023886276414281777,-0.03227566118793503,-0.00013802802356965586
H2,13,17,-0.023556762847825926,-0.02516424389296926,-0.0016644504096212918
H2,13,18,-0.022255011112418836,-300.35081501681356,-0.002406258126808957
H2,13,21,-0.02330089239789672,-0.2938232658392429,-0.0039050072491844056
H2,13,22,-0.03738712776375262,-0.022369915316291466,-0.0015155926376375281
H2,13,23,-0.023191669688329558,-0.022313526915443357,-9.305414683919148e-5
H2,13,24,-570.7645523201825,-0.02228738209164055,-0.00012947722771330578
H2,13,27,-0.1542251010730978,-0.022295099794471026,-0.0001400612319384602
H2,13,29,-0.023369349114175174,-0.1424680913772768,-0.0007501029476527566
H2,13,2,-0.02488786349673143,-0.02463093532458158,-0.0003388465467945704
H2,13,6,-0.030517373385262187,-0.02230021911176178,-0.00017226937550317363
H2,13,7,-0.6215831123449813,-0.02447766301343498,-0.00017386924921962226
H2,13,8,-0.08840173653471883,-0.02225827045315458,-0.00024687707854419524
H2,14,10,-0.022799956549210614,-0.11895222446270205,-0.0001751247224905563
H2,14,12,-0.05562887396319785,-0.024614890472833308,-0.000887431004489634
H2,14,14,-0.023815328029707376,-0.07110032932811723,-0.00014099912797300166
H2,14,17,-438.2998096843815,-0.022298601120948596,-0.00043682744157310267
H2,14,18,-0.022295658966452928,-0.15420577757473095,-0.01056779491164746
H2,14,21,-0.022939238469590884,-0.044888665337014105,-0.005596287833993802
H2,14,22,-0.22421875686467943,-0.022436474063429857,-0.0007948226083894796
H2,14,23,-0.022382503072800437,-13.5350705475417,-9.954122946957477e-5
H2,14,24,-0.025436436529463122,-0.024043976644328696,-0.0001278505134223919
H2,14,27,-0.02750245631673115,-0.02234260008332758,-0.00013700218037524927
H2,14,29,-0.02799596467589343,-0.03926001033174078,-0.0007760072552328046
H2,14,2,-0.024777902091695198,-0.03185409244810362,-0.00033726178866048647
H2,14,6,-0.0225872624985531,-0.022405477588067883,-0.00017149688600882622
H2,14,7,-0.02695621406981974,-0.0576868661372483,-0.00017466798775087625
H2,14,8,-0.022393901067600416,-34.51972840845665,-0.000257170183017461
H2,15,10,-0.04959074982140848,-0.02316812550541321,-0.00016031275456127703
H2,15,12,-0.022965740807018523,-0.05085462826949693,-0.0010382659553571688
H2,15,14,-0.026475962344035917,-0.024724885816180674,-0.00013741429557083458
H2,15,17,-0.023589420404850216,-0.06226571689709879,-0.0004536286493119362
H2,15,18,-0.022322688174587477,-0.03225894226023455,-3.4435081480254066
H2,15,21,-0.02328644768791273,-0.051920611373628786,-0.07903611007862812
H2,15,22,-1088.8888811900767,-0.022289066197475036,-0.0003962951568762127
H2,15,23,-0.0694401135017061,-0.022736272724509517,-9.353665098574688e-5
H2,15,24,-0.02302532262352393,-0.03897498917067066,-0.00012996106326931456
H2,15,27,-0.024921035200967983,-0.02236964738274026,-0.00013535092388359683
H2,15,29,-0.023741751883621362,-0.1129764861064223,-0.0019325012598888998
H2,15,2,-0.023517616668744083,-0.28016378540405634,-0.0003655827418299788
H2,15,6,-0.022323787626236016,-25.565965715048492,-0.00019165149230306703
H2,15,7,-0.022682925684136327,-0.3974418934215992,-0.00026061677494941467
H2,15,8,-0.02228262171910355,-128.7254818014009,-0.00029795207981730726
H2,16,10,-0.025670236971491695,-0.02337047911438662,-0.00015723298051501848
H2,16,12,-0.02346744557746323,-0.031384702739519876,-0.0010892710738152876
H2,16,14,-0.023151528450413857,-0.10032405233992282,-0.0001447654557475072
H2,16,17,-0.02235201295244038,-7.414884399912768,-0.001423016436956348
H2,16,18,-0.022332061851091982,-0.02233477231930608,-2.2427003705661623
H2,16,21,-57.46650454749554,-0.022375651909323266,-0.0007282580838068538
H2,16,22,-0.022462325021293278,-0.04200589305136425,-0.0004182374536038166
H2,16,23,-0.02289733617415331,-0.024432169575987744,-9.359307833323229e-5
H2,16,24,-0.022886252966960174,-1.531438676689934,-0.0001353319506415933
H2,16,27,-0.02230274920340936,-72.46854092314233,-0.00014145079036156517
H2,16,29,-0.028736311855748292,-0.03251217159332646,-0.0018653233246536335
H2,16,2,-0.02371151374404181,-0.03176326574130557,-0.0003686853564503329
H2,16,6,-0.024324885977181143,-0.022453492617615853,-0.00018844592906220028
H2,16,7,-0.023683378540242068,-0.12392254631507499,-0.0002912248397806531
H2,16,8,-0.022320466199003037,-64.49541992559298,-0.0003231969286252061
H2,17,10,-0.023138401146739995,-0.027068954062591955,-0.00015808674079958218
H2,17,12,-0.023662146979319308,-0.03444744687006139,-0.0011524994226524148
H2,17,14,-0.024755963898409995,-0.0440589283029906,-0.00014567468974916503
H2,17,17,-0.022616827343066418,-0.1111878429556565,-0.0033301407405691725
H2,17,18,-0.022435532596624327,-0.02233076796973944,-1.7874673386385012
H2,17,21,-0.0241328761314077,-0.024748865691268922,-0.0007190802442824318
H2,17,22,-0.022328142569335626,-19.593913304389368,-0.0005154186869827942
H2,17,23,-0.022639914842181523,-0.04222233277200241,-9.531455477353836e-5
H2,17,24,-0.022726917017860646,-0.08598330460725524,-0.0001429161047670786
H2,17,27,-0.022284353417364587,-103.37004816796276,-0.00015048157304882313
H2,17,29,-0.11744166755479711,-0.024962024894113442,-0.0006611698087599934
H2,17,2,-0.023612301809841984,-0.2707311345578498,-0.00039799039305852
H2,17,6,-0.052917542027762,-0.022289216895920783,-0.0001336238693540786
H2,17,7,-0.022980205576891368,-0.23033281440650458,-0.0004041776420150492
H2,17,8,-0.022295341885220258,-0.038593577208155413,-0.0003466246240875559
H2,18,10,-0.022873914822007343,-0.15276943035020948,-0.0001660639319947821
H2,18,12,-0.02363252669835444,-0.04851280286119487,-0.0012802077534630337
H2,18,14,-0.023729674881475097,-0.06253474620248307,-0.0001491758434793208
H2,18,17,-0.022865692830910573,-0.5094712485305048,-0.24300770272541383
H2,18,18,-0.051657260980819665,-0.022285732140914453,-0.0014806085575224317
H2,18,21,-0.022780399848459885,-0.05453820428249677,-0.0008033073706091172
H2,18,22,-0.022285613470257426,-38.950991700778566,-0.0009061013614088912
H2,18,23,-0.02315382007089971,-0.025912567818561594,-9.54268812676746e-5
H2,18,24,-0.023049260296666995,-1.219658178578591,-0.00014783960091620057
H2,18,27,-0.022267235931424833,-172.27389843095173,-0.00016828887562393767
H2,18,29,-0.04595760807372155,-0.023237596014417952,-0.000279185970053173
H2,18,2,-0.023067195895848134,-0.07624043781160492,-0.0004475459665145268
H2,18,6,-0.02230339629717066,-0.03436113974316279,-0.00014137822721559866
H2,18,7,-0.024844591609463864,-0.08841015921119155,-0.00042937330804858283
H2,18,8,-0.02234536658171199,-0.10496025990062381,-0.0003730908005106633
H2,19,10,-0.022797559064938133,-0.30701006744416326,-0.00017669302036213717
H2,19,12,-0.023052089105746305,-0.040282076245149255,-0.001503254474838888
