Time,Scenario,Unserved_demand
1,10,9.437512430565675e-5
1,12,9.608186740450719e-5
1,14,8.925588339536716e-5
1,17,9.35430276030047e-5
1,18,0.00010301967432724268
1,21,0.00010147540334060068
1,22,0.00010095937974341496
1,23,0.00010292916738308122
1,24,9.045577969146734e-5
1,27,9.824293334048662e-5
1,29,9.099391344591368e-5
1,2,9.395343082019281e-5
1,6,0.00010866000598497294
1,7,9.195977685294565e-5
1,8,9.78627017715894e-5
2,10,0.0001091688080947506
2,12,0.00011584461879010632
2,14,9.333146086021316e-5
2,17,0.00013216134725269058
2,18,0.00012596186626012695
2,21,9.96584063770456e-5
2,22,0.00013449601746629014
2,23,0.00012860834756622808
2,24,0.00010706870943266722
2,27,9.196463352623141e-5
2,29,0.00010272099184760464
2,2,0.00013075035943188595
2,6,0.00010803136496662091
2,7,0.00011216670364433412
2,8,9.57131499035313e-5
3,10,0.00012885384288097157
3,12,0.00010262771099434076
3,14,0.00011779294658254003
3,17,0.00010073794489784405
3,18,0.00010704828622465357
3,21,0.00014246808639484243
3,22,0.00010774083170872473
3,23,0.00010505943244254468
3,24,0.00010269380366878522
3,27,0.0001251121671970168
3,29,0.00013850164259565645
3,2,0.00010155577922432713
3,6,0.00011014316608282115
3,7,9.794073066160536e-5
3,8,9.195575653109245e-5
4,10,0.0001000548977856397
4,12,0.00013450430670047808
4,14,8.884919238738576e-5
4,17,0.00013491066303572552
4,18,0.00012898795536386842
4,21,0.00010784195395530105
4,22,0.00014042261716440407
4,23,0.00013778014432830332
4,24,0.00013799510360001932
4,27,9.549392471086549e-5
4,29,0.00011582209628357987
4,2,0.00011832525204624744
4,6,0.0001472219912983519
4,7,0.00010749837366574866
4,8,0.00011640025660142328
5,10,0.00012928799175426775
5,12,0.00010360992003199954
5,14,0.00011146349169877112
5,17,0.00010784548063469401
5,18,0.00010779872540922497
5,21,0.00014745810607053045
5,22,0.00011162150399002257
5,23,0.00011165898818887854
5,24,0.00010517517824126799
5,27,0.00011019395594757952
5,29,0.00014820994199737925
5,2,0.00010578881519762717
5,6,0.00012699219583112153
5,7,0.0001461184820499284
5,8,0.00010008346617951247
6,10,0.00010788374446235593
6,12,0.00013263482495062817
6,14,0.00010319535539338176
6,17,0.00010507721684405169
6,18,0.00011120896786565027
6,21,0.00011007423336906186
6,22,0.00010075193905834112
6,23,0.00011488884478438877
6,24,0.0001352534465155486
6,27,0.00010149540398174395
6,29,0.00011353024382998456
6,2,0.00013530181809073838
6,6,0.00014823505739514076
6,7,0.00011661954428632271
6,8,0.00013327379637928516
7,10,0.0001411858236650687
7,12,0.00010403925723068141
7,14,0.00013515129913344026
7,17,0.00011852386811028737
7,18,0.0001468871617902323
7,21,0.00010746487001256355
7,22,0.00012979414465519312
7,23,0.00014888951162106423
7,24,0.00010370455412811452
7,27,0.0001397589166032276
7,29,0.0001362036838656877
7,2,0.00012855466530226067
7,6,0.0001269772271683678
7,7,0.0001401609514601887
7,8,0.00010470351388391919
8,10,0.00011116944671130113
8,12,0.00013242706089044987
8,14,9.996140786938668e-5
8,17,0.00014346264174491807
8,18,0.00012428971903943875
8,21,0.00011285548398376477
8,22,0.00011108736033804689
8,23,0.00012085809092354793
8,24,0.00013778865917402072
8,27,0.00010426459905232832
8,29,0.00011449640373939474
8,2,0.00010418865660000165
8,6,0.00015912670703244203
8,7,0.00011495489647472823
8,8,0.0001381995127189839
9,10,0.00014273987970625512
9,12,0.00010424741391545922
9,14,0.00013821748059683614
9,17,0.00010892014120145177
9,18,0.00012918221224822446
9,21,0.00016390461725279692
9,22,0.00015096935074154771
9,23,0.00014490409601819465
9,24,0.00010410082336420601
9,27,0.00013885478880126811
9,29,0.00014755414940736955
9,2,0.00012066785896536203
9,6,0.00013067746841954886
9,7,0.00013801657561884895
9,8,0.00010752969954808123
10,10,0.00011196799746926445
10,12,0.0001301753789277882
10,14,0.00010317935728920702
10,17,0.0001416331056702802
10,18,0.00011231880237971836
10,21,0.00014719615323599555
10,22,0.00011142989151835536
10,23,0.00012305137380508313
10,24,0.00013577750429760727
10,27,0.00010566057228089676
10,29,0.00015962002755998128
10,2,9.7943162884917e-5
10,6,0.00012966391452096104
10,7,0.00010438427337078338
10,8,0.00011948687738083663
11,10,0.000147111111743925
11,12,0.00010199594031234938
11,14,0.00013896028737292454
11,17,0.00010405555258330423
11,18,0.00011516192120097912
11,21,0.00010972097948780402
11,22,0.000144068082519766
11,23,0.00014609923202613118
11,24,0.00010602034574702657
11,27,0.00014305902293187955
11,29,0.00010782181959712034
11,2,0.00010633572129137292
11,6,0.00012540969972008043
11,7,0.00010454268942794442
11,8,0.00014994261350409488
12,10,0.0001113867347655173
12,12,0.00012956536933472762
12,14,0.00010776113620636352
12,17,0.00013913279683208657
12,18,0.00012976857695434774
12,21,0.0001385455047540063
12,22,0.00010841301059372199
12,23,0.00011467401949971645
12,24,0.0001385984658952566
12,27,0.00010571980186568908
12,29,9.985540859247521e-5
12,2,0.00013749538263141403
12,6,0.00010931617973852781
12,7,0.00010914066708522796
12,8,9.971406205977473e-5
13,10,0.00014443096715410775
13,12,0.0001432681171564809
13,14,0.00014140168224230365
13,17,0.00010719577469586739
13,18,0.0001160039959131609
13,21,0.000110285706298896
13,22,0.00014060560239670394
13,23,0.00013215583169312595
13,24,0.00010910878165759641
13,27,0.00013889103838948813
13,29,0.00011353427576921149
13,2,0.00011060527157269462
13,6,0.00012551340377342513
13,7,0.00013695293124271757
13,8,0.00010596699797105202
14,10,0.00011484342660139646
14,12,0.00010721907180055723
14,14,0.0001018461658901515
14,17,0.0001261208930856128
14,18,0.0001389760708434551
14,21,0.00014129988558408968
14,22,0.00011034075550497846
14,23,0.00012906877287832685
14,24,9.866231690836003e-5
14,27,0.00010543177517519098
14,29,0.00016409248556215061
14,2,0.00014401740310177047
14,6,0.00012560048705267945
14,7,0.00013225427476726281
14,8,0.00010910183245016469
15,10,0.00014597828848650352
15,12,0.00011593588506286778
15,14,0.0001341213567371824
15,17,0.00010903570544940067
15,18,0.00011318765974976941
15,21,0.00010995801540047978
15,22,0.00014476197002011304
15,23,0.0001552819111196868
15,24,0.00013386072431842422
15,27,0.00013890310560782382
15,29,0.00011528008231209697
15,2,0.00010650074936791043
15,6,0.00012630537811730846
15,7,0.00011341700985667558
15,8,0.00013068914626046535
16,10,0.0001048480004115504
16,12,0.00011907441756875414
16,14,0.00010327260685727424
16,17,0.00010747254638943105
16,18,0.00014001527163998162
16,21,0.00014140555433073132
16,22,0.000109868896856824
16,23,0.0001197620998993898
16,24,0.00010260424230779108
16,27,0.00013108777042702968
16,29,0.00016601598446186472
16,2,0.00013379682981451424
16,6,0.00014590233801925478
16,7,0.00011939415306017054
16,8,0.00010200019770678637
17,10,0.0001288387016273873
17,12,0.00014479911453690875
17,14,0.0001402035003650326
17,17,0.00013782980235532705
17,18,0.00011543745898023872
17,21,0.00011184100117134221
17,22,0.00014446740283347026
17,23,0.00014362199192419212
17,24,0.00013785438970614905
17,27,0.00010439064514145002
17,29,0.00010852608259881436
17,2,0.00011132031770699768
17,6,0.00011248435235700072
17,7,0.00011517691845597255
17,8,0.00012987727086510858
18,10,0.0001016881846496176
18,12,0.00011058053880930174
18,14,9.386054739479732e-5
18,17,0.00010648069474683552
18,18,0.0001389534397873149
18,21,0.00014236225774766353
18,22,0.00011278522830338034
18,23,0.00011929647993014214
18,24,0.00010652906959052189
18,27,0.00010569070715860107
18,29,0.00012066967768475934
18,2,0.00014161095538156587
18,6,0.00010963946233744082
18,7,0.00010685437158031164
18,8,0.00010262835391472436
19,10,0.00013256502265335257
19,12,0.00014024423106206996
19,14,0.00010674301626778515
19,17,0.00013999426370503443
19,18,0.00011327369491453965
19,21,0.00010847428907112544
19,22,0.00010479084360071056
19,23,0.0001411403594602234
19,24,0.00014001740987623634
19,27,0.00013072499157829043
19,29,0.00011113756663405638
19,2,0.00011242337034644834
19,6,0.00011837085303056938
19,7,0.00011395320985485569
19,8,0.0001325618521832439
20,10,0.00010581235052598004
20,12,0.00010862723284077447
20,14,0.00014111243076797564
20,17,0.00010696067734272674
20,18,0.00013452206178499182
20,21,0.00010961533686781877
20,22,0.0001491702986271548
20,23,0.00010994408925313337
20,24,0.0001069957128621013
20,27,0.00010933595612527824
20,29,0.0001363507819149845
20,2,0.00014433865236185284
20,6,0.00014047540054207275
20,7,0.00014384534445355257
20,8,0.00010470596728850978
21,10,0.00014229227687678758
21,12,0.00013627246724468023
21,14,0.00010322364645531934
21,17,0.00013700385606796317
21,18,0.00010847969923588607
21,21,0.00011501642143230129
21,22,0.00011743813416842386
21,23,0.00011169913817354882
21,24,0.0001390328046824152
21,27,0.0001423690199402472
21,29,0.00011187146637325895
