Storage,Time,Scenario,Dual_discharge,Dual_charge,Dual_energy
H2,1,10,-50.27388915054462,-0.0325378582937683,-0.00037542656768250863
H2,1,12,-0.04394824200474955,-0.044361841675071144,-0.001375102257062604
H2,1,14,-0.6072042681899773,-0.03547593821958949,-0.0008970731441509855
H2,1,17,-0.0438619584590091,-0.033175986712781165,-0.0008687775362570641
H2,1,18,-0.03251391289702877,-136.6746452173367,-0.0027899668673674193
H2,1,21,-0.07125191072669351,-0.03400835683268955,-0.0007535039506669459
H2,1,22,-0.034450370902352784,-0.08589018315447819,-0.0026012290005556988
H2,1,23,-0.06974832847350654,-0.03271360599354118,-0.0010062720607560386
H2,1,24,-0.033953865912024664,-1.7889061573296607,-0.002086143146421868
H2,1,27,-0.03256184418630142,-0.032556728760326586,-0.0014503813923241753
H2,1,29,-0.11865625970288271,-0.03565632058554807,-0.0005314295691346686
H2,1,2,-0.041639541547029243,-0.05615409595001424,-0.0014003278421006573
H2,1,6,-0.03267699133584025,-1.3502175588061487,-0.0044922427490031855
H2,1,7,-0.04703797293493378,-0.04764658291870003,-0.0012957454918999408
H2,1,8,-0.041780405944113995,-0.03846629197402584,-0.0013387966947651614
H2,2,10,-0.0677056154542813,-0.033180634207032905,-0.00029584912739057974
H2,2,12,-0.043073155915788496,-0.049323454261178866,-0.0013491617998520437
H2,2,14,-0.3511211200860128,-0.03442469821995982,-0.000467162965945484
H2,2,17,-300.4986639605192,-0.03261057715667834,-0.0005232129277254272
H2,2,18,-0.03289443286558502,-0.03294179369030669,-0.002776934129289599
H2,2,21,-0.03651215926840952,-0.040765331915051724,-0.0007362422158813109
H2,2,22,-0.035655744336248865,-0.06611267267057151,-0.0034789084773232167
H2,2,23,-0.05485684431025034,-0.033083317184915625,-0.0009003466692926443
H2,2,24,-0.03337101011946278,-0.03469776634908232,-0.001906886346408964
H2,2,27,-0.058670162655703004,-0.03254098205382433,-0.001000303184773971
H2,2,29,-0.036167901530672356,-0.1462055939612875,-0.0006241715433673548
H2,2,2,-0.0448913485924729,-0.05758664028148207,-0.001352500219549661
H2,2,6,-0.033065982873055906,-0.4382120381870882,-1.3845141680246393
H2,2,7,-0.04172759101864215,-0.07177825924267983,-0.0013915606817204915
H2,2,8,-0.03319552485329253,-0.2641606495053916,-0.0024908560521476847
H2,3,10,-0.03358214701322224,-0.10541590573734366,-0.0003104790509448401
H2,3,12,-0.03611076404009151,-0.04401299278475704,-0.001354734939622152
H2,3,14,-4.600972850449416,-0.0345012222662904,-0.0003625277230376509
H2,3,17,-0.06502704783242388,-0.034131600905416025,-0.0004508591016439216
H2,3,18,-0.12761985034666468,-0.03252492687428453,-0.0009569728811842199
H2,3,21,-0.13375272041662062,-0.03514327999628376,-0.0005625876122698205
H2,3,22,-0.0359756722931351,-0.09274877905999634,-0.005333044077444281
H2,3,23,-0.03464723172382778,-0.03261874984402349,-0.0008477997349921349
H2,3,24,-508.9836892961292,-0.032528192773900774,-0.0003821841260024467
H2,3,27,-0.10554426061779602,-0.03252078923317894,-0.0006582416710940415
H2,3,29,-0.039638114308696674,-0.05417861657781235,-0.0006222335258680024
H2,3,2,-0.03987929388433972,-0.06317125068802508,-0.0013904766538697594
H2,3,6,-0.035245790728496214,-0.03246256493063088,-0.0029276708838691396
H2,3,7,-0.042340210786521865,-0.05943507037618294,-0.001426151399348319
H2,3,8,-0.03405618796276808,-0.06998422560858023,-0.0031988683559722795
H2,4,10,-0.03344890806217721,-0.8343324095720662,-0.00033296785777153093
H2,4,12,-0.03748778949200948,-0.044118804478483965,-0.0013452814103453651
H2,4,14,-0.03616703622008036,-0.04628176129843347,-0.000361982144913672
H2,4,17,-0.038741613962581245,-0.03610126527983584,-0.0004313963754027559
H2,4,18,-0.05194398390019047,-0.03264167869901714,-0.0007927888952697422
H2,4,21,-0.0340355598551519,-0.3760246433825605,-0.0006502571312165182
H2,4,22,-0.03490640189713602,-0.06194463164432161,-0.009008277408158497
H2,4,23,-0.03286794698127109,-22.9882176763941,-0.0009304700444917671
H2,4,24,-0.0446744371121657,-0.03387243595328103,-0.000352544315775325
H2,4,27,-0.03280867450156475,-0.03298815236131966,-0.0006567582788724849
H2,4,29,-0.05270661038980564,-0.03917504906420588,-0.0005240208066458643
H2,4,2,-0.03480245693854008,-0.07279616948052613,-0.00199219903961254
H2,4,6,-0.15323956570060568,-0.03271177900517215,-0.0010496572332293077
H2,4,7,-0.03615643169055537,-0.09411513039052782,-0.003299293828142989
H2,4,8,-0.033624174384789526,-0.07485472445762412,-0.005857705264523223
H2,5,10,-0.03325516862824237,-0.7274421885425165,-0.0003675577611619991
H2,5,12,-0.03766360186307213,-0.04957801487000315,-0.0013607711886014777
H2,5,14,-0.03432041911211829,-0.13877100487738528,-0.0003938502351491115
H2,5,17,-0.032984665375036505,-3.9683522549749695,-0.0005572566960628071
H2,5,18,-0.03251243828075727,-110.39317251035443,-0.0010226462274549144
H2,5,21,-0.03609846736559746,-0.04630150384267895,-0.000649596125725534
H2,5,22,-0.0335721940336072,-0.05011658913777787,-1.2983806089192778
H2,5,23,-0.032432811254081755,-152.42714649204285,-0.002549016316062366
H2,5,24,-0.034409053507110626,-0.04408250055904642,-0.00035538708208751325
H2,5,27,-0.04367617428064677,-0.03242805605473736,-0.0004834696345373139
H2,5,29,-0.040211659351302366,-0.05735640805558935,-0.0005238938288003497
H2,5,2,-0.037380921917807224,-0.07296217396249982,-0.002330296748656709
H2,5,6,-0.033016038985911114,-0.033844396998082664,-0.0010466542158167162
H2,5,7,-0.05141329051330638,-0.04095674780096201,-0.0018584307804384993
H2,5,8,-0.05767385742537245,-0.03476695222128351,-0.002898141227995694
H2,6,10,-0.03391634498890127,-0.4920804328419962,-0.0003883336894159004
