Storage,Time,Scenario,Discharge,Charge,energy_level
H2,1,10,20.791350992076243,0.021765239040505525,2676.22582442959
H2,1,12,0.7900979242358928,2.7453278856866445,3964.872152307421
H2,1,14,19.697348963185533,0.3202606976716879,3640.6880623029515
H2,1,17,5.512287525224615,0.0627354464967049,3631.703238837013
H2,1,18,0.0037165590865980633,20.808257231687456,4179.376172366106
H2,1,21,10.66169908049857,0.4744222784856932,3560.8819402955096
H2,1,22,1.0775528813053006,12.832219532692783,4171.692221781962
H2,1,23,11.432932619010595,0.016715203337638672,3753.236206006188
H2,1,24,0.11707906920397895,20.418150984696275,4115.868909022568
H2,1,27,0.0060158697520034,0.008717370238061652,3960.889437100054
H2,1,29,16.16594602730764,0.9969136965202297,3100.1475367131125
H2,1,2,3.8042816415393266,8.74077201230716,3948.217493361148
H2,1,6,0.23135816948581253,20.185442119741207,4262.592496545092
H2,1,7,3.896659457846687,5.783699384850534,3918.4833647388054
H2,1,8,4.186998238024652,0.5561362263771039,3917.65002517135
H2,2,10,11.06645753156198,0.34080657429405536,2218.934276927441
H2,2,12,0.987857789759678,4.2181326722806824,3970.65522168802
H2,2,14,19.056674408694214,0.1613029462975374,2811.8346034707574
H2,2,17,20.810071225140398,0.005905347826557584,3139.8829057377884
H2,2,18,0.01617192307631867,0.02115692132336523,4179.259631776056
H2,2,21,1.494705748933275,1.528101127143597,3539.4585909529847
H2,2,22,1.7719490069417019,10.06336919962034,4232.854766588075
H2,2,23,8.531434262809588,0.03305853167426342,3675.7935479578696
H2,2,24,0.9241825725407944,0.05542761665759524,3984.5483857747
H2,2,27,9.52059902200082,0.006230196814106409,3753.2199232070693
H2,2,29,1.1820481543656864,14.916123477802332,3307.450887957969
H2,2,2,6.176643298668593,9.255492665720299,3914.9577661666513
H2,2,6,0.48133035767092663,19.088192913112753,4399.945261678585
H2,2,7,2.947454700857402,11.264406241183865,3946.270485634747
H2,2,8,0.1381561909630838,18.159298739552014,4154.3965254708
H2,3,10,0.5719740867565818,14.99293194350569,2341.8509091198243
H2,3,12,0.3018614987827904,1.6211898664247344,3982.375619600341
H2,3,14,20.52026914569844,0.15623473236733004,2365.432324977568
H2,3,17,9.233336919458116,0.16551229651365432,2956.4908988877564
H2,3,18,15.96111065134391,0.004976651868531433,3714.9925685738517
H2,3,21,16.39994890217156,0.8119597592437953,3246.9616809154595
H2,3,22,1.9521901335794711,13.830442928607052,4294.173761801331
H2,3,23,1.2667633798911757,0.009976705418754072,3632.1658168583795
H2,3,24,20.811021855315154,0.0033530872376320783,2622.457846390182
H2,3,27,14.823535934986857,0.00570699111548694,3402.89771010177
H2,3,29,2.6086138181802694,7.323208804775818,3312.8176203259623
H2,3,2,3.755785393372909,10.462572793353958,3920.404155663987
H2,3,6,1.8090067888208587,0.010625517821283771,4170.230509830806
H2,3,7,3.743632840695745,9.11597318023215,3942.441904886439
H2,3,8,0.2755157102514588,8.762290737044314,4210.72344485824
H2,4,10,0.4687300065372823,19.48688303915616,2482.525595246549
H2,4,12,0.4390851938289981,2.123311284400989,3991.3197139912922
H2,4,14,0.3416868630454414,3.7098539829102672,2389.1404252649945
H2,4,17,4.150648094647349,0.20247077215539305,2860.2274942343106
H2,4,18,8.334607567019068,0.007931817183965087,3563.5100326719703
H2,4,21,0.5091480599954178,19.042725713594397,3420.620625561782
H2,4,22,1.444523630822172,8.124989655811605,4337.029333096769
H2,4,23,0.021760390658798347,20.757680095274665,3704.620005847554
H2,4,24,4.804529280688241,0.12536699709074606,2501.389699088116
H2,4,27,0.010706593068714073,0.9980382722910821,3410.3687597930134
H2,4,29,9.80600947268354,1.997984829581924,3049.929737547905
H2,4,2,1.2307643187396213,11.532662940253523,4124.633944685786
H2,4,6,16.849529682154508,0.049497253442860885,3741.818828821766
H2,4,7,1.2315498186874423,13.628852640188791,4117.666899384639
H2,4,8,0.20768831516077843,10.582842227095732,4302.118651596219
H2,5,10,0.40555823809592617,19.40594306225486,2662.380901739905
H2,5,12,0.5388389053164286,3.190392221933503,4002.602055784636
H2,5,14,0.20602041950205366,16.128512329664712,2574.7022614353564
H2,5,17,0.05588227751077794,20.61696824097277,3218.4849868735146
H2,5,18,0.004144878505196889,20.805165378159924,3752.739406769251
H2,5,21,1.4047341409416114,3.0056289586048046,3416.569764031445
H2,5,22,0.6350549713826007,5.243162697107354,4399.919197178519
H2,5,23,0.003494879551143928,20.807944885885583,4155.956234163576
H2,5,24,0.17380500596463994,3.631163042883413,2523.648010148923
H2,5,27,5.673059050421004,0.002245038736972004,3039.0987720884523
H2,5,29,3.251909380607782,8.489156646055083,3050.228469746496
H2,5,2,2.5757260552746346,12.296599899671781,4171.72803738903
H2,5,6,0.09474998619841032,0.24884100498256476,3741.8382496129284
H2,5,7,7.178066641619047,2.94517495248276,3996.7837005423594
H2,5,8,9.098422110489766,0.372204504123783,4188.144536623049
H2,6,10,0.675380264380373,18.710870232316744,2757.3382707269598
H2,6,12,0.3436307314421953,2.0875516922643547,4015.1499924994946
H2,6,14,0.6407815502479557,11.902944390920098,2610.537410372225
H2,6,17,0.049677902056086784,6.174121376944777,3379.2853150424626
H2,6,18,0.0011862827255279748,20.813935487127395,4393.714864578551
H2,6,21,2.6660837922668423,1.0495996919564428,3367.2176134554225
H2,6,22,3.44045999867846,0.0848584276288486,4337.959648792189
H2,6,23,0.008986499021791858,20.793002947459968,4330.421702786508
H2,6,24,2.1512280837306945,0.14475385684458325,2462.688489973
H2,6,27,0.00776219940978276,11.762886450830536,3121.298107124064
H2,6,29,3.0334510271735446,12.313372907220174,3075.0606426178356
H2,6,2,2.328858238491644,11.658214351824906,4218.845898401981
H2,6,6,0.02970728024549918,20.735066166606916,3958.746636977313
H2,6,7,15.529426328697209,1.286355523576201,3532.0913244360518
H2,6,8,20.801836560219993,0.008195710598981219,3620.908167472884
H2,7,10,0.4735251740410687,13.414850730237953,2893.809738360369
H2,7,12,0.496182444984124,3.4802188273945354,4028.956256712685
H2,7,14,20.58332496350264,0.12167841393373352,2050.4520167902388
H2,7,17,0.0745402120606719,20.221725826957872,3673.6991515087393
H2,7,18,0.3377814272474778,0.006658452761129832,4386.401331921168
H2,7,21,0.2655281469451612,19.79382763648673,3728.2866417633127
H2,7,22,20.63814849507624,0.04455796217490154,3813.061992945507
H2,7,23,0.05573228821146097,0.01946923321650895,4329.369580081949
H2,7,24,11.424105803550901,0.20501233033408522,2297.6679559573804
H2,7,27,0.013565820378955823,0.008148372856258065,3121.01407928687
H2,7,29,1.8492567102768107,10.630804904699826,3140.329515951098
H2,7,2,3.713848362867228,12.270894641536618,4228.031902192134
H2,7,6,0.049329770023215966,20.68102424100858,4088.2301099774195
H2,7,7,7.236556262004921,2.6419026551937863,3407.703136496915
H2,7,8,0.27470470581103046,11.848930004234035,3691.061493286567
H2,8,10,1.123351850983741,4.2895900505318165,2901.491987978796
H2,8,12,0.31115397504595177,2.332496089656349,4044.9618393200485
H2,8,14,0.36681729627500537,14.486831054417411,2135.716822285273
H2,8,17,0.15639718498834515,11.110783170405622,3756.12452507708
H2,8,18,7.678328972685133,0.0014140178491531914,3590.705144136337
H2,8,21,0.3255165145963748,19.666124962894187,4004.95041397655
H2,8,22,0.08184637171984561,7.246790024548991,3862.3016680456626
H2,8,23,0.029603265683755365,0.040781357940365574,4329.1423202626065
H2,8,24,11.652683682231359,0.11321057759674515,1981.0565941285279
H2,8,27,1.369658261110613,0.008448112647683638,3098.654947369633
H2,8,29,2.538360510884231,10.53214946211874,3170.6601434477134
