Time,Scenario,Unserved_demand
1,10,0.00018215998803583489
1,12,0.00017497984456582572
1,14,0.00016276491283662153
1,17,0.0001831223855148778
1,18,0.00019688328182354553
1,21,0.0001924417866945305
1,22,0.00019459804342858433
1,23,0.00018777262386038274
1,24,0.0001683120128319615
1,27,0.00019018752879418344
1,29,0.00017448489568749892
1,2,0.0001735142809025092
1,6,0.00020698078412806353
1,7,0.00016747369920722122
1,8,0.00017268740086251455
2,10,0.00020854773949707806
2,12,0.00020405216058350106
2,14,0.00018098496152418875
2,17,0.00025376233600127307
2,18,0.0002343490416478744
2,21,0.00018209909548971837
2,22,0.0002550586634413321
2,23,0.0002207545793311283
2,24,0.00021276244878976058
2,27,0.0001725595147448189
2,29,0.00019641575744344664
2,2,0.00022828585751710762
2,6,0.00019496748126357488
2,7,0.00020338470938696673
2,8,0.00018439790046897997
3,10,0.0002401560084308585
3,12,0.00019862562492534153
3,14,0.00022396834920357378
3,17,0.0001889033139477192
3,18,0.00020546527743192655
3,21,0.0002625987358300108
3,22,0.00019278084894835956
3,23,0.0002007943737467599
3,24,0.00020178897702294307
3,27,0.00023988190616819338
3,29,0.00026071504267122236
3,2,0.00018204410029909468
3,6,0.00021729178257601234
3,7,0.00017012837923147117
3,8,0.00017021605222566905
4,10,0.00017917463870986694
4,12,0.0002587203493078505
4,14,0.0001659742300716971
4,17,0.00025937336185677395
4,18,0.00024400703262017487
4,21,0.00019975775943947838
4,22,0.00026487044655709724
4,23,0.00023946714324551976
4,24,0.0002663403682987564
4,27,0.00017861171658495323
4,29,0.00021736976093933436
4,2,0.00023035644071001116
4,6,0.0002779438777338328
4,7,0.00020560881105069484
4,8,0.00022243871335092535
5,10,0.0002423167079967925
5,12,0.00019201441018168453
5,14,0.00021483663610410986
5,17,0.00021040226180701893
5,18,0.0002049854065830914
5,21,0.0002700601551168802
5,22,0.00021442121335013553
5,23,0.00021783808675479577
5,24,0.0001965099997889297
5,27,0.00021690080194503025
5,29,0.00027344298135290046
5,2,0.00019231377791584237
5,6,0.0002306775289895313
5,7,0.00027141436386557416
5,8,0.00018047762090134256
6,10,0.00018686490950159396
6,12,0.0002564141591108182
6,14,0.00017783902994494838
6,17,0.000206803820475443
6,18,0.00021958459308279998
6,21,0.00020150268032637086
6,22,0.00017856690223538862
6,23,0.0002149582041681697
6,24,0.0002621191887897112
6,27,0.0001893964373564927
6,29,0.00019806780444753258
6,2,0.00025145173060536763
6,6,0.0002812589567326995
6,7,0.00021984851817791196
6,8,0.0002576510716778557
7,10,0.00026824905449984726
7,12,0.00019287467594608643
7,14,0.0002611637954288426
7,17,0.00023071416281084112
7,18,0.0002822804467541573
7,21,0.00020686764162292093
7,22,0.00024341632833113636
7,23,0.00028295223479801734
7,24,0.00018999823859644493
7,27,0.0002706899337425739
7,29,0.00025821227549727155
7,2,0.00021040207273870237
7,6,0.00022814607541477017
7,7,0.0002594762027285924
7,8,0.00019419921560626108
8,10,0.00019344014316402536
8,12,0.0002559978261302831
8,14,0.00018422168724185894
8,17,0.0002745197365925378
8,18,0.00024651278489784545
8,21,0.00021524979609921502
8,22,0.0001994040510595596
8,23,0.00022168131426525406
8,24,0.00026660470595629704
8,27,0.0001933018277497922
8,29,0.00020802768812444583
8,2,0.00019303851809837624
8,6,0.00028475995740961935
8,7,0.00022250848918758948
8,8,0.0002668919999564423
9,10,0.00027023752625154884
9,12,0.00019329174319437925
9,14,0.000266621722914806
9,17,0.0002072956306946594
9,18,0.0002551464682767346
9,21,0.0002712549928247654
9,22,0.0002831866142827266
9,23,0.00027803554705485567
9,24,0.00019277598678257846
9,27,0.00026885714707702846
9,29,0.00026950382469692613
9,2,0.00021557316078002486
9,6,0.0002522944505756186
9,7,0.0002597546880451773
9,8,0.0002014238446292893
10,10,0.00019828294339419017
10,12,0.0002520708536053462
10,14,0.00019227462323101463
10,17,0.0002719329364708756
10,18,0.00021301264393969177
10,21,0.00027415356127846735
10,22,0.00020016480060291997
10,23,0.00024332413933336738
10,24,0.00026316958835082005
10,27,0.00019609552564503474
10,29,0.00026099766787979206
10,2,0.00017003763231571156
10,6,0.00024489971222863005
10,7,0.00018956858800578402
10,8,0.00023503836490590402
11,10,0.0002780160826461042
11,12,0.0001903400678173739
11,14,0.0002681060704929905
11,17,0.0001926793098334656
11,18,0.00022473550448864898
11,21,0.0001944458981526509
11,22,0.00027322230248216783
11,23,0.000279542054556714
11,24,0.00019464439283467527
11,27,0.0002766120238959502
11,29,0.00020581809506836635
11,2,0.0002012680821579238
11,6,0.00024500902169677374
11,7,0.00020108590478429278
11,8,0.0002770461352241682
12,10,0.0001997421174095848
12,12,0.0002420738817363599
12,14,0.00020559130837938255
12,17,0.0002686180318391962
12,18,0.0002469626521275359
12,21,0.0002633227468606947
12,22,0.00019147449460632515
12,23,0.00022659584836048907
12,24,0.0002675489716637003
12,27,0.00019777910411988842
12,29,0.00018537756259462412
12,2,0.00025859041721787435
12,6,0.0002120209679645768
12,7,0.00020563107821658377
12,8,0.00018899808348038505
13,10,0.0002726499068899102
13,12,0.00025899881094915145
13,14,0.00027018283434188106
13,17,0.00020054981046513376
13,18,0.0002285762837175298
13,21,0.00019240324649416607
13,22,0.0002671646578136233
13,23,0.0002592149806730504
13,24,0.00021310237908522822
13,27,0.0002689339054171569
13,29,0.0002187807339595338
13,2,0.00020589180473962188
13,6,0.00024447735671628834
13,7,0.0002576267473415328
13,8,0.00021011992297559345
14,10,0.00021208242520742715
14,12,0.00019478576910358925
14,14,0.00018799840574246218
14,17,0.0002455293217309418
14,18,0.00026650284945617386
14,21,0.0002678882342337374
14,22,0.00019193271227635478
14,23,0.00024899235170039447
14,24,0.00018475184825916813
14,27,0.00019563923484611223
14,29,0.00028172913701496327
14,2,0.00026497640781997234
14,6,0.00024129754919499646
14,7,0.00021798691170005213
14,8,0.00019049525496228625
15,10,0.00027117595826098295
15,12,0.00022492303621390874
15,14,0.0002597051476556089
15,17,0.0001899939149581087
15,18,0.00021083158554091597
15,21,0.00019491898438417365
15,22,0.0002711254952174613
15,23,0.00029279589287511953
15,24,0.0002552852357524671
15,27,0.00026271110078823767
15,29,0.0002186084510427122
15,2,0.00018718472610856907
15,6,0.00023994304517316323
15,7,0.00022353194302127122
15,8,0.00025309441950582823
16,10,0.00019053836279425695
16,12,0.0002278012655949624
16,14,0.00019789162571015595
16,17,0.00021232156326078666
16,18,0.0002702336595916677
16,21,0.0002679595055781192
16,22,0.0001943834249829024
16,23,0.000221665512064817
16,24,0.00019136075115255835
16,27,0.0002471963189947246
16,29,0.00028558120227728523
16,2,0.00025334824661626953
16,6,0.00027245850496626645
16,7,0.00022686730675047784
16,8,0.00018682819150228624
17,10,0.00024012341910406576
17,12,0.0002761086728355622
17,14,0.0002568187594391702
17,17,0.000267279365132822
17,18,0.00021684718559100702
17,21,0.0001986842549754897
17,22,0.0002729717133718168
17,23,0.00027558354155132747
17,24,0.0002673331153602021
17,27,0.0001975727571092989
17,29,0.00019130321250315774
17,2,0.0001935649582520682
17,6,0.00021956870727990463
17,7,0.00022426077018167234
17,8,0.00025143786035641824
18,10,0.0001824427844354659
18,12,0.00020403196487706055
18,14,0.0001736046612705877
18,17,0.00019555946899885157
18,18,0.00026804766616805864
18,21,0.0002689254357193249
18,22,0.00021710953484443962
18,23,0.0002187006759157839
18,24,0.00019566627326383923
18,27,0.00020482029142243618
18,29,0.00023575957867194575
18,2,0.00026802530554448367
18,6,0.0002124998207762019
18,7,0.00018799003329661446
18,8,0.00018802757223568278
19,10,0.00024609144249154724
19,12,0.00027166164733216647
19,14,0.0002078606450481857
19,17,0.0002716148752455183
19,18,0.00021251301586744376
19,21,0.00020390505450507135
19,22,0.00020275506038558433
19,23,0.00026973209938319087
19,24,0.00027166741520545656
19,27,0.00023873586223999155
19,29,0.0001965423498759833
19,2,0.00019905019043164884
19,6,0.00020307771341521175
19,7,0.0002176522742942666
19,8,0.00025622947873671365
20,10,0.00018857988839471318
20,12,0.00020206779428377786
20,14,0.00027311201787938444
20,17,0.00019650524674119652
20,18,0.00025922520109133984
20,21,0.00020761040021710642
20,22,0.0002823032321686014
20,23,0.00020621731219705453
20,24,0.00019660135602350692
20,27,0.00021087076239467706
20,29,0.0002575261417518959
20,2,0.000262988368575634
20,6,0.0002665514400206348
20,7,0.0002725152166078715
20,8,0.00019420061915553788
21,10,0.0002694901077546774
21,12,0.0002630344599339196
21,14,0.00019075870292084574
21,17,0.0002655172431218489
21,18,0.00021136897493079232
21,21,0.00022007163481418957
21,22,0.00021745572536246982
21,23,0.00021873780224268558
21,24,0.0002691012999491704
21,27,0.0002745644410993009
21,29,0.00021475142061433417
21,2,0.0002524369010927785
21,6,0.0002128627546156281
21,7,0.00021018753504620236
21,8,0.00025804224290482125
22,10,0.00019285789493750372
22,12,0.00020138941356862006
22,14,0.00027328819852812103
22,17,0.00019496419744058358
22,18,0.0002025497761621864
22,21,0.00027220877471734184
22,22,0.0002948469671650855
22,23,0.0002154929406472661
22,24,0.00019677789076411045
22,27,0.00019484238385558683
22,29,0.00018883752188969538
22,2,0.00021144703555364686
22,6,0.0002660814027848346
22,7,0.0002771253370923432
22,8,0.00019685051800877318
23,10,0.00027964386217149695
23,12,0.00025914508590574314
23,14,0.000196166500664674
23,17,0.0002712056976861277
23,18,0.00026813046697782283
23,21,0.0001999581675207196
23,22,0.00023311466415520954
23,23,0.0002310737235546867
23,24,0.0002711796305163716
23,27,0.00027045308650031075
23,29,0.00022305131274436008
23,2,0.00021183674408575826
23,6,0.0002153887718989722
23,7,0.00031318538621860625
23,8,0.00024143359411255005
24,10,0.00023960836048786405
24,12,0.00019676194300188854
24,14,0.0002788294156204074
24,17,0.00020006646629155966
24,18,0.00021186345810519924
24,21,0.0002728988547460176
24,22,0.0002759408762358362
24,23,0.0002711266595838424
24,24,0.00020009189191938503
24,27,0.000201425578310932
24,29,0.000277452604890982
24,2,0.00021999574644837594
24,6,0.00026852461733994915
24,7,0.0002355716742954428
24,8,0.00019012638813364902
25,10,0.0002789284135786829
25,12,0.00025998308035468654
25,14,0.00020190407212083983
25,17,0.0002639631087504313
25,18,0.00026743582925803366
25,21,0.00019906598004126863
25,22,0.00020907346616638733
25,23,0.00021152187657946797
25,24,0.0002665330671902666
25,27,0.0002775944395807528
25,29,0.0002100692870783405
25,2,0.0002825605530745179
25,6,0.00021936111694742522
25,7,0.00023478327479153904
25,8,0.00021762137821923488
26,10,0.00020519122981710325
26,12,0.00019187102461160066
26,14,0.00028088503808021414
26,17,0.0001973221527862279
26,18,0.00021460905740866565
26,21,0.0002704625735105992
26,22,0.0002752099819929299
26,23,0.0002650381797053569
26,24,0.00019727428734483965
26,27,0.0002029102810894301
26,29,0.0002731063217566998
26,2,0.0002219763233100025
26,6,0.0002707305081059985
26,7,0.0002218186631637309
26,8,0.0002711200304332806
27,10,0.00027715644417014573
27,12,0.00024570715616789585
27,14,0.00020573185958028262
27,17,0.00023750977271674856
27,18,0.0002689671002542582
27,21,0.00019904605078835402
27,22,0.00022356974814385921
27,23,0.00020554893696811405
27,24,0.00021683431310748347
27,27,0.00027021114127023793
27,29,0.00021584994927792422
27,2,0.0002873286543234599
27,6,0.0002247410677540529
27,7,0.0002330323338242124
27,8,0.0002077823027661907
28,10,0.00020743374246734447
28,12,0.00019069634839752325
28,14,0.0002721784061918697
28,17,0.00019155367728274086
28,18,0.00021480373254689766
28,21,0.00026668230371740265
28,22,0.0002892791428905639
28,23,0.000261215417978633
28,24,0.0002502426675192737
28,27,0.00019875522489343211
28,29,0.00025131942881273517
28,2,0.00023325238045401875
28,6,0.00025036410964673905
28,7,0.00024261564763605747
28,8,0.0002718607172340626
29,10,0.0002717423248270734
29,12,0.00024850457337777243
29,14,0.00019639234729851296
29,17,0.0002688492903359929
29,18,0.000244640484893921
29,21,0.00019636453188809355
29,22,0.00021032366274198466
29,23,0.00020990348955507443
29,24,0.00019707098192611738
29,27,0.0002704784555760398
29,29,0.00019647493963503848
29,2,0.0002595636854323402
29,6,0.00022681690592207815
29,7,0.00020349630123916995
29,8,0.00019564027270746465
30,10,0.0002010881340268611
30,12,0.00021096382830165794
30,14,0.00022494388238669671
30,17,0.00019975693157903152
30,18,0.0002104411647749771
30,21,0.0002653293969956394
30,22,0.00027818601876106186
30,23,0.0002020216510913997
30,24,0.0002723851703905211
30,27,0.00020975945268020268
30,29,0.00025959154682198005
30,2,0.0002914627119849911
30,6,0.00019495651801548775
30,7,0.00020060667439025792
30,8,0.0002630106743310989
31,10,0.0002529050311466108
31,12,0.0002605228516046054
31,14,0.0002617787393717208
31,17,0.0002747954987256662
31,18,0.0002239100307690478
31,21,0.0002121552485476741
31,22,0.00020738859981861424
31,23,0.0002483061723665969
31,24,0.00020172956507735762
31,27,0.00025480870246497034
31,29,0.0001961692802012749
31,2,0.00021432327346815327
31,6,0.00024158244281125008
31,7,0.00024426948313305274
31,8,0.0001885822328020481
32,10,0.0002106273875313036
32,12,0.00019683291951366755
32,14,0.00019729348309027728
32,17,0.0001986450796280792
32,18,0.00023338119527238632
32,21,0.0001976888346035821
32,22,0.0002765600590066697
32,23,0.0001959373713660284
32,24,0.000277034095248041
32,27,0.00019894572449885572
32,29,0.0002669235500860623
32,2,0.0002926627320789521
32,6,0.0002095286736221169
32,7,0.00021079662197109883
32,8,0.00025833172290390394
33,10,0.0002604773749226297
33,12,0.00026911668513207587
33,14,0.00028928716537279797
33,17,0.0002695601089186539
33,18,0.00021791322218689402
33,21,0.0002737453969530179
33,22,0.00022982511580948994
33,23,0.0002698898176589637
33,24,0.00020330214204022923
33,27,0.00028635464629189755
33,29,0.00019684896053462353
33,2,0.00030363900511076736
33,6,0.00026837235644450175
33,7,0.00026660259834443423
33,8,0.0001936093024710317
34,10,0.00029626540353433484
34,12,0.00022226212794862477
34,14,0.00021259723956745802
34,17,0.0001974021955390981
34,18,0.0002746216685949321
34,21,0.00020397724235010628
34,22,0.0002884939848826207
34,23,0.0002490348895207717
34,24,0.00027171268972381313
34,27,0.00021607009527002674
34,29,0.00023615428476375655
34,2,0.000233797272414904
34,6,0.00021419274652600961
34,7,0.00019856264039219695
34,8,0.0002611816853033133
35,10,0.00021030706520974718
35,12,0.00027849235038956976
35,14,0.00028992625448154286
35,17,0.00027205848269318267
35,18,0.000220817922681249
35,21,0.0002788474663049101
35,22,0.00020684035433760073
35,23,0.0002370325400136153
35,24,0.00020177840962531945
35,27,0.000288636206178694
35,29,0.0001818637467181361
35,2,0.0001968751602987595
35,6,0.00027074486700939815
35,7,0.00025823036932592913
35,8,0.00019831547780313485
36,10,0.00028936531472822935
36,12,0.0002103143912748351
36,14,0.00024969952690412356
36,17,0.0002009188318581323
36,18,0.00027667318282453834
36,21,0.0003052417221738324
36,22,0.00026773774045807386
36,23,0.0002177125399711599
36,24,0.00027026521109974055
36,27,0.0002099837839679708
36,29,0.0002321514402296998
36,2,0.00025799008156468517
36,6,0.0002807396045909627
36,7,0.00020244780083089609
36,8,0.0002625711801158559
37,10,0.0002127462930729962
37,12,0.00024679792545612145
37,14,0.0002898235019159756
37,17,0.0002738872645409174
37,18,0.0002855362778717563
37,21,0.0002008814060090458
37,22,0.0001959023319386688
37,23,0.0002722889076096635
37,24,0.00029586588104280054
37,27,0.00028815630724920993
37,29,0.00019069234942037383
37,2,0.00020533557147217607
37,6,0.00022232206395500498
37,7,0.00021897464318954007
37,8,0.00020069356599350385
38,10,0.00028765417910392443
38,12,0.0002652944237411248
38,14,0.00019437532439070537
38,17,0.00021273401024046734
38,18,0.00022416417856163662
38,21,0.0002706691697369479
38,22,0.0002191662152029039
38,23,0.0002968379165082524
38,24,0.00020526754288141547
38,27,0.00021068471578900017
38,29,0.0002440685547639987
38,2,0.0002844416690095386
38,6,0.0002531823725320237
38,7,0.00019879991695148647
38,8,0.0002676213433687735
39,10,0.0003002101972953142
