Time,Scenario,price_model
1,10,124.35358101185899
1,12,1.011305162142917
1,14,3.342048384529458
1,17,6.039837518971814
1,18,1.010780918677217
1,21,6.223296993461614
1,22,1.008586691844222
1,23,199.7427954780985
1,24,1.01178857232228
1,27,123.9832219395642
1,29,2.836128900225015
1,2,1.0032672070606345
1,6,1.0314973984161553
1,7,1.1320634476354008
1,8,2.683451533399779
2,10,15.793263335438628
2,12,1.0058180165132462
2,14,2.8716980280219837
2,17,200.00083639341068
2,18,195.52501703510373
2,21,5.457794495009844
2,22,1.0549212569602222
2,23,199.72280108254068
2,24,5.997028132967237
2,27,200.00054514960462
2,29,1.0173489622053835
2,2,1.0316664830460747
2,6,1.464731323723044
2,7,1.0219359172420133
2,8,1.0108719752456243
3,10,6.028770192624143
3,12,1.0019917505547653
3,14,6.000466800688883
3,17,6.0549703731479605
3,18,199.9947811398809
3,21,6.411261573113197
3,22,1.0221067939365776
3,23,199.6140624458416
3,24,124.33149651631138
3,27,200.0280021641475
3,29,1.1551094058794955
3,2,1.008462874212916
3,6,199.74656808670053
3,7,1.0956105375195835
3,8,1.0683797335036493
4,10,1.037835194547605
4,12,1.0101060890127083
4,14,1.071208642030556
4,17,6.002082583040055
4,18,199.96836000276969
4,21,1.0735288150045743
4,22,1.1743451010443902
4,23,6.01855955716958
4,24,6.06964696327685
4,27,78.03979401613287
4,29,2.7736614796243044
4,2,1.0131423176722774
4,6,200.0001102603853
4,7,1.040106232578015
4,8,1.0727224780644034
5,10,2.8961680846394997
5,12,1.0033280030974976
5,14,1.0115918706068114
5,17,1.0206000198536302
5,18,6.1154158717287075
5,21,4.788147259196375
5,22,1.2888592173727103
5,23,1.029654289067687
5,24,2.399455632195068
5,27,200.00853867401284
5,29,1.1669995353745746
5,2,1.0138545437877164
5,6,123.00209220147816
5,7,2.828693623743945
5,8,2.831763223449275
6,10,2.7562968036961535
6,12,1.0100093118074251
6,14,1.0189135885916631
6,17,2.3402040818354486
6,18,1.0162374369541496
6,21,6.066431003745989
6,22,196.80513464045126
6,23,5.925065030843649
6,24,6.003975137893449
6,27,77.01572082518493
6,29,1.0297113274349818
6,2,1.0466951861795435
6,6,6.081261784585036
6,7,3.130717535409356
6,8,124.11006310365217
7,10,6.064323432280775
7,12,1.0037311761568566
7,14,6.013021085319908
7,17,1.9802257635558875
7,18,200.05030371985183
7,21,1.1134680820020235
7,22,199.70883135763418
7,23,198.8566919501044
7,24,6.094813014255606
7,27,169.13587256454133
7,29,1.097846672611212
7,2,1.040452764196527
7,6,6.137556369694191
7,7,2.930839734230252
7,8,1.0888116811699045
8,10,6.28048429532636
8,12,1.009947521564717
8,14,1.009544928638302
8,17,2.3342163535223714
8,18,201.06186258499196
8,21,1.0650718240348878
8,22,76.03033846649595
8,23,157.0969736648742
8,24,6.09423716649773
8,27,199.86178430694
8,29,1.1043036260484
8,2,1.4424035505397574
8,6,197.7671266873343
8,7,2.977075261895135
8,8,1.0924306674808988
9,10,200.11390909693674
9,12,1.0040097422933458
9,14,1.060687381333863
9,17,2.3226246464143694
9,18,199.9864206881744
9,21,1.916943399329615
9,22,75.91515575015983
9,23,200.0871342676245
9,24,2.32140991594581
9,27,200.57621968021544
9,29,6.197747761627044
9,2,1.0484721314844776
9,6,200.56982617081462
9,7,6.4042052900693625
