Y,T,PV,Windon,Windoff
4,1,0.0043,0.32948000000000005,0.19221999999999997
4,2,0.026391304347826085,0.5316260869565218,0.2761347826086956
4,3,0.052583333333333336,0.366175,0.22261666666666668
4,4,0.008384615384615384,0.44975384615384617,0.4282
4,5,0.06447058823529413,0.7468294117647059,0.6944470588235295
4,6,0.00016666666666666666,0.42441666666666666,0.5493666666666667
4,7,0.0252,0.30233333333333334,0.31527333333333335
4,8,0.0018,0.81172,0.8119299999999999
4,9,0.023,0.6896636363636364,0.6737181818181818
4,10,0.0,0.42253999999999997,0.32495
4,11,0.0152,0.26020000000000004,0.32743333333333335
4,12,0.004692307692307692,0.5356461538461538,0.3210076923076924
4,13,0.0171,0.781,0.705
4,14,0.0,0.7241799999999999,0.7960900000000001
4,15,0.049600000000000005,0.5841133333333333,0.4843
4,16,0.017210526315789475,0.7717526315789475,0.8570894736842106
4,17,0.0,0.6085166666666666,0.6158666666666667
4,18,0.0,0.41414285714285715,0.5115857142857143
4,19,0.015285714285714284,0.8509031746031746,0.9154095238095238
4,20,0.0,0.62992,0.8370799999999999
4,21,0.0070714285714285705,0.3756428571428571,0.7442214285714286
4,22,0.04747058823529412,0.7051000000000001,0.8000823529411765
4,23,0.01257142857142857,0.5049857142857144,0.5905142857142857
4,24,0.0175,0.9045153846153847,0.9302923076923079
4,25,0.0,0.6893125,0.8088374999999999
4,26,0.03871428571428571,0.8430714285714286,0.9532928571428572
4,27,0.0,0.9481900000000001,0.9386899999999999
4,28,0.03785714285714286,0.8180857142857144,0.8059928571428571
4,29,0.0011666666666666668,0.5870750000000001,0.5701416666666667
4,30,0.09150000000000001,0.36383750000000004,0.5176625
4,31,0.0,0.5458666666666667,0.8431583333333333
4,32,0.0412,0.39679,0.5880099999999999
4,33,0.000125,0.75245625,0.82504375
4,34,0.021733333333333334,0.8207066666666666,0.8833866666666665
4,35,0.00045454545454545455,0.7145272727272727,0.7078181818181819
4,36,0.012538461538461538,0.9129846153846154,0.911823076923077
4,37,0.0,0.9195111111111112,0.9611555555555557
4,38,0.020133333333333333,0.7715666666666666,0.8341733333333335
4,39,0.0,0.6051000000000001,0.8014333333333332
4,40,0.008333333333333335,0.3748222222222222,0.4543888888888889
4,41,0.005888888888888889,0.8215,0.9144777777777777
4,42,0.0,0.9411777777777777,0.8998777777777778
4,43,0.04935714285714286,0.8359142857142857,0.9631857142857143
4,44,0.010153846153846154,0.8213923076923078,0.9430615384615385
4,45,0.09127272727272726,0.46556363636363635,0.6051272727272727
4,46,0.005769230769230769,0.6628384615384615,0.6756384615384614
4,47,0.021181818181818184,0.41876363636363634,0.7547
4,48,0.0,0.1199,0.28332
4,49,0.014357142857142857,0.14694999999999997,0.104
4,50,0.0,0.25649,0.40117
4,51,0.026714285714285715,0.13154285714285716,0.3979499999999999
4,52,0.0,0.11228,0.14386000000000002
4,53,0.034,0.1524,0.11046666666666669
4,54,0.0,0.2834,0.11963333333333336
4,55,0.030750000000000003,0.4072125,0.24108125000000002
4,56,0.0,0.18781250000000002,0.17321250000000002
4,57,0.0897142857142857,0.14708571428571426,0.15912857142857142
4,58,0.05895652173913044,0.2464739130434783,0.2279130434782609
