Y,T,PV,Windon,Windoff
19,1,0.004766666666666667,0.19602666666666663,0.26236000000000004
19,2,0.02376,0.55602,0.748036
19,3,0.029642857142857144,0.42202857142857153,0.63765
19,4,0.008375,0.2829999999999999,0.39296249999999994
19,5,0.0038,0.6049100000000001,0.7714700000000001
19,6,0.0,0.44805,0.742275
19,7,0.02425,0.6026562499999999,0.68044375
19,8,0.003090909090909091,0.5115545454545455,0.5736090909090908
19,9,0.05766666666666667,0.23555555555555552,0.3197222222222222
19,10,0.0,0.26415,0.641825
19,11,0.021739130434782605,0.43676956521739124,0.8820130434782609
19,12,0.016125,0.3896,0.57665
19,13,0.02140740740740741,0.7534962962962963,0.858874074074074
19,14,0.0,0.53454,0.66436
19,15,0.008894736842105264,0.37968421052631585,0.8800842105263159
19,16,0.0,0.4066199999999999,0.62744
19,17,0.0,0.21804444444444443,0.24973333333333336
19,18,0.02935897435897436,0.14322564102564106,0.42367948717948706
19,19,0.0,0.5314333333333334,0.7767555555555555
19,20,0.009066666666666667,0.65494,0.8735200000000002
19,21,0.013720000000000001,0.32128799999999996,0.8002039999999999
19,22,0.0006363636363636364,0.25614545454545457,0.6424
19,23,0.010708333333333334,0.33564583333333337,0.5013916666666666
19,24,0.05633333333333334,0.080075,0.10502500000000002
19,25,0.0,0.21096666666666664,0.2175
19,26,0.014937500000000001,0.40638749999999996,0.7661874999999998
19,27,0.0029999999999999996,0.37888333333333324,0.6632750000000001
19,28,0.012733333333333336,0.82096,0.9264533333333332
19,29,0.0,0.4997200000000001,0.64826
19,30,0.0274375,0.32618749999999996,0.39895
19,31,0.0,0.2967125,0.6856249999999999
19,32,0.020733333333333333,0.33858000000000005,0.5853999999999999
19,33,9.090909090909092e-05,0.21549999999999994,0.4046363636363637
19,34,0.018166666666666668,0.40762499999999996,0.8378
19,35,0.0006666666666666666,0.14639166666666661,0.41477499999999995
19,36,0.030500000000000003,0.3542166666666666,0.3040416666666667
19,37,0.0,0.32387,0.6297699999999999
19,38,0.028743589743589742,0.653025641025641,0.7741179487179489
19,39,0.026611111111111113,0.8337333333333332,0.8454944444444447
19,40,0.04708333333333333,0.5959333333333332,0.7553333333333333
19,41,0.0,0.7458999999999999,0.7563888888888889
19,42,0.148875,0.5385500000000001,0.5334875000000001
19,43,0.022675675675675674,0.39394864864864865,0.3067216216216217
19,44,0.01988888888888889,0.2821074074074074,0.5018703703703702
19,45,0.158375,0.4036875,0.5111625000000001
19,46,0.0064444444444444445,0.681788888888889,0.5927888888888888
19,47,0.03363414634146342,0.8800731707317073,0.939280487804878
19,48,0.0,0.51466,0.8648999999999999
19,49,0.0,0.23945555555555556,0.6571333333333332
19,50,0.07953846153846153,0.3696615384615385,0.6202307692307693
19,51,0.024,0.7820239999999998,0.8814240000000001
19,52,0.00525,0.32606666666666667,0.5637083333333333
19,53,0.1026923076923077,0.6221461538461538,0.6635384615384615
19,54,0.02437142857142857,0.35974571428571434,0.7670199999999999
19,55,0.34720000000000006,0.33544,0.54288
19,56,0.036000000000000004,0.2899083333333333,0.2683333333333333
19,57,0.0,0.6934400000000001,0.5391600000000001
19,58,0.07360000000000001,0.53174,0.6310599999999998
19,59,0.0,0.6033666666666666,0.5363444444444444
19,60,0.14425,0.6925749999999999,0.542575
19,61,0.01752631578947368,0.4592157894736842,0.43526315789473674
19,62,0.13858333333333334,0.3049416666666666,0.2899833333333333
19,63,0.017499999999999998,0.0519,0.08755833333333334
19,64,0.2838,0.061239999999999996,0.05786
19,65,0.01188888888888889,0.12234444444444444,0.19275
19,66,0.3377142857142857,0.10892857142857142,0.1382
19,67,0.02033333333333333,0.1782833333333333,0.15338333333333332
19,68,0.4098,0.060239999999999995,0.03316
19,69,0.01838888888888889,0.038983333333333335,0.039183333333333334
19,70,0.3498571428571428,0.028814285714285712,0.06298571428571428
19,71,0.004999999999999999,0.14171764705882353,0.17874117647058824
19,72,0.231,0.13642857142857143,0.18484285714285711
19,73,0.0145,0.1705111111111111,0.2599777777777778
19,74,0.3676,0.11517999999999999,0.31992
19,75,0.012176470588235294,0.1513647058823529,0.3904000000000001
19,76,0.338375,0.1276125,0.19729999999999998
19,77,0.0045625,0.1343875,0.12740625
19,78,0.36300000000000004,0.11062857142857142,0.017971428571428572
19,79,0.01582352941176471,0.07943529411764705,0.036188235294117646
19,80,0.35062499999999996,0.04505,0.0534125
19,81,0.004875,0.07774375000000001,0.13243124999999997
19,82,0.3735,0.062025,0.13865
19,83,0.043875,0.19069166666666668,0.14548333333333333
19,84,0.0023333333333333335,0.3598333333333334,0.34401666666666664
19,85,0.0,0.638311111111111,0.5837888888888888
19,86,0.05207894736842105,0.8378526315789473,0.8462631578947368
19,87,9.090909090909092e-05,0.4752636363636364,0.4677909090909092
19,88,0.02926086956521739,0.6810173913043478,0.7056
19,89,0.16037500000000002,0.5293,0.5341499999999999
19,90,0.017631578947368422,0.4016631578947369,0.3592315789473684
19,91,0.17825,0.6528,0.588025
19,92,0.009333333333333334,0.8096944444444445,0.8343166666666666
19,93,0.2625,0.8914375000000001,0.8753375000000001
19,94,0.005181818181818182,0.8053636363636364,0.8070363636363637
19,95,0.0048000000000000004,0.5255799999999999,0.5826399999999999
19,96,0.30125,0.41150000000000003,0.39941250000000006
19,97,0.012166666666666666,0.23554444444444445,0.15972222222222224
19,98,0.2346,0.41596,0.18008000000000002
19,99,0.0123125,0.25375625,0.2039875
19,100,0.033999999999999996,0.7432500000000001,0.6040666666666666
