Y,T,Weights
1,1,47
1,2,22
1,3,10
1,4,16
1,5,8
1,6,14
1,7,10
1,8,15
1,9,9
1,10,14
1,11,10
1,12,7
1,13,6
1,14,12
1,15,19
1,16,20
1,17,8
1,18,15
1,19,9
1,20,16
1,21,8
1,22,14
1,23,10
1,24,14
1,25,30
1,26,6
1,27,37
1,28,9
1,29,14
1,30,10
1,31,15
1,32,9
1,33,15
1,34,11
1,35,12
1,36,10
1,37,14
1,38,7
1,39,41
1,40,10
1,41,16
1,42,8
1,43,14
1,44,10
1,45,14
1,46,10
1,47,8
1,48,16
1,49,15
1,50,57
1,51,8
1,52,31
1,53,9
1,54,15
1,55,9
1,56,15
1,57,9
1,58,15
1,59,28
1,60,15
1,61,10
1,62,4
1,63,14
1,64,10
1,65,16
1,66,8
1,67,14
1,68,10
1,69,15
1,70,9
1,71,15
1,72,8
1,73,7
1,74,19
1,75,7
1,76,10
1,77,7
1,78,10
1,79,4
1,80,11
1,81,6
1,82,7
1,83,9
1,84,14
1,85,10
1,86,16
1,87,8
1,88,8
1,89,8
1,90,16
1,91,18
1,92,6
1,93,16
1,94,16
1,95,10
1,96,6
1,97,21
1,98,11
1,99,8
1,100,16
1,101,47
1,102,9
1,103,9
1,104,15
1,105,16
1,106,8
1,107,15
1,108,11
1,109,7
1,110,15
1,111,15
1,112,9
1,113,15
1,114,10
1,115,14
1,116,12
1,117,6
1,118,7
1,119,12
1,120,12
1,121,8
1,122,8
1,123,10
1,124,8
1,125,13
1,126,9
1,127,15
1,128,8
1,129,4
1,130,5
1,131,6
1,132,12
1,133,13
1,134,12
1,135,45
1,136,9
1,137,15
1,138,9
1,139,17
1,140,7
1,141,15
1,142,15
1,143,15
1,144,20
1,145,8
1,146,16
1,147,6
1,148,16
1,149,40
1,150,8
1,151,10
1,152,16
1,153,7
1,154,16
1,155,9
1,156,16
1,157,8
1,158,16
1,159,8
1,160,16
1,161,8
1,162,15
1,163,8
1,164,14
1,165,11
1,166,14
1,167,9
1,168,15
1,169,9
1,170,15
1,171,10
1,172,13
1,173,11
1,174,15
1,175,8
1,176,16
1,177,8
1,178,16
1,179,8
1,180,15
1,181,10
1,182,8
1,183,7
1,184,15
1,185,9
1,186,9
1,187,16
1,188,6
1,189,17
1,190,8
1,191,16
1,192,7
1,193,18
1,194,7
1,195,14
1,196,11
1,197,15
1,198,9
1,199,15
1,200,8
1,201,14
1,202,18
1,203,8
1,204,8
1,205,16
1,206,8
1,207,18
1,208,6
1,209,16
1,210,8
1,211,16
1,212,8
1,213,16
1,214,8
1,215,14
1,216,12
1,217,12
1,218,10
1,219,16
1,220,9
1,221,13
1,222,10
1,223,16
1,224,9
1,225,15
1,226,9
1,227,15
1,228,8
1,229,16
1,230,8
1,231,16
1,232,8
1,233,16
1,234,8
1,235,14
1,236,10
1,237,16
1,238,8
1,239,15
1,240,9
1,241,16
1,242,9
1,243,13
1,244,11
1,245,13
1,246,9
1,247,17
1,248,8
1,249,16
1,250,8
1,251,16
1,252,11
1,253,13
1,254,8
1,255,16
1,256,9
1,257,13
1,258,11
1,259,15
1,260,8
1,261,14
1,262,10
1,263,14
1,264,10
1,265,14
1,266,11
1,267,15
1,268,9
1,269,14
1,270,9
1,271,16
1,272,8
1,273,16
1,274,8
1,275,16
1,276,8
1,277,16
1,278,8
1,279,14
1,280,10
1,281,14
1,282,10
1,283,15
1,284,9
1,285,14
1,286,11
1,287,13
1,288,11
1,289,13
1,290,10
1,291,14
1,292,11
1,293,13
1,294,11
1,295,14
1,296,10
1,297,15
1,298,6
1,299,8
1,300,8
1,301,11
1,302,13
1,303,11
1,304,13
1,305,10
1,306,14
1,307,11
1,308,15
1,309,8
1,310,16
1,311,8
1,312,16
1,313,9
1,314,13
1,315,11
1,316,13
1,317,11
1,318,15
1,319,8
1,320,14
1,321,10
1,322,14
1,323,12
1,324,14
1,325,10
1,326,13
1,327,9
1,328,14
1,329,9
1,330,17
1,331,10
1,332,12
1,333,12
1,334,16
1,335,12
1,336,10
1,337,8
1,338,15
1,339,8
1,340,17
1,341,11
1,342,11
1,343,10
1,344,14
1,345,13
1,346,13
1,347,8
1,348,14
1,349,6
1,350,10
1,351,8
1,352,11
1,353,14
1,354,10
1,355,9
1,356,6
1,357,8
1,358,14
1,359,12
1,360,14
1,361,9
1,362,13
1,363,12
1,364,12
1,365,11
1,366,15
1,367,8
1,368,14
1,369,4
1,370,7
1,371,14
1,372,10
1,373,13
1,374,10
1,375,14
1,376,10
1,377,16
1,378,8
1,379,14
1,380,11
1,381,15
1,382,9
1,383,13
1,384,10
1,385,16
1,386,8
1,387,14
1,388,11
1,389,15
1,390,9
1,391,15
1,392,9
1,393,15
1,394,9
1,395,15
1,396,9
1,397,15
1,398,8
1,399,15
1,400,11
1,401,14
1,402,9
1,403,13
1,404,16
1,405,9
1,406,10
1,407,15
1,408,6
1,409,18
1,410,9
1,411,14
1,412,9
1,413,16
1,414,9
1,415,15
1,416,8
1,417,16
1,418,9
1,419,16
1,420,6
1,421,16
1,422,9
1,423,16
1,424,9
1,425,14
1,426,9
1,427,16
1,428,7
1,429,15
1,430,11
1,431,16
1,432,7
1,433,15
1,434,10
1,435,15
1,436,8
1,437,16
1,438,10
1,439,14
1,440,9
1,441,9
1,442,6
1,443,9
1,444,15
1,445,9
1,446,14
1,447,9
1,448,5
1,449,11
1,450,8
1,451,6
1,452,10
1,453,8
1,454,16
1,455,10
1,456,14
1,457,9
1,458,15
1,459,8
1,460,16
1,461,7
1,462,16
1,463,8
1,464,16
1,465,9
1,466,16
1,467,8
1,468,16
1,469,9
1,470,14
1,471,9
1,472,17
1,473,7
1,474,15
1,475,9
1,476,16
1,477,9
1,478,15
1,479,7
1,480,17
1,481,9
1,482,15
1,483,7
1,484,16
1,485,10
1,486,16
1,487,13
1,488,10
1,489,9
1,490,13
1,491,11
1,492,15
1,493,9
1,494,15
1,495,7
1,496,16
1,497,9
1,498,15
1,499,8
1,500,17
1,501,9
1,502,15
1,503,7
1,504,17
1,505,9
1,506,15
1,507,9
1,508,14
1,509,14
1,510,9
1,511,11
1,512,15
1,513,14
1,514,10
1,515,9
1,516,13
1,517,8
1,518,17
1,519,9
1,520,5
1,521,13
1,522,5
1,523,24
1,524,17
1,525,8
1,526,16
1,527,8
1,528,17
1,529,7
1,530,14
1,531,15
1,532,11
1,533,14
1,534,8
1,535,16
1,536,8
1,537,15
1,538,11
1,539,14
1,540,9
1,541,14
1,542,11
1,543,8
1,544,14
1,545,9
1,546,15
1,547,15
1,548,9
1,549,16
1,550,10
1,551,8
1,552,14
1,553,9
1,554,9
1,555,9
1,556,7
1,557,16
1,558,7
1,559,15
1,560,13
1,561,15
1,562,5
1,563,19
1,564,6
1,565,14
1,566,15
1,567,9
1,568,15
1,569,13
1,570,5
1,571,39
1,572,62
1,573,10
1,574,15
