delta,psi,objective,z_total,max_u,max_dual,tail_scenarios,Price_max,Price_min,Price_avg,PV,Wind_Onshore,Wind_Offshore,Gas,Nuclear,BESS_P,BESS_E,Duration,LDES_PHS_P,LDES_PHS_E,Duration_PHS
1.0,0.5,4.402651235161545e9,7.658295182259183,603.9020565062793,2.0427926587931824e-9,"Tuple{Int64, Float64}[]",7999.984420795745,7.999974236773018,54.09611827962606,183.29943803211503,70.31127300325144,130.49038139769254,35.885695203796914,3.9999962013215073,0.0037864050734087345,0.01513858668014244,3.9981424033202644,17.85726730294333,347.8262365390214,19.478133503757924
0.75,0.5,4.383703521928232e9,4.391996075191746e9,1.579984084956138e8,3.197302018539702e-9,"Tuple{Int64, Float64}[]",10000.81776600375,5.999443813731345,53.900321631235755,184.6143030821668,78.24545755229926,132.63051779252035,34.37538499652095,3.9999921350675374,0.1744753108711812,0.6935285617825104,3.9749381062547995,18.713174832842483,368.5403342557113,19.69416400732312
0.5,0.5,4.364922917931964e9,4.391649379683879e9,1.575797153029645e8,2.918279958743733e-9,"Tuple{Int64, Float64}[]",12000.755884943594,3.9995282610021903,53.80540546626008,184.5879877400679,91.85700306247193,131.9260020418346,32.81858053320586,3.999992824355545,0.1573931055203165,0.6276635382712414,3.9878718714919943,18.971699763732083,383.6949881547829,20.22459731775257
0.25,0.5,4.346240362928135e9,4.391112801776504e9,1.5710698003449708e8,9.216100550624966e-9,"Tuple{Int64, Float64}[]",14002.226241258357,1.9968035942780407,53.500170523886865,185.66444622360459,98.97658061407523,136.42284559260906,31.373240493149602,3.9999762541172514,0.4711466123640667,1.8669765437843941,3.9626232998184756,18.932663551124513,383.03478593605786,20.23142622810235
