Y,T,Weights
5,1,3
5,2,7
5,3,1
5,4,4
5,5,2
5,6,2
5,7,1
5,8,2
5,9,1
5,10,4
5,11,1
5,12,5
5,13,1
5,14,4
5,15,3
5,16,3
5,17,2
5,18,1
5,19,8
5,20,1
5,21,2
5,22,2
5,23,5
5,24,3
5,25,2
5,26,1
5,27,3
5,28,5
5,29,3
5,30,6
5,31,4
5,32,2
5,33,1
5,34,5
5,35,2
5,36,1
5,37,1
5,38,9
5,39,2
5,40,2
5,41,2
5,42,3
5,43,5
5,44,3
5,45,4
5,46,5
5,47,2
5,48,2
5,49,3
5,50,5
5,51,2
5,52,2
5,53,3
5,54,3
5,55,3
5,56,2
5,57,2
5,58,4
5,59,5
5,60,1
5,61,4
5,62,2
5,63,3
5,64,2
5,65,2
5,66,6
5,67,2
5,68,3
5,69,2
5,70,2
5,71,3
5,72,3
5,73,2
5,74,2
5,75,2
5,76,4
5,77,1
5,78,1
5,79,8
5,80,4
5,81,2
5,82,1
5,83,8
5,84,1
5,85,3
5,86,6
5,87,2
5,88,2
5,89,2
5,90,5
5,91,2
5,92,1
5,93,1
5,94,1
5,95,7
5,96,2
5,97,3
5,98,2
5,99,8
5,100,1
5,101,2
5,102,3
5,103,4
5,104,3
5,105,2
5,106,3
5,107,3
5,108,3
5,109,2
5,110,5
5,111,3
5,112,2
5,113,2
5,114,2
5,115,3
5,116,7
5,117,2
5,118,3
5,119,2
5,120,5
5,121,2
5,122,8
5,123,1
5,124,2
5,125,1
5,126,2
5,127,2
5,128,1
5,129,4
5,130,2
5,131,1
5,132,3
5,133,4
5,134,1
5,135,2
5,136,1
5,137,3
5,138,2
5,139,1
5,140,5
5,141,2
5,142,4
5,143,4
5,144,1
5,145,4
5,146,5
5,147,4
5,148,1
5,149,1
5,150,1
5,151,6
5,152,1
5,153,3
5,154,3
5,155,2
5,156,6
5,157,2
5,158,5
5,159,3
5,160,3
5,161,5
5,162,2
5,163,3
5,164,2
5,165,1
5,166,3
5,167,5
5,168,2
5,169,2
5,170,4
5,171,2
5,172,2
5,173,2
5,174,2
5,175,4
5,176,3
5,177,3
5,178,1
5,179,1
5,180,3
5,181,1
5,182,1
5,183,1
5,184,2
5,185,1
5,186,1
5,187,1
5,188,1
5,189,2
5,190,5
5,191,1
5,192,2
5,193,2
5,194,3
5,195,1
5,196,2
5,197,2
5,198,2
5,199,1
5,200,2
5,201,4
5,202,2
5,203,1
5,204,3
5,205,4
5,206,3
5,207,3
5,208,2
5,209,1
5,210,3
5,211,3
5,212,2
5,213,3
5,214,5
5,215,2
5,216,3
5,217,2
5,218,1
5,219,1
5,220,1
5,221,6
5,222,1
5,223,1
5,224,1
5,225,3
5,226,1
5,227,1
5,228,1
5,229,5
5,230,1
5,231,1
5,232,8
5,233,3
5,234,4
5,235,3
5,236,2
5,237,2
5,238,2
5,239,5
5,240,4
5,241,1
5,242,1
5,243,3
5,244,1
5,245,1
5,246,1
5,247,1
5,248,1
5,249,1
5,250,2
5,251,2
5,252,2
5,253,2
5,254,1
5,255,2
5,256,3
5,257,2
5,258,2
5,259,2
5,260,2
5,261,2
5,262,2
5,263,2
5,264,8
5,265,2
5,266,1
5,267,4
5,268,1
5,269,2
5,270,2
5,271,1
5,272,2
5,273,1
5,274,3
5,275,5
5,276,2
5,277,1
5,278,4
5,279,1
5,280,2
5,281,3
5,282,2
5,283,1
5,284,2
5,285,2
5,286,3
5,287,1
5,288,3
5,289,2
5,290,5
5,291,3
5,292,2
5,293,1
5,294,3
5,295,2
5,296,3
5,297,2
5,298,6
5,299,2
