Y,T,Load
5,1,0.5681272623333333
5,2,0.5161146342857144
5,3,0.612288055
5,4,0.696175462
5,5,0.7362735755
5,6,0.7808439705
5,7,0.740026672
5,8,0.6861687940000001
5,9,0.617984378
5,10,0.547699562
5,11,0.539417032
5,12,0.552794818
5,13,0.667974852
5,14,0.74460849675
5,15,0.7639804406666667
5,16,0.8740394996666666
5,17,0.773461612
5,18,0.673194894
5,19,0.584963802625
5,20,0.730367689
5,21,0.8247570965
5,22,0.8734425605
5,23,0.8870337205999999
5,24,0.937988188
5,25,0.8252429035
5,26,0.698152029
5,27,0.6120467390000001
5,28,0.5972566204
5,29,0.8136533940000001
5,30,0.8743443194999999
5,31,0.93680224775
5,32,0.8478757855000001
5,33,0.723471137
5,34,0.6293160604
5,35,0.6130120025000001
5,36,0.674490379
5,37,0.812688131
5,38,0.9104739526666668
5,39,0.969956182
5,40,0.929329396
5,41,0.7857115645
5,42,0.654289706
5,43,0.6349209374
5,44,0.8550136536666667
5,45,0.90529624675
5,46,0.9190055248
5,47,0.875357211
5,48,0.740931606
5,49,0.6315361653333333
5,50,0.5857344256
5,51,0.6343303485
5,52,0.7498666414999999
5,53,0.7828983300000001
5,54,0.7802565566666666
5,55,0.8407760206666667
5,56,0.7310916365
5,57,0.62396647
5,58,0.5688654982500001
5,59,0.5499028385999999
5,60,0.651666984
5,61,0.7458087255000001
5,62,0.7608115835
5,63,0.8463707373333333
5,64,0.7938845495
5,65,0.672232806
5,66,0.5582047375
5,67,0.581358354
5,68,0.7986473613333334
5,69,0.8573442565
5,70,0.87091827
5,71,0.8797739253333333
5,72,0.9366990536666666
5,73,0.821194513
5,74,0.6569727565
5,75,0.6028672125
5,76,0.586349781
5,77,0.648771195
5,78,0.785730615
5,79,0.8614307486250001
5,80,0.931286912
5,81,0.8271194515
5,82,0.699828539
5,83,0.6088874072500001
5,84,0.78824538
5,85,0.8446751763333333
5,86,0.8579094428333333
5,87,0.957439512
5,88,0.89747571
5,89,0.751390741
5,90,0.6173480664000001
5,91,0.5900361974999999
5,92,0.657458564
5,93,0.800419127
5,94,0.861668889
5,95,0.8991100345714286
5,96,0.9643741665
5,97,0.9417349336666666
5,98,0.7837492854999999
5,99,0.6506644122499999
5,100,0.829338922
5,101,0.9051914655
5,102,0.9293960753333333
5,103,0.89820918275
5,104,0.946516797
5,105,0.8343970279999999
5,106,0.6818314600000001
5,107,0.6324061726666667
5,108,0.5979869183333334
5,109,0.6752714805
5,110,0.8181748904000001
5,111,0.7999555473333334
5,112,0.896523147
5,113,0.8233377785
5,114,0.7093255860000001
5,115,0.6139645646666666
5,116,0.5818713768571427
5,117,0.7174604685
5,118,0.8066298343333332
5,119,0.8039150315
5,120,0.8494494190000001
5,121,0.693865498
5,122,0.5926628881250001
5,123,0.786187845
5,124,0.860163841
5,125,0.878795961
5,126,0.893246333
5,127,0.88961707
5,128,0.873918842
5,129,0.9275004765
5,130,0.82999619
5,131,0.704800914
5,132,0.6347558263333334
5,133,0.6059916172500001
5,134,0.669479901
5,135,0.827128977
5,136,0.869498952
5,137,0.8911602209999999
5,138,0.8845589635
5,139,0.868432082
5,140,0.9197599542000001
5,141,0.7634787574999999
5,142,0.6335492475
5,143,0.62739569475
5,144,0.816536483
5,145,0.89300342925
5,146,0.8904210328
5,147,0.932349019
5,148,0.818746428
5,149,0.723985521
5,150,0.641150695
5,151,0.6186257701666666
5,152,0.677881501
5,153,0.8635549626666666
5,154,0.8979107129999999
5,155,0.8827205185
5,156,0.9151838446666667
5,157,0.7705562965
5,158,0.6344675174
5,159,0.6418111383333334
5,160,0.8697910713333333
5,161,0.8908134884000001
5,162,0.8607449035000001
5,163,0.9273258396666666
5,164,0.8234235089999999
5,165,0.711735569
5,166,0.640394996
5,167,0.6025871594
5,168,0.677633835
5,169,0.8041722235
5,170,0.8170842067499999
5,171,0.8060963995
5,172,0.9008287294999999
5,173,0.832739569
5,174,0.7226138315
5,175,0.61551724125
5,176,0.5874706293333334
5,177,0.6146504096666666
5,178,0.726481235
5,179,0.782110878
5,180,0.8182574459999999
5,181,0.806972757
5,182,0.806172604
5,183,0.834882835
5,184,0.9116212615
5,185,0.870318156
5,186,0.825985902
5,187,0.764964755
5,188,0.693560678
5,189,0.615707754
5,190,0.618685464
5,191,0.67877691
5,192,0.8595827775
5,193,0.9248142500000001
