delta,psi,objective,z_total,max_u,max_dual,tail_scenarios,Price_max,Price_min,PV,Wind_Onshore,Wind_Offshore,Gas,Nuclear,BESS_P,BESS_E,Duration,H2_P,H2_E,Duration_PHS
1.0,0.5,4.74946844864003e9,11.455285211026904,1856.8798424095721,4.0236764466108304e-10,"Tuple{Int64, Float64}[]",8999.995588446243,-1.1719896830869802e-5,61.56502963478289,34.28217191680861,61.70790866867155,65.82279039795351,3.99999910821133,0.0008297865070541648,0.003317323430785596,3.997803534504877,0.0001550866210486106,0.058609891667703834,377.9171360586485
0.75,0.5,4.739407064206107e9,4.731476338491326e9,5.577080344099765e7,2.865406952516001e-9,"Tuple{Int64, Float64}[]",8999.897174109024,-0.0015641393940027412,61.749387704845965,34.169083838947174,61.504345486521366,66.16497124201081,3.9999915023299804,0.08389454663100636,0.33505882947388627,3.9938094063202527,0.01595011634594169,6.152540268504642,385.7363880652871
0.5,0.5,4.729373035416085e9,4.731428036599171e9,5.5711933973742e7,3.2418590260691507e-9,"Tuple{Int64, Float64}[]",8999.768070433267,-0.0030098633155197724,61.62193251063263,34.040679534063386,61.27321586306604,66.63997964370265,3.9999884560922876,0.10869337739093075,0.4335155402323004,3.988426439939407,0.020873904946449716,8.123745556855962,389.1818793702837
0.25,0.5,4.71933855471394e9,4.731361290486867e9,5.5661373788938746e7,4.425038807557305e-9,"Tuple{Int64, Float64}[]",8999.71389811381,-0.008679489549650159,61.602636924950104,33.920294498072685,61.05651953201691,67.12075145747208,3.999983578152678,0.1588239444241008,0.6335567701020292,3.989050721535221,0.03080423417090798,11.681602177359395,379.2206653328097
