delta,psi,objective,z_total,max_u,max_dual,tail_scenarios,Price_max,Price_min,PV,Wind_Onshore,Wind_Offshore,Gas,Nuclear,BESS_P,BESS_E,Duration,H2_P,H2_E,Duration_PHS
1.0,0.5,4.823429131216614e9,48.05842428606322,4505.431151836875,2.683913472079323e-6,"[(9, 2.68e-6)]",8999.870950185665,-0.0014697718803931598,65.00620297513831,33.281333322154644,59.90642141249409,65.44349429002419,0.014283019551185487,0.09978805360647654,0.3990743242064376,3.9992194434438444,0.01968177899625198,5.219408285130283,265.1898634835916
0.75,0.5,4.804139657962225e9,4.811548076862148e9,1.7484093680011332e8,1.6780370861883573e-9,"Tuple{Int64, Float64}[]",41072.02120894565,-0.0055367026453342315,63.92776909041427,33.24905587453649,59.848296865949635,65.46546867366513,0.014661161268983173,0.10031087913275556,0.4011025147596355,3.998594352151972,0.02030597210350951,5.371901397231438,264.5478566526251
0.5,0.5,4.784827310146746e9,4.811536778216324e9,1.7484943424366114e8,3.387401197624542e-9,"Tuple{Int64, Float64}[]",24835.270085550255,-8999.277853570837,63.073425957544345,33.19574544326137,59.75233480493517,65.44279164680208,0.025251480624558433,0.1661697110374763,0.6638605822601683,3.9950757458466524,0.034683152641934854,9.238497694449688,266.3684524249265
0.25,0.5,4.765501159288503e9,4.811510351529157e9,1.7485886688466826e8,5.928970621749818e-9,"Tuple{Int64, Float64}[]",11684.622529658143,-8997.906993664188,62.18881987275149,33.15740544323117,59.683317176132036,65.38764964180776,0.04421050077012596,0.2836151447664243,1.1317162706168624,3.990323829670327,0.06036193847686437,16.08731486143158,266.51421851863745
