delta,psi,objective,z_total,max_u,max_dual,tail_scenarios,Price_max,Price_min,Price_avg,PV,Wind_Onshore,Wind_Offshore,Gas,Nuclear,BESS_P,BESS_E,Duration,LDES_PHS_P,LDES_PHS_E,Duration_PHS
1.0,0.5,4.831240744171843e9,184.84160162491474,15271.070448921917,1.6936932157600306e-8,"[(9, 2.0e-8)]",8999.964526216267,7.999493301764878,54.07880400015088,184.4210271031658,69.12898771844402,130.41909388527282,35.078187148221005,3.9999947497460555,0.15946126890395154,0.636448783113812,3.991243688755323,17.84249350643768,350.7545586210359,19.658382304832088
0.75,0.5,4.810597410761983e9,4.819180301981763e9,1.7283757738918903e8,2.971779013941844e-9,"Tuple{Int64, Float64}[]",11250.820057117806,5.999369707570142,53.90569422377297,185.42928633201268,74.4054224154251,133.92992953754379,33.71004331800745,3.9999925999771255,0.2022489030656466,0.804276974824354,3.976669156832456,18.69316856731635,374.31895531326023,20.024371682376515
0.5,0.5,4.790085464558599e9,4.818860005355497e9,1.7240867735198116e8,4.370744301583331e-9,"Tuple{Int64, Float64}[]",13501.167433405393,3.9990678134870494,53.75921907095805,185.93197369074903,77.24058990908418,139.03312763612462,32.54692469552115,3.999989222988513,0.2513687171402749,0.997789860443033,3.969427348774756,19.211364054492826,388.47169242089706,20.220932325211333
0.25,0.5,4.769729248917506e9,4.818384077367747e9,1.7192678456632912e8,6.172928253664398e-9,"Tuple{Int64, Float64}[]",15751.599404755669,1.997927659759752,53.55207561027245,185.5444873503237,81.35584173036855,146.44057349406498,31.146927435739684,3.9999847294752495,0.3512359811196271,1.394889386853619,3.9713738393406084,19.204921792156647,388.49210155905877,20.228778110292552
