Y,T,PV,Wind_Onshore,Wind_Offshore
25,1,0.00155,0.25234999999999996,0.6868389
25,2,0.01823095238095238,0.2161619047619047,0.3734371428571429
25,3,0.061224999999999995,0.05997857142857142,0.23961664285714285
25,4,0.0,0.16774,0.30759719999999996
25,5,0.030003571428571428,0.17241428571428577,0.28732992857142853
25,6,0.0,0.08319500000000002,0.35089709999999996
25,7,0.03509642857142857,0.06398928571428572,0.17976064285714285
25,8,0.0,0.09473,0.2148813
25,9,0.014724999999999999,0.22205312499999996,0.36122943750000003
25,10,0.06561666666666667,0.24737777777777778,0.5735330000000001
25,11,0.0014588235294117646,0.15324117647058824,0.329469
25,12,0.022585714285714285,0.3312833333333333,0.6503084285714287
25,13,0.01519,0.25782,0.7297676000000002
25,14,0.0,0.2314888888888889,0.46429
25,15,0.039428125,0.19359999999999997,0.5491168125
25,16,0.025936666666666667,0.21396666666666667,0.3526632
25,17,0.0043055555555555555,0.3332555555555555,0.5588976666666667
25,18,0.0,0.36996875,0.70546125
25,19,0.04805,0.36133571428571437,0.7708448571428572
25,20,0.0,0.28726999999999997,0.704091
25,21,0.05521875,0.215034375,0.426898125
25,22,0.027953448275862065,0.21484482758620693,0.748839
25,23,0.025575,0.15922361111111105,0.42131441666666664
25,24,0.04024655172413793,0.1622275862068966,0.6384420000000001
25,25,0.0,0.07646,0.35092320000000005
25,26,0.09341333333333332,0.08536000000000002,0.38697020000000004
25,27,0.0,0.11851666666666666,0.3439786666666667
25,28,0.05015357142857142,0.22960714285714287,0.3574767857142857
25,29,0.0,0.316835,0.6780519
25,30,0.035649999999999994,0.33869999999999995,0.7582513999999999
25,31,0.0,0.15865999999999997,0.5924699999999998
25,32,0.018927464788732393,0.093693661971831,0.20304574647887327
25,33,0.0456475,0.18437749999999994,0.4058897999999999
25,34,0.0,0.1346125,0.29485387499999993
25,35,0.08812857142857144,0.048275,0.07531092857142858
25,36,0.0,0.05562,0.11593619999999998
25,37,0.05615769230769231,0.1400076923076923,0.3555913076923078
25,38,0.038319444444444434,0.2740708333333334,0.6605160833333333
25,39,0.35402,0.18669999999999998,0.6341082
25,40,0.011431250000000002,0.18574375,0.6292775250000001
25,41,0.027567857142857144,0.2865357142857142,0.7471187142857143
25,42,0.0,0.10736250000000001,0.4895816250000001
25,43,0.04306785714285715,0.26522678571428565,0.6736782857142857
25,44,0.042017567567567575,0.37126081081081086,0.7848857837837839
25,45,0.027054545454545456,0.30049090909090914,0.6952249090909088
25,46,0.11193214285714286,0.31296785714285713,0.6028540714285715
25,47,0.004520833333333333,0.31236250000000004,0.5778829999999999
25,48,0.14983333333333335,0.32316249999999996,0.4975965
25,49,0.006716666666666666,0.3533541666666667,0.75260075
25,50,0.2785571428571429,0.3776571428571428,0.7327264285714286
25,51,0.020580555555555557,0.42587499999999995,0.8281481666666665
25,52,0.40584166666666666,0.362225,0.7961225000000001
25,53,0.0025833333333333333,0.20117499999999996,0.6298075
25,54,0.0,0.10155,0.38588366666666674
25,55,0.15014333333333335,0.07937333333333332,0.15718000000000001
25,56,0.0021136363636363635,0.23882272727272727,0.33046554545454543
25,57,0.0825375,0.3102791666666666,0.59726225
25,58,0.01800384615384615,0.1404192307692308,0.41052623076923084
25,59,0.05446830985915493,0.048145774647887336,0.09428961971830985
25,60,0.28099285714285716,0.016242857142857142,0.04821042857142858
25,61,0.023163888888888887,0.02032222222222222,0.07194899999999999
25,62,0.41772499999999996,0.014066666666666667,0.0869275
25,63,0.007294117647058823,0.024617647058823532,0.06032682352941177
25,64,0.27331666666666665,0.028358333333333333,0.072326
25,65,0.006838235294117647,0.06367941176470589,0.07170335294117647
25,66,0.32995625,0.07265625,0.1589055
25,67,0.03358333333333333,0.05782499999999999,0.2650938333333334
25,68,0.58404,0.04131,0.2861256
25,69,0.031947222222222224,0.05438611111111111,0.3942018333333334
25,70,0.5387357142857142,0.059442857142857145,0.3908288571428571
25,71,0.00794375,0.078734375,0.4932301875
25,72,0.5018125,0.09878749999999999,0.5192595000000001
25,73,0.012141666666666667,0.109,0.46350700000000006
25,74,0.020713636363636365,0.06900454545454547,0.25197572727272727
25,75,0.436325,0.08134999999999999,0.336052
25,76,0.02669444444444444,0.19366666666666668,0.5222900000000001
