Y,T,PV,Wind_Onshore,Wind_Offshore
12,1,0.00155,0.187235,0.45182580000000006
12,2,0.00524047619047619,0.4353095238095238,0.8047334285714287
12,3,0.04774,0.3811666666666666,0.7335666000000001
12,4,0.0,0.3747777777777778,0.6447473333333333
12,5,0.03441,0.30434,0.5882881999999999
12,6,0.0,0.36612222222222224,0.5902273333333333
12,7,0.03682586206896552,0.3872999999999999,0.7682534999999999
12,8,0.0,0.15151666666666666,0.3144035
12,9,0.053026315789473685,0.26296315789473684,0.7307221578947369
12,10,0.0,0.19736428571428571,0.5102798571428572
12,11,0.023692857142857144,0.16949642857142858,0.590015357142857
12,12,0.0,0.17558999999999997,0.6549621
12,13,0.05402857142857143,0.20741428571428572,0.6632134285714285
12,14,0.0,0.17631499999999997,0.7591794000000001
12,15,0.06731428571428572,0.32808928571428575,0.7514065714285715
12,16,0.0,0.25805,0.5965328999999999
12,17,0.034444444444444444,0.14830555555555558,0.5497771666666667
12,18,0.039525000000000005,0.07321874999999999,0.21042037499999997
12,19,0.4334833333333334,0.06010833333333332,0.1794665
12,20,0.015663157894736844,0.13548421052631576,0.26485089473684215
12,21,0.44299,0.16622,0.43889759999999994
12,22,0.020476315789473686,0.18136052631578944,0.5823093157894738
12,23,0.46252000000000004,0.23152,0.5659176
12,24,0.009964285714285715,0.2575,0.5352737142857142
12,25,0.011754166666666668,0.18041666666666667,0.3157085
12,26,0.29822,0.13377,0.2750418
12,27,0.0062,0.18187857142857142,0.42849985714285715
12,28,0.0,0.23018333333333338,0.5616720000000002
12,29,0.03523666666666667,0.20836666666666667,0.42697279999999993
12,30,0.0,0.1545277777777778,0.24515633333333328
12,31,0.028726666666666664,0.3536433333333333,0.6414336000000002
12,32,0.011108333333333333,0.19158333333333333,0.37103325000000004
12,33,0.3224,0.1968625,0.25127774999999997
12,34,0.033400000000000006,0.3134451612903226,0.47862067741935493
12,35,0.017935714285714284,0.12728571428571425,0.3220988571428572
12,36,0.32705,0.032225000000000004,0.26567625
12,37,0.014439473684210525,0.057347368421052626,0.293712
12,38,0.34751,0.05056000000000001,0.20044800000000002
12,39,0.051473880597014916,0.051714179104477606,0.08187089552238806
12,40,0.39463000000000004,0.05225,0.0429084
12,41,0.01802894736842105,0.0743157894736842,0.04655415789473684
12,42,0.34502999999999995,0.04006,0.0402462
12,43,0.006458333333333333,0.023899999999999998,0.05467466666666668
12,44,0.27538333333333337,0.03199166666666667,0.08816
12,45,0.006027777777777777,0.08069722222222221,0.16607333333333332
12,46,0.27615833333333334,0.12553333333333333,0.2196025
12,47,0.003778125,0.122609375,0.18762637499999998
12,48,0.07543333333333332,0.04576,0.10177839999999998
12,49,0.0,0.03451111111111112,0.024843333333333335
12,50,0.07694642857142857,0.06193214285714286,0.03248207142857143
