Time,Scenario,Generator,Dispatch
1,10,PV,0.10159922563673324
1,10,Wind_Onshore,11.638878019858181
1,10,Wind_Offshore,44.20503159676416
1,10,Nuclear,3.1965525889612936
1,10,Gas,0.0011890328945515175
2,10,PV,0.6153537977095376
2,10,Wind_Onshore,17.80492444683607
2,10,Wind_Offshore,46.86168511228299
2,10,Nuclear,3.5873028157331763
2,10,Gas,0.00028277903559042556
3,10,PV,2.164462315931581
3,10,Wind_Onshore,15.144377174205376
3,10,Wind_Offshore,48.617321758710965
3,10,Nuclear,3.9853743127336347
3,10,Gas,0.22575977607583422
4,10,PV,0.5655399337069383
4,10,Wind_Onshore,20.098202842306176
4,10,Wind_Offshore,45.47563242017758
4,10,Nuclear,3.6030872739215636
4,10,Gas,0.0004950033687935815
5,10,PV,0.0
5,10,Wind_Onshore,16.58297645026663
5,10,Wind_Offshore,40.68904133808707
5,10,Nuclear,3.996467670470392
5,10,Gas,4.48326364921997
6,10,PV,0.7580075260579514
6,10,Wind_Onshore,11.556351570495131
6,10,Wind_Offshore,55.55768828125413
6,10,Nuclear,3.9994803619463575
6,10,Gas,7.154222666985807
7,10,PV,1.6643528815930855
7,10,Wind_Onshore,5.067775573098457
7,10,Wind_Offshore,36.166296867325705
7,10,Nuclear,3.999598150909945
7,10,Gas,37.12947365486954
8,10,PV,0.0
8,10,Wind_Onshore,6.861571047942714
8,10,Wind_Offshore,54.591956029114144
8,10,Nuclear,3.9990557994486404
8,10,Gas,10.93510438176313
9,10,PV,1.9177343135308689
9,10,Wind_Onshore,5.999957845184692
9,10,Wind_Offshore,31.278855271599607
9,10,Nuclear,3.9994144704732397
9,10,Gas,37.137870230064
10,10,PV,3.50446953175143
10,10,Wind_Onshore,4.886195076520988
10,10,Wind_Offshore,20.66486076301183
10,10,Nuclear,3.9992186781542185
10,10,Gas,51.925192033971534
11,10,PV,3.570894844147139
11,10,Wind_Onshore,3.1376094093253495
11,10,Wind_Offshore,10.291239718041757
11,10,Nuclear,3.999390188367998
11,10,Gas,52.75302777957439
12,10,PV,3.5961765058235495
12,10,Wind_Onshore,4.677158757235934
12,10,Wind_Offshore,20.045900484296475
12,10,Nuclear,3.9994787423303118
12,10,Gas,37.43583228009844
13,10,PV,0.0
13,10,Wind_Onshore,19.196948021850037
13,10,Wind_Offshore,37.393047619657104
13,10,Nuclear,3.998165160972557
13,10,Gas,0.014961140926740838
14,10,PV,1.1772973194457452
14,10,Wind_Onshore,14.924804651235487
14,10,Wind_Offshore,53.72120296820635
14,10,Nuclear,3.999066673426578
14,10,Gas,4.217097948414786
15,10,PV,0.6876702961891128
15,10,Wind_Onshore,23.24133541431305
15,10,Wind_Offshore,51.56715841832634
15,10,Nuclear,3.599924426958212
15,10,Gas,0.00021217625860395892
16,10,PV,1.1245875775395862
16,10,Wind_Onshore,18.525495135509296
16,10,Wind_Offshore,48.52515675826816
16,10,Nuclear,3.2015884755791464
16,10,Gas,0.00024240797070818323
17,10,PV,0.09988809633023607
17,10,Wind_Onshore,11.497474964904093
17,10,Wind_Offshore,43.705558707952456
17,10,Nuclear,2.8101332193286592
17,10,Gas,0.000992727384961125
18,10,PV,0.6248017690118877
18,10,Wind_Onshore,20.805345383042397
18,10,Wind_Offshore,51.09509694660911
18,10,Nuclear,2.9524649386367274
18,10,Gas,0.0003212554574493359
19,10,PV,2.368422761115253
19,10,Wind_Onshore,12.477683038067612
19,10,Wind_Offshore,56.01217189187575
19,10,Nuclear,3.3499379828142626
19,10,Gas,0.0007373060669310363
20,10,PV,0.0
20,10,Wind_Onshore,14.3873977267205
20,10,Wind_Offshore,41.36364314548795
20,10,Nuclear,3.748029512272359
20,10,Gas,27.03358103634876
21,10,PV,2.7412782668748186
21,10,Wind_Onshore,10.315586040416735
21,10,Wind_Offshore,18.629168243298434
21,10,Nuclear,3.9996133431948593
21,10,Gas,39.53736343956567
22,10,PV,6.67038111762247
22,10,Wind_Onshore,16.901878628139013
22,10,Wind_Offshore,21.00613893401515
22,10,Nuclear,3.9988064109986627
22,10,Gas,36.450929063010086
23,10,PV,0.13094286759575738
23,10,Wind_Onshore,16.65377122339058
23,10,Wind_Offshore,33.6157379785538
23,10,Nuclear,3.998766903365433
23,10,Gas,14.191483083443677
24,10,PV,0.41146774487865134
24,10,Wind_Onshore,20.037024350487776
24,10,Wind_Offshore,53.25049265187683
24,10,Nuclear,3.6081889244188368
24,10,Gas,0.0006757589734915048
25,10,PV,2.2022639723760102
25,10,Wind_Onshore,13.773714546544282
25,10,Wind_Offshore,32.801600705492014
25,10,Nuclear,3.9987810254063136
25,10,Gas,17.192226820698288
26,10,PV,1.1287189417214734
26,10,Wind_Onshore,9.852721006550787
26,10,Wind_Offshore,50.617553534473835
26,10,Nuclear,3.6032600814880515
26,10,Gas,0.0005954513904308558
27,10,PV,0.05510406038878993
27,10,Wind_Onshore,15.610882933212665
27,10,Wind_Offshore,48.62174590135188
27,10,Nuclear,3.604743131749786
27,10,Gas,0.000743876548716706
28,10,PV,1.9220486085335482
28,10,Wind_Onshore,9.260773650248552
28,10,Wind_Offshore,53.09029919364468
28,10,Nuclear,3.999364828740896
28,10,Gas,7.729191731756055
29,10,PV,6.623038251157131
29,10,Wind_Onshore,6.576182630875504
29,10,Wind_Offshore,33.222506447400264
29,10,Nuclear,3.9983841670272158
29,10,Gas,31.705300035563642
30,10,PV,3.551588094900347
30,10,Wind_Onshore,15.074332439693045
30,10,Wind_Offshore,53.69133395523131
30,10,Nuclear,3.9993955655721223
30,10,Gas,0.5670051018088025
31,10,PV,0.6261549784268955
31,10,Wind_Onshore,7.980056549620735
31,10,Wind_Offshore,46.08102563574832
31,10,Nuclear,3.998177897670422
31,10,Gas,27.376306014631606
32,10,PV,1.9895001908701242
32,10,Wind_Onshore,4.391902498104205
32,10,Wind_Offshore,12.653491054327683
32,10,Nuclear,3.99986425450064
32,10,Gas,49.30735702098625
33,10,PV,5.925282413933501
33,10,Wind_Onshore,12.192092969058065
33,10,Wind_Offshore,21.675493846517746
33,10,Nuclear,3.9990576807220437
33,10,Gas,44.50769356996975
34,10,PV,0.0
34,10,Wind_Onshore,11.399192363147842
34,10,Wind_Offshore,33.544136018047325
34,10,Nuclear,3.9986807135020066
34,10,Gas,20.305525237287245
35,10,PV,1.8858630240299779
35,10,Wind_Onshore,23.55377442453685
35,10,Wind_Offshore,51.41015761407086
35,10,Nuclear,3.9986217102930475
35,10,Gas,6.361383606318551
36,10,PV,1.2033986583685548
36,10,Wind_Onshore,23.82743255292462
36,10,Wind_Offshore,48.55375779895501
36,10,Nuclear,3.601062798593585
36,10,Gas,0.00033947183763015154
37,10,PV,5.656326446984657
37,10,Wind_Onshore,22.61003219477728
37,10,Wind_Offshore,54.79972534518773
37,10,Nuclear,3.264819704023063
37,10,Gas,0.0007973234208801256
38,10,PV,2.1289868504455005
38,10,Wind_Onshore,15.207293278011749
38,10,Wind_Offshore,54.87787632752863
38,10,Nuclear,3.6568597487820242
38,10,Gas,0.00044053925471383335
39,10,PV,9.525388151132407
39,10,Wind_Onshore,14.128081131851033
39,10,Wind_Offshore,46.99962082568941
39,10,Nuclear,3.607139536231667
39,10,Gas,0.001322993045071672
40,10,PV,0.0
40,10,Wind_Onshore,9.425406913060442
40,10,Wind_Offshore,52.443994574064774
40,10,Nuclear,3.9982366941044756
40,10,Gas,8.29352733483835
41,10,PV,0.43784853765581244
41,10,Wind_Onshore,4.684570877020921
41,10,Wind_Offshore,25.43257422471641
41,10,Nuclear,3.9981244721746667
41,10,Gas,26.62156917174462
42,10,PV,11.800332083052842
42,10,Wind_Onshore,6.893370621692914
42,10,Wind_Offshore,8.537202573849504
42,10,Nuclear,3.998131072555284
42,10,Gas,42.12786999382898
43,10,PV,0.05708858013898863
43,10,Wind_Onshore,10.916707798444136
43,10,Wind_Offshore,23.29574302479903
43,10,Nuclear,3.9978837498971416
43,10,Gas,41.8132176644605
44,10,PV,0.5342674462505906
44,10,Wind_Onshore,13.143170593879985
44,10,Wind_Offshore,45.27313212461997
44,10,Nuclear,3.9987639951132325
44,10,Gas,4.600647746442933
45,10,PV,17.914703105492055
45,10,Wind_Onshore,15.449241632257754
45,10,Wind_Offshore,46.41994637665505
45,10,Nuclear,3.998130279929466
45,10,Gas,3.329010342890042
46,10,PV,0.402573227575432
46,10,Wind_Onshore,14.989476045318137
46,10,Wind_Offshore,55.652867355678126
46,10,Nuclear,3.9991865028839912
46,10,Gas,2.1044780212884575
47,10,PV,19.634811016268362
47,10,Wind_Onshore,7.866200001001969
47,10,Wind_Offshore,45.38072315688347
47,10,Nuclear,3.998134675862744
47,10,Gas,8.178203609020182
48,10,PV,0.20332010537410855
48,10,Wind_Onshore,6.213156190307073
48,10,Wind_Offshore,39.81844107506164
48,10,Nuclear,3.9978616952788197
48,10,Gas,38.12659489498951
49,10,PV,0.4783582463957046
49,10,Wind_Onshore,6.011534927310196
49,10,Wind_Offshore,21.808178477041373
49,10,Nuclear,3.9988044912132445
49,10,Gas,37.79167284022551
50,10,PV,6.04005158136392
50,10,Wind_Onshore,5.090157632448918
50,10,Wind_Offshore,11.064111436851588
50,10,Nuclear,3.9997471141097365
50,10,Gas,53.42477288701679
51,10,PV,0.18543841542376407
51,10,Wind_Onshore,13.572608415706052
51,10,Wind_Offshore,22.779239229094742
51,10,Nuclear,3.9983989816543795
51,10,Gas,38.48171864092914
52,10,PV,0.07566548352888879
52,10,Wind_Onshore,20.101501279949506
52,10,Wind_Offshore,37.1254519613084
52,10,Nuclear,3.9983410280007017
52,10,Gas,1.5846257867650007
53,10,PV,3.891317388150808
53,10,Wind_Onshore,10.116848546602398
53,10,Wind_Offshore,37.54535771377358
53,10,Nuclear,3.9990391991216088
53,10,Gas,17.593494949507907
54,10,PV,1.5202358027990583
54,10,Wind_Onshore,12.687544393978172
54,10,Wind_Offshore,19.204361810422117
54,10,Nuclear,3.998541695128167
54,10,Gas,23.278061664695436
55,10,PV,8.979306922660845
55,10,Wind_Onshore,21.38877841344645
55,10,Wind_Offshore,36.30851488169394
55,10,Nuclear,3.60173352845624
55,10,Gas,0.0024090699512935095
56,10,PV,0.04676140115935181
56,10,Wind_Onshore,19.22107040191885
56,10,Wind_Offshore,44.1039093814534
56,10,Nuclear,3.2056855370121853
56,10,Gas,0.000742730970626914
57,10,PV,13.226212325504097
57,10,Wind_Onshore,19.46272028482489
57,10,Wind_Offshore,43.747832856018164
57,10,Nuclear,2.8168898697857645
57,10,Gas,0.0014851287507617256
58,10,PV,0.11941021446572375
58,10,Wind_Onshore,25.720112202926323
58,10,Wind_Offshore,53.481466747033714
58,10,Nuclear,2.820785139178961
58,10,Gas,0.001993103655517265
59,10,PV,0.03520412610650668
59,10,Wind_Onshore,13.457203951379583
59,10,Wind_Offshore,45.55561755998683
59,10,Nuclear,3.2065296470605142
59,10,Gas,0.0011898030690931911
60,10,PV,14.3092301453024
60,10,Wind_Onshore,9.691096360324304
60,10,Wind_Offshore,51.60803797061632
60,10,Nuclear,3.6007850441922065
60,10,Gas,0.001743218795226556
61,10,PV,0.7893834876347487
61,10,Wind_Onshore,4.517138438855868
61,10,Wind_Offshore,34.20380306449054
61,10,Nuclear,3.9968182533707237
61,10,Gas,37.61464730881643
62,10,PV,0.8239040273878694
62,10,Wind_Onshore,12.615077405611713
62,10,Wind_Offshore,34.86370070696006
62,10,Nuclear,3.998950395296235
62,10,Gas,12.672903761184521
63,10,PV,3.2067039068698566
63,10,Wind_Onshore,17.845519982352382
63,10,Wind_Offshore,49.100077151416244
63,10,Nuclear,3.9984135517833552
63,10,Gas,6.915966685228923
64,10,PV,0.015993195839276587
64,10,Wind_Onshore,15.106136634394217
64,10,Wind_Offshore,44.43510017211811
64,10,Nuclear,3.6060402466692714
64,10,Gas,0.001081679249964628
65,10,PV,12.581861818567708
65,10,Wind_Onshore,15.33727882767523
65,10,Wind_Offshore,46.2319587055098
65,10,Nuclear,3.6115243442893408
65,10,Gas,0.0019886138125419796
66,10,PV,4.770032287485769
66,10,Wind_Onshore,18.60924643216427
66,10,Wind_Offshore,40.074809477312215
66,10,Nuclear,3.9991760997846546
66,10,Gas,4.4457006808129504
67,10,PV,0.28491816744465226
67,10,Wind_Onshore,14.941755077836506
67,10,Wind_Offshore,47.302703954486155
67,10,Nuclear,3.6012596143557256
67,10,Gas,0.0006607027835264514
68,10,PV,2.2032956337444713
68,10,Wind_Onshore,17.30076017809302
68,10,Wind_Offshore,39.21276765078779
68,10,Nuclear,3.2047189179431625
68,10,Gas,0.0004947304678914694
69,10,PV,10.566541557727836
69,10,Wind_Onshore,17.27311063680131
69,10,Wind_Offshore,34.30117958238294
69,10,Nuclear,2.827921026382628
69,10,Gas,0.0016951499290485778
70,10,PV,0.1287459375924977
70,10,Wind_Onshore,16.020261307628846
70,10,Wind_Offshore,45.49256957279616
70,10,Nuclear,3.2061862753662558
70,10,Gas,0.0009907568426696526
71,10,PV,1.9718810871953365
71,10,Wind_Onshore,7.189270030485285
71,10,Wind_Offshore,49.892262923607824
71,10,Nuclear,3.600333220300597
71,10,Gas,0.002398255545653752
72,10,PV,29.22037742436763
72,10,Wind_Onshore,3.557604863097184
72,10,Wind_Offshore,35.85442649330034
72,10,Nuclear,3.995970166029058
72,10,Gas,5.458710043535165
73,10,PV,1.3469704469704256
73,10,Wind_Onshore,4.855165525789825
73,10,Wind_Offshore,18.81440660447694
73,10,Nuclear,3.999241202626283
73,10,Gas,40.356123064967164
74,10,PV,26.916936335690927
74,10,Wind_Onshore,3.1562208861920165
74,10,Wind_Offshore,16.292877129190845
74,10,Nuclear,3.9981523970081794
74,10,Gas,26.777768124060124
75,10,PV,0.3827576496692055
75,10,Wind_Onshore,6.64990262003887
75,10,Wind_Offshore,9.030691070763256
75,10,Nuclear,3.9991129203353424
75,10,Gas,51.94778116827537
76,10,PV,0.8250983230661095
76,10,Wind_Onshore,13.181496087640445
76,10,Wind_Offshore,31.849118498732413
76,10,Nuclear,3.6944853382209284
76,10,Gas,13.678897718933047
77,10,PV,2.060658761340757
77,10,Wind_Onshore,16.992244221752895
77,10,Wind_Offshore,48.97244982249316
77,10,Nuclear,3.6039913075179895
77,10,Gas,0.0005418232614437815
78,10,PV,4.348341777880004
78,10,Wind_Onshore,14.734384674555601
78,10,Wind_Offshore,43.59059096266547
78,10,Nuclear,3.9993180275156237
78,10,Gas,4.673224712650904
79,10,PV,13.570680373704091
79,10,Wind_Onshore,17.068919738202492
79,10,Wind_Offshore,40.17704013961456
79,10,Nuclear,3.6032136180145566
79,10,Gas,0.0023828784286084
80,10,PV,2.7146033859765746
80,10,Wind_Onshore,16.378765200652992
80,10,Wind_Offshore,43.53600261251634
80,10,Nuclear,3.2083394779656014
80,10,Gas,0.00039586795778983664
81,10,PV,3.344173982398038
81,10,Wind_Onshore,7.310751481177544
81,10,Wind_Offshore,44.820181398366636
81,10,Nuclear,3.6008812843644216
81,10,Gas,0.0006260487023545073
82,10,PV,0.26956797399185617
82,10,Wind_Onshore,5.830640667972626
82,10,Wind_Offshore,32.15785356250345
82,10,Nuclear,3.9978997583478173
82,10,Gas,21.475682895438528
83,10,PV,3.6224005400502945
83,10,Wind_Onshore,12.185130400839821
83,10,Wind_Offshore,54.32325779372561
83,10,Nuclear,3.6026619514077782
83,10,Gas,0.0002952269130438051
84,10,PV,0.192245378933589
84,10,Wind_Onshore,16.82692934861077
84,10,Wind_Offshore,41.36877399229886
84,10,Nuclear,3.998116319357745
84,10,Gas,1.1452571075540032
85,10,PV,18.454759880499758
85,10,Wind_Onshore,20.376784995941538
85,10,Wind_Offshore,32.3272677353137
85,10,Nuclear,3.9983252486942624
85,10,Gas,2.9678496718290956
86,10,PV,1.0281186535112163
86,10,Wind_Onshore,16.18293642134891
86,10,Wind_Offshore,36.58152251029036
86,10,Nuclear,3.999173183229689
86,10,Gas,13.434115212828186
87,10,PV,20.79043857365917
87,10,Wind_Onshore,14.540253101481412
87,10,Wind_Offshore,40.32368686899997
87,10,Nuclear,3.6222597255842177
87,10,Gas,0.002056119627785573
88,10,PV,1.429967348708471
88,10,Wind_Onshore,10.62581269746426
88,10,Wind_Offshore,37.75234239670943
88,10,Nuclear,3.9992276858680387
88,10,Gas,18.068269089596388
89,10,PV,9.957407802567285
89,10,Wind_Onshore,9.114580149167692
89,10,Wind_Offshore,19.253463059191706
89,10,Nuclear,3.998985264215981
89,10,Gas,35.18760649518995
90,10,PV,4.507401063809551
90,10,Wind_Onshore,13.686749986163845
90,10,Wind_Offshore,33.61805888770262
90,10,Nuclear,3.9994334463196344
90,10,Gas,7.96226531457867
91,10,PV,1.181436290979102
91,10,Wind_Onshore,6.224017577098219
91,10,Wind_Offshore,14.957865222810568
91,10,Nuclear,3.9988026257089375
91,10,Gas,28.98226591867294
92,10,PV,21.869695381550596
92,10,Wind_Onshore,4.984064961893128
92,10,Wind_Offshore,14.78146223159828
92,10,Nuclear,3.998157572047313
92,10,Gas,20.12219809231636
93,10,PV,1.2452532578675517
93,10,Wind_Onshore,6.226080228026668
93,10,Wind_Offshore,25.576264439520966
93,10,Nuclear,3.9992060746317026
93,10,Gas,27.90719687825154
94,10,PV,25.523289677269215
94,10,Wind_Onshore,7.126581509996631
94,10,Wind_Offshore,23.4752182986232
94,10,Nuclear,3.9981582917292555
94,10,Gas,18.29411115382728
95,10,PV,1.3951795610874693
95,10,Wind_Onshore,3.8623252047830805
95,10,Wind_Offshore,14.489732767760973
95,10,Nuclear,3.999206069125159
95,10,Gas,45.83083397970379
96,10,PV,35.51914250785916
96,10,Wind_Onshore,3.322214899121243
96,10,Wind_Offshore,7.626938845348685
96,10,Nuclear,3.9978586433051
96,10,Gas,27.390220962943165
97,10,PV,3.799676378197554
97,10,Wind_Onshore,6.920148965886754
97,10,Wind_Offshore,9.212249414487873
97,10,Nuclear,3.9983684358787692
97,10,Gas,54.751131666817706
98,10,PV,0.36984186163104166
98,10,Wind_Onshore,12.096397339545135
98,10,Wind_Offshore,19.99560014542025
98,10,Nuclear,3.9985340179298707
98,10,Gas,25.58236337769047
99,10,PV,22.2998792323845
99,10,Wind_Onshore,16.34321697548226
99,10,Wind_Offshore,32.91424281667029
99,10,Nuclear,3.998340558009275
99,10,Gas,1.588457834312484
100,10,PV,0.9402342158614879
100,10,Wind_Onshore,11.923303543814447
100,10,Wind_Offshore,33.72130282164661
100,10,Nuclear,3.9992037630120336
100,10,Gas,17.4342844098389
101,10,PV,20.841964180162037
101,10,Wind_Onshore,11.266663149913335
101,10,Wind_Offshore,22.794384961910623
101,10,Nuclear,3.9978727448296207
101,10,Gas,17.808314857083378
102,10,PV,2.0256483968784442
102,10,Wind_Onshore,6.009841966280354
102,10,Wind_Offshore,23.003133210467308
102,10,Nuclear,3.999223076854023
102,10,Gas,32.82702820741584
103,10,PV,33.2411681149992
103,10,Wind_Onshore,11.737915376620867
103,10,Wind_Offshore,26.166133748096264
103,10,Nuclear,3.61964575229183
103,10,Gas,0.0017566009614135578
104,10,PV,2.635973756723448
104,10,Wind_Onshore,11.063565974631667
104,10,Wind_Offshore,24.9408377324007
104,10,Nuclear,3.9992110285748
104,10,Gas,20.813033258876185
105,10,PV,33.15404797286331
105,10,Wind_Onshore,9.995367289767707
105,10,Wind_Offshore,18.366163204924693
105,10,Nuclear,3.633420378931817
105,10,Gas,0.0037790823709594424
106,10,PV,1.891480799909714
106,10,Wind_Onshore,10.35427152368033
106,10,Wind_Offshore,17.991850360683337
106,10,Nuclear,3.9991641587031217
106,10,Gas,24.813615475656768
107,10,PV,22.676644369982043
107,10,Wind_Onshore,14.182440298599825
107,10,Wind_Offshore,19.883413978600498
107,10,Nuclear,3.617730957155341
107,10,Gas,0.001599831826428996
108,10,PV,0.6554630891973146
108,10,Wind_Onshore,12.85013304369605
108,10,Wind_Offshore,22.450200953428062
108,10,Nuclear,3.9990681718403764
108,10,Gas,19.378615593777557
109,10,PV,16.952283925341856
109,10,Wind_Onshore,12.22043633093893
109,10,Wind_Offshore,16.124008180544806
109,10,Nuclear,3.9986874576214446
109,10,Gas,23.004084802222483
110,10,PV,0.48555352355662307
110,10,Wind_Onshore,8.515266638010367
110,10,Wind_Offshore,13.238393900738071
110,10,Nuclear,3.9991067119409047
110,10,Gas,37.839245983932514
111,10,PV,31.735772437942853
111,10,Wind_Onshore,6.150838322845868
111,10,Wind_Offshore,4.446343052241187
111,10,Nuclear,3.9985425035178888
111,10,Gas,26.699949283920315
112,10,PV,0.614421521707247
112,10,Wind_Onshore,8.602910996698759
112,10,Wind_Offshore,14.003694553503722
112,10,Nuclear,3.999087022210064
112,10,Gas,47.92121542108959
113,10,PV,1.470679203767354
113,10,Wind_Onshore,13.886308379972046
113,10,Wind_Offshore,30.093711508422782
113,10,Nuclear,3.6097627584948193
113,10,Gas,9.650746864418746
