Storage,Time,Scenario,Dual_discharge,Dual_charge,Dual_energy
H2,1,11,-543.4231752609953,-0.027023783376853773,-0.0005514863942717936
H2,1,12,-0.0351997092212639,-0.07301203690910761,-0.002694568850372473
H2,1,13,-0.07798206734644336,-0.027023161522220847,-0.0005268424256715227
H2,1,19,-778.495441788188,-0.02701474348698621,-0.0004116323623751526
H2,1,1,-0.030697660698730516,-0.02701799900385781,-0.0012974896613596708
H2,1,22,-0.03339294666089443,-0.027024959449580836,-0.0012634645157105083
H2,1,23,-0.046001786313526666,-0.05732395487562026,-0.001164373439774595
H2,1,24,-0.033506857714883875,-0.07863940094428308,-0.0032490697923655654
H2,1,26,-0.04085991177303775,-0.06255513843037067,-0.0020784400234533183
H2,1,27,-0.04272470978649468,-0.0404372205703035,-0.0017544569993072753
H2,1,29,-0.0361973465273573,-0.069248588551736,-0.00233711801200989
H2,1,30,-0.027028634582801428,-110.00306349598748,-0.009379434217604125
H2,1,4,-0.1863828645027061,-0.027070209347095947,-0.001049111533557476
H2,1,7,-0.04976038836385665,-0.027017751957554497,-0.000764020288796131
H2,1,8,-0.02702877462409102,-100.05380355318891,-0.007540570213902876
H2,2,11,-284.41524990835524,-0.02704488352954335,-0.00037073979095869007
H2,2,12,-0.03421937057534373,-0.06890544807394183,-0.002887819860304039
H2,2,13,-0.027103482517453245,-24.038667980301522,-0.0005570548431492381
H2,2,19,-0.027589962218659246,-0.517442597898551,-0.0005425739381042983
H2,2,1,-0.03155590878946939,-0.027033930464704356,-0.0010149324986075989
H2,2,22,-0.03899937378849176,-0.027030303009047955,-0.0007779888911628581
H2,2,23,-0.04125269482109111,-0.061198947048160895,-0.0009826213707029327
H2,2,24,-0.03246115833678685,-0.055740824887054105,-0.0036882826019879944
H2,2,26,-0.030773661291280553,-0.10908722957279603,-0.006051396746984401
H2,2,27,-0.03634966323879859,-0.0657660841882517,-0.0017180305900805267
H2,2,29,-0.043665748213950056,-0.05592475483088529,-0.0019927084846664933
H2,2,30,-0.030118244120708904,-0.027022357834748413,-0.0038067055667184214
H2,2,4,-0.06969361661740951,-0.027037809914332054,-0.0005305600220769159
H2,2,7,-66.724164530844,-0.027025345867419368,-0.00042893245035583957
H2,2,8,-0.03775469837527005,-0.027044013757640588,-0.002710402208547909
H2,3,11,-258.80309635258715,-0.027040790439726972,-0.0002956465850242007
H2,3,12,-0.033638269162249,-0.07904366389567381,-0.0032046578793595766
H2,3,13,-0.027016690832942745,-192.19691411460812,-0.0010417319345198866
H2,3,19,-0.02820321983716532,-0.22392806841977114,-0.0006397854132787848
H2,3,1,-0.0362407939567568,-0.027067629619139697,-0.0008643731088209749
H2,3,22,-42.42260004741511,-0.02703666646821985,-0.00043425199187987253
H2,3,23,-0.031110840549243016,-0.10330023766695187,-0.002077201119302079
H2,3,24,-0.02951075886409005,-0.134766282429446,-11.822891740873096
H2,3,26,-0.03028362197270601,-0.11615778969660175,-8.563888685298732
H2,3,27,-0.03028052603672894,-0.11895732025513221,-0.0024853745949792753
H2,3,29,-0.034153570989912764,-0.07358490144759613,-0.002099675770552972
H2,3,30,-0.0302081821077542,-0.027012310514542393,-0.0016696738662512543
H2,3,4,-0.22075606440902104,-0.027058062806079395,-0.0003863601985641368
H2,3,7,-15.948055139846531,-0.027038579440912928,-0.000324971177208143
H2,3,8,-0.09354893182823049,-0.027020146177953744,-0.0006533119110921115
H2,4,11,-0.027449989746247436,-0.6638389628158078,-0.0003286715024864132
H2,4,12,-0.030285578200924982,-0.1076091014644588,-0.007030840128690824
H2,4,13,-0.02704012610149147,-66.0816122705579,-0.0014808101673712886
H2,4,19,-0.08980654955510875,-0.028374975952899312,-0.00043889110552157483
H2,4,1,-0.06073614257269126,-0.027043103060551826,-0.0005685844688410865
H2,4,22,-0.02712334251194241,-0.0271848152770279,-0.0004340342164098901
H2,4,23,-0.03444164688447151,-0.07583225045687957,-0.002217073112343521
H2,4,24,-0.02731657572030826,-0.027027841791503637,-0.39417670716566183
H2,4,26,-0.364292831326387,-0.02702694579565126,-0.0005941955803595559
H2,4,27,-0.0304548002227928,-0.06924760391264015,-0.003556547608503542
H2,4,29,-0.029196005118646767,-0.15930200130012634,-0.021211703223761706
H2,4,30,-0.08086590735927264,-0.02701069946863327,-0.0003004387858216808
H2,4,4,-0.027055258235325168,-77.82665528931047,-0.00044465417964328565
H2,4,7,-18.84769328171306,-0.027036185025068167,-0.00025271936462319724
H2,4,8,-0.02702146586113484,-149.9899443755731,-0.0008771413788686161
H2,5,11,-0.02776092174096438,-0.36066155074892636,-0.00035212396140696216
H2,5,12,-0.029682249713863462,-0.12334080157323371,-14.283964583881792
H2,5,13,-0.027020196417358863,-156.07464159656269,-3.2783081268005847
H2,5,19,-0.028495399615901463,-0.21593672138521208,-0.0004795557119430626
H2,5,1,-0.029639601519730503,-0.027090611401456337,-0.0005535572553423952
H2,5,22,-0.0271100425687756,-0.02709129927504936,-0.0004335208906709688
H2,5,23,-0.03402968596933805,-0.07643852924045695,-0.0023685568362982984
H2,5,24,-0.027196399894905705,-0.027027253305067993,-0.26640005880836604
H2,5,26,-0.24837658832103945,-0.027041809872527866,-0.0003773347220893261
H2,5,27,-0.030268635486916745,-0.08503562501108856,-0.005998389377730533
H2,5,29,-0.030636116604898362,-0.10848463600920606,-8.550467179792046
H2,5,30,-0.02787908548059014,-0.02707027661213652,-0.0002985425456082792
H2,5,4,-0.027034431965968716,-102.01925343958771,-0.0005543880941093394
H2,5,7,-0.02723931936421783,-1.2540800839012536,-0.00030097964313728236
H2,5,8,-0.02701025027026501,-410.41983599425544,-0.014020204126968068
H2,6,11,-0.02791437186699136,-0.033111523177846804,-0.0003563661850779801
H2,6,12,-0.058826658154865104,-0.027033671950808795,-0.0021096780723442107
H2,6,13,-0.0801764937190696,-0.027011111209729936,-0.00032730158858376956
H2,6,19,-0.02883105759925613,-0.18611308203007604,-0.0005152191109730183
H2,6,1,-0.042876374418783995,-0.027048916813380293,-0.000463471623283644
H2,6,22,-0.027042073355635483,-0.0271300424361809,-0.00043357377933799467
H2,6,23,-0.041892352899696186,-0.04422276236079079,-0.0019242014730167488
H2,6,24,-0.027204137470723734,-0.0270385217622958,-0.21545426825077338
H2,6,26,-0.0969386341438285,-0.027082921046431244,-0.0003287194865776025
H2,6,27,-0.029194390866178338,-0.12041542423379287,-8.557958248996506
H2,6,29,-0.06062077058756563,-0.02708952030095888,-0.0033763938548390954
H2,6,30,-0.0270224052845126,-130.18489223606522,-0.0003326444843906113
H2,6,4,-0.0270907472320756,-36.01374558696624,-0.0006067103111742639
H2,6,7,-0.02717589078706828,-1.7040245318881269,-0.00041189157139927745
H2,6,8,-0.029243272918171255,-0.027032020905625714,-0.007123853199063036
H2,7,11,-0.027502477803534656,-0.5899019746836193,-0.00040076964872934334
H2,7,12,-0.038916105931232244,-0.027017442223630974,-0.0009314853073928475
H2,7,13,-0.10722279997523702,-0.027032183030486975,-0.00025762939034144834
H2,7,19,-0.027928559928838696,-0.33231227804884267,-0.0006280044658089406
H2,7,1,-0.027231767159188364,-0.027089521198800044,-0.00046255312670455276
H2,7,22,-0.035222886413348906,-0.02702468294950663,-0.00035705647324626836
H2,7,23,-0.03344659383067794,-0.06852135445561577,-0.002008769500238331
H2,7,24,-0.027274489898741854,-0.02706210219582956,-0.1863144693629316
H2,7,26,-0.2522819405153342,-0.027044763572790405,-0.00025253392906221897
H2,7,27,-0.07869855434543509,-0.027063007555692315,-0.002050058622090951
H2,7,29,-0.027173697131838946,-0.02707733968751418,-0.0033168540270775413
H2,7,30,-0.0270277112517035,-100.14876389892845,-0.00036459166734140007
H2,7,4,-0.24146227514530094,-0.02705373712115789,-0.0003944333225514521
H2,7,7,-0.02724412727449722,-1.232339336868271,-0.0005554804622835675
H2,7,8,-0.029025774079915807,-0.02704322404191947,-0.005408597964887223
H2,8,11,-0.027464893253814994,-0.6419432467232798,-0.00046332473157843887
H2,8,12,-0.027059401229242042,-0.03853682799815361,-0.0009806535173465338
H2,8,13,-0.027196643345615515,-0.027090412150680202,-0.0002573952117634064
H2,8,19,-0.028352827051448422,-0.23473434226375442,-0.0007278067519354354
H2,8,1,-0.03367203141251851,-0.027046503037745438,-0.00042325452104699843
H2,8,22,-0.04160777157714643,-0.027049733845349432,-0.0003187026136287318
H2,8,23,-0.03099975711143689,-0.10441153556297386,-0.002483464574131218
H2,8,24,-0.02718192627510539,-0.02703800115784237,-0.16686302820460372
H2,8,26,-0.027640065807173642,-0.033500429456302466,-0.0002544882685043446
H2,8,27,-0.06083328620219979,-0.02705020018530908,-0.000986270988034256
H2,8,29,-0.03733081671957694,-0.027095523775780755,-0.002320197032629627
H2,8,30,-0.02702021424342977,-150.16727735427523,-0.00042590340169507303
H2,8,4,-0.027054036924158042,-60.02444841127008,-0.0004398475686847644
H2,8,7,-0.02760846786727726,-0.4989551200156029,-0.0006379259249210373
H2,8,8,-0.04114944121298947,-0.027027778374804974,-0.0018815739848616771
H2,9,11,-0.027326600731099146,-0.9067427968107932,-0.0006006032553046996
H2,9,12,-0.027012609045003917,-0.03303727665091716,-0.0012441346954106367
H2,9,13,-0.02781954095386699,-0.027036438736878034,-0.000255738935701987
H2,9,19,-233.49240906139406,-0.02705910326038504,-0.0005038098010661719
H2,9,1,-0.03526303278629403,-0.02707564993566703,-0.00039899015185917823
H2,9,22,-0.027046515949761468,-59.976244855860934,-0.00034777622197705636
H2,9,23,-0.028923430688442036,-0.17413356189917972,-0.00812371749056614
H2,9,24,-0.027206215414875095,-0.027064541248135045,-0.15275088312398477
H2,9,26,-0.027919305848796892,-0.028087701071625358,-0.00025336883033067256
H2,9,27,-0.02722811911286286,-0.027081661313400847,-0.0009812603575225143
H2,9,29,-0.03193243092002347,-0.027046242729108334,-0.001709289308845864
H2,9,30,-0.02703392868062212,-89.92750870091032,-0.0004734148393929144
H2,9,4,-0.027051481013575362,-66.0125102939273,-0.0005035782747679759
H2,9,7,-0.027466638982466988,-0.64528503993995,-0.0007956110836808494
H2,9,8,-0.02864852998540359,-0.027048144596371455,-0.0017651630931027457
H2,10,11,-0.028608484452745223,-0.20626654031073763,-0.000629208223962654
H2,10,12,-0.03522045649268744,-0.02703147742814563,-0.000975812645689878
H2,10,13,-0.027208932152629775,-0.027088805851195972,-0.0002555175431187651
H2,10,19,-0.03945303268691385,-0.036064605447189854,-0.0004894807491511366
H2,10,1,-0.03378091069293538,-0.027049880840980083,-0.0003707395323653538
H2,10,22,-0.027030662996188278,-95.93550664807178,-0.00040728495972485904
H2,10,23,-0.0294618702698878,-0.13967159642622165,-14.277351341483776
H2,10,24,-0.02713718613512641,-0.02704206481933687,-0.14188504478134253
H2,10,26,-0.029016996579782333,-0.1446276658431462,-0.0002646564547757988
H2,10,27,-0.047995515690014874,-0.02704645922598813,-0.0006835789848807574
H2,10,29,-0.03176371976637953,-0.027077130303412012,-0.0014817500621176571
