Storage,Time,Scenario,Dual_discharge,Dual_charge,Dual_energy
H2,1,11,-758.461062134971,-0.05644670508598394,-0.0011556219234753896
H2,1,12,-0.07310204550768659,-0.15336268730269192,-0.005905008693697818
H2,1,13,-0.16132806375436912,-0.05656313720948527,-0.0011111525816846822
H2,1,19,-1088.7228058567425,-0.05641909159520824,-0.0008607531148844329
H2,1,1,-0.06437759439968661,-0.056516435367069774,-0.002714592738565747
H2,1,22,-0.06770735712681823,-0.056588080277323836,-0.002850711516798075
H2,1,23,-0.09574033538513667,-0.11944343096914758,-0.002459620202797761
H2,1,24,-0.06888714561979772,-0.16882955518441575,-0.007507259126791178
H2,1,26,-0.08589383130932077,-0.12996079232076144,-0.004368048815872797
H2,1,27,-0.08460184451356344,-0.08171704447471127,-0.0038409114850845106
H2,1,29,-0.07556537250143672,-0.14368829921877946,-0.0049441672763017655
H2,1,30,-0.05645168789633444,-153.65111676120688,-0.021228682952541628
H2,1,4,-0.31603683083279577,-0.056956139881593565,-0.002237060581776172
H2,1,7,-0.10126073051312474,-0.05641944697160463,-0.0016877663428630624
H2,1,8,-0.05644399478136822,-140.02922403957797,-0.016769880311649606
H2,2,11,-396.70644729344275,-0.05650751376335222,-0.0007758331776937701
H2,2,12,-0.07165936641933204,-0.13705036593639036,-0.006152240164212063
H2,2,13,-0.05732660909787504,-8.034529398555556,-0.0011711349916895912
H2,2,19,-0.05760205071238203,-1.104627636536868,-0.0011367686715919288
H2,2,1,-0.06589434693982832,-0.05667355977479085,-0.0021270749415166893
H2,2,22,-0.0803217674583912,-0.056626166845848966,-0.001733019876664873
H2,2,23,-0.08607692114029836,-0.12730237795178798,-0.00207095296997595
H2,2,24,-0.06780816489579164,-0.10227938565945023,-0.007609350249321759
H2,2,26,-0.06437567908823555,-0.22567035265993451,-0.012548673575691689
H2,2,27,-0.07340971327837609,-0.1412750329492025,-0.003840309971221508
H2,2,29,-0.09242100450329005,-0.11414188183731365,-0.004164719235103156
H2,2,30,-0.0657562276383947,-0.05643076313895736,-0.006646701368275307
H2,2,4,-0.14007127319501184,-0.05667860530437276,-0.0011231409626364663
H2,2,7,-16.55179685491541,-0.056437274876956704,-0.0009220743755678041
H2,2,8,-0.07738503998698319,-0.05648460263614238,-0.006005635525100398
H2,3,11,-361.24335748667784,-0.056498196345029436,-0.0006180101704332209
H2,3,12,-0.06994201808074665,-0.16538390094509103,-0.006895569242421495
H2,3,13,-0.05650274731373519,-64.06489398315864,-0.0021916801699012967
H2,3,19,-0.05911373058928227,-0.3761156118333268,-0.001327222224628479
H2,3,1,-0.07604918041316917,-0.05698217723702158,-0.0018105945601862411
H2,3,22,-7.378900521124589,-0.05670762350771767,-0.0009494618216042273
H2,3,23,-0.06484666579102395,-0.21737635754685314,-0.004508088749929455
H2,3,24,-0.06142315948665029,-0.27923679000890184,-11.806762659379931
H2,3,26,-0.06338640120902851,-0.23699992861541952,-2.829789040392341
H2,3,27,-0.062202506255441596,-0.2766764257229612,-0.006110645123964328
H2,3,29,-0.07159117383555062,-0.14986283257115024,-0.004345918440825191
H2,3,30,-0.06586460363819373,-0.05640726824769955,-0.0026878465914486906
H2,3,4,-0.37668850328485703,-0.056849369434420705,-0.0008182338388159143
H2,3,7,-3.922175985020405,-0.056467476695022584,-0.0006936945976213628
H2,3,8,-0.20584657245057628,-0.0564243127206635,-0.0013598308545668136
H2,4,11,-0.05727643438413877,-1.4658507090263337,-0.0006878656662109178
H2,4,12,-0.06326586088072679,-0.21348954119916497,-0.015104716565724551
H2,4,13,-0.05672090104091508,-22.042496324875682,-0.0030939328453374465
H2,4,19,-0.17616691010150387,-0.05930173194758557,-0.0009251241036948945
H2,4,1,-0.10800327788506037,-0.05674698648051673,-0.0012480263420712313
H2,4,22,-0.05775545101682891,-0.05762785457298396,-0.0009454913066126269
H2,4,23,-0.07161172924106488,-0.15910221260916216,-0.004867277792099163
H2,4,24,-0.057327612229781,-0.05646111293709463,-0.3990102339511735
H2,4,26,-0.6056576560288095,-0.05659580868603523,-0.0012572914519042625
H2,4,27,-0.0634006428967823,-0.11012488702042322,-0.007922598854732186
H2,4,29,-0.06095779354399285,-0.3326536145967249,-0.042234231529508
H2,4,30,-0.1297277301924438,-0.05640352268664225,-0.0006756984113583361
H2,4,4,-0.05687428979907806,-25.106764799154103,-0.000937352247228953
H2,4,7,-4.599178386654952,-0.056463807411369867,-0.0005369886595276821
H2,4,8,-0.056430019356051256,-209.32955916104035,-0.0018233588669951855
H2,5,11,-0.05796883002310755,-0.7073441069768798,-0.000736816678366196
H2,5,12,-0.06201581693519776,-0.24289863162022504,-19.986342606464213
H2,5,13,-0.056541383989609936,-51.6441852152017,-1.0878187402983308
H2,5,19,-0.05951893479026687,-0.4496613017723,-0.00101157763232007
H2,5,1,-0.06293968849328857,-0.0572440225302102,-0.0012098220833781086
H2,5,22,-0.0609370501400141,-0.05700533059921999,-0.0009155201618468611
H2,5,23,-0.07074799110275277,-0.15958753676498383,-0.005248842754077941
H2,5,24,-0.05699428832559372,-0.05645882817753692,-0.26863564846767624
H2,5,26,-0.43063400004830754,-0.0567270788761596,-0.000800248342567298
H2,5,27,-0.06296086102871098,-0.1476027090558217,-0.01277109007588295
H2,5,29,-0.06446762144086254,-0.21801310086982106,-2.8155326552725843
H2,5,30,-0.05900120216393249,-0.05653894776852643,-0.0006691120658644528
H2,5,4,-0.05664598934029674,-33.90750851496326,-0.0011681725775986988
H2,5,7,-0.05696718090306884,-2.472728282266196,-0.0006412211968629435
H2,5,8,-0.05640224570500588,-574.5054465628408,-0.027772493572141843
H2,6,11,-0.05839244886197564,-0.06400380994802352,-0.0007393790295925751
H2,6,12,-0.11221901943236767,-0.056454587764168486,-0.004791630344110472
H2,6,13,-0.147192148739706,-0.056447980972903926,-0.0007470488885990546
H2,6,19,-0.060185267851011935,-0.3933721703891645,-0.001088005111717812
H2,6,1,-0.08759503234747154,-0.05680077893167597,-0.0010111726739092286
H2,6,22,-0.05682806835257465,-0.0570093600644417,-0.0009127836500516887
H2,6,23,-0.09143169788890647,-0.08678182611703017,-0.004049876728309316
H2,6,24,-0.05700861730704858,-0.0564934864188784,-0.2172652838832072
H2,6,26,-0.1626085324552296,-0.057126848819495334,-0.0007038615472710076
H2,6,27,-0.06087763103780894,-0.21310565596950604,-2.80943601944097
H2,6,29,-0.0819747139059713,-0.05716297988508527,-0.01858444503017592
H2,6,30,-0.056431149317713834,-182.26156301558402,-0.0007523265740887579
H2,6,4,-0.05714388540092727,-11.974694394059433,-0.0012751180437799818
H2,6,7,-0.056813715340286494,-3.344563747133306,-0.0008829987957226337
H2,6,8,-0.06144265722935719,-0.05645093001210864,-0.013955432598342775
H2,7,11,-0.05738583709478737,-1.2904161300978925,-0.0008316972682966957
H2,7,12,-0.07508174825962999,-0.05641803417139845,-0.0022627932076450326
H2,7,13,-0.20892003784894894,-0.056628552975703725,-0.0005779145787026182
H2,7,19,-0.05831951193543492,-0.6969681669837606,-0.0013299916827808518
H2,7,1,-0.05809861211740635,-0.057241009218254056,-0.0010038947833262463
H2,7,22,-0.07133967414036738,-0.05657754640853772,-0.0007645258367741857
H2,7,23,-0.0702303892368565,-0.1337203983354717,-0.004160327139099118
H2,7,24,-0.05722053193267036,-0.05656607121183681,-0.18792994477867805
H2,7,26,-0.4441187190206137,-0.056756487914553455,-0.0005394522394280048
H2,7,27,-0.1574654456981631,-0.05693340666640732,-0.004315493759017415
H2,7,29,-0.0577114754455702,-0.05707641657341112,-0.017828748119064968
H2,7,30,-0.05644344587652155,-140.22260883898244,-0.000831650504551577
H2,7,4,-0.4034965807016713,-0.05678888735344918,-0.0008305059238707235
H2,7,7,-0.0569791638164303,-2.4329268810780564,-0.0011994181038890578
H2,7,8,-0.060906584534358016,-0.05647586736449609,-0.01059319665095963
