delta,psi,objective,z_total,max_u,max_dual,tail_scenarios,Price_max,Price_min,Price_avg,PV,Wind_Onshore,Wind_Offshore,Gas,Nuclear,BESS_P,BESS_E,Duration,LDES_PHS_P,LDES_PHS_E,Duration_PHS
1.0,0.5,4.401558144358585e9,8.102096726845282,638.9594949084245,1.4898751764163162e-9,"Tuple{Int64, Float64}[]",7999.989276293,7.9999700806020355,58.950207820816495,199.1614694574452,73.49582198142012,135.34300432125514,36.88614147584214,3.9999973942442577,0.022153981271145155,0.08860484562961726,3.9994998887636606,12.155898796569161,221.26764097903492,18.202491208752473
0.75,0.5,4.382532293209142e9,4.3909497915682335e9,1.5806081179874855e8,3.698172415659537e-9,"Tuple{Int64, Float64}[]",10000.961655050927,5.998762050128362,58.67860090996066,198.1879390129561,82.01240778166422,137.8189768821823,34.97773057917971,3.9999909971890615,0.8019689961412063,3.2036018381821525,3.9946704343893114,13.016365982871422,248.52816079307252,19.09351359051499
0.5,0.5,4.36369321447081e9,4.390505562972672e9,1.5755696539959612e8,3.923032348618494e-9,"Tuple{Int64, Float64}[]",12001.019544553745,3.998702868011387,58.14409227666674,198.9290407253967,88.88126662155521,141.1536021998839,33.32182261690655,3.999990457139875,0.6761255041108855,2.6999900378129946,3.993326714340586,13.971048109069606,266.8581324455723,19.100795470909276
0.25,0.5,4.344951661570637e9,4.389999134454667e9,1.5713887304810268e8,1.126894236864105e-8,"[(22, 1.0e-8), (29, 1.0e-8)]",14002.722964115688,1.9945738110570272,57.47629722854832,197.34199039491085,97.14776313139672,142.84268316735023,31.79169949580769,3.999970915918258,1.4495052432327036,5.760980257980984,3.9744459600110025,14.803839742056088,282.77568090066273,19.101509191384178
