delta,psi,objective,Price_max,Price_min,Price_avg,PV,Wind_Onshore,Wind_Offshore,Gas,Nuclear,BESS_P,BESS_E,Duration,LDES_PHS_P,LDES_PHS_E,Duration_PHS
0.5,0.5,4.7452618416081295e9,9000.000121782039,-0.00011905974661497884,122.83492471098194,62.437499483921904,34.19952780047842,61.55915004086116,64.79430906701181,4.0,1.9422877929713678e-11,7.768777217642237e-11,3.9998074671299553,3.6993054492161516e-12,1.3771720708522827e-9,372.2785505976785
0.25,0.5,4.7430681773048115e9,9000.00036407676,-0.000454694537961421,125.44643717133334,62.467562487367616,34.19960619827042,61.55929115688686,64.44914366166087,3.9999999999999845,4.702778311419129e-9,1.8810226861790134e-8,3.9998115191004797,9.133387335176794e-10,3.2702227412858523e-7,358.0514677934165
