delta,psi,objective,z_total,max_u,max_dual,tail_scenarios,Price_max,Price_min,PV,Wind_Onshore,Wind_Offshore,Gas,Nuclear,BESS_P,BESS_E,Duration,H2_P,H2_E,Duration_PHS
1.0,0.5,4.749467642528896e9,12.051187661993037,1953.4715610886294,5.488976704495524e-10,"Tuple{Int64, Float64}[]",8999.993991268519,-1.8412055308247954e-5,61.565635850533226,34.28220110958369,61.707960934483076,65.82266351677465,3.999998785675408,0.0013008424041063222,0.005201095678376391,3.998251949627626,0.000239939391182088,0.0033516989519325924,13.96893997029865
0.75,0.5,4.739419712406672e9,4.731489181717633e9,5.577114556804026e7,1.880062759909139e-9,"Tuple{Int64, Float64}[]",8999.939743523959,-0.0009740730299005922,61.69916221848173,34.16509988204272,61.4971763874418,66.18646379424008,3.9999946569321616,0.05171178715386298,0.20647858254118803,3.9928726873591267,0.010100055322453234,0.15651149051906185,15.4961023006601
0.5,0.5,4.72937572959722e9,4.731430805795788e9,5.571184135797637e7,1.7207092856068006e-9,"Tuple{Int64, Float64}[]",8999.861004505576,-0.00285325100977242,61.60740479979312,34.03902015070624,61.27022941210142,66.65112478578021,3.9999890238580145,0.10152226630270872,0.404927163388083,3.988555202074711,0.020661111474630036,0.3511516186825334,16.995775813596264
0.25,0.5,4.71930887501396e9,4.731331255103065e9,5.565826960006218e7,5.930296528111908e-9,"Tuple{Int64, Float64}[]",8999.578288103781,-0.012559291605883025,61.70381085117948,33.92252927755821,61.060537237142455,67.10076762739656,3.999974836005774,0.22662677381279253,0.9019185557197378,3.9797528797933523,0.047665259886355844,0.8815097595844201,18.49375754346305
