Time,Scenario,Generator,Dispatch
1,11,PV,1.9143915865994359
1,12,PV,0.29264321842317964
1,13,PV,2.9804975143081474
1,19,PV,0.29345871554932845
1,1,PV,0.5698073632940043
1,22,PV,0.9969620618361448
1,23,PV,0.23533414211396336
1,24,PV,2.1178112871798054
1,26,PV,0.0672580094992642
1,27,PV,0.3078147969784773
1,29,PV,0.6152747751286176
1,30,PV,1.0913773441008032
1,4,PV,0.2647174275916198
1,7,PV,0.25221650196437484
1,8,PV,0.22625969055055367
2,11,PV,0.09470539434145309
2,12,PV,0.761865854304781
2,13,PV,16.053200100575268
2,19,PV,0.7789512520710303
2,1,PV,0.4421470628573818
2,22,PV,2.544707371423905
2,23,PV,1.0803923723531468
2,24,PV,0.46011482425058575
2,26,PV,1.1239381918736513
2,27,PV,1.8469433329893208
2,29,PV,0.061541264814853884
2,30,PV,2.07716514545996
2,4,PV,1.6247915710121772
2,7,PV,0.8167612348652501
2,8,PV,3.727077630742037
3,11,PV,2.0008776048980508
3,12,PV,0.0
3,13,PV,1.6468768920939318
3,19,PV,1.8249709804052034
3,1,PV,0.0
3,22,PV,2.3887410960392734
3,23,PV,0.30022949043347424
3,24,PV,0.0444565225801494
3,26,PV,0.05156332714675828
3,27,PV,0.0
3,29,PV,0.6492241900149961
3,30,PV,2.630646147603966
3,4,PV,3.237314035493992
3,7,PV,0.0
3,8,PV,1.8341373740634335
4,11,PV,0.08369352910316155
4,12,PV,1.9305120850130848
4,13,PV,0.050358941238425686
4,19,PV,0.5156033273005665
4,1,PV,0.954258462862925
4,22,PV,0.0
4,23,PV,1.7843832920028893
4,24,PV,0.46039808180857184
4,26,PV,0.9804849732752353
4,27,PV,0.7510911991883625
4,29,PV,0.4622206204668447
4,30,PV,1.6119920416341087
4,4,PV,0.5161929609211328
4,7,PV,0.7956062423685261
4,8,PV,3.176777196917569
5,11,PV,1.970083579651991
5,12,PV,0.0
5,13,PV,2.1145377741440265
5,19,PV,0.2339346255541675
5,1,PV,0.0
5,22,PV,1.0712324926937122
5,23,PV,0.0
5,24,PV,0.8591142917508007
5,26,PV,3.5592543869011934
5,27,PV,0.0
5,29,PV,0.0
5,30,PV,0.0
5,4,PV,3.4200562108567527
5,7,PV,0.3176734295197802
5,8,PV,0.8183697357153839
6,11,PV,0.0
6,12,PV,1.1460567894303684
6,13,PV,0.5196851945299903
6,19,PV,0.0
6,1,PV,1.4072084727607865
6,22,PV,0.8453385070612326
6,23,PV,7.132796723378785
6,24,PV,1.2395118729859593
6,26,PV,0.0
6,27,PV,0.7331773024135668
6,29,PV,0.17698255248024705
6,30,PV,1.4728282017766696
6,4,PV,0.01023940039083633
6,7,PV,0.2532952315609474
6,8,PV,4.309584129745402
7,11,PV,0.9755673202940617
7,12,PV,0.5392257055276016
7,13,PV,1.7930905714538767
7,19,PV,1.492957755990416
7,1,PV,0.0
7,22,PV,0.9632002691422024
7,23,PV,0.5617675330849079
7,24,PV,0.0
7,26,PV,0.6197512079415248
7,27,PV,0.0
7,29,PV,0.7056256667055456
7,30,PV,0.0
7,4,PV,1.5514444528325895
7,7,PV,0.26205438996889785
7,8,PV,0.0
8,11,PV,0.13112561006618934
8,12,PV,0.02636526219780235
8,13,PV,0.0
8,19,PV,0.19018826408339354
8,1,PV,0.8085524413255205
8,22,PV,1.310458174514365
8,23,PV,0.0
8,24,PV,0.7387780772044743
8,26,PV,0.0
8,27,PV,0.7739576959496082
8,29,PV,0.0
8,30,PV,4.81442309271455
8,4,PV,0.05546427327094106
8,7,PV,1.7361359606395497
8,8,PV,2.3764240512283026
9,11,PV,0.3249025290448978
9,12,PV,1.363810355715348
9,13,PV,2.46646437362334
9,19,PV,3.550277013118187
9,1,PV,0.0
9,22,PV,0.0
9,23,PV,3.7708862247319503
