delta,psi,objective,z_total,max_u,max_dual,tail_scenarios,Price_max,Price_min,PV,Wind_Onshore,Wind_Offshore,Gas,Nuclear,BESS_P,BESS_E,Duration,H2_P,H2_E,Duration_PHS
1.0,0.5,4.8722123559816475e9,24.268183826871184,1967.1937420684735,4.950019965551497e-10,"Tuple{Int64, Float64}[]",8999.989235625595,-0.00018424658096443576,58.80498989302867,36.460426070426905,65.62870369407462,69.29640975621034,3.999999005584199,0.012926343720669057,0.05166712275479022,3.9970407619731754,0.002510293959223097,0.9296162493542168,370.3216692765021
0.75,0.5,4.851940203704658e9,4.859764297894291e9,1.8415297455203205e8,3.6048839489397746e-9,"Tuple{Int64, Float64}[]",8999.931532174181,-0.0013521913328598484,56.42016224524225,36.54791895099945,65.78624400295922,69.27339750099297,3.999991528807675,0.0700174234737387,0.27941143157031456,3.990598592579073,0.013695096879797078,5.222500787857221,381.3409159274676
0.5,0.5,4.831674415670305e9,4.859766230648125e9,1.8419292844677448e8,5.195472773499271e-9,"Tuple{Int64, Float64}[]",8999.778144279979,-0.004310108653227078,54.160079328004066,36.61363404414924,65.90453167227099,69.24542593052729,3.999987384168065,0.14514848494780716,0.5788054267334566,3.987678045289862,0.028552622167067464,10.86298242353547,380.4548093682552
0.25,0.5,4.811415527745e9,4.859767025924972e9,1.84230271560706e8,6.657634182543327e-9,"Tuple{Int64, Float64}[]",8999.595284178717,-0.012038941825661098,51.87484770605974,36.66048570677321,65.9888611932943,69.2268738770892,3.999982593671514,0.19865446578800422,0.7903202379987061,3.978366330017987,0.03958982129617967,14.616003699574062,369.18589731003595
