delta,psi,objective,z_total,max_u,max_dual,tail_scenarios,Price_max,Price_min,Price_avg,PV,Wind_Onshore,Wind_Offshore,Gas,Nuclear,BESS_P,BESS_E,Duration,LDES_PHS_P,LDES_PHS_E,Duration_PHS
1.0,0.5,4.402654721051459e9,11.236481133453987,886.1173980076422,1.2659238156707228e-9,"Tuple{Int64, Float64}[]",7999.991284227473,7.999981878264425,54.0961628413387,183.299442992345,70.31156811339203,130.49042914435861,35.88570673360352,3.999997875752358,0.003491398026375448,0.013960423252127046,3.9985195462288465,17.857325344230325,347.8283827566107,19.47819038134922
0.75,0.5,4.384738063029829e9,4.392302358498929e9,1.585304864832594e8,3.324234223123552e-9,"Tuple{Int64, Float64}[]",10000.871084007571,5.99959429924311,54.150659904908714,179.02547711542476,72.58912642620665,130.66065508723045,36.042482251288774,3.9999917001137524,0.19321311207687006,0.7709848860011744,3.990334184433804,17.385402380917736,338.895427769352,19.49310233632122
0.5,0.5,4.366847556870806e9,4.392300290746531e9,1.5852802157100752e8,3.6287171439464563e-9,"Tuple{Int64, Float64}[]",12000.949651580908,3.999629376723741,54.29856796744082,175.68402728566852,73.34654400617231,132.02385330052718,36.16686312093351,3.9999909289808935,0.20896533930657515,0.834920144604771,3.995495843355396,16.915276753829012,327.7330107761554,19.37497184029037
0.25,0.5,4.348920357813915e9,4.392262188081178e9,1.5852287121401393e8,8.805033206800954e-9,"Tuple{Int64, Float64}[]",14002.18454484149,1.99771319102925,54.57508790747364,172.94250368762397,73.90810917083131,133.0347078461259,36.19054096795829,3.9999763520532947,0.4927602481375825,1.952273411884774,3.9619133630675583,16.643676034889786,318.7638581824707,19.152250831742503
