Time,Scenario,generator,dispatch
1,11,PV,1.942282924815139
1,12,PV,0.3633980276818855
1,13,PV,3.023914610967697
1,19,PV,0.297737419548993
1,1,PV,0.5781093573693131
1,22,PV,1.0114877323849443
1,23,PV,0.2739633338638294
1,24,PV,2.177270410530836
1,26,PV,0.05724753561879701
1,27,PV,0.31231195670573686
1,29,PV,0.26335207507413694
1,30,PV,1.1072878635431744
1,4,PV,0.2685882827685406
1,7,PV,0.2558943008259953
1,8,PV,0.2542211974215479
2,11,PV,0.09609601550625671
2,12,PV,0.7729720928507849
2,13,PV,16.28706854232253
2,19,PV,0.520160655304281
2,1,PV,0.44859352646001743
2,22,PV,2.5817788212987147
2,23,PV,1.2361691951729525
2,24,PV,0.46682417477016486
2,26,PV,0.6675688970896811
2,27,PV,1.8738717402439458
2,29,PV,0.06246239134100603
2,30,PV,2.107426741584181
2,4,PV,1.6484639584631018
2,7,PV,0.8286677459525131
2,8,PV,3.7813771046623823
3,11,PV,2.0300277186011044
3,12,PV,0.0
3,13,PV,1.670868968387814
3,19,PV,1.8515637344169702
3,1,PV,0.0
3,22,PV,2.4235407840541137
3,23,PV,0.33814725728583606
3,24,PV,0.04511171319812375
3,26,PV,0.07106601483522221
3,27,PV,0.0
3,29,PV,0.6586943370849552
3,30,PV,2.6689659508542576
3,4,PV,3.2844807238916185
3,7,PV,0.0
3,8,PV,1.8608587628725088
4,11,PV,0.1437003426761067
4,12,PV,1.9586421374188623
4,13,PV,0.0511056042723301
4,19,PV,0.5231225274857146
4,1,PV,0.9681670657946483
4,22,PV,0.0
4,23,PV,1.7194594844162585
4,24,PV,0.4671100651355657
4,26,PV,0.9947714222885049
4,27,PV,0.7620411743658992
4,29,PV,0.15967124905846142
4,30,PV,1.6354735924731334
4,4,PV,0.5237231033784123
4,7,PV,0.8072062929114143
4,8,PV,3.2230593932263836
5,11,PV,1.9987965229285536
5,12,PV,0.0
5,13,PV,2.1453429122268837
5,19,PV,0.23735708709773826
5,1,PV,0.0
5,22,PV,1.0868456093436822
5,23,PV,0.0
5,24,PV,0.8716342507828889
5,26,PV,3.6111069994349494
5,27,PV,0.0
5,29,PV,0.0
5,30,PV,0.0
5,4,PV,3.5404999474722887
5,7,PV,0.3223059393225364
5,8,PV,0.8302927675257428
6,11,PV,0.0
6,12,PV,1.1627614628427017
6,13,PV,0.5272560386953087
6,19,PV,0.0
6,1,PV,1.4277118110168712
6,22,PV,0.8576566666990362
6,23,PV,7.236714205782662
6,24,PV,1.257576124855166
6,26,PV,0.0
6,27,PV,0.7438703025624943
6,29,PV,0.17957937510666402
6,30,PV,1.4942925976674062
6,4,PV,0.010410419377135854
6,7,PV,0.2569881422231827
6,8,PV,4.3723673939118815
7,11,PV,0.9897886724053984
7,12,PV,0.547084412513929
7,13,PV,1.8192171478242238
7,19,PV,1.5147129900336895
7,1,PV,0.0
7,22,PV,0.9772341689842958
7,23,PV,0.5699693209889978
7,24,PV,0.0
7,26,PV,0.6287880936579396
7,27,PV,0.0
7,29,PV,0.7159150719323968
7,30,PV,0.0
7,4,PV,1.5740522618081991
7,7,PV,0.18356937984344499
