Y,T,PV,Windon,Windoff
1,1,0.009255319148936172,0.2412191489361703,0.31619999999999987
1,2,0.007181818181818182,0.18143181818181817,0.47385909090909095
1,3,0.0,0.14075,0.24522000000000005
1,4,0.015499999999999998,0.21663125,0.32081875
1,5,0.0,0.3219875,0.36766249999999995
1,6,0.022857142857142857,0.2615642857142857,0.3397285714285715
1,7,0.0,0.43500999999999995,0.5415300000000001
1,8,0.013133333333333334,0.27048,0.4061466666666666
1,9,0.0,0.3600111111111111,0.2607111111111111
1,10,0.02692857142857143,0.45532857142857136,0.39250714285714283
1,11,0.0,0.22678000000000004,0.34734
1,12,0.06399999999999999,0.21142857142857144,0.12514285714285714
1,13,0.012166666666666666,0.5378333333333333,0.26725
1,14,0.0,0.6665166666666668,0.49312500000000004
1,15,0.03794736842105263,0.3593421052631579,0.2810894736842105
1,16,0.023849999999999996,0.7166750000000001,0.7762249999999999
1,17,0.0,0.501975,0.7667500000000002
1,18,0.04526666666666667,0.6792933333333333,0.7572266666666668
1,19,0.0,0.7832333333333333,0.7450222222222221
1,20,0.03137499999999999,0.48083125000000004,0.54230625
1,21,0.0,0.2720125,0.2725250000000001
1,22,0.06842857142857144,0.3020714285714286,0.25253571428571425
1,23,0.0,0.47664,0.43071000000000004
1,24,0.03564285714285714,0.47081428571428574,0.5117214285714285
1,25,0.0123,0.75896,0.7943533333333335
1,26,0.0005,0.4179166666666667,0.6308833333333334
1,27,0.0295945945945946,0.8215513513513513,0.8728459459459459
1,28,0.0,0.5693888888888888,0.6822444444444443
1,29,0.049928571428571426,0.45239285714285715,0.5455642857142856
1,30,0.0,0.8042999999999999,0.7546200000000001
1,31,0.0316,0.7181933333333332,0.8472266666666667
1,32,0.0,0.6348888888888888,0.6093666666666667
1,33,0.04393333333333334,0.62464,0.628
1,34,0.0005454545454545455,0.49790000000000006,0.6713
1,35,0.04016666666666667,0.7875083333333333,0.8334333333333332
1,36,0.0,0.69151,0.8870699999999999
1,37,0.06628571428571428,0.6603214285714285,0.6928000000000001
1,38,0.0,0.8835142857142857,0.8773857142857143
1,39,0.026365853658536584,0.6143780487804879,0.8254951219512194
1,40,0.0,0.39526,0.69455
1,41,0.014125,0.698225,0.88043125
1,42,0.0,0.5922125,0.9457125000000002
1,43,0.0452857142857143,0.5480785714285714,0.8642928571428573
1,44,0.0,0.48672999999999994,0.75663
1,45,0.033928571428571426,0.3987142857142857,0.5298642857142857
1,46,0.0,0.25628999999999996,0.79883
1,47,0.15712500000000001,0.4194,0.86305
1,48,0.002875,0.36023125,0.607925
1,49,0.013333333333333334,0.7172066666666665,0.8927333333333333
1,50,0.01594736842105263,0.7217403508771932,0.8959649122807017
1,51,0.08637500000000001,0.5677,0.7257
1,52,0.021483870967741934,0.8515870967741936,0.9232290322580646
1,53,0.0,0.5597000000000001,0.6393888888888887
1,54,0.05186666666666668,0.40873333333333334,0.5596133333333333
1,55,0.0,0.7459777777777779,0.7589444444444445
1,56,0.021666666666666667,0.9366466666666665,0.9625399999999998
1,57,0.0,0.9226222222222223,0.9141666666666668
1,58,0.0568,0.8818666666666668,0.8287800000000001
