Y,T,PV,Windon,Windoff
11,1,0.031095238095238096,0.3587952380952381,0.20406190476190472
11,2,0.0015384615384615385,0.537376923076923,0.39336923076923075
11,3,0.0325,0.27329,0.32006999999999997
11,4,0.0027142857142857142,0.7970357142857143,0.8073357142857143
11,5,0.032,0.5338444444444445,0.5728333333333334
11,6,0.0,0.33707692307692305,0.3064230769230769
11,7,0.015846153846153847,0.5944,0.6737384615384615
11,8,0.004214285714285715,0.6648428571428572,0.6318214285714285
11,9,0.010499999999999999,0.86997,0.91002
11,10,0.04,0.574725,0.744075
11,11,0.06554545454545456,0.3389090909090909,0.40646363636363636
11,12,0.0,0.7176666666666667,0.5444222222222223
11,13,0.019133333333333336,0.8682399999999999,0.8685933333333332
11,14,0.0,0.8063555555555557,0.825011111111111
11,15,0.05450000000000001,0.6416642857142857,0.5887071428571428
11,16,0.0,0.43095,0.49472000000000005
11,17,0.057,0.22192499999999998,0.20834999999999998
11,18,0.0,0.4833375,0.2746875
11,19,0.023999999999999997,0.5725357142857143,0.5647071428571429
11,20,0.0,0.31884999999999997,0.5505099999999999
11,21,0.0141875,0.38764999999999994,0.6917
11,22,0.0001,0.31096,0.79679
11,23,0.024500000000000004,0.27691666666666664,0.5248499999999999
11,24,0.00016666666666666666,0.17100000000000004,0.40750833333333336
11,25,0.08875000000000001,0.19088750000000002,0.2114
11,26,0.0,0.36991428571428564,0.4139714285714286
11,27,0.06378571428571428,0.36345,0.5148785714285714
11,28,0.0,0.20129999999999998,0.40982
11,29,0.04387179487179487,0.20503076923076924,0.23285384615384613
11,30,0.0,0.34053333333333335,0.3065222222222222
11,31,0.045200000000000004,0.32868,0.36104666666666674
11,32,0.0,0.31304444444444446,0.3719888888888889
11,33,0.028333333333333335,0.19768666666666668,0.46734666666666663
11,34,0.02149152542372881,0.17851355932203386,0.27632372881355927
11,35,0.08763636363636364,0.27295454545454545,0.32788181818181816
11,36,0.0,0.7326363636363638,0.7252636363636363
11,37,0.096875,0.6676625,0.872975
11,38,0.004428571428571428,0.4031857142857143,0.7037142857142857
11,39,0.0,0.2783111111111112,0.6056555555555554
11,40,0.0858,0.1723533333333333,0.40804
11,41,0.0,0.21614444444444442,0.1706222222222222
11,42,0.0632,0.0801,0.057473333333333314
11,43,0.0,0.07115555555555554,0.06780000000000001
11,44,0.07935714285714283,0.04460714285714285,0.03902857142857142
11,45,0.04599999999999999,0.1131375,0.1259666666666667
11,46,0.0031666666666666666,0.2602333333333333,0.34089166666666665
11,47,0.052,0.3825818181818182,0.5369
11,48,0.020642857142857147,0.6798571428571429,0.8680142857142856
11,49,0.024791666666666667,0.9072333333333332,0.9635375
11,50,0.0,0.5738285714285715,0.8210142857142857
11,51,0.016,0.28698749999999995,0.5357375
11,52,0.014894736842105264,0.7896684210526317,0.9152421052631577
11,53,0.058399999999999994,0.26734,0.6081000000000001
11,54,0.0255,0.6086916666666666,0.7617416666666667
11,55,0.0041875,0.50509375,0.48746875
11,56,0.1236923076923077,0.666623076923077,0.6969000000000001
11,57,0.0005454545454545455,0.29769090909090906,0.5008181818181817
11,58,0.03192307692307693,0.34796153846153843,0.35052307692307694
11,59,0.0,0.6046555555555555,0.6699555555555556
11,60,0.028937499999999998,0.6485250000000001,0.7678437499999999
11,61,0.0,0.5413125000000001,0.62785
11,62,0.051,0.5850066666666668,0.6005600000000001
11,63,0.008615384615384615,0.407976923076923,0.49995384615384614
11,64,0.020176470588235296,0.7893470588235293,0.8318764705882353
11,65,0.010428571428571428,0.49515714285714285,0.6633571428571429
11,66,0.0184375,0.7797125,0.8950437499999999
11,67,0.0135,0.4165625,0.7003124999999999
11,68,0.08118181818181819,0.8690636363636363,0.9630454545454546
11,69,0.008727272727272728,0.8128181818181819,0.9401545454545456
11,70,0.2095,0.6989,0.79255
11,71,0.036583333333333336,0.8753166666666666,0.8989874999999999
11,72,0.005875,0.6537937500000002,0.6629999999999999
11,73,0.17475000000000002,0.5995625,0.5525375
11,74,0.012249999999999999,0.7926124999999999,0.7092124999999999
11,75,0.0,0.6913875,0.8376
11,76,0.06893749999999998,0.7006500000000001,0.8350437500000001
11,77,0.0107,0.59956,0.6872100000000001
11,78,0.31599999999999995,0.35934285714285713,0.42838571428571426
11,79,0.0018666666666666666,0.21576,0.20471333333333336
11,80,0.03133333333333334,0.5439733333333333,0.6340733333333333
11,81,0.022857142857142857,0.3177857142857143,0.4576071428571428
11,82,0.0233,0.47136999999999996,0.65364
11,83,0.04774999999999999,0.36322499999999996,0.7482791666666668
11,84,0.08195454545454546,0.2669954545454545,0.4084318181818182
11,85,0.0,0.39077272727272727,0.7223363636363637
11,86,0.08233333333333333,0.3406733333333333,0.7082266666666668
11,87,0.0013,0.2820099999999999,0.4986299999999999
11,88,0.3105,0.1857125,0.4574
11,89,0.010058823529411766,0.10121764705882352,0.22119411764705885
11,90,0.26485714285714285,0.2879,0.1798
11,91,0.008941176470588235,0.43963529411764707,0.4239647058823529
11,92,0.34771428571428575,0.3357142857142857,0.3766714285714286
11,93,0.008823529411764707,0.11943529411764707,0.1285529411764706
11,94,0.236,0.25894285714285714,0.17294285714285715
11,95,0.015099999999999999,0.32212999999999997,0.29320999999999997
11,96,0.02085,0.58066,0.64041
11,97,0.04483333333333333,0.4906416666666668,0.4630458333333333
11,98,0.30574999999999997,0.512375,0.5005875
11,99,0.0038666666666666667,0.37257999999999997,0.3259999999999999
11,100,0.24711111111111114,0.4608,0.3250333333333333
11,101,0.004166666666666667,0.6631333333333334,0.6173000000000001
11,102,0.0,0.8231444444444445,0.8097666666666666
11,103,0.027000000000000003,0.5872125,0.8036000000000001
11,104,0.0,0.6244875000000001,0.6727124999999999
11,105,0.0944,0.7170933333333332,0.7127799999999999
11,106,0.0,0.5045333333333333,0.6775555555555556
11,107,0.07375,0.3365437500000001,0.60691875
11,108,0.0034444444444444444,0.43604444444444446,0.5707222222222222
11,109,0.27875,0.5232625,0.6831625
11,110,0.005941176470588235,0.3459,0.539935294117647
11,111,0.024173913043478264,0.7507086956521739,0.9157565217391302
11,112,0.30312500000000003,0.508675,0.6011750000000001
11,113,0.0048000000000000004,0.4228133333333333,0.6395333333333333
11,114,0.2794444444444444,0.2939444444444444,0.5318111111111111
11,115,0.03657894736842106,0.23078947368421052,0.28774736842105264
11,116,0.2794,0.6727799999999999,0.5349200000000001
11,117,0.043717948717948714,0.6601128205128205,0.7151538461538463
11,118,0.06786666666666666,0.4757466666666667,0.7789666666666667
11,119,0.06072222222222222,0.7686444444444446,0.8707055555555556
11,120,0.23820000000000002,0.42998000000000003,0.7154999999999999
11,121,0.016,0.20791578947368422,0.3233526315789474
11,122,0.08272727272727275,0.6838545454545454,0.630290909090909
11,123,0.0002,0.7517900000000001,0.7729600000000001
11,124,0.30262500000000003,0.49043749999999997,0.582075
11,125,0.0213125,0.18191874999999996,0.14245625
11,126,0.2657777777777778,0.1629888888888889,0.13446666666666665
11,127,0.07233333333333335,0.3241083333333334,0.2754541666666667
11,128,0.009235294117647059,0.42688235294117644,0.525235294117647
11,129,0.279,0.6981714285714286,0.7482285714285715
11,130,0.019333333333333334,0.4791833333333333,0.6932666666666666
11,131,0.027727272727272725,0.3553,0.4600181818181817
11,132,0.3293333333333333,0.5313333333333333,0.45859999999999995
11,133,0.04033333333333333,0.39198333333333335,0.5138166666666667
11,134,0.013583333333333331,0.26435,0.3163416666666667
11,135,0.3028571428571429,0.2834285714285714,0.19481428571428575
11,136,0.01623529411764706,0.22584705882352943,0.24420000000000003
11,137,0.1575,0.24183333333333337,0.19558333333333333
11,138,0.029833333333333333,0.13867500000000002,0.291175
11,139,0.4965000000000001,0.08285,0.3458333333333334
11,140,0.04472222222222221,0.15579444444444446,0.2805333333333333
11,141,0.44442857142857145,0.27087142857142854,0.09595714285714285
11,142,0.014400000000000001,0.2799333333333333,0.08949333333333334
11,143,0.25155555555555553,0.18173333333333336,0.05807777777777777
11,144,0.020823529411764706,0.1669470588235294,0.06177647058823528
11,145,0.3404285714285714,0.1251,0.08484285714285714
11,146,0.02382352941176471,0.06264705882352942,0.06081764705882352
11,147,0.3602857142857143,0.01584285714285714,0.008057142857142856
11,148,0.019705882352941177,0.11973529411764708,0.17391176470588235
11,149,0.09933333333333333,0.5114000000000001,0.5449800000000001
11,150,0.022333333333333334,0.3644888888888889,0.24718888888888887
11,151,0.262125,0.36851249999999997,0.3846625
11,152,0.015,0.208175,0.287975
11,153,0.271125,0.2289375,0.2928875
11,154,0.0238125,0.10673125000000003,0.17585624999999996
11,155,0.4025,0.09698333333333332,0.05796666666666667
11,156,0.051625,0.17815,0.16946250000000002
11,157,0.031,0.26322999999999996,0.39504
11,158,0.37399999999999994,0.3060375,0.556575
11,159,0.024375,0.17509999999999998,0.5512
11,160,0.4371666666666667,0.17129999999999998,0.5703
11,161,0.04772222222222222,0.16116111111111112,0.6079444444444445
11,162,0.348375,0.2042625,0.6064625
11,163,0.029625,0.12621875,0.4842125
11,164,0.37937499999999996,0.056237499999999996,0.20661250000000003
11,165,0.0241875,0.026787499999999995,0.08295625000000001
11,166,0.3125,0.018683333333333333,0.03598333333333333
11,167,0.03366666666666667,0.05356111111111111,0.08324999999999999
11,168,0.28600000000000003,0.12245714285714286,0.153
11,169,0.006571428571428571,0.17019999999999996,0.2262928571428571
11,170,0.1230909090909091,0.3544454545454545,0.18896363636363633
11,171,0.0014615384615384616,0.5427076923076923,0.5164153846153846
11,172,0.12060000000000001,0.5947066666666666,0.6200466666666666
11,173,0.020545454545454547,0.5238363636363637,0.7979363636363637
11,174,0.37412500000000004,0.559125,0.8478375
11,175,0.027812499999999997,0.28799374999999994,0.6959312500000001
11,176,0.454625,0.1202375,0.43088750000000003
11,177,0.028600000000000004,0.09461333333333331,0.23647333333333337
11,178,0.49511111111111117,0.10598888888888887,0.12497777777777776
11,179,0.05011764705882353,0.1393235294117647,0.15715882352941177
11,180,0.4054285714285714,0.3196,0.09291428571428573
11,181,0.0251875,0.19285,0.15258124999999997
11,182,0.34955555555555556,0.09240000000000001,0.09943333333333333
11,183,0.017666666666666667,0.15942666666666666,0.25466
11,184,0.469375,0.22827500000000003,0.5165500000000001
11,185,0.035500000000000004,0.11716249999999999,0.43644374999999996
11,186,0.38777777777777783,0.10026666666666667,0.18558888888888891
11,187,0.05358620689655172,0.14043103448275865,0.23391034482758616
11,188,0.016727272727272726,0.3814090909090909,0.37223636363636364
11,189,0.12590625,0.5497156249999999,0.44637812499999996
11,190,0.022466666666666666,0.31150000000000005,0.26908666666666664
11,191,0.4657142857142858,0.20518571428571428,0.19184285714285715
11,192,0.04682352941176471,0.09866470588235295,0.28124117647058816
11,193,0.28500000000000003,0.1877625,0.2505
11,194,0.015285714285714288,0.18487142857142858,0.34265
11,195,0.34045454545454545,0.13503636363636365,0.19211818181818183
11,196,0.0168,0.21099333333333334,0.57886
11,197,0.17284615384615384,0.31807692307692303,0.6235384615384615
11,198,0.014454545454545454,0.14166363636363635,0.45006363636363633
11,199,0.34142857142857136,0.12231428571428571,0.34267142857142857
11,200,0.04423529411764706,0.06325294117647058,0.2566529411764706
11,201,0.46814285714285714,0.1466285714285714,0.2247142857142857
11,202,0.06050000000000001,0.46148888888888884,0.6480666666666667
