Storage,Time,Scenario,Discharge,Charge,energy_level
BESS,1,10,2.3913858082839665,2.2135698452085648e-9,1.364967758417042e-8
BESS,1,12,4.594550541505468e-6,3.575751970261209,114.69479610341193
BESS,1,14,1.404278146481075,8.406983362857086e-7,74.63980490900589
BESS,1,17,2.0123630158356774e-7,2.495125119900844,164.12929297683442
BESS,1,18,8.713002197116725e-7,6.404153314711163,176.75460309193633
BESS,1,21,0.4091823036524536,1.3266401733831495e-7,79.03727327373122
BESS,1,22,5.123781202985315e-7,0.03231367046304532,89.269142151703
BESS,1,23,5.728399805749156,2.3654292140529418e-8,26.112086492641243
BESS,1,24,3.6861906884944865e-6,8.732939133600498,176.7546015129199
BESS,1,27,1.3784154908263572e-8,4.574394497748238,176.75460293675602
BESS,1,29,2.710237359087682,2.0294237174709139e-7,1.9684710928814255e-6
BESS,1,2,7.694975981064762e-7,0.10897174032226392,89.98135218988014
BESS,1,6,5.766263602427889e-7,2.798603525465512,145.0210231214335
BESS,1,7,2.045865697740786e-6,0.08003435646558488,89.40811293344196
BESS,1,8,11.615302208038091,2.4378297208523244e-7,12.62533197859988
BESS,2,10,7.091517144792003e-8,9.559155149474256e-8,2.634876210143987e-7
BESS,2,12,4.934654659031091e-6,0.12050169640548729,115.24907708810089
BESS,2,14,3.3125790065272853e-7,2.029615687884676,119.45371065598928
BESS,2,17,11.615302484382248,2.9403499792320997e-9,1.877616228417446e-5
BESS,2,18,2.575547790841424e-8,2.6842530422347158e-8,176.75460306553234
BESS,2,21,2.082505058232759e-7,0.319250274844705,82.85550361820549
BESS,2,22,1.155759220198264e-6,3.8972722992064543,146.6369702958582
BESS,2,23,3.6392034123657284,4.742790024616064e-8,6.3338072957784535
BESS,2,24,1.57462252312166e-7,2.0718458214686586e-7,176.75460306933832
BESS,2,27,0.8614032492114209,1.887184573721214e-8,165.51890859016547
BESS,2,29,5.191727138039449e-7,6.998848407856939,160.97350124122553
BESS,2,2,1.283885838054949e-6,0.09752456886478317,90.6094006446737
BESS,2,6,1.149839048000226e-6,3.1357306050528266,176.75460309649515
BESS,2,7,3.378944548960728e-6,2.067379596037309,110.32995404491459
BESS,2,8,6.747280321521565e-7,4.909520909158865,98.44374353609737
BESS,3,10,3.258124556949358e-7,4.083770860224992e-7,5.438059132846797e-7
BESS,3,12,1.4799970943578622e-6,0.05105657796078248,116.18848594872536
BESS,3,14,9.158118216255728,6.313509388829151e-7,1.761898571848113e-6
BESS,3,17,9.816444518886465e-7,1.6680152879126984e-6,2.3919423768748024e-5
BESS,3,18,8.431311818640804,4.706771795423581e-9,30.123093245408896
BESS,3,21,7.5353654550478915,2.619816307793845e-7,0.9493597779143261
BESS,3,22,1.8252379199876429e-6,2.183073237590475,166.72122424215866
BESS,3,23,0.30668962502713176,1.2506732104002148e-8,4.100971001208036e-8
BESS,3,24,4.51706208291401,6.513579717876658e-9,4.060474418799169e-8
BESS,3,27,9.474601954782447,1.7311631182491317e-8,31.638663783976895
BESS,3,29,9.119167646684165e-7,1.2252417563861946,176.75460118649207
BESS,3,2,9.508771544154904e-7,0.0875783304394096,91.49568197953596
BESS,3,6,0.03268883600914082,1.1294607634500231e-9,174.26740912505622
BESS,3,7,4.1103473069024074e-6,1.391341682212667,121.85022296371908
BESS,3,8,1.268841539308699e-6,2.437887489205284,120.87229464503191
BESS,4,10,1.1837696098635278e-6,9.022097119123789,91.30360923557012
BESS,4,12,2.3309405778446817e-6,0.06963421452460627,117.02127821723776
BESS,4,14,3.1748904764141166e-6,1.607573736153611,17.74757439741949
BESS,4,17,2.223532883730315e-6,7.57370165112883e-7,1.5580845429615133e-6
BESS,4,18,2.7713245837625267,7.541010656050454e-9,1.3019181894463656e-8
BESS,4,21,4.174777738990996e-8,11.615302428236639,150.5544544183175
BESS,4,22,9.685186641391523e-7,0.05215978305892021,167.3930275096367
BESS,4,23,2.4175596227075772e-6,3.1610146948814124e-6,1.4427663134906405e-6
BESS,4,24,6.926370165970163e-7,1.6011474700596153e-6,1.0123255645123246e-5
BESS,4,27,9.442331931889127e-9,11.615302469185032,149.1855246592316
BESS,4,29,10.163389761967322,3.620200999372795e-7,1.959477818328089e-6
BESS,4,2,3.527489006209666e-7,0.08068816616778764,94.09382751034309
BESS,4,6,11.451858315927648,5.646777807344698e-9,4.236717089394198e-8
BESS,4,7,1.5871074170798122e-6,2.486613075281184,176.7545982631386
BESS,4,8,9.828293982511405e-7,4.672434852198476,176.7546015895277
BESS,5,10,9.199410397612206e-7,2.8164676114399763,127.57969807181762
BESS,5,12,3.2642668769192196e-6,0.08393094130696323,117.71619447820746
BESS,5,14,2.332394021790446e-6,7.5042751246419375,135.1143942482348
BESS,5,17,1.5540673800963677e-6,7.684984218913349,176.7545963629987
BESS,5,18,3.179109686885386e-7,4.182926774322048e-7,5.235793942544588e-7
BESS,5,21,0.05895014347011293,2.7891049700115816e-7,149.97777054158666
BESS,5,22,7.285582835668544e-7,0.4070258860379494,176.75460309073517
BESS,5,23,1.2568074718160579e-6,6.197568111256016,176.7546016268376
BESS,5,24,1.986139298500917e-7,11.615302222083834,106.86078840758213
BESS,5,27,3.0233818151230634,6.2742715929204666e-9,30.87927992743968
BESS,5,29,1.2641097296334133e-6,1.5437216586463818,14.202227478701376
