delta,psi,objective,Price_max,Price_min,Price_avg,PV,Wind_Onshore,Wind_Offshore,Gas,Gas_CCS,Nuclear,BESS_P,BESS_E,Duration,H2_P,H2_E,Duration_H2
0.3,0.5,1.0886228692185308e10,20300.865561183342,0.9698094193802635,160.8572075060081,43.96728453382379,44.999999999923055,96.39922642908357,7.999999999986317,33.96200556337323,5.99999999998862,12.514980669122073,190.44535812079081,15.217391313329976,19.467367025627016,3928.744703057702,201.8118165587502
