Storage,Time,Scenario,Dual_discharge,Dual_charge,Dual_energy
BESS,1,10,-4.931360583198817e-8,-3.8917759852240404e-8,-2.4975523932755343e-9
BESS,1,12,-3.900480130436426e-8,-5.275581122216663e-8,-6.624160890523528e-9
BESS,1,14,-5.209934154230473e-8,-3.915044976946179e-8,-3.8049272315181125e-9
BESS,1,17,-3.896369991146642e-8,-4.92723279777676e-8,-2.6907495800299267e-8
BESS,1,18,-3.8908084518998534e-8,-8.935015008663978e-8,-14.918906621699263
BESS,1,21,-4.055976963679063e-8,-3.908621172896019e-8,-4.506183195600239e-9
BESS,1,22,-3.9033944314826754e-8,-4.000210282592768e-8,-5.440857176925502e-9
BESS,1,23,-6.642463981405883e-8,-3.89265706886346e-8,-3.1679858702689048e-9
BESS,1,24,-3.8948069210808234e-8,-1.6776413964307328e-7,-0.2643692257282547
BESS,1,27,-3.8921822208237464e-8,-6.52190031647761e-8,-2.530951320928988
BESS,1,29,-5.119703470033496e-8,-3.906066754286248e-8,-2.5084461166503748e-9
BESS,1,2,-3.904296166301277e-8,-3.936188308524021e-8,-5.061553103468505e-9
BESS,1,6,-3.895294369373189e-8,-5.2143799070366474e-8,-1.4510930611029002e-8
BESS,1,7,-3.905314477851311e-8,-3.908965525660358e-8,-4.994503807959923e-9
BESS,1,8,-0.6930563234352433,-3.906995787318037e-8,-2.730314110064784e-9
BESS,2,10,-3.8965373683850814e-8,-3.899634419803995e-8,-2.498947741931929e-9
BESS,2,12,-3.896902667847048e-8,-4.113175095934623e-8,-6.906578069121728e-9
BESS,2,14,-3.907986264898159e-8,-4.536781977371321e-8,-5.411482949940432e-9
BESS,2,17,-137.8000042910368,-3.891705585419365e-8,-2.496616165117303e-9
BESS,2,18,-3.906195841122141e-8,-3.892512433966258e-8,-2.8405923243442427e-6
BESS,2,21,-3.905635269120539e-8,-3.914915504647107e-8,-4.516280981886094e-9
BESS,2,22,-3.902134085277613e-8,-3.910245895934443e-8,-5.451291043549468e-9
BESS,2,23,-6.78106336653693e-8,-3.893819608456038e-8,-2.66640868666947e-9
BESS,2,24,-3.895576907142725e-8,-3.8993365992194844e-8,-9.77667424813846
BESS,2,27,-4.766521162181969e-8,-3.892486158439517e-8,-1.634276079433718e-8
BESS,2,29,-3.9009420182554913e-8,-8.857238338403772e-8,-1.452954614372101e-8
BESS,2,2,-3.902312170656088e-8,-3.9262266427413576e-8,-5.082909055307818e-9
BESS,2,6,-3.894614166811052e-8,-5.303999180275014e-8,-14.918079937944656
BESS,2,7,-3.905098595631687e-8,-4.491692252706621e-8,-6.0080429371995285e-9
BESS,2,8,-3.8975838298371365e-8,-9.267830534932523e-8,-9.35652415467162e-9
BESS,3,10,-3.901283639718343e-8,-3.911528544977496e-8,-2.5013918010647795e-9
BESS,3,12,-3.905710565352267e-8,-3.920112232376524e-8,-6.966769495536874e-9
BESS,3,14,-1.0890828260174417e-7,-3.907214956814677e-8,-2.5069705776811627e-9
BESS,3,17,-3.903290709436075e-8,-3.916172944485362e-8,-2.498430520932646e-9
BESS,3,18,-1.1448143788371098e-7,-3.892009563447713e-8,-3.386791133043583e-9
BESS,3,21,-1.0109080639004223e-7,-3.9068741874378325e-8,-2.549497319264937e-9
BESS,3,22,-3.899387902301293e-8,-6.413003097451885e-8,-1.1000135819550056e-8
BESS,3,23,-4.087034201525643e-8,-3.892155115142164e-8,-2.497580795909465e-9
BESS,3,24,-6.467088267421158e-8,-3.891860794114255e-8,-2.497579978671881e-9
BESS,3,27,-1.788095952823314e-7,-3.8923696599750725e-8,-2.900275691029646e-9
BESS,3,29,-3.904385296657747e-8,-4.9224361981758676e-8,-0.10468202402146767
BESS,3,2,-3.903012284200048e-8,-3.926724212808002e-8,-5.116144389107319e-9
BESS,3,6,-4.1315972502647405e-8,-3.891671117492873e-8,-8.868368372174162e-9
BESS,3,7,-3.90104708344753e-8,-6.099555738992082e-8,-1.116826886337706e-8
