delta,psi,objective,Price_max,Price_min,Price_avg,PV,Wind_Onshore,Wind_Offshore,Gas,Gas_CCS,Nuclear,BESS_P,BESS_E,Duration,H2_P,H2_E,Duration_H2
0.4,0.5,1.089772218824122e10,20300.841730148473,0.9754402712550556,149.66174704620397,47.0801894193912,44.99999999994934,95.87902197373054,7.999999999991056,34.67342476744542,5.999999999992646,11.696192310378915,177.98553524730676,15.217391311988496,19.376742113771858,3984.0546977499507,205.61014201238282
