Storage,Time,Scenario,Dual_discharge,Dual_charge,Dual_energy
BESS,1,10,-4.235552039011664e-10,-3.363884764780963e-10,-2.2112562529731538e-11
BESS,1,12,-3.396330770412925e-10,-4.918931547952721e-10,-6.268968460789681e-11
BESS,1,14,-4.4264848123472275e-10,-3.431912290511488e-10,-3.4308301560810235e-11
BESS,1,17,-3.37702563746404e-10,-4.3094866412931526e-10,-3.1430545526881637e-10
BESS,1,18,-3.367602880056525e-10,-7.528829804292683e-10,-17.755247601933746
BESS,1,21,-3.3806949937496754e-10,-3.390941832561695e-10,-4.447690632121589e-11
BESS,1,22,-3.401091472455441e-10,-3.6064676832714826e-10,-5.486335319357228e-11
BESS,1,23,-6.047005572996232e-10,-3.3658496500667595e-10,-2.7114171988209188e-11
BESS,1,24,-3.365788115235653e-10,-1.3249889103745208e-9,-0.19821764690094498
BESS,1,27,-3.364878853026595e-10,-5.548738956996271e-10,-1.808110681096446
BESS,1,29,-4.398394167027372e-10,-3.387879412395336e-10,-2.229984650718961e-11
BESS,1,2,-3.4060724276384393e-10,-3.432686019499523e-10,-4.456465870771835e-11
BESS,1,6,-3.3783508267933245e-10,-4.864730705728748e-10,-2.296881731562112e-10
BESS,1,7,-3.425280701056028e-10,-3.4256557594169655e-10,-4.391263482245019e-11
BESS,1,8,-0.7881626247869992,-3.3919517650510924e-10,-2.4024730980017083e-11
BESS,2,10,-3.3712345576725174e-10,-3.3747304125359095e-10,-2.2128623052473797e-11
BESS,2,12,-3.3590303139257893e-10,-3.4057586883166165e-10,-6.337126356631113e-11
BESS,2,14,-3.4001537446278797e-10,-3.959840627886653e-10,-4.9827596673292454e-11
BESS,2,17,-103.27182331303052,-3.363924204030507e-10,-2.20936696717575e-11
BESS,2,18,-3.3629390784120473e-10,-3.3648473690531103e-10,-1.3706532155532972e-5
BESS,2,21,-3.3914219522845455e-10,-3.40514907450915e-10,-4.468857951133898e-11
BESS,2,22,-3.414759816610095e-10,-3.5840409689235563e-10,-6.10602503185588e-11
BESS,2,23,-5.591905819999127e-10,-3.368176357453104e-10,-2.3101056928619107e-11
BESS,2,24,-3.374264901657269e-10,-3.381067134336129e-10,-7.606474787807785
BESS,2,27,-3.654200377110303e-10,-3.3654868914895874e-10,-3.5183708180573705e-10
BESS,2,29,-3.384301148837181e-10,-8.596515686614011e-10,-2.8024148997625296e-10
BESS,2,2,-3.4133364316935263e-10,-3.4423409888987794e-10,-4.4707211894081086e-11
BESS,2,6,-3.3858285926296864e-10,-3.982479034078436e-10,-17.560318040095687
BESS,2,7,-3.420367810641045e-10,-4.072754820837949e-10,-5.514727008568857e-11
BESS,2,8,-3.384090369887484e-10,-5.940952409718315e-10,-5.134889581828095e-11
BESS,3,10,-3.387030145151166e-10,-3.4016813056670166e-10,-2.2162615203194147e-11
BESS,3,12,-3.426334757948076e-10,-3.4401291781056553e-10,-6.330685690514275e-11
BESS,3,14,-9.579468026602035e-10,-3.399378066261246e-10,-2.2267361816797104e-11
BESS,3,17,-3.404621101486832e-10,-3.4391642390452737e-10,-2.2147736736009445e-11
BESS,3,18,-1.0697187420154848e-9,-3.364201907350697e-10,-2.8304343203983955e-11
BESS,3,21,-1.0803452726729135e-9,-3.387772970286588e-10,-2.250376608934806e-11
BESS,3,22,-3.40124177460014e-10,-4.934531402504733e-10,-1.2496411027859056e-10
BESS,3,23,-3.473626493196418e-10,-3.3648455101518663e-10,-2.211356937370508e-11
BESS,3,24,-5.503650759063361e-10,-3.364213246316577e-10,-2.2113504624733426e-11
BESS,3,27,-1.5344250167246578e-9,-3.365236711118457e-10,-2.8011689045925508e-11
BESS,3,29,-3.410093245930408e-10,-3.7663023140249275e-10,-0.12157682597138694
BESS,3,2,-3.4126887816008105e-10,-3.4385476588123297e-10,-4.489397853445245e-11
BESS,3,6,-3.480578919731546e-10,-3.3637500720783854e-10,-1.3688784316867066e-10
BESS,3,7,-3.4084786064039713e-10,-4.2669885086923885e-10,-7.525354397466692e-11
BESS,3,8,-3.4035494116449996e-10,-4.12983003441923e-10,-6.74786093579613e-11
BESS,4,10,-3.3689410479105754e-10,-1.969731377120367e-9,-4.936630712268875e-11
BESS,4,12,-3.4202745421186587e-10,-3.442096065378282e-10,-6.357992947521263e-11
BESS,4,14,-3.404699016934324e-10,-3.8951679360178064e-10,-2.4374431786423635e-11
BESS,4,17,-3.416527898416621e-10,-3.437638573323205e-10,-2.2184952105469855e-11
BESS,4,18,-4.849760109751354e-10,-3.364569262785294e-10,-2.211256123774868e-11
BESS,4,21,-3.3785948744150174e-10,-5.331934012585485,-1.5372709726377913e-10
BESS,4,22,-3.4060960309272657e-10,-3.5925848108467626e-10,-1.6071130842359124e-10
BESS,4,23,-3.406103649744277e-10,-3.469851321759121e-10,-2.2152098645151174e-11
BESS,4,24,-3.3948235241604534e-10,-3.425920147792757e-10,-2.2178580542034035e-11
BESS,4,27,-3.364728095866269e-10,-18.298525071883,-1.7691940762878783e-10
BESS,4,29,-2.568025741102403e-9,-3.38179735167193e-10,-2.2433766475953944e-11
BESS,4,2,-3.3869035750882414e-10,-3.4069495808579793e-10,-4.5644971167509674e-11
BESS,4,6,-2.079366095259465e-9,-3.364282685909212e-10,-2.2114078474543414e-11
BESS,4,7,-3.414947980764793e-10,-4.2791887078111414e-10,-0.058164597269951
BESS,4,8,-3.3866735158588764e-10,-5.827530333801738e-10,-0.14237703418848038
BESS,5,10,-3.3797985452338223e-10,-4.293535885309798e-10,-8.161757342095835e-11
BESS,5,12,-3.403660287862841e-10,-3.429886208007087e-10,-6.393814840966154e-11
BESS,5,14,-3.3838725540708327e-10,-9.611506925235507e-10,-8.999007847565581e-11
BESS,5,17,-3.3851662273635816e-10,-9.88339728596735e-10,-0.04146506256571605
BESS,5,18,-3.3859491771287224e-10,-3.4017448325367583e-10,-2.2150238092626978e-11
BESS,5,21,-3.4081083257799106e-10,-3.425510110741428e-10,-1.5773330459229402e-10
