delta,psi,objective,Price_max,Price_min,Price_avg,PV,Wind_Onshore,Wind_Offshore,Gas,Gas_CCS,Nuclear,BESS_P,BESS_E,Duration,H2_P,H2_E,Duration_H2
0.1,0.5,1.08E+10,20301.30893,0.998417907,230.6662924,43.59333094,45,95.65350183,8,32.50341937,6,13.04058771,212.6182778,16.30434781,20.32294451,3437.604266,169.1489274
