Storage,Time,Scenario,Dual_discharge,Dual_charge,Dual_energy
BESS,1,10,-1.5588856281572182e-7,-1.237952708915966e-7,-8.134654382658968e-9
BESS,1,12,-1.2756913429634878e-7,-1.8292283911231226e-7,-2.2226003233577343e-8
BESS,1,14,-1.3723846318147852e-7,-1.296522159369474e-7,-1.5144192067670972e-8
BESS,1,17,-1.2454179681015634e-7,-1.591417643100748e-7,-1.2325752399852428e-7
BESS,1,18,-1.244360602706558e-7,-2.8034738672372807e-7,-15.550263627963146
BESS,1,21,-1.3025462801113e-7,-1.2438315510521718e-7,-1.4315112508175976e-8
BESS,1,22,-1.286331537563316e-7,-1.299071073465744e-7,-1.63759215532227e-8
BESS,1,23,-2.428241041588244e-7,-1.2382594362972555e-7,-9.580493498967679e-9
BESS,1,24,-1.2352543518614672e-7,-4.96114496079186e-7,-0.13203849720456368
BESS,1,27,-1.2384187686033418e-7,-2.042687980214202e-7,-1.1462544994608002
BESS,1,29,-1.6188741786897965e-7,-1.245003171332599e-7,-8.18345950586217e-9
BESS,1,2,-1.263035019532575e-7,-1.278124418352181e-7,-1.649026339827284e-8
BESS,1,6,-1.2477182239230936e-7,-1.575147913612199e-7,-3.563616512792625e-8
BESS,1,7,-1.3089574253544203e-7,-1.3269834425165258e-7,-1.6330631578164944e-8
BESS,1,8,-8.518557382706642e-6,-1.2456734360310044e-7,-8.893811639407149e-9
BESS,2,10,-1.2401043996544123e-7,-1.2409610517419525e-7,-8.138410639989211e-9
BESS,2,12,-1.2479122767714492e-7,-1.276435256718141e-7,-2.2564752641745874e-8
BESS,2,14,-1.2537764337567436e-7,-1.6120434144881418e-7,-3.70678987869664e-8
BESS,2,17,-68.66118310081133,-1.237982775538511e-7,-8.13254031667937e-9
BESS,2,18,-1.2386628654492603e-7,-1.2386797078346043e-7,-5.980429585943586
BESS,2,21,-1.2478010951403445e-7,-1.3152403166611345e-7,-1.5368236669323653e-8
BESS,2,22,-1.275180691280958e-7,-2.1350294940403403e-7,-6.636260652540776e-8
BESS,2,23,-1.8522387482597945e-7,-1.2386843620519844e-7,-8.41037738066804e-9
BESS,2,24,-1.243854099336564e-7,-1.2464800812100683e-7,-3.1082412142094666
BESS,2,27,-1.3534277224827673e-7,-1.238679695500589e-7,-1.217153933553395e-7
BESS,2,29,-1.247234468118459e-7,-3.156044426714369e-7,-9.385664557901121e-8
BESS,2,2,-1.2880571146714757e-7,-1.3231941830408686e-7,-1.6736476798566627e-8
BESS,2,6,-1.2542534045014392e-7,-1.933147393086839e-7,-20.015467321272986
BESS,2,7,-1.2890868050533338e-7,-1.8149852206061306e-7,-2.5353252014001603e-8
BESS,2,8,-1.2504552701163712e-7,-2.176636887983718e-7,-1.8781377712533412e-8
BESS,3,10,-1.2469813684799672e-7,-1.2504439935572915e-7,-8.145323968621461e-9
BESS,3,12,-1.2934838778553036e-7,-1.30630275862758e-7,-2.2584993437173915e-8
BESS,3,14,-1.4051487170257522e-6,-1.249489856468549e-7,-8.1878239724373e-9
BESS,3,17,-1.2684678006318238e-7,-1.2862027766678994e-7,-8.160506897159666e-9
BESS,3,18,-6.254513663714521e-7,-1.2379969652325857e-7,-8.885535785424984e-9
BESS,3,21,-3.5582567772011175e-7,-1.2459076227592373e-7,-8.205798804702604e-9
BESS,3,22,-1.280472898319077e-7,-1.575555342308091e-7,-5.217558727226307e-7
BESS,3,23,-1.2685874853950056e-7,-1.2380698714144224e-7,-8.134672746701724e-9
BESS,3,24,-2.0261945436495942e-7,-1.2382951279293665e-7,-8.135629566717761e-9
BESS,3,27,-5.87148625176893e-7,-1.238577847150025e-7,-1.0135823531536758e-8
BESS,3,29,-1.261321240449008e-7,-1.4057922893054998e-7,-0.13945478711551088
BESS,3,2,-1.2720198034561804e-7,-1.2859292088928133e-7,-1.6840058615104245e-8
BESS,3,6,-1.2473065466813268e-7,-1.237883240027829e-7,-3.228185508697879e-7
BESS,3,7,-1.2992455098190063e-7,-1.4017208066025953e-7,-2.8189286775042446e-8
BESS,3,8,-1.2684225696030938e-7,-1.5626897151125202e-7,-2.500206758432775e-8
BESS,4,10,-1.2440632497370005e-7,-6.405457746342171e-7,-1.742654012325019e-8
BESS,4,12,-1.299487235842135e-7,-1.3210690813546518e-7,-2.28565178917124e-8
BESS,4,14,-1.274845732413022e-7,-1.402721056383597e-7,-8.658858967164599e-9
BESS,4,17,-1.2752622539650946e-7,-1.283859290723794e-7,-8.168211734241241e-9
BESS,4,18,-1.404627218740164e-7,-1.2380909275878051e-7,-8.134540745623845e-9
BESS,4,21,-1.240778600472284e-7,-6.086616525869697,-5.4204827578129086e-8
BESS,4,22,-1.2746781108886081e-7,-1.301736899965006e-7,-7.553308286290471e-7
BESS,4,23,-1.2656752764104282e-7,-1.28128944221849e-7,-8.14511481760124e-9
BESS,4,24,-1.258791074511692e-7,-1.2762565511247523e-7,-8.179758571029783e-9
BESS,4,27,-1.2383014313966065e-7,-11.601392503555365,-5.8890552204318545e-8
BESS,4,29,-9.300732530580752e-7,-1.246518882450748e-7,-8.23396893738964e-9
BESS,4,2,-1.2490897584095878e-7,-1.2602311651234835e-7,-1.7342113585084048e-8
BESS,4,6,-4.910743322159242e-6,-1.2380286634366838e-7,-8.134783582263226e-9
BESS,4,7,-1.2759490155447696e-7,-1.5983834606648924e-7,-0.036933822670309105
BESS,4,8,-1.2549044061435633e-7,-2.164406498265768e-7,-0.1648435413430759
BESS,5,10,-1.2489793246478305e-7,-1.6338025132273272e-7,-2.9925364374306634e-8
BESS,5,12,-1.2897798797260752e-7,-1.3138462031974925e-7,-2.3148015215957447e-8
