Storage,Time,Scenario,Dual_discharge,Dual_charge,Dual_energy
BESS,1,10,-2.604377827520019e-8,-2.0682340203887992e-8,-1.3590524457012682e-9
BESS,1,12,-2.112236367570509e-8,-3.063238415665866e-8,-3.837347796720326e-9
BESS,1,14,-2.4509858710494744e-8,-2.162919184354851e-8,-2.3553853363755675e-9
BESS,1,17,-2.085792414571733e-8,-2.669022182785304e-8,-1.9485518687691827e-8
BESS,1,18,-2.0744021202735417e-8,-4.656720379419529e-8,-14.040776318805348
BESS,1,21,-2.1705701355996695e-8,-2.0943922361941374e-8,-2.4498123259361655e-9
BESS,1,22,-2.114867672631134e-8,-2.1314652460617057e-8,-2.736342764765245e-9
BESS,1,23,-4.026203520225441e-8,-2.070884812231302e-8,-1.611034479248308e-9
BESS,1,24,-2.077466088067356e-8,-8.155866940572379e-8,-0.16529754974144512
BESS,1,27,-2.0696243783715643e-8,-3.412770333773621e-8,-1.4818496624064172
BESS,1,29,-2.7087015412234138e-8,-2.0932577511155367e-8,-1.3793261339235256e-9
BESS,1,2,-2.1190941079237145e-8,-2.1534861399415487e-8,-2.7661982953446293e-9
BESS,1,6,-2.084671325073384e-8,-2.7617205566547732e-8,-7.569510613408003e-9
BESS,1,7,-2.1420857168549473e-8,-2.1657651582045836e-8,-2.730373768951202e-9
BESS,1,8,-0.8590851778475738,-2.098476506441219e-8,-1.486977737817288e-9
BESS,2,10,-2.075861287331752e-8,-2.0795597115136014e-8,-1.3607850627617225e-9
BESS,2,12,-2.112013224303712e-8,-2.1470017114802718e-8,-3.875058790230043e-9
BESS,2,14,-2.1128100706419517e-8,-2.5654055054340036e-8,-4.130585904035805e-9
BESS,2,17,-85.86959316860914,-2.0683927681162828e-8,-1.3579273140142557e-9
BESS,2,18,-2.071185718847774e-8,-2.071231554182724e-8,-5.698661103791775
BESS,2,21,-2.1092687421465322e-8,-2.168776279354071e-8,-2.5356162343847107e-9
BESS,2,22,-2.113100462788871e-8,-3.196452584336935e-8,-7.739015702193717e-9
BESS,2,23,-3.0167812209975936e-8,-2.0740875642211497e-8,-1.4232145513481128e-9
BESS,2,24,-2.0819722898397073e-8,-2.090437553266638e-8,-6.173193788086449
BESS,2,27,-2.2629871991063535e-8,-2.070462259290369e-8,-2.105039800860708e-8
BESS,2,29,-2.0905568032503152e-8,-5.170437988352458e-8,-1.468620494795351e-8
BESS,2,2,-2.1353402274129582e-8,-2.1708680303801366e-8,-2.7830582787272866e-9
BESS,2,6,-2.0920679852265102e-8,-2.8943379592181242e-8,-18.773313481498562
BESS,2,7,-2.1290627664361926e-8,-2.606043518472772e-8,-3.55569175158271e-9
BESS,2,8,-2.0906911302984596e-8,-3.6112817169661307e-8,-3.098752479897151e-9
BESS,3,10,-2.0929939670006826e-8,-2.108107135031731e-8,-1.364367576266894e-9
BESS,3,12,-2.144190309975039e-8,-2.164978976564559e-8,-3.890621620023081e-9
BESS,3,14,-9.5006597100459e-8,-2.1031534901254838e-8,-1.3768339125193303e-9
BESS,3,17,-2.117409267256591e-8,-2.1615400959531093e-8,-1.3645185127641774e-9
BESS,3,18,-7.437851517852804e-8,-2.068553578603261e-8,-1.6505314136416035e-9
BESS,3,21,-5.835104960022442e-8,-2.0949591748132624e-8,-1.3735438308182281e-9
BESS,3,22,-2.1215680867602322e-8,-2.6418337486569815e-8,-2.3093414867483155e-8
BESS,3,23,-2.1398356744236696e-8,-2.0695808363414093e-8,-1.359205974089777e-9
BESS,3,24,-3.385037215452822e-8,-2.068784513117822e-8,-1.3592106540227523e-9
BESS,3,27,-1.0824000930767609e-7,-2.070102329953168e-8,-1.6652701735660328e-9
BESS,3,29,-2.1178109683713564e-8,-2.3818266336198885e-8,-0.13144435836023258
BESS,3,2,-2.1301612483396657e-8,-2.1617746464540113e-8,-2.8067848584960465e-9
BESS,3,6,-2.0814583513409262e-8,-2.06809841125005e-8,-1.3012785106457456e-7
BESS,3,7,-2.1268782694458127e-8,-2.4343634174580285e-8,-4.278490443655381e-9
BESS,3,8,-2.1100701269208034e-8,-2.692335831836277e-8,-4.331579416216635e-9
BESS,4,10,-2.0782503250003077e-8,-9.068434334114707e-8,-2.7915665304309873e-9
BESS,4,12,-2.135001885411613e-8,-2.1618435923762266e-8,-3.924679882094054e-9
BESS,4,14,-2.1186981805804042e-8,-2.492015548780619e-8,-1.5289009462983079e-9
BESS,4,17,-2.134109971374725e-8,-2.158760885170992e-8,-1.3679961486848563e-9
BESS,4,18,-2.7506925869062344e-8,-2.068927986224951e-8,-1.3590524471475505e-9
BESS,4,21,-2.084157385951441e-8,-5.717663888128919,-8.639782415009728e-9
BESS,4,22,-2.1149737782523976e-8,-2.1470020445711926e-8,-2.4359388986812857e-8
BESS,4,23,-2.1158056371665777e-8,-2.1937355537258e-8,-1.363818779052134e-9
BESS,4,24,-2.107131346313169e-8,-2.1476025602415852e-8,-1.367622078122664e-9
BESS,4,27,-2.0694844617749603e-8,-14.997668678926694,-8.873092301238419e-9
BESS,4,29,-1.585974536818247e-7,-2.089448036563487e-8,-1.3887135583883564e-9
BESS,4,2,-2.0939702169562343e-8,-2.120001344067212e-8,-2.9174752229204384e-9
BESS,4,6,-1.9813452812355355e-6,-2.0686527618154702e-8,-1.3592131662716651e-9
BESS,4,7,-2.130692587604884e-8,-2.727154883633117e-8,-0.0484078323635875
BESS,4,8,-2.0947912378284314e-8,-3.5083433386987575e-8,-0.15455758640533243
BESS,5,10,-2.0856273471580692e-8,-2.7816227486977312e-8,-4.849485425671833e-9
BESS,5,12,-2.1236259028696238e-8,-2.1541253726492918e-8,-3.962343932226429e-9
BESS,5,14,-2.0954777694448065e-8,-5.79678882395118e-8,-5.621522359341534e-9
BESS,5,17,-2.0944662398492895e-8,-6.062155190580924e-8,-0.03474447064123987
BESS,5,18,-2.0918504721059538e-8,-2.1081642123099723e-8,-1.3630209639040686e-9
BESS,5,21,-2.135627456966916e-8,-2.1338218147696975e-8,-8.652328411448573e-9
BESS,5,22,-2.0924656877894546e-8,-2.1953150063912924e-8,-13.159431981134452
BESS,5,23,-2.0821150594294767e-8,-4.46930735651814e-8,-0.16549512705633151
BESS,5,24,-2.086827179651429e-8,-0.9250172000307012,-3.3867219859826105e-9
BESS,5,27,-2.7929266235115855e-8,-2.0687523903404072e-8,-1.6576511238329928e-9
BESS,5,29,-2.1212602800739716e-8,-2.4657169281882306e-8,-1.5089339785956785e-9
