delta,psi,objective,Price_max,Price_min,Price_avg,PV,Wind_Onshore,Wind_Offshore,Gas,Gas_CCS,Nuclear,BESS_P,BESS_E,Duration,H2_P,H2_E,Duration_H2
0.7,0.5,1.091386130315158e10,20300.684213759447,0.9425971085391343,134.36374059908005,56.5192144169782,44.999999999959975,93.81358437219633,7.999999999993015,36.19661351114647,5.99999999999425,11.010866888618786,169.55063456209007,15.398481906755542,18.807618181808575,3889.966733983695,206.82931227018503
