Storage,Time,Scenario,Dual_discharge,Dual_charge,Dual_energy
BESS,1,10,-9.308358228218051e-7,-7.392053296294893e-7,-4.857240459987371e-8
BESS,1,12,-7.578705824496053e-7,-1.0502993789827098e-6,-1.3179327462106182e-7
BESS,1,14,-8.231296598503481e-7,-7.941832663749078e-7,-9.228385518873518e-8
BESS,1,17,-7.489280533562677e-7,-9.61055629294836e-7,-6.823390239720677e-7
BESS,1,18,-7.430841316639356e-7,-1.67426052902682e-6,-17.50498538460575
BESS,1,21,-7.922753097984405e-7,-7.448183010482125e-7,-8.22343171672041e-8
BESS,1,22,-7.786958578209464e-7,-7.894935875758769e-7,-9.797283327181116e-8
BESS,1,23,-1.4905668723073864e-6,-7.39349018838292e-7,-5.657198096995439e-8
BESS,1,24,-7.443789603279855e-7,-2.9230383737150152e-6,-0.09908509380118034
BESS,1,27,-7.398148156596787e-7,-1.2199346400121433e-6,-0.8120531375597567
BESS,1,29,-9.67773913048563e-7,-7.459474857698963e-7,-4.906602502318846e-8
BESS,1,2,-7.584955013703983e-7,-7.675674274533784e-7,-9.813880160921341e-8
BESS,1,6,-7.459738959420328e-7,-9.794857773610826e-7,-2.5708096168575397e-7
BESS,1,7,-7.799272378144217e-7,-7.925184140164508e-7,-9.835626956162907e-8
BESS,1,8,-7.1720148028227775e-6,-7.480211511387377e-7,-5.553547496053671e-8
BESS,2,10,-7.411956284965379e-7,-7.419701820852601e-7,-4.860589294063108e-8
BESS,2,12,-7.67382212201343e-7,-7.842044403063922e-7,-1.3383512390887538e-7
BESS,2,14,-7.597658011686831e-7,-9.873375145154197e-7,-2.3824539857366094e-7
BESS,2,17,-51.46347172816183,-7.392891065369375e-7,-4.8521382991636504e-8
BESS,2,18,-7.398246810168841e-7,-7.398265674606102e-7,-6.190979097134852
BESS,2,21,-7.490213016043546e-7,-8.065167676608832e-7,-9.048250637682218e-8
BESS,2,22,-7.588601016268328e-7,-1.2814443641253962e-6,-4.619245248887724e-7
BESS,2,23,-1.1000747114576283e-6,-7.395891629297728e-7,-4.9796358061937226e-8
BESS,2,24,-7.465002648546889e-7,-7.499652806440896e-7,-2.3374078880494085
BESS,2,27,-8.692353482693861e-7,-7.401546504039769e-7,-3.958632437670693e-7
BESS,2,29,-7.469004079439046e-7,-1.8595466890155498e-6,-5.225688017988144e-7
BESS,2,2,-7.731905348981897e-7,-8.056633255017125e-7,-1.0056172766309139e-7
BESS,2,6,-7.506442780917192e-7,-1.0615977356391872e-6,-21.25348981371261
BESS,2,7,-7.58890200386267e-7,-1.1863097128814128e-6,-1.8912409694590729e-7
BESS,2,8,-7.521699756585285e-7,-1.3807945888592656e-6,-1.330943128187638e-7
BESS,3,10,-7.472785924911697e-7,-7.506817565225411e-7,-4.868002951837499e-8
BESS,3,12,-7.812162683115747e-7,-7.923362364794704e-7,-1.3494468037447416e-7
BESS,3,14,-1.0811901885594e-5,-7.501921608855649e-7,-4.928965101727941e-8
