Storage,Time,Scenario,Dual_discharge,Dual_charge,Dual_energy
BESS,1,10,-5.593590384298929e-8,-4.441979521915185e-8,-2.9189831393710054e-9
BESS,1,12,-4.445544677447707e-8,-6.147642723030688e-8,-7.875699097632515e-9
BESS,1,14,-4.7515284557467465e-8,-4.53937727385567e-8,-5.516958467409392e-9
BESS,1,17,-4.44355000387115e-8,-5.662106162172184e-8,-4.1301569080494394e-8
BESS,1,18,-4.450378340917453e-8,-9.965724551710503e-8,-11.772877502532442
BESS,1,21,-4.6369050722695134e-8,-4.447139014132399e-8,-5.198286732822992e-9
BESS,1,22,-4.513004193694065e-8,-4.5576264999493705e-8,-5.975336438398816e-9
BESS,1,23,-8.04623868618315e-8,-4.442133594255661e-8,-3.560636869492017e-9
BESS,1,24,-4.427029760538787e-8,-1.7516645936876767e-7,-0.06610300597023308
BESS,1,27,-4.442864807569902e-8,-7.32772202102689e-8,-0.4603230307349445
BESS,1,29,-5.7979668153770845e-8,-4.44827800723641e-8,-2.9230536704655804e-9
BESS,1,2,-4.4651580696171595e-8,-4.498276199391781e-8,-5.907677847798581e-9
BESS,1,6,-4.4501572227871285e-8,-6.157531997825647e-8,-2.2042167293891134e-8
BESS,1,7,-4.549689372894627e-8,-4.641055090018007e-8,-5.990464666564218e-9
BESS,1,8,-3.038341341346519e-7,-4.422819458758965e-8,-3.3622743261719685e-9
BESS,2,10,-4.443914299915356e-8,-4.4446981438168884e-8,-2.9193396844132226e-9
BESS,2,12,-4.437105045093765e-8,-4.554732246234844e-8,-8.03919287621836e-9
BESS,2,14,-4.471202942064851e-8,-5.925040492563558e-8,-1.659705256932375e-8
BESS,2,17,-316.0812086418159,-4.441928930509061e-8,-2.920388206529774e-9
BESS,2,18,-4.443051730061623e-8,-4.442981924671551e-8,-3.3973700904331148
BESS,2,21,-4.449804619070318e-8,-4.840434720411591e-8,-5.856809506304302e-9
BESS,2,22,-4.4783366035195055e-8,-7.150349126665374e-8,-2.1783174997166678e-8
BESS,2,23,-7.985803772765636e-8,-4.442368351619161e-8,-2.9841043163919807e-9
BESS,2,24,-4.4531079575188243e-8,-4.4579630712436e-8,-1.5148635076154429
BESS,2,27,-5.224952658554581e-8,-4.44340400214568e-8,-2.2930345536590172e-8
BESS,2,29,-4.450894848222773e-8,-8.884898650008437e-8,-1.1856004869818145e-8
BESS,2,2,-4.490142752874462e-8,-4.5296669696634944e-8,-5.940190764838948e-9
BESS,2,6,-4.4593176547370674e-8,-5.580950197613984e-8,-22.5446644912673
BESS,2,7,-4.471918124698823e-8,-7.097808722275491e-8,-1.1782725953970594e-8
BESS,2,8,-4.473462374537046e-8,-9.003343687728615e-8,-9.690935320695812e-9
BESS,3,10,-4.4497960027620864e-8,-4.453041760425919e-8,-2.920035776058333e-9
BESS,3,12,-4.523976733609627e-8,-4.5721971915892085e-8,-8.218222878950326e-9
BESS,3,14,-1.159530287253555e-6,-4.453548228485625e-8,-2.929052225441911e-9
BESS,3,17,-4.451302521143497e-8,-4.4547224847659276e-8,-2.9209109900091388e-9
BESS,3,18,-3.0176870637084796e-7,-4.442119097786984e-8,-2.9973175238839706e-9
BESS,3,21,-1.4937732174430395e-7,-4.449128491337119e-8,-2.9209859834934775e-9
BESS,3,22,-4.470087676555597e-8,-5.3641945907179285e-8,-7.8487571784882e-8
BESS,3,23,-4.514519752818534e-8,-4.442025528620507e-8,-2.91897933667064e-9
BESS,3,24,-7.269850827788805e-8,-4.4428401105554656e-8,-2.9192329729178944e-9
BESS,3,27,-1.9259815361797326e-7,-4.443208938092701e-8,-3.467739791662901e-9
BESS,3,29,-4.460006798788679e-8,-5.955346892631312e-8,-8.536278438708448e-8
BESS,3,2,-4.474916714212696e-8,-4.5073243033292025e-8,-5.984598312841621e-9
BESS,3,6,-4.488999129557722e-8,-4.441933981098355e-8,-5.883341805456424e-8
BESS,3,7,-4.5014427218684765e-8,-4.6389104639865165e-8,-1.2493401670021673e-8
