delta,psi,objective,Price_max,Price_min,Price_avg,PV,Wind_Onshore,Wind_Offshore,Gas,Gas_CCS,Nuclear,BESS_P,BESS_E,Duration,H2_P,H2_E,Duration_H2
0.9,0.5,1.0920403910806252e10,20300.258012592432,0.9570985684722881,127.43481564861901,57.979993664450056,44.99999999999557,93.29177178341881,7.999999999999243,36.391424881523456,5.999999999999368,10.365433739676527,162.11538357159395,15.639999988717603,19.2340523155646,4004.0835928565807,208.1768067988664
