delta,psi,objective,Price_max,Price_min,Price_avg,PV,Wind_Onshore,Wind_Offshore,Gas,Nuclear,BESS_P,BESS_E,Duration,LDES_PHS_P,LDES_PHS_E,Duration_PHS
0.75,0.5,4.889888698809716e9,9000.002660087548,0.9167820592742277,103.43990715298938,74.43722605206443,49.999999999793104,99.94194932634137,34.49358857013457,11.999999999992124,9.833486795573107,149.6400164893692,15.21739130790667,9.04498805045201,1445.464076041036,159.80829029053288
