Storage,Time,Scenario,Dual_discharge,Dual_charge,Dual_energy
H2,1,13,-6.146839937990528e-7,-7.653915152614377e-7,-6.87581267096293e-8
H2,1,15,-1.0670472080887461e-5,-6.146852158185816e-7,-1.2005093965078e-8
H2,1,16,-6.14724800058887e-7,-1.0509050411157728e-6,-4.292070679929479e-8
H2,1,19,-6.147238390592415e-7,-6.446140881399646e-7,-3.707570690783022e-8
H2,1,1,-6.146897647623177e-7,-8.779446672075807e-7,-6.272598972120969e-8
H2,1,22,-6.146973686803115e-7,-7.742804028288482e-7,-5.04855678929139e-8
H2,1,24,-6.148854123968416e-7,-8.530999993845123e-7,-4.156074740617164e-8
H2,1,26,-6.1531265570652e-7,-8.421848181732622e-7,-4.030250497156732e-8
H2,1,28,-6.147284080606179e-7,-8.518896028052992e-7,-4.0486812742972346e-8
H2,1,29,-1.7024289606941538,-6.147089190160827e-7,-8.600177065218497e-9
H2,1,2,-6.1470809237605e-7,-6.193866292779141e-7,-3.647670884872806e-8
H2,1,30,-9.542528887510045e-7,-6.146792493093566e-7,-1.6058370920448485e-8
H2,1,6,-6.146627024954421e-7,-1.8356945471997268e-6,-8.58854357792918e-8
H2,1,7,-6.146995968337176e-7,-1.3365928767155447e-6,-6.06743106649054e-8
H2,1,9,-6.146920940160984e-7,-6.244292959177233e-7,-3.710753304026947e-8
H2,2,13,-6.147108486873755e-7,-7.834888105835211e-7,-8.807567483955016e-8
H2,2,15,-6.146828820971849e-7,-3.8233533514868827,-1.823847577305347e-8
H2,2,16,-6.147082641303666e-7,-8.965027368057286e-7,-5.4677727557763014e-8
H2,2,19,-6.147407453858329e-7,-6.201977669669747e-7,-3.7225489188129423e-8
H2,2,1,-2.7232948654058893,-6.146952821720492e-7,-1.9441831655593276e-8
H2,2,22,-6.147186394969972e-7,-9.629856912649398e-7,-6.544960933127438e-8
H2,2,24,-6.14705174793512e-7,-8.696628335085997e-7,-3.2500537674630273e-6
H2,2,26,-6.148341668984988e-7,-6.910774166998757e-7,-4.923129871105612e-8
H2,2,28,-6.146930853847897e-7,-6.795964629049847e-7,-4.6883695177601385e-8
H2,2,29,-6.14681570412417e-7,-1.5115087135824008e-6,-1.0415826449838508e-8
H2,2,2,-6.147163567813928e-7,-1.1963221803794533e-6,-4.350332709330352e-8
H2,2,30,-6.159260053903413e-7,-6.146801369620958e-7,-1.603783785358622e-8
H2,2,6,-6.146123051884624e-7,-2.87554306076895e-6,-0.08529913838840392
H2,2,7,-6.146881100529494e-7,-7.709930806766482e-7,-1.3797447780108443e-7
H2,2,9,-6.146893140065571e-7,-8.719703886227336e-7,-6.583443278331366e-8
H2,3,13,-6.14722467513355e-7,-7.920973405600629e-7,-1.0736337464090487e-7
H2,3,15,-6.146868031925373e-7,-1.7151269252328083,-2.4983738590025267e-8
H2,3,16,-6.147193290243153e-7,-1.0598066358607075e-6,-7.403037301113384e-8
H2,3,19,-6.146924828350117e-7,-6.608763969580809e-7,-4.085396839389435e-8
H2,3,1,-6.147101886305783e-7,-8.11604474383816e-7,-2.078071814000678e-8
H2,3,22,-6.14689632189521e-7,-9.022340474958302e-7,-1.7114687715069102e-7
H2,3,24,-56.72422608603055,-6.146797468702969e-7,-3.0394233014999947e-8
H2,3,26,-6.150627117881542e-7,-8.057827662225354e-7,-5.9449162888400604e-8
H2,3,28,-6.147715143744329e-7,-6.142557014672999e-7,-4.6857513779042316e-8
H2,3,29,-6.146701966050866e-7,-1.777871980031817e-6,-1.1197830485827325e-8
H2,3,2,-6.146859980228848e-7,-6.340201245103466e-7,-4.6673888744346245e-8
H2,3,30,-6.190771237881191e-7,-6.14679255910646e-7,-1.5861437924376858e-8
H2,3,6,-6.146906081791695e-7,-6.147401356594268e-7,-2.750887034737026
H2,3,7,-6.147116059350294e-7,-1.2002950015148429e-6,-8.835118774402452e-7
H2,3,9,-6.147118059480846e-7,-1.2572374764518993e-6,-1.1377881330950138e-7
H2,4,13,-0.7942361285222226,-6.147417012738989e-7,-1.971663533631728e-8
H2,4,15,-6.14686550391358e-7,-1.9881094642532773,-3.9646684480715447e-8
H2,4,16,-6.147066836978722e-7,-1.1370936407851916e-5,-1.7577699848557725e-6
H2,4,19,-6.147008850666369e-7,-6.201447405068453e-7,-4.127305771901453e-8
H2,4,1,-6.146951048276294e-7,-1.7236545653886098e-6,-3.054679346884971e-8
H2,4,22,-6.146287233465315e-7,-1.4285300273018238e-6,-0.06941759323515
H2,4,24,-51.56755000914626,-6.146798528473595e-7,-1.6004937116560204e-8
H2,4,26,-6.155099043986618e-7,-6.245376048435433e-7,-6.01337202506543e-8
H2,4,28,-6.147525563263905e-7,-8.420343256972407e-7,-5.1286140501823775e-8
H2,4,29,-6.147545613812269e-7,-6.126505271375699e-7,-1.1189421862138218e-8
H2,4,2,-6.147077385029717e-7,-1.6764489957404073e-6,-7.035270205962863e-8
H2,4,30,-1.032977177653445e-6,-6.146798450143198e-7,-1.2164406783761114e-8
H2,4,6,-9.231741387496486e-7,-6.146799463372183e-7,-6.749314683906862e-8
H2,4,7,-6.147160868705774e-7,-6.514087963758035e-7,-2.0646695071202883e-6
H2,4,9,-6.147044315377337e-7,-9.474791329465101e-7,-3.134955251197275e-7
H2,5,13,-0.5673453671901302,-6.147607512777616e-7,-1.2455449274078159e-8
H2,5,15,-6.146910162358367e-7,-1.2234127358272606,-6.205993625748917e-8
H2,5,16,-7.922171440089541e-5,-6.146900727594614e-7,-1.9831621331532206e-8
H2,5,19,-6.150015612769731e-7,-6.196493569031115e-7,-4.131329970531035e-8
H2,5,1,-6.14717032194257e-7,-6.143970528310404e-7,-3.05361243091751e-8
H2,5,22,-6.147292432196607e-7,-6.147798599994306e-7,-0.04959891002763127
H2,5,24,-123.76214536368641,-6.146791730518375e-7,-9.358919437009214e-9
H2,5,26,-6.152795385761958e-7,-7.71909357316605e-7,-6.763817280377326e-8
H2,5,28,-6.146919426317824e-7,-8.318301583952236e-7,-1.0013271834701944e-7
H2,5,29,-6.146361915393369e-7,-3.294940175688461e-6,-1.2483171018497246e-8
H2,5,2,-6.146971278210583e-7,-9.091228442191153e-7,-1.2027545797336574e-7
H2,5,30,-6.146806235129343e-7,-11.412212460307929,-1.3267125588841488e-8
H2,5,6,-6.146807785175911e-7,-2.345935749197728e-6,-1.3822434699391398e-7
H2,5,7,-5.560143158159427,-6.146869195256694e-7,-2.3862140407697164e-8
H2,5,9,-6.147172006490161e-7,-8.023172018811421e-7,-1.269582352323586e-6
H2,6,13,-6.146342002997942e-7,-2.6768626777638117e-6,-1.4705108829824619e-8
H2,6,15,-1.1920396485868233e-5,-6.146871007292509e-7,-1.7185205955957394e-8
H2,6,16,-6.146958472898658e-7,-4.100560024090528e-6,-2.943926853441529e-8
H2,6,19,-6.14706729608242e-7,-8.229198807758418e-7,-4.9571756962620814e-8
H2,6,1,-6.147212938448106e-7,-1.1062847618661657e-6,-3.484161322620506e-8
H2,6,22,-7.181855223323757e-7,-6.147335396953328e-7,-2.9368625965796594e-7
H2,6,24,-9.504149777504177e-7,-6.145744802929808e-7,-8.602216513675404e-9
H2,6,26,-6.159116852988665e-7,-6.251568675745542e-7,-6.817247119125466e-8
H2,6,28,-6.148245158252952e-7,-6.174954008593495e-7,-1.0041292855607164e-7
H2,6,29,-6.145324750382799e-7,-5.4305542205544395e-6,-1.3883646257381662e-8
H2,6,2,-6.147073336741921e-7,-7.036596703904649e-6,-0.21827374518097764
H2,6,30,-6.146793713192561e-7,-32.334652424959636,-1.785252034431495e-8
H2,6,6,-2.7149547780984357e-6,-6.146800305305103e-7,-2.5462514990230145e-8
H2,6,7,-6.147097160215302e-7,-6.14713032089822e-7,-2.3861629060171933e-8
H2,6,9,-577.5540425596154,-6.146787916632057e-7,-2.078034403115793e-8
H2,7,13,-6.146131915968119e-7,-2.084232298003691e-6,-1.6674226888612293e-8
H2,7,15,-6.146896698966258e-7,-1.3761012966598163,-2.085875906194753e-8
H2,7,16,-6.146967907653263e-7,-8.033464160792859e-6,-5.4961373961566904e-8
H2,7,19,-6.147298793127304e-7,-7.30227449906228e-7,-5.33812145067413e-8
H2,7,1,-6.147003259766786e-7,-1.639380242807275e-6,-5.54764170487722e-8
H2,7,22,-159.52751706857245,-6.146790583505711e-7,-2.0928365617870104e-8
H2,7,24,-1.3163609911169383e-6,-6.146125184587343e-7,-7.14891050202282e-9
H2,7,26,-6.150517519551468e-7,-6.232723963536378e-7,-6.951296362806926e-8
H2,7,28,-6.147316573788297e-7,-6.620479314258468e-7,-1.0837121006977524e-7
H2,7,29,-6.14647612675349e-7,-5.239466868927898e-6,-1.7874334298195076e-8
H2,7,2,-2.8359918711591764e-6,-6.146920136629625e-7,-4.316283483917463e-8
H2,7,30,-6.200248919653463e-7,-6.146807851623875e-7,-1.778058674005385e-8
H2,7,6,-6.146798692480239e-7,-19.020160380340165,-3.5867585594911834e-8
H2,7,7,-5.9572142626969455,-6.146863839680956e-7,-1.159069882956962e-8
H2,7,9,-6.146987509949123e-7,-6.836526672161246e-6,-2.7231012311778354e-8
H2,8,13,-6.146691396314683e-7,-7.946752554083003e-7,-1.774271856409534e-8
H2,8,15,-6.146850562098797e-7,-2.4464836712327966,-3.364531689316071e-8
H2,8,16,-6.14712192674973e-7,-1.025523367784884e-6,-7.097128521576794e-8
H2,8,19,-7.287506127945395e-7,-6.147185891719653e-7,-4.280238880150389e-8
H2,8,1,-6.147189246608914e-7,-7.76610282727676e-7,-6.293110718484688e-8
H2,8,22,-6.1472075064934e-7,-9.298267207246175e-7,-2.2568236483656372e-8
H2,8,24,-6.145172734155172e-7,-2.9489357402555103e-6,-7.58909146224032e-9
H2,8,26,-6.153111987351382e-7,-6.239663479616249e-7,-7.03520393467632e-8
H2,8,28,-6.147043467715654e-7,-7.309483411505321e-7,-1.5798620332920893e-7
H2,8,29,-6.146639366464114e-7,-1.5293518548241073e-6,-1.98029972034787e-8
H2,8,2,-6.147068329359634e-7,-6.147381923628739e-7,-4.3162724181347695e-8
H2,8,30,-3.74921159302213e-6,-6.146800066126851e-7,-1.1007501736779808e-8
H2,8,6,-6.146795179333239e-7,-27.794813587085116,-8.394894911891237e-8
H2,8,7,-6.147006990843546e-7,-1.9357350302661286e-6,-1.2613145393176526e-8
H2,8,9,-6.146972556513354e-7,-6.693816732005999e-6,-4.113039212179142e-8
H2,9,13,-6.146454344261299e-7,-9.90100744750208e-7,-1.9215343390265484e-8
H2,9,15,-8.021661834708982e-7,-6.146957401799941e-7,-2.8366925257447192e-8
H2,9,16,-6.146976161373049e-7,-3.110151586325634e-6,-2.2299636007052014e-6
H2,9,19,-6.147075571561179e-7,-1.0775309308265335e-6,-5.8803533671619705e-8
H2,9,1,-6.146926091678895e-7,-8.814444178395806e-6,-0.3417638442744641
H2,9,22,-6.147033598429988e-7,-1.160213867031795e-6,-2.756363082604051e-8
H2,9,24,-7.436915441759948e-7,-6.146074979983109e-7,-7.171512669348248e-9
H2,9,26,-6.150728660514427e-7,-6.43283551177885e-7,-7.395603659800074e-8
H2,9,28,-6.147394774436472e-7,-6.516948851445877e-7,-1.7200824397298224e-7
H2,9,29,-2.8108300159008267e-6,-6.146661892952743e-7,-1.1433598664055956e-8
H2,9,2,-6.146886356427504e-7,-1.5285594380213667,-8.488082879550533e-8
H2,9,30,-6.146859021968133e-7,-6.146811747803138e-7,-1.1007466122794403e-8
H2,9,6,-6.146798487580191e-7,-19.85342810000971,-2.511394688086362e-6
H2,9,7,-541.4576335641801,-6.146787986096424e-7,-8.087246949478013e-9
H2,9,9,-6.147053711915255e-7,-2.258443268766908e-6,-5.933318157342054e-8
H2,10,13,-6.146474636664937e-7,-1.1810216629347917e-6,-2.2525230625646155e-8
H2,10,15,-571.2015738780362,-6.146787920624538e-7,-1.2109552224159841e-8
H2,10,16,-6.633408287496161e-7,-6.146978350002957e-7,-4.29379493407957e-7
H2,10,19,-1.5461150033884567e-6,-6.147304647231872e-7,-3.392333808527733e-8
H2,10,1,-6.146942494870711e-7,-6.147484007848061e-7,-11.003019096769224
H2,10,22,-6.147048399421985e-7,-0.749929850891787,-3.841408425678389e-8
H2,10,24,-0.5108023780623354,-6.14778599073057e-7,-6.022217380829658e-9
H2,10,26,-6.152881737489923e-7,-6.209328303209257e-7,-7.443713298389833e-8
H2,10,28,-4.7647463786027835,-6.146873183821349e-7,-2.4205843336736292e-8
H2,10,29,-6.144400656894242e-7,-1.7884271820181076e-5,-1.2712627126183676e-8
H2,10,2,-59.23121904625453,-6.146796152841114e-7,-1.879967561815339e-8
H2,10,30,-7.972920150586776,-6.146798191854163e-7,-7.560974251320839e-9
H2,10,6,-7.517983352968551e-7,-6.146800253442648e-7,-1.2400403575893297e-7
H2,10,7,-6.147018240423416e-7,-9.8341251393353e-7,-8.346583914507034e-9
H2,10,9,-6.147031588442971e-7,-7.325773243481887e-6,-1.1754785022680077e-7
H2,11,13,-6.146168959854424e-7,-3.6389379578885583e-6,-3.311461451117175e-8
H2,11,15,-1.7507163005309866e-6,-6.146952707502986e-7,-1.0210933385598944e-8
H2,11,16,-5.560716902889575,-6.146875240957201e-7,-2.2859248092954355e-8
H2,11,19,-6.147159403247228e-7,-9.340026510568523e-7,-3.9082964855171936e-8
H2,11,1,-8.166020797876428e-7,-6.146790010536203e-7,-9.114731446479278e-8
H2,11,22,-6.147054798059123e-7,-6.713120278539239e-7,-4.066119791040578e-8
H2,11,24,-0.8513226977753079,-6.147463941995319e-7,-4.7526831385245535e-9
H2,11,26,-6.150509375259935e-7,-7.273102426001071e-7,-8.32032923113136e-8
H2,11,28,-6.147106223528985e-7,-7.586726438452559e-7,-2.582610846612835e-8
H2,11,29,-6.145750136532326e-7,-2.0861609301308845e-5,-1.6107839073850367e-8
H2,11,2,-357.0016153342408,-6.146788542943117e-7,-1.2081409909636612e-8
H2,11,30,-27.31776995903694,-6.146790182387008e-7,-3.6464589363450595e-9
H2,11,6,-9.718238849549115e-7,-6.146805554260297e-7,-5.270382673427184e-8
H2,11,7,-6.146890941068319e-7,-1.3508709179186262e-5,-9.661315885123543e-9
H2,11,9,-8.68271822956897,-6.146850266582597e-7,-3.8085924789883293e-8
H2,12,13,-6.146856542330315e-7,-6.120524489227517e-7,-3.304840833325102e-8
H2,12,15,-499.8012126573531,-6.146788068807057e-7,-7.176411442996848e-9
H2,12,16,-3.972149415773509,-6.146910103156329e-7,-1.3638085733111539e-8
H2,12,19,-6.147197806230973e-7,-9.44931922449869e-7,-4.544172137240985e-8
H2,12,1,-6.523228943467227e-7,-6.146792108355412e-7,-7.995205164186336e-8
H2,12,22,-6.147105548565716e-7,-1.0346244828252587e-5,-6.68604820305374e-8
H2,12,24,-6.146238193753602e-7,-3.2823624707679e-5,-5.876553399845278e-9
H2,12,26,-6.149331710651029e-7,-6.428267367645002e-7,-8.868588260185728e-8
H2,12,28,-6.147033700035977e-7,-9.731214850697667e-7,-3.083552462230483e-8
H2,12,29,-6.14582406793713e-7,-2.1607476942786356e-5,-2.253409848924159e-8
H2,12,2,-535.5023665040983,-6.146787989767922e-7,-7.865291276209644e-9
H2,12,30,-6.146796638019249e-7,-22.824325296914786,-3.837694817128462e-9
H2,12,6,-7.403686867487465e-7,-6.146798557384684e-7,-3.701107615323326e-8
H2,12,7,-6.146989672422035e-7,-4.036308703802253e-6,-1.0546515023826384e-8
H2,12,9,-6.791235999252197e-7,-6.147052954176978e-7,-3.4407921122224185e-8
H2,13,13,-6.14597874059292e-7,-1.289274144135499e-6,-4.0172047059764616e-8
H2,13,15,-357.00108663921907,-6.14678854296697e-7,-5.91979377073249e-9
H2,13,16,-5.560880922535571,-6.146875306492648e-7,-8.715832228704556e-9
H2,13,19,-6.146882042739036e-7,-1.131641614350635e-6,-4.5060883113223617e-7
H2,13,1,-7.036888043847302e-7,-6.146789814801221e-7,-5.407184416481215e-8
H2,13,22,-7.818820014945109e-7,-6.147030348643226e-7,-4.09062565137468e-8
H2,13,24,-6.902744609982674e-7,-6.146536242212794e-7,-5.7565515240325655e-9
H2,13,26,-6.15001095038592e-7,-6.808032220873007e-7,-9.734934964450639e-8
H2,13,28,-6.147245173164737e-7,-6.790229839344305e-7,-3.178548939939535e-8
H2,13,29,-6.144757707566755e-7,-7.0637490495587175e-6,-2.7736807840908284e-8
H2,13,2,-1.169349632109792e-6,-6.14693524221467e-7,-7.154712604320872e-9
H2,13,30,-6.146795114471598e-7,-27.79496608308027,-4.087807613457529e-9
H2,13,6,-6.146798584879416e-7,-19.020246091869154,-6.399454664699612e-8
H2,13,7,-9.50367027091002e-7,-6.146925052239882e-7,-9.050644457457109e-9
H2,13,9,-6.146930744817427e-7,-2.169777621526391e-6,-6.248185098005656e-8
H2,14,13,-6.145168432042053e-7,-1.1617357004644414e-5,-9.205151379159434e-8
H2,14,15,-321.30077444337405,-6.146788727360062e-7,-5.113879665984525e-9
H2,14,16,-5.958101191041912,-6.146869466131698e-7,-6.2853054317758135e-9
H2,14,19,-6.146980345706127e-7,-6.203628690932743e-7,-5.065603173244919e-7
H2,14,1,-6.146789013353554e-7,-2.347602812330329e-6,-1.6801142388470525
H2,14,22,-249.09208548543776,-6.146789256183712e-7,-1.1170532933688664e-8
H2,14,24,-51.56754758957769,-6.146798528050061e-7,-4.918945303674194e-9
H2,14,26,-6.148674877511083e-7,-6.245145637519833e-7,-9.981598841631718e-8
H2,14,28,-6.147333854133475e-7,-7.843322061400209e-7,-3.362661963277589e-8
H2,14,29,-6.146888052055827e-7,-7.247277307706403e-7,-3.0357441812548856e-8
H2,14,2,-1.3520138287690963e-6,-6.14687574012926e-7,-6.098890459219222e-9
H2,14,30,-6.146801291451599e-7,-15.882827860494332,-4.245931762026817e-9
H2,14,6,-6.261979739737594e-7,-6.146790967909456e-7,-5.5146116086830625e-8
H2,14,7,-3.971820102985997,-6.146901775328638e-7,-7.139414785540435e-9
H2,14,9,-6.146888985928582e-7,-8.622507544882214e-7,-1.178614916413036e-7
H2,15,13,-6.145201129813409e-7,-4.620356367127282e-6,-0.08555705391578608
H2,15,15,-6.146833437465753e-7,-3.363778105764065,-5.865315774839268e-9
H2,15,16,-6.14701922588534e-7,-6.310816273872797e-7,-6.2958047478245005e-9
H2,15,19,-6.147196079029963e-7,-6.200592467830116e-7,-5.370605753832682e-7
H2,15,1,-1.7326647903380262e-6,-6.146788087351581e-7,-1.5410261724735654e-8
H2,15,22,-6.147036230731239e-7,-5.069626187515389e-6,-1.3069614226824518e-8
H2,15,24,-123.9748138220592,-6.1467917223719e-7,-3.990040094120949e-9
H2,15,26,-6.147966784472567e-7,-6.414870222182409e-7,-1.0923364489849593e-7
H2,15,28,-6.147319746391596e-7,-6.679625711147773e-7,-3.446655915627046e-8
H2,15,29,-6.142405880573715e-7,-6.701761362713966e-6,-3.602683365145387e-8
H2,15,2,-6.146895344718047e-7,-1.3759797242845322,-6.505497700610789e-9
H2,15,30,-6.146794569300009e-7,-29.78031818533175,-4.577966980623826e-9
H2,15,6,-1764.8830572103254,-6.146791089455914e-7,-1.5998149987369597e-8
H2,15,7,-5.1632013316940295,-6.146875602603584e-7,-5.601631153459233e-9
H2,15,9,-6.146995760063167e-7,-8.668057095390494e-7,-2.0659929661419402e-7
H2,16,13,-6.147010751973002e-7,-6.148027806053939e-7,-18.6241294928077
H2,16,15,-6.146908380922845e-7,-1.2231491640878858,-6.196382925133442e-9
H2,16,16,-6.146755490608741e-7,-0.00014601537391121947,-6.885118111931635e-9
H2,16,19,-6.146920456773503e-7,-6.549173043662761e-7,-3.448894164996933e-6
H2,16,1,-2.9924445048762878e-6,-6.146789611556343e-7,-9.985334227871835e-9
H2,16,22,-6.146891906024702e-7,-1.8331470381792234,-1.9431906558005865e-8
H2,16,24,-6.146935110005871e-7,-6.135086936384894e-7,-3.989717428919992e-9
H2,16,26,-6.147526413630062e-7,-6.613464695186948e-7,-1.3024454076507154e-7
H2,16,28,-6.147150270551857e-7,-6.167039029627219e-7,-3.453484636219868e-8
H2,16,29,-6.145993211901839e-7,-2.2247601278522556e-5,-1.8105129181619022e-7
H2,16,2,-6.146870945240366e-7,-1.0726138525896637e-5,-7.266711261047764e-9
H2,16,30,-6.146799694669742e-7,-17.868182517021133,-4.803341063728416e-9
H2,16,6,-6.605321095351251e-7,-6.146807781051665e-7,-1.5538637716151796e-8
H2,16,7,-6.147192418765004e-7,-1.1773900493407662e-6,-5.68831245226068e-9
H2,16,9,-2.2063827834548716e-6,-6.146933248548614e-7,-2.880505444137596e-8
H2,17,13,-1.920817850504566e-6,-6.146788669681184e-7,-3.107400429430953e-8
H2,17,15,-6.146924035721613e-7,-1.070236910441744,-6.518313761805951e-9
H2,17,16,-6.146868513650755e-7,-2.3390349915522506e-6,-7.491307868848915e-9
H2,17,19,-1.1633672152024586e-6,-6.146906207661232e-7,-4.7032104749599516e-8
H2,17,1,-6.14680884007458e-7,-6.146792620226257e-7,-9.985325473119776e-9
H2,17,22,-6.146929523397348e-7,-1.3332100463200791,-3.008194870998396e-8
H2,17,24,-6.146226576031073e-7,-1.2356868922673467e-6,-4.13128176973986e-9
H2,17,26,-6.148645064115009e-7,-7.379951271893798e-7,-1.4939763852271876e-7
H2,17,28,-6.147309156280214e-7,-8.909708159363671e-7,-3.775607752197648e-8
H2,17,29,-6.145070566800683e-7,-2.1463135494112608e-6,-2.021937988735755e-6
H2,17,2,-6.146876913174905e-7,-1.6816359404461445,-7.994361940115302e-9
H2,17,30,-6.146794570961685e-7,-29.78031674826897,-5.23268631404005e-9
H2,17,6,-2.106041547897511e-5,-6.146799203760439e-7,-9.318570328191724e-9
H2,17,7,-6.14685789883531e-7,-1.0989478361399214e-6,-6.201669535680982e-9
H2,17,9,-6.146973174713058e-7,-8.501306054944333e-6,-3.807324410921202e-8
H2,18,13,-1.2584462406411952e-6,-6.146790456118292e-7,-2.2580416511689594e-8
H2,18,15,-1.5165626668238733e-6,-6.146838352293284e-7,-5.0213774935208815e-9
H2,18,16,-6.146884576418834e-7,-5.016111337632365e-6,-8.097399602422089e-9
H2,18,19,-6.145369635009092e-7,-6.147671263915079e-7,-4.7049199111467836e-8
H2,18,1,-1.2028077630594618e-6,-6.146789441832345e-7,-8.111081647181044e-9
H2,18,22,-6.147061137852968e-7,-0.6665902980236451,-4.143705929566363e-8
H2,18,24,-6.144198896003965e-7,-2.1756977029818703e-5,-4.3086812974149366e-9
H2,18,26,-6.146765893841268e-7,-7.554168826130558e-7,-3.9922681787415886e-7
H2,18,28,-6.147098058560387e-7,-7.202355880085129e-7,-4.084185653197237e-8
H2,18,29,-0.4539481272479745,-6.147849642925852e-7,-4.1027103655421036e-8
H2,18,2,-6.146869831505653e-7,-1.8346133578479953,-8.974752262516223e-9
H2,18,30,-6.146799907237463e-7,-17.11823345034972,-5.52922169743473e-9
H2,18,6,-6.365210288409176e-7,-6.1468079139969e-7,-9.239904837142492e-9
H2,18,7,-6.14692309963739e-7,-1.3079643100162744e-6,-6.5705807056925016e-9
H2,18,9,-6.146921019175004e-7,-7.76771753882645e-7,-4.4515739640739535e-8
H2,19,13,-1739.0867436718268,-6.146856125960682e-7,-1.1279624858108107e-8
H2,19,15,-6.146872392831159e-7,-7.047498977519021e-7,-5.0807726047962e-9
H2,19,16,-6.146785161478308e-7,-0.00015269467260656906,-1.0146283040393623e-8
H2,19,19,-5.956718517052317,-6.146865738403055e-7,-1.523879319400023e-8
H2,19,1,-6.146792037730856e-7,-6.221461350643318e-7,-8.118261712886977e-9
H2,19,22,-6.147018478946233e-7,-9.829487041491955e-7,-5.6388952595389994e-8
H2,19,24,-6.145507686566201e-7,-2.2464380387264473e-5,-4.66506421783901e-9
H2,19,26,-6.146981604858872e-7,-6.250698358489372e-7,-4.3435722392410275e-7
H2,19,28,-6.147287115923622e-7,-6.17125984484063e-7,-4.092861209011724e-8
H2,19,29,-0.90784337425343,-6.147434910949343e-7,-1.3949094769184384e-8
H2,19,2,-6.146885243203221e-7,-1.5287588112217765,-9.996321912115404e-9
H2,19,30,-86.69978090257386,-6.146790024222197e-7,-3.6296161441034688e-9
H2,19,6,-3.3358250533435917e-6,-6.146798496493391e-7,-6.8112057204364714e-9
H2,19,7,-6.147013509658076e-7,-1.2362140249385643e-6,-6.800801384826168e-9
H2,19,9,-6.147038607117527e-7,-1.2979529998595127e-6,-5.659636222659619e-8
H2,20,13,-182.78330027262854,-6.146788496355789e-7,-8.674764421270692e-9
H2,20,15,-6.146924306554554e-7,-1.0702141415200188,-5.295210464018826e-9
H2,20,16,-6.146771641802105e-7,-0.00012830871993493647,-1.2259301339194328e-8
H2,20,19,-3.574197477640891,-6.146917408403333e-7,-1.084104079054834e-8
H2,20,1,-1.243954815444469e-6,-6.146789441784953e-7,-6.797161112131909e-9
H2,20,22,-6.147067835290559e-7,-1.3656887054664876e-6,-9.787450780183326e-8
H2,20,24,-6.144603930823414e-7,-4.8786837413177786e-6,-4.845028471276999e-9
H2,20,26,-6.147123339606006e-7,-6.671788296620608e-7,-6.81593091141695e-7
H2,20,28,-6.147189397051113e-7,-6.64421956980757e-7,-4.2404930489782084e-8
H2,20,29,-6.146487491522327e-7,-6.538339111954582e-7,-1.4083106478779466e-8
H2,20,2,-321.3014639072705,-6.146788727348458e-7,-7.89525978184944e-9
H2,20,30,-6.14691098458869e-7,-1.2849224928313352,-3.753727193376944e-9
H2,20,6,-6.146810187367321e-7,-8.912910452942752e-7,-6.944956576783234e-9
H2,20,7,-6.146922704077197e-7,-1.4272594883238693e-6,-7.282411328921443e-9
H2,20,9,-6.146909764255338e-7,-1.894958459820868e-6,-1.8658635034890798e-7
H2,21,13,-1739.0867392223633,-6.146856125961046e-7,-6.263857919638368e-9
H2,21,15,-6.146850422685704e-7,-2.446315034359425,-5.86062478059224e-9
H2,21,16,-6.146722510883545e-7,-0.00014442010356516353,-1.4010241946081015e-8
H2,21,19,-6.750943615041397,-6.146856549040595e-7,-7.016284023961185e-9
H2,21,1,-6.146807459206928e-7,-6.146793694015489e-7,-6.797157874607501e-9
H2,21,22,-6.148021586815337e-7,-6.141847118917166e-7,-9.780671009200613e-8
H2,21,24,-6.146160939091499e-7,-2.525249451083081e-6,-5.16872344652914e-9
H2,21,26,-6.146705528065779e-7,-6.250536995248267e-7,-8.165357292660268e-7
H2,21,28,-6.147022754508758e-7,-7.857152670076321e-7,-5.0339594289488355e-8
H2,21,29,-0.7943700075058584,-6.147513334509248e-7,-8.896927280279037e-9
H2,21,2,-1.3169916836857738e-6,-6.147008403679315e-7,-7.3463458432411505e-9
H2,21,30,-6.146897249740462e-7,-1.9515063183691497,-3.886630274276681e-9
H2,21,6,-6.64354840323351e-7,-6.146810397071994e-7,-6.860636635835725e-9
H2,21,7,-6.147013536586202e-7,-1.2388599753829439e-6,-7.566917181199215e-9
H2,21,9,-6.147015359362335e-7,-1.493092448768036e-6,-0.3554439224905497
H2,22,13,-6.146790059992043e-7,-8.080118688057511e-7,-6.36157832709901e-9
H2,22,15,-6.14689629445318e-7,-1.3759794878495313,-6.2351067579607525e-9
H2,22,16,-5.957976604842376,-6.146869500300922e-7,-8.639778608662807e-9
H2,22,19,-6.146942290445729e-7,-8.469174401595138e-6,-7.400099111180766e-9
