delta,psi,objective,Price_max,Price_min,Price_avg,PV,Wind_Onshore,Wind_Offshore,Gas,Nuclear,BESS_P,BESS_E,Duration,LDES_PHS_P,LDES_PHS_E,Duration_PHS
0.25,0.5,4.8784904238109455e9,8999.999779420114,0.9895299652012568,116.65749802234151,75.629537881498,49.99999999997693,97.85541231052208,32.39385662389739,11.999999999999073,9.74262326452373,148.25731054886197,15.217391304528654,9.097425245092394,1540.5785552441112,169.34226044618242
