Storage,Time,Scenario,Discharge,Charge,energy_level
H2,1,13,2.4424434709922534e-6,1.5848425579701637,1396.1929030049455
H2,1,15,8.675356085675014,1.5521954626450706e-6,1016.3810804243129
H2,1,16,5.376739269144731e-6,3.5066424205997424,1353.940311984897
H2,1,19,4.433667601193887e-6,0.42714577161465533,1335.1374864862084
H2,1,1,1.3992224660648023e-6,2.698855047292441,1396.0812163462938
H2,1,22,4.3115573888681134e-6,1.0574196715560493,1356.274688437626
H2,1,24,1.3139448331930727e-5,2.6951066823110765,1352.6006113829765
H2,1,26,1.6458350119177124e-5,1.8584198439659274,1343.5563284166517
H2,1,28,5.430600125617285e-6,0.42292421930820034,1334.512886435398
H2,1,29,8.898654377143858,1.5523492309550724e-6,846.4674374732493
H2,1,2,3.000790710023575e-6,0.6274106895592108,1338.875465145455
H2,1,30,2.7783839037703815,3.6467638148177684e-8,1165.1455193343024
H2,1,6,6.699745659215564e-6,5.904131139621376,1418.6390246620822
H2,1,7,2.676544071393745e-6,4.638084222608165,1390.2883263269973
H2,1,9,1.39788936655329e-6,0.014733268386035989,1332.199118090731
H2,2,13,1.0919256927614758e-5,1.1407163617631506,1406.573163805463
H2,2,15,9.201804161689833e-7,8.898653207054366,1172.1074697213817
H2,2,16,3.457766380929476e-6,2.4054657752365025,1377.5137885663412
H2,2,19,4.359336710297499e-6,0.029549321776434236,1335.3649290771366
H2,2,1,8.898654796225188,1.2893980585881266e-6,1201.9287588959614
H2,2,22,1.2865865239310571e-5,4.164200857431798,1388.3387777225441
H2,2,24,2.031513182655172e-6,2.4749102741895874,1475.603389760308
H2,2,26,4.155788770709877e-6,0.3909626949588444,1353.4083163143498
H2,2,28,1.5589622083885187e-6,0.5802904465281332,1347.1051012562796
H2,2,29,4.671933089039482e-6,4.936084283223117,950.1249525882246
H2,2,2,5.964620115292936e-6,4.662418478801065,1364.984921868628
H2,2,30,3.706463831090552e-7,1.233814505825935e-7,1165.1455116963418
H2,2,6,1.0776157158146258e-5,6.724495587079863,1479.8316797953642
H2,2,7,1.2048966496360389e-6,1.6232088080050502,1435.7380853222905
H2,2,9,1.3687935009234964e-6,1.9379762657957045,1379.679449497685
H2,3,13,1.7735418107878782e-5,1.1284676557894293,1412.8923247081652
H2,3,15,1.8300051249853473e-6,8.898648980257535,1253.085132187058
H2,3,16,4.831918893772584e-6,3.5270905799942436,1402.2033347732431
H2,3,19,1.607501577757181e-6,0.7235735329323107,1350.5598855868084
H2,3,1,3.96769262250034e-6,1.4186811406816715,1213.8455939098512
H2,3,22,5.442297540018536e-6,3.213931168842334,1446.8320677232275
H2,3,24,8.89865665319809,6.751231601920159e-8,1297.6302572161758
H2,3,26,1.1319547386509293e-5,1.8413066822388044,1370.1639395697846
H2,3,28,5.510253616396384e-6,4.429836089361747e-5,1347.1053111583792
H2,3,29,1.546617207725333e-5,6.963501348140776,993.9947579986953
H2,3,2,1.063909435795185e-6,0.37536840800230103,1376.8089396735645
H2,3,30,0.040549484925854154,3.646674005950326e-8,1162.712543443177
H2,3,6,8.636055424789985e-7,3.6414621776150316e-6,1479.8317238427815
H2,3,7,4.366630861898615e-6,4.630778037208348,1471.3949888761765
H2,3,9,4.34842945759843e-6,3.7321851960681265,1408.4171885388387
H2,4,13,8.89865171209836,3.312872451864881e-6,1186.3812226845396
H2,4,15,1.7649191693850385e-6,8.898650022943091,1334.062805679571
H2,4,16,3.976272353137768e-6,8.577479968025992,1474.2540797496285
H2,4,19,1.917529795787453e-6,0.01895249121750463,1350.8914670227055
H2,4,1,2.2610610538350367e-6,5.625890972064666,1296.5461048677714
H2,4,22,1.5603873582916366e-5,5.238072525530714,1479.8316692979593
H2,4,24,8.89865664640949,7.42637365494199e-8,1135.8365005286055
H2,4,26,1.160837127374714e-5,0.42543771060552504,1374.03514835661
H2,4,28,8.13791649941097e-6,0.532779161916743,1349.342894861158
H2,4,29,9.7802175053814e-6,9.407725558310928e-5,993.9955271485355
H2,4,2,4.767853618772676e-6,4.414964246767314,1407.7136027126842
H2,4,30,2.5626932294184495,7.521404930942608e-8,1088.1614685206748
H2,4,6,2.9718577292567154,8.024569301898597e-8,1398.7810593419958
H2,4,7,4.813500670511041e-6,0.5526294141521702,1475.2633072570463
H2,4,9,3.41368643302478e-6,3.5284891827015703,1442.9962956354805
H2,5,13,8.898649753413967,4.626554536693745e-6,1024.587623190167
H2,5,15,2.8599789305411322e-6,8.898645927175306,1383.8951812720584
H2,5,16,8.578245626141332,2.80141427874259e-6,1209.108339187554
H2,5,19,1.581972613025581e-5,0.062133670478351284,1351.0218614413031
H2,5,1,3.361491251049629e-6,2.6108259298173294e-5,1296.5462994914399
H2,5,22,3.4377341512240945e-6,6.923596082193453e-6,1479.8316468354212
H2,5,24,8.898656689970856,3.10007883487709e-8,893.1458638549
H2,5,26,1.8639958066118365e-5,0.8277148515456992,1378.6700803986032
H2,5,28,1.5095059229440485e-6,0.3892019573352051,1358.060930879666
H2,5,29,1.3944798743216507e-5,6.517135398130554,1039.6152213936512
H2,5,2,2.980340197332109e-6,2.668081678666547,1437.5960308129493
H2,5,30,1.257729072107524e-7,8.898656383806646,1125.5358239605976
H2,5,6,1.337260567625922e-7,7.203556713070799,1444.1634644460983
H2,5,7,8.898655059875269,1.106564251746976e-6,1248.7520983954591
H2,5,9,5.305122913155481e-6,2.4021640722207103,1458.1298424793597
H2,6,13,1.000305326989268e-5,6.844708284513866,1091.6655097552293
H2,6,15,8.771926140966716,2.068193831145546e-6,1144.660853689003
H2,6,16,2.813779946902705e-6,7.20452730122125,1294.8421271007055
H2,6,19,3.4328517122780436e-6,1.8485838940750248,1369.1378962215547
H2,6,1,5.928913812717419e-6,4.813755286667281,1323.5032428580284
H2,6,22,1.8183878009309433,3.018786798086851e-6,1453.3823866361772
H2,6,24,3.623266482926527,1.563057999090075e-5,833.8561471523892
H2,6,26,1.9014093598235016e-5,0.2284069291251248,1379.9488826330698
H2,6,28,8.038222390595082e-6,1.5783820696771527,1364.6900478826096
H2,6,29,1.731131006293897e-5,7.610787204232055,1082.235377936474
H2,6,2,5.919616181116624e-6,7.54209629650255,1479.8316839698514
H2,6,30,4.439112224320998e-8,8.898656602034645,1231.4298361527174
H2,6,6,7.2888149174916235,8.596323877428526e-8,1258.6299946614788
H2,6,7,4.777531774872033e-6,0.17022757287407522,1249.9436045413634
H2,6,9,8.898656705525852,1.547003013303356e-8,1199.2598294009713
H2,7,13,1.3944631300402037e-5,7.477416105932411,1144.0071689580047
H2,7,15,2.542469263050378e-6,8.898647109150092,1200.7222888726046
H2,7,16,3.1765640088601045e-6,8.249776197692773,1381.464690542916
H2,7,19,6.023249635471975e-6,1.2336028943270265,1376.0459848188807
H2,7,1,3.1625013469763963e-6,4.9586446416568855,1375.5689253453847
H2,7,22,8.898656696951841,2.3768015587414205e-8,1210.6917496961455
H2,7,24,4.072865449508659,9.372928323429661e-6,722.7780969451727
H2,7,26,7.333895750667073e-6,0.7741418957572004,1390.7866024865525
H2,7,28,5.3502511020581405e-6,1.4910860801312509,1374.0838026378722
H2,7,29,8.73008069958801e-6,6.490630709505417,1154.9301879169543
H2,7,2,7.454573183060371,2.0731464154801923e-6,1344.2940042444202
H2,7,30,0.23261580704305354,1.3374416388521983e-7,1227.6233965164226
