Storage,Time,Scenario,Dual_discharge,Dual_charge,Dual_energy
H2,1,13,-8.642165625831541e-7,-1.0534825518892788e-6,-9.228484468189882e-8
H2,1,15,-3.285681658955178e-5,-8.641239923562677e-7,-1.6626491830121498e-8
H2,1,16,-8.648151087547901e-7,-1.426822189258387e-6,-6.101316962646424e-8
H2,1,19,-8.647751732954606e-7,-9.095195177216957e-7,-5.312417336458467e-8
H2,1,1,-8.640869973693683e-7,-1.2414358234160835e-6,-9.18674444638366e-8
H2,1,22,-8.644787719617476e-7,-9.830931445984174e-7,-6.229097200683375e-8
H2,1,24,-8.658357843317629e-7,-1.243388495131308e-6,-6.032084659374786e-8
H2,1,26,-8.675305255796884e-7,-1.0978615022977105e-6,-5.627764947989125e-8
H2,1,28,-8.649543640093117e-7,-9.093111265974079e-7,-5.289239951132172e-8
H2,1,29,-3.405495490307269,-8.641622635725834e-7,-1.214440545609207e-8
H2,1,2,-8.643578484850781e-7,-9.310133811052381e-7,-5.455241912549985e-8
H2,1,30,-1.2565379824431614e-6,-8.638945734117199e-7,-2.4420484161035216e-8
H2,1,6,-8.646609739751951e-7,-2.5848225515088944e-6,-1.256349084973084e-7
H2,1,7,-8.643235514438181e-7,-1.8038750834345153e-6,-8.572227991205153e-8
H2,1,9,-8.641495468557047e-7,-8.652271633220794e-7,-5.201262085169409e-8
H2,2,13,-8.654081005392766e-7,-9.958665991749849e-7,-1.0537430346814022e-7
H2,2,15,-8.640369681570881e-7,-2.1843302577506103,-2.5056161331722015e-8
H2,2,16,-8.644844883795017e-7,-1.1844730018594437e-6,-7.496720540445756e-8
H2,2,19,-8.649332473240053e-7,-8.669861767032069e-7,-5.3135750127925004e-8
H2,2,1,-4.087226527917568,-8.641158789093213e-7,-2.7681125357222406e-8
H2,2,22,-8.65552142805187e-7,-1.6329036664159961e-6,-8.402431081896021e-8
H2,2,24,-8.641760610241104e-7,-1.1971488207875234e-6,-1.6691166538322564e-6
H2,2,26,-8.648375418058149e-7,-9.053426006999846e-7,-6.055526797648482e-8
H2,2,28,-8.641615741948301e-7,-9.247953215361866e-7,-5.789500638038566e-8
H2,2,29,-8.645253322296272e-7,-1.9490314472365735e-6,-1.4523163819315633e-8
H2,2,2,-8.647624272971145e-7,-1.8184020884790795e-6,-6.691097596948643e-8
H2,2,30,-8.639503643627686e-7,-8.639089864383426e-7,-2.4419491813944435e-8
