Storage,Time,Scenario,Discharge,Charge,energy_level
H2,1,13,3.628766968792519e-6,1.7905298569604124,1459.2165376279343
H2,1,15,8.573482528495397,6.493340116697639e-7,1074.7584161597883
H2,1,16,3.3377703947247582e-6,3.775344688665105,1410.3060250258452
H2,1,19,2.723006640958014e-6,0.4196174277291861,1389.75240783869
H2,1,1,1.541967564349392e-6,2.726592162517984,1451.4142062516048
H2,1,22,6.379637945615253e-6,1.8749952643187877,1429.8334159327947
H2,1,24,1.879158142188044e-5,2.529343010226359,1405.9969734524332
H2,1,26,2.3079789955283872e-5,2.4228923322504308,1401.7852521291984
H2,1,28,3.3197526453267455e-6,2.529732371015637,1402.4586677194823
H2,1,29,9.097275502738997,2.2363997745100796e-6,890.3064276475764
H2,1,2,1.864242517994962e-6,0.07275220515295311,1387.3361785705138
H2,1,30,3.218752073907188,5.299330665205372e-8,1193.396284895025
H2,1,6,1.0064603655228062e-5,6.051845438736422,1475.4831517698706
H2,1,7,1.6653414733106654e-6,4.912334143568428,1448.4167638121712
H2,1,9,8.827985446358668e-7,0.1415193220417304,1389.8895133969015
H2,2,13,1.6168004261056838e-5,1.9586247154213066,1477.039640385438
H2,2,15,3.832749602664715e-7,9.097277338316758,1233.9607521587388
H2,2,16,2.145694366678536e-6,2.8591275375535257,1438.3254202761868
H2,2,19,2.71380562267488e-6,0.08468966426229112,1390.4044639773938
H2,2,1,9.097276742777055,1.3981881147384733e-6,1252.928179972159
H2,2,22,1.9135242683927898e-5,3.2898406173499324,1455.1648059815327
H2,2,24,2.909591470246528e-6,2.657072400904808,1538.0530961755871
H2,2,26,5.74360383559813e-6,0.9798670148386295,1426.477524958151
H2,2,28,9.637957532909356e-7,0.8660532901124846,1421.2519697918917
H2,2,29,7.011634850635445e-6,5.3967505294374085,1003.6378063129466
H2,2,2,3.7423903472816916e-6,4.421273183803587,1412.0952539650455
H2,2,30,0.064342537270024,1.3443131022859324e-7,1191.8754625101362
H2,2,6,1.6282887000920065e-5,7.153462639173883,1540.57927691813
H2,2,7,7.494130009755606e-7,1.8432307797682355,1500.0271711429332
H2,2,9,8.572811761933248e-7,2.6838693478410716,1455.6442578647486
H2,3,13,2.624479213592459e-5,2.0358478904908983,1488.4400068297505
H2,3,15,7.644734176936036e-7,9.097275543916693,1316.745941539009
H2,3,16,3.0039017862849534e-6,3.8200890870782396,1465.0659892693484
H2,3,19,9.978865560660298e-7,0.6337358725804118,1403.7128628713922
H2,3,1,4.368791197159915e-6,2.2054842230053175,1271.4541521263227
H2,3,22,8.098324595631585e-6,2.8990458617153783,1507.9270578348453
H2,3,24,9.097278701297686,9.807538495985374e-8,1356.1075229048113
H2,3,26,1.5908552412378045e-5,2.1274192169108073,1445.8366638117107
H2,3,28,3.3517431006569788e-6,3.5098673744091017e-5,1421.252154541816
H2,3,29,2.3354185485982483e-5,5.951118357341004,1041.1294698048168
H2,3,2,6.654523719574521e-7,0.2759921946487341,1420.7889536503778
H2,3,30,0.06905223491602482,5.298094864635696e-8,1187.7323296390373
H2,3,6,1.2593530910527197e-6,5.283380471833967e-6,1540.5793403065945
H2,3,7,2.7247935349434467e-6,4.436975415696558,1534.1918273479203
H2,3,9,2.72744018988748e-6,4.6487407078567795,1491.4395067664461
H2,4,13,9.097271730859498,4.791310145982656e-6,1256.8731369990905
H2,4,15,7.369819139868644e-7,9.097275990245596,1399.5311356306713
H2,4,16,2.5021340884857075e-6,8.6049047752493,1537.347134789441
H2,4,19,1.1968532508778844e-6,0.0798818187941724,1405.1107402978616
H2,4,1,2.4962397776832885e-6,5.851667139987368,1357.4735637731633
H2,4,22,2.3425777965148235e-5,5.182950387292968,1540.579261943881
H2,4,24,9.097278691439708,1.0788280804243736e-7,1190.7024565429042
H2,4,26,1.6860337397140552e-5,0.141580175951816,1447.1246448958054
H2,4,28,4.979830474843578e-6,2.4524141296580546,1431.5522395609557
H2,4,29,1.4233222360619281e-5,0.0002261039860604261,1041.1315881120788
H2,4,2,2.9936449193633657e-6,5.760119831635423,1461.1097380419171
H2,4,30,3.6655359420554694,1.092984824040641e-7,1081.098558003386
H2,4,6,3.0600924150641817,1.1655747335026853e-7,1457.1222756650686
H2,4,7,2.9983133300278314e-6,0.5110593354385282,1537.7691881812025
H2,4,9,2.1429162874087584e-6,3.194635077863915,1522.7468759825495
H2,5,13,9.0972689072878,6.704809970563028e-6,1091.4682947093415
H2,5,15,1.1974590202163347e-6,9.097274235943221,1450.4758539343668
H2,5,16,9.011073645059092,1.7795787201350642e-6,1258.8230614827662
H2,5,19,9.864735067196346e-6,0.09750128487953719,1405.3154391884557
H2,5,1,3.6668926536158217e-6,3.3744847004987084e-5,1357.4738350422094
H2,5,22,5.0074797127322126e-6,1.0088812396324544e-5,1540.5792292664505
H2,5,24,9.09727875469495,4.503799369250932e-8,942.5948546150316
H2,5,26,2.5880212413753676e-5,1.8199712063925935,1457.3161072121522
H2,5,28,9.335957212725819e-7,2.3720036400843525,1484.685066780553
H2,5,29,2.101687389556323e-5,7.399247832310638,1092.9259408132486
H2,5,2,1.871109422203743e-6,2.944796881613054,1494.091408683709
H2,5,30,1.8276285827128297e-7,9.09727830982462,1119.3071249108818
H2,5,6,1.9426084771157962e-7,6.705597748648783,1499.3675383027362
H2,5,7,9.097277794217566,6.846522873750948e-7,1306.2021237652536
H2,5,9,3.3330398428020144e-6,2.1264217483116505,1536.1432784562598
H2,6,13,1.5032367067162474e-5,7.006952965433573,1160.1360511285204
H2,6,15,8.628144074476397,8.657482860467724e-7,1215.1628428117338
H2,6,16,1.768736789341761e-6,7.734269897235188,1350.8608185898172
H2,6,19,2.137974901522659e-6,2.2997492830605957,1427.8529277412733
H2,6,1,6.552452972574395e-6,4.040664951323279,1380.101463461214
H2,6,22,1.3111287402988,4.376269072213939e-6,1521.5082902783247
H2,6,24,3.209133426586543,2.3670295363088746e-5,890.0819113028414
H2,6,26,2.6860238540702026e-5,0.16065750644934115,1458.2153985538891
H2,6,28,4.909792383264705e-6,0.06106800720678497,1484.9414988494475
H2,6,29,2.6291769426931466e-5,8.068883075366937,1138.1113036095778
H2,6,2,3.7404058769352797e-6,8.301421858431121,1540.579316685018
H2,6,30,6.450463150917146e-8,9.09727862691707,1227.5647385774246
H2,6,6,7.056830716511788,1.2488124170148568e-7,1319.7391212880948
H2,6,7,3.7952507300827802e-6,1.4372758988120146e-5,1306.202155370011
H2,6,9,9.097278790195599,9.632509084228026e-9,1271.4951683039096
H2,7,13,2.104834000911745e-5,6.41324157534611,1205.02835945885
H2,7,15,1.0644533552039029e-6,9.097274742095033,1272.4756562686086
H2,7,16,2.00428394271403e-6,8.402023386958158,1439.0820094905869
H2,7,19,3.7420560522745153e-6,1.4366213444406544,1435.8979528402358
H2,7,1,3.4945511678225884e-6,5.684747211061851,1439.7912138714219
H2,7,22,9.09727876482419,3.4534935049364114e-8,1273.4006879639178
H2,7,24,4.844000662694596,1.4194828843621646e-5,757.9729513659596
H2,7,26,1.0556482030080888e-5,0.12027773815946619,1459.8989030160499
H2,7,28,3.3210575301319416e-6,0.6469147854609583,1489.017007653287
H2,7,29,1.3136890000958149e-5,8.029118806830867,1228.0370520819786
H2,7,2,7.126841370130256,1.2984500673986262e-6,1411.0003917718004
H2,7,30,0.11342117985133922,1.9419978167761337e-7,1225.7087568578645
H2,7,6,1.096313491969001e-7,9.097278505917572,1383.4200688362155
H2,7,7,9.09727786126749,6.390245018591616e-7,1058.094584045199
H2,7,9,2.7271757109018996e-6,8.27929068225902,1335.2456520137866
H2,8,13,1.5013615166605915e-5,2.0587953262095917,1225.2041714909642
H2,8,15,5.988139306598188e-7,9.097276516505683,1374.365135833431
H2,8,16,3.34118525012927e-6,3.64467272755328,1462.0433930002343
H2,8,19,1.4280792100754038,2.993051037586575e-6,1409.9328972447681
H2,8,1,5.8245512804932506e-6,1.8946845834913488,1451.7276314365797
H2,8,22,3.889707503595711e-6,3.0816719554294942,1292.8151576333648
H2,8,24,2.367221295055484e-5,7.200676549718974,803.3368262657007
H2,8,26,1.7524847245985978e-5,0.13945702796843581,1461.0699596906795
H2,8,28,1.8669955468101699e-6,1.4437891971829422,1505.1873923491307
H2,8,29,2.6274141511808795e-5,5.439967724509569,1258.5004891699532
H2,8,2,1.2997342998218205e-5,4.329836687577313e-6,1411.0003093692108
H2,8,30,7.585478717069802,1.2491162729678615e-7,1032.6238452838559
H2,8,6,7.704935230689247e-8,9.097278598717688,1472.5733971423952
H2,8,7,3.3349941149083453e-6,6.20809836965882,1097.2055492014188
H2,8,9,2.4999460276472693e-6,8.261831720548258,1404.6449839221161
H2,9,13,2.1031902051117093e-5,3.4480878202728715,1249.3404038346498
H2,9,15,2.1268050813075057,1.6234263033121679e-6,1343.4297982874173
H2,9,16,2.0044440203701033e-6,7.2998726343315115,1538.6920009940463
H2,9,19,2.3021292423472246e-6,3.905403427016462,1445.4720140166437
H2,9,1,3.4938250428238364e-6,8.46207522126038,1540.5793259736743
H2,9,22,2.3336804409143708e-6,4.276461881328894,1337.717943741488
H2,9,24,1.5704599999670976,1.4266506155133867e-5,760.5062487921805
H2,9,26,1.4810236094730058e-5,0.3834392498677312,1464.8272873515537
H2,9,28,3.7363763498443885e-6,0.5125939786628314,1508.057864282347
H2,9,29,7.108628229114861,1.3155380544200662e-5,1051.7041789359291
H2,9,2,9.579135217716013e-7,9.097275147827014,1474.681217987391
H2,9,30,7.010855240311695e-7,2.32992836928069e-7,1032.6238341677972
H2,9,6,1.0786887234998746e-7,9.097278518254402,1536.2543448089248
H2,9,7,9.097278789550122,1.0274675375986798e-8,849.0979459579361
H2,9,9,3.333653583650637e-6,6.620859896647424,1446.3563467202978
H2,10,13,1.5029217020728626e-5,4.361080972816174,1292.0786148063628
H2,10,15,9.097278790087897,9.673270568680792e-9,1078.78168813866
H2,10,16,0.6609267000670808,3.3587608389239515e-6,1527.876857971318
H2,10,19,5.484587551909198,4.274757895731471e-6,1375.6681933932045
H2,10,1,1.5739130524659433e-6,6.605120982813051e-6,1540.5793418309952
H2,10,22,2.5553781058022374e-6,9.097271349732264,1395.030711429523
H2,10,24,9.0972677702464,7.441700381565243e-6,611.6419139799457
H2,10,26,2.0591827493132725e-5,0.11438871639746372,1465.6276339694691
H2,10,28,9.097277620538607,7.996645315785179e-7,1309.5718138241343
H2,10,29,2.6967161107986247e-5,8.775384940555057,1100.8459423534314
H2,10,2,9.097278705458807,8.569477528469866e-8,1243.11412450643
H2,10,30,9.097278099211053,1.0601246144865886e-7,801.0567563177121
H2,10,6,1.6551585969464995,1.2490297801766748e-7,1494.1230362925185
H2,10,7,3.3352073210583797e-6,3.4104647954554794,870.5838195931851
H2,10,9,3.749360411018996e-6,8.333970158684458,1493.0265250727794
H2,11,13,1.4040808556657305e-5,7.5589369972570895,1371.4470703464185
H2,11,15,5.9040167572858735,1.6232288342268847e-6,992.9050898500343
H2,11,16,9.097277798278771,6.841693978578936e-7,1296.3097934472673
H2,11,19,2.9927000314940226e-6,3.1077046707516014,1397.4220716757397
H2,11,1,2.249550058489673,2.9143264153951034e-8,1479.227976905469
H2,11,22,2.3337622003314174e-6,0.7658247655898563,1403.0718078201571
H2,11,24,9.097272182214564,4.469384049617006e-6,363.53453775717236
H2,11,26,2.555293033917438e-5,1.3808024611642786,1473.3597560729972
H2,11,28,2.4887365177036207e-6,1.723162857768537,1324.0463275296788
H2,11,29,1.421936437941387e-5,8.82462788356003,1193.5041473299787
H2,11,2,9.097278784213877,1.547724767228147e-8,1077.7090558108816
H2,11,30,9.097278595379937,3.09234371995321e-8,7.112443578126547
H2,11,6,3.3397892873360857,1.748628497166636e-7,1433.399595928629
H2,11,7,2.0007288856490803e-6,8.683487529920464,961.7603840920156
H2,11,9,9.097278155769883,5.706000414671197e-7,1393.7834930427182
H2,12,13,1.869223009907039e-5,0.00034215881405015146,1371.4495366499862
H2,12,15,9.097278788689323,1.1055170072453342e-8,761.3379935190125
H2,12,16,9.097277396946785,9.577651217800347e-7,1130.9047565707733
H2,12,19,3.3251521237562048e-6,3.176875451244655,1417.436332606991
H2,12,1,0.5245046821739158,4.857238389792145e-8,1470.645173321361
H2,12,22,3.890436211265492e-6,8.550220139368031,1456.9381310364922
H2,12,24,5.975366307560059e-6,8.929313191289861,588.5528390627926
H2,12,26,1.3627672465806831e-5,0.3788611384669361,1477.3374263631013
H2,12,28,1.9907535898848095e-6,3.3476811663950823,1359.1969254835526
H2,12,29,1.332504010009581e-5,8.83393659935923,1292.4438496052373
H2,12,2,9.097278789435194,1.0318167439462051e-8,829.6014525709899
H2,12,30,9.138510487649514e-8,9.097278554839647,83.52958144492268
H2,12,6,1.5405241896883637,1.0929004069076938e-7,1388.5843479981065
H2,12,7,3.3346841776979747e-6,7.711682871460468,1010.3439316146585
H2,12,9,0.8632205160476494,3.001747196666194e-6,1378.0885955813542
H2,13,13,2.3399501172186065e-5,4.759135477855224,1401.4317072595452
H2,13,15,9.09727878421393,1.5477227328323023e-8,595.9329248234632
H2,13,16,9.097277798408124,6.841592356937367e-7,899.3376920433265
H2,13,19,7.874884799869398e-7,4.153796672053574,1527.9272696753226
