Y,T,Weights
34,1,20
34,2,14
34,3,24
34,4,21
34,5,16
34,6,8
34,7,15
34,8,9
34,9,16
34,10,8
34,11,14
34,12,10
34,13,16
34,14,11
34,15,45
34,16,15
34,17,9
34,18,16
34,19,35
34,20,13
34,21,8
34,22,15
34,23,41
34,24,6
34,25,10
34,26,16
34,27,8
34,28,14
34,29,10
34,30,15
34,31,9
34,32,15
34,33,9
34,34,15
34,35,47
34,36,10
34,37,15
34,38,9
34,39,8
34,40,6
34,41,10
34,42,15
34,43,14
34,44,11
34,45,8
34,46,7
34,47,32
34,48,7
34,49,17
34,50,9
34,51,14
34,52,12
34,53,6
34,54,11
34,55,5
34,56,16
34,57,8
34,58,15
34,59,9
34,60,14
34,61,12
34,62,16
34,63,8
34,64,22
34,65,14
34,66,10
34,67,15
34,68,9
34,69,24
34,70,16
34,71,8
34,72,16
34,73,11
34,74,14
34,75,9
34,76,22
34,77,51
34,78,6
34,79,17
34,80,7
34,81,17
34,82,6
34,83,7
34,84,10
34,85,8
34,86,16
34,87,8
34,88,15
34,89,9
34,90,39
34,91,16
34,92,8
34,93,9
34,94,15
34,95,9
34,96,16
34,97,8
34,98,16
34,99,7
34,100,18
34,101,7
34,102,17
34,103,7
34,104,17
34,105,12
34,106,12
34,107,6
34,108,19
34,109,5
34,110,6
34,111,43
34,112,15
34,113,16
34,114,8
34,115,14
34,116,10
34,117,15
34,118,9
34,119,10
34,120,16
34,121,7
34,122,16
34,123,38
34,124,9
34,125,16
34,126,8
34,127,16
34,128,8
34,129,16
34,130,8
34,131,16
34,132,8
34,133,9
34,134,16
34,135,7
34,136,18
34,137,7
34,138,7
34,139,48
34,140,8
34,141,9
34,142,15
34,143,9
34,144,7
34,145,9
34,146,8
34,147,17
34,148,8
34,149,16
34,150,8
34,151,15
34,152,8
34,153,16
34,154,9
34,155,15
34,156,8
34,157,16
34,158,8
34,159,16
34,160,8
34,161,15
34,162,9
34,163,15
34,164,9
34,165,16
34,166,8
34,167,16
34,168,8
34,169,15
34,170,9
34,171,16
34,172,8
34,173,16
34,174,8
34,175,15
34,176,9
34,177,38
34,178,11
34,179,16
34,180,5
34,181,19
34,182,7
34,183,16
34,184,9
34,185,7
34,186,6
34,187,11
34,188,6
34,189,9
34,190,24
34,191,9
34,192,3
34,193,12
34,194,8
34,195,16
34,196,8
34,197,16
34,198,8
34,199,18
34,200,8
34,201,14
34,202,10
34,203,15
34,204,7
34,205,16
34,206,8
34,207,15
34,208,11
34,209,14
34,210,8
34,211,16
34,212,7
34,213,15
34,214,10
34,215,6
34,216,8
34,217,10
34,218,16
34,219,8
34,220,16
34,221,9
34,222,16
34,223,7
34,224,14
34,225,11
34,226,15
34,227,7
34,228,17
34,229,9
34,230,15
34,231,8
34,232,17
34,233,7
34,234,15
34,235,10
34,236,13
34,237,11
34,238,16
34,239,9
34,240,12
34,241,7
34,242,19
34,243,9
34,244,13
34,245,9
34,246,9
34,247,10
34,248,8
34,249,14
34,250,8
34,251,14
34,252,9
34,253,31
34,254,8
34,255,11
34,256,13
34,257,11
34,258,13
34,259,11
34,260,14
34,261,9
34,262,15
34,263,10
34,264,15
34,265,11
34,266,11
34,267,11
34,268,15
34,269,8
34,270,7
34,271,7
34,272,11
34,273,13
34,274,12
34,275,13
34,276,11
34,277,13
34,278,10
34,279,14
34,280,10
34,281,14
34,282,10
34,283,15
34,284,9
34,285,15
34,286,8
34,287,16
34,288,8
34,289,16
34,290,10
34,291,13
34,292,9
34,293,16
34,294,8
34,295,16
34,296,8
34,297,16
34,298,8
34,299,14
34,300,12
34,301,14
34,302,11
34,303,13
34,304,7
34,305,17
34,306,11
34,307,11
34,308,13
34,309,13
34,310,9
34,311,13
34,312,11
34,313,13
34,314,10
34,315,14
34,316,10
34,317,16
34,318,9
34,319,15
34,320,9
34,321,15
34,322,8
34,323,6
34,324,8
34,325,11
34,326,13
34,327,12
34,328,14
34,329,8
34,330,14
34,331,11
34,332,14
34,333,9
34,334,15
34,335,11
34,336,17
34,337,7
