Y,T,PV,Wind_Onshore,Wind_Offshore
15,1,0.026250000000000002,0.19251000000000001,0.28185
15,2,0.02128,0.417372,0.7458120000000001
15,3,0.0005384615384615384,0.25796153846153846,0.3914923076923078
15,4,0.008846153846153847,0.36133076923076923,0.7025230769230769
15,5,0.0,0.18689999999999998,0.4683125
15,6,0.024733333333333333,0.15652,0.3865133333333334
15,7,0.0,0.2743,0.4682777777777777
15,8,0.009375,0.39533749999999995,0.68256875
15,9,0.0,0.3106,0.3233375
15,10,0.025812500000000002,0.29601875,0.17761875000000002
15,11,0.0,0.30723750000000005,0.30992500000000006
15,12,0.054285714285714284,0.14792857142857144,0.27040000000000003
15,13,0.0,0.07337,0.0917
15,14,0.03844444444444445,0.2122888888888889,0.29122222222222227
15,15,0.005545454545454545,0.3741727272727273,0.6046545454545454
15,16,0.001,0.72745,0.8490125000000001
15,17,0.0,0.5855142857142857,0.7095428571428571
15,18,0.011423076923076925,0.2687807692307692,0.2808807692307692
15,19,0.018000000000000002,0.37640625,0.5735124999999999
15,20,0.0,0.2973142857142857,0.4958
15,21,0.010937500000000001,0.694175,0.8818875000000002
15,22,0.0,0.6378222222222222,0.9514777777777778
15,23,0.0295625,0.7671375000000001,0.9389124999999998
15,24,0.0,0.6070375,0.9057000000000001
15,25,0.029933333333333333,0.3571466666666667,0.7371066666666667
15,26,0.0,0.1632111111111111,0.3600333333333333
15,27,0.02525,0.15208124999999997,0.18783125
15,28,0.0535625,0.24963125000000003,0.38148125
15,29,0.00325,0.5025000000000001,0.601625
15,30,0.0018,0.29802000000000006,0.5288900000000001
15,31,0.08733333333333333,0.3015333333333334,0.299375
15,32,0.0,0.56796,0.5365399999999999
15,33,0.013437500000000002,0.6829,0.8391937500000001
15,34,0.0,0.430725,0.5973499999999998
15,35,0.05307142857142857,0.4977642857142857,0.4330214285714286
15,36,0.0,0.56383,0.5408799999999999
15,37,0.0273125,0.48915000000000003,0.43649999999999994
15,38,0.0,0.674775,0.5248999999999999
15,39,0.033133333333333334,0.5969933333333334,0.5362600000000001
15,40,0.0,0.5277777777777778,0.45112222222222226
15,41,0.062875,0.5480750000000001,0.4543
15,42,0.05199999999999999,0.78963,0.8351450000000001
15,43,0.0,0.50658,0.5333899999999999
15,44,0.0280625,0.17693125,0.15747499999999998
15,45,0.0,0.4011,0.4421799999999999
15,46,0.02348387096774194,0.7135096774193549,0.8969612903225807
15,47,0.1222,0.44588,0.8295999999999999
15,48,0.01,0.8218571428571428,0.7876714285714286
15,49,0.016794117647058824,0.8989235294117648,0.9520941176470591
15,50,0.20475,0.7653125,0.9161375
15,51,0.01675,0.38185,0.72725
15,52,0.0,0.2791166666666667,0.402375
15,53,0.021125,0.7819375,0.81165
15,54,0.0049,0.8481500000000001,0.87913
15,55,0.11333333333333333,0.7198083333333334,0.774075
15,56,0.048519999999999994,0.36624,0.44855599999999995
15,57,0.0,0.6985,0.6844777777777777
15,58,0.01633333333333333,0.71604,0.9240999999999998
15,59,0.0,0.4625222222222222,0.6799333333333334
15,60,0.08585714285714284,0.2159785714285714,0.18207857142857137
15,61,0.0,0.286925,0.48845000000000005
15,62,0.0,0.48041666666666666,0.8190333333333334
15,63,0.021375,0.8650875,0.8709437500000001
15,64,0.0,0.84805,0.7486625
15,65,0.05686666666666666,0.6930866666666665,0.53198
15,66,0.0,0.5701555555555555,0.33353333333333335
