Y,T,value
39,1,0.5968918714642858
39,2,0.5197967755
39,3,0.7348573725454546
39,4,0.6472811734615385
39,5,0.55364938925
39,6,0.6654005193749999
39,7,0.8339100653076923
39,8,0.5767944720000001
39,9,0.8566464723999998
39,10,0.6027716338888889
39,11,0.8664651820714285
39,12,0.6576549519999999
39,13,0.8734983259090909
39,14,0.62134436
39,15,0.8429969227499999
39,16,0.6452690584999999
39,17,0.7427745978260869
39,18,0.8841221912666665
39,19,0.6296182325555556
39,20,0.8943154790666668
39,21,0.6326911775555555
39,22,0.9063714917142857
39,23,0.6629118183999999
39,24,0.8918216495333333
39,25,0.7325051379069767
39,26,0.7090283406428572
39,27,0.9326034095714285
39,28,0.6843465719
39,29,0.9167744495625001
39,30,0.6623569573749999
39,31,0.8436461066206897
39,32,0.9065959136363635
39,33,0.61228723925
39,34,0.8593993013333334
39,35,0.5943821522000001
39,36,0.7243687961666666
39,37,0.6328621342000001
39,38,0.6353371889285714
39,39,0.813387104625
39,40,0.568537840375
39,41,0.8570343302857143
39,42,0.5945687086
39,43,0.8356842003333331
39,44,0.5994059256666666
39,45,0.8489726575333333
39,46,0.6071759035555556
39,47,0.835690244857143
39,48,0.597018944076923
39,49,0.7647818700000001
39,50,0.6440619290909092
39,51,0.8375356604666667
39,52,0.5978651792222223
39,53,0.823483027
39,54,0.7900841281818183
39,55,0.6369170114
39,56,0.8522934895384615
39,57,0.5925056895555555
39,58,0.80254351375
39,59,0.5744129243
39,60,0.7633722177692307
39,61,0.559740884090909
39,62,0.7088534155
39,63,0.661162131
39,64,0.8574657819333331
39,65,0.6058467161111111
39,66,0.8517694008125002
39,67,0.6437830561000001
39,68,0.8675671476923076
39,69,0.6347127394444445
39,70,0.8706606404666666
39,71,0.6308085179999999
39,72,0.8689393212142857
39,73,0.6244206172500001
39,74,0.8004878090909091
39,75,0.6174459082999999
39,76,0.7273378852000001
39,77,0.6191922300000001
39,78,0.8792640316666667
39,79,0.6758688337
39,80,0.8840630280714284
39,81,0.622995800888889
39,82,0.7978032743281247
39,83,0.5880373114545454
39,84,0.750137513
39,85,0.7676507355000001
39,86,0.56329615025
39,87,0.6997101371428572
39,88,0.6354880276666667
39,89,0.8173814788749999
39,90,0.7365627261578945
39,91,0.8350835015000001
39,92,0.7466362715882352
39,93,0.8630280382857143
39,94,0.755199312
39,95,0.8697072518571429
39,96,0.7448267461333334
39,97,0.8631894093333334
39,98,0.70334224436
39,99,0.5866482887777779
39,100,0.7017363709565217
39,101,0.8630565439375
39,102,0.5977089143749998
39,103,0.8305005289999998
39,104,0.592131455
39,105,0.8514316281250002
39,106,0.6092821425
39,107,0.7984002405384615
39,108,0.611076065
39,109,0.7002914943750002
39,110,0.6954356471176472
39,111,0.8700973995714286
39,112,0.871232124142857
39,113,0.6392297337499999
39,114,0.8754413200000001
39,115,0.889549476125
39,116,0.6288681603333334
39,117,0.8716363752666668
39,118,0.6340566934444445
39,119,0.8494940754444443
39,120,0.7363313321666667
39,121,0.7257364489999999
39,122,0.7334991001428571
39,123,0.5540725070000001
39,124,0.6787960381428572
39,125,0.6458253198125
39,126,0.8063948456250001
39,127,0.585609193375
39,128,0.828911433875
39,129,0.5895975576250001
39,130,0.8098406897777778
39,131,0.703951021
39,132,0.8026175593
39,133,0.6961768302142858
39,134,0.8302759879
39,135,0.67402995475
39,136,0.7435907297142857
39,137,0.6419379266875
39,138,0.6949322049999999
39,139,0.6609246615555555
39,140,0.8113825046666667
39,141,0.8455684841666665
39,142,0.6183594575
39,143,0.801863160125
39,144,0.8281153408571428
39,145,0.6014146658888888
39,146,0.803959172
39,147,0.7080812425263158
39,148,0.7973788687142856
39,149,0.6551467051764707
39,150,0.6607585894285715
39,151,0.6857274738
39,152,0.6036615946538462
39,153,0.5659248909117648
39,154,0.6712664680000001
39,155,0.6059569830666667
39,156,0.7716376576
39,157,0.6689187146428572
39,158,0.7757074544545454
39,159,0.6573388468
39,160,0.7696509281249999
39,161,0.7653466678
39,162,0.6045158189
39,163,0.7487758436666666
39,164,0.5996677029444444
39,165,0.582821877764706
39,166,0.6587748821249999
39,167,0.5985908901333334
39,168,0.776149149
39,169,0.750562554
39,170,0.5496441966250001
39,171,0.7180070732777777
39,172,0.5315094398333333
39,173,0.7326371878823529
39,174,0.5993903260000001
39,175,0.789563099
39,176,0.6736662712777779
39,177,0.7754078918333334
39,178,0.608860742079365
39,179,0.7653838510666666
39,180,0.6681378703714286
39,181,0.7543561881249999
39,182,0.6411037118749999
39,183,0.766780459625
39,184,0.64801423225
39,185,0.781339552
39,186,0.7203659694285715
39,187,0.627858029826087
39,188,0.539449947
39,189,0.6579632657000001
39,190,0.5604978044166667
39,191,0.76574286
39,192,0.6505036541250001
39,193,0.7562169440000001
39,194,0.6505150382352942
39,195,0.7463986919999999
39,196,0.6447991793888889
39,197,0.7514344328333333
39,198,0.6219131646875
39,199,0.7598302721250001
39,200,0.6072098280625001
39,201,0.6525314935
39,202,0.5573535916
39,203,0.6330883464285714
39,204,0.5910892874375
39,205,0.77186909
39,206,0.6728531589473683
39,207,0.79119146075
39,208,0.6621611967142857
39,209,0.7820602407777778
39,210,0.6601279534705882
39,211,0.7653860948750001
39,212,0.6123160880625
39,213,0.6749975958333333
39,214,0.575901529
39,215,0.6350546526666667
39,216,0.5428598904375
39,217,0.6576615274444445
