Y,T,PV,Wind_Onshore,Wind_Offshore
26,1,0.00011111111111111112,0.4623777777777777,0.45616666666666666
26,2,0.01580555555555556,0.788588888888889,0.8720833333333332
26,3,0.0017692307692307693,0.5343153846153845,0.7206692307692306
26,4,0.03646153846153846,0.735,0.7124153846153847
26,5,0.0,0.8931125,0.9121125000000001
26,6,0.0545,0.7604375,0.8850750000000001
26,7,0.0019000000000000002,0.6303000000000001,0.556585
26,8,0.00975,0.7597916666666668,0.7975833333333332
26,9,0.01657142857142857,0.5862642857142858,0.5921785714285716
26,10,0.0125,0.8764099999999999,0.86174
26,11,0.0,0.9156375000000001,0.963125
26,12,0.013933333333333334,0.6155466666666667,0.9638933333333333
26,13,0.0,0.6863333333333335,0.9489666666666667
26,14,0.033933333333333336,0.8612866666666668,0.9302866666666666
26,15,0.013444444444444443,0.6504444444444444,0.8169111111111111
26,16,0.002388888888888889,0.8864944444444443,0.9489999999999998
26,17,0.1484,0.65086,0.7655000000000001
26,18,0.002,0.5330631578947368,0.5551157894736842
26,19,0.012416666666666668,0.8923916666666666,0.9274166666666667
26,20,0.0,0.8962222222222223,0.8522111111111111
26,21,0.03786666666666667,0.7820400000000001,0.8592399999999999
26,22,0.0,0.5618777777777778,0.7621333333333334
26,23,0.10675000000000001,0.241475,0.41081249999999997
26,24,0.003125,0.12456249999999999,0.1810375
26,25,0.0,0.24212499999999998,0.20450000000000002
26,26,0.030249999999999996,0.40114999999999995,0.4846875000000001
26,27,0.023,0.5254153846153845,0.4932641025641026
26,28,0.016133333333333333,0.6693999999999999,0.7575666666666668
26,29,0.0003846153846153846,0.4778538461538462,0.6760384615384615
26,30,0.03308333333333333,0.7388916666666666,0.86265
26,31,0.0,0.56549,0.8212300000000001
26,32,0.04775,0.3343375,0.46729999999999994
26,33,0.0006666666666666666,0.8155,0.7123666666666667
26,34,0.0,0.9186399999999999,0.92226
26,35,0.027733333333333336,0.8293866666666666,0.9130599999999999
26,36,0.0,0.7414999999999999,0.9015555555555554
26,37,0.12222222222222223,0.4673888888888889,0.7403777777777778
26,38,0.0,0.24123333333333333,0.45976666666666666
26,39,0.0,0.1292111111111111,0.25235555555555556
26,40,0.04446666666666667,0.18789999999999998,0.19884000000000004
26,41,0.0035454545454545456,0.32726363636363637,0.49243636363636367
26,42,0.24283333333333335,0.36178333333333335,0.54955
26,43,0.0045000000000000005,0.3627888888888888,0.7554722222222222
26,44,0.03145454545454545,0.22737727272727276,0.4938181818181819
26,45,0.0496875,0.24383750000000004,0.3868125
26,46,0.0,0.1695125,0.35086249999999997
26,47,0.08299999999999999,0.22844,0.24412000000000003
26,48,0.0,0.3333777777777778,0.48416666666666663
26,49,0.048133333333333334,0.32664000000000004,0.5391199999999999
26,50,0.0,0.4157222222222222,0.6516444444444445
26,51,0.047142857142857146,0.4220428571428571,0.6558071428571429
26,52,0.0,0.25395,0.3561700000000001
26,53,0.0426875,0.20276249999999998,0.22288125000000003
26,54,0.0010999999999999998,0.29463,0.24285
26,55,0.03179166666666667,0.5065458333333334,0.4268999999999999
26,56,0.055769230769230765,0.5227307692307692,0.6421923076923076
26,57,0.0,0.30178888888888894,0.5934555555555555
26,58,0.054733333333333335,0.3128133333333334,0.43227999999999994
26,59,0.0,0.22542222222222222,0.3655666666666667
26,60,0.08326666666666666,0.27165333333333336,0.31316
26,61,0.0,0.21284444444444445,0.27037777777777783
26,62,0.050875000000000004,0.31803125000000004,0.1342625
26,63,0.0,0.355125,0.2830375
