Y,T,Weights
13,1,58
13,2,13
13,3,8
13,4,14
13,5,10
13,6,14
13,7,10
13,8,14
13,9,10
13,10,14
13,11,15
13,12,12
13,13,9
13,14,13
13,15,11
13,16,22
13,17,16
13,18,8
13,19,15
13,20,9
13,21,15
13,22,9
13,23,15
13,24,9
13,25,16
13,26,22
13,27,34
13,28,16
13,29,8
13,30,15
13,31,9
13,32,15
13,33,9
13,34,15
13,35,11
13,36,13
13,37,49
13,38,8
13,39,16
13,40,8
13,41,14
13,42,10
13,43,16
13,44,8
13,45,16
13,46,8
13,47,15
13,48,57
13,49,16
13,50,8
13,51,6
13,52,8
13,53,10
13,54,10
13,55,5
13,56,9
13,57,13
13,58,18
13,59,65
13,60,10
13,61,14
13,62,16
13,63,8
13,64,15
13,65,9
13,66,15
13,67,9
13,68,13
13,69,42
13,70,14
13,71,35
13,72,6
13,73,10
13,74,14
13,75,12
13,76,37
13,77,41
13,78,8
13,79,8
13,80,16
13,81,8
13,82,10
13,83,14
13,84,14
13,85,12
13,86,6
13,87,8
13,88,8
13,89,14
13,90,4
13,91,9
13,92,6
13,93,6
13,94,10
13,95,8
13,96,15
13,97,16
13,98,8
13,99,15
13,100,9
13,101,15
13,102,11
13,103,13
13,104,11
13,105,13
13,106,16
13,107,8
13,108,8
13,109,8
13,110,17
13,111,16
13,112,10
13,113,7
13,114,5
13,115,10
13,116,14
13,117,10
13,118,24
13,119,10
13,120,4
13,121,43
13,122,15
13,123,10
13,124,6
13,125,8
13,126,16
13,127,11
13,128,5
13,129,16
13,130,9
13,131,15
13,132,14
13,133,15
13,134,43
13,135,8
13,136,7
13,137,11
13,138,7
13,139,17
13,140,7
13,141,15
13,142,10
13,143,5
13,144,11
13,145,8
13,146,15
13,147,15
13,148,10
13,149,7
13,150,16
13,151,8
13,152,14
13,153,28
13,154,18
13,155,27
13,156,8
13,157,18
13,158,8
13,159,15
13,160,9
13,161,15
13,162,8
13,163,16
13,164,9
13,165,13
13,166,26
13,167,13
13,168,11
13,169,8
13,170,15
13,171,9
13,172,15
13,173,8
13,174,17
13,175,8
13,176,17
13,177,7
13,178,16
13,179,8
13,180,6
13,181,10
13,182,14
13,183,10
13,184,9
13,185,6
13,186,8
13,187,8
13,188,23
13,189,19
13,190,7
13,191,7
13,192,7
13,193,10
13,194,14
13,195,10
13,196,16
13,197,7
13,198,7
13,199,10
13,200,8
13,201,15
13,202,9
13,203,15
13,204,10
13,205,13
13,206,10
13,207,17
13,208,6
13,209,17
13,210,9
13,211,4
13,212,11
13,213,6
13,214,16
13,215,12
13,216,12
13,217,26
13,218,8
13,219,16
13,220,8
13,221,6
13,222,10
13,223,8
13,224,14
13,225,11
13,226,15
13,227,8
13,228,16
13,229,8
13,230,16
13,231,9
13,232,15
13,233,10
13,234,4
13,235,8
13,236,15
13,237,9
13,238,10
13,239,16
13,240,6
13,241,4
13,242,14
13,243,8
13,244,5
13,245,9
13,246,10
13,247,14
13,248,11
13,249,15
13,250,9
13,251,13
13,252,11
13,253,15
13,254,8
13,255,16
13,256,9
13,257,13
13,258,11
13,259,13
13,260,10
13,261,16
13,262,8
13,263,16
13,264,9
13,265,15
13,266,8
13,267,14
13,268,10
13,269,14
13,270,10
13,271,16
13,272,9
13,273,15
13,274,10
13,275,14
13,276,9
13,277,15
13,278,9
13,279,14
13,280,12
13,281,12
13,282,10
13,283,14
13,284,10
13,285,15
13,286,8
13,287,16
13,288,9
13,289,14
13,290,8
13,291,16
13,292,10
13,293,15
13,294,9
13,295,13
13,296,11
13,297,13
13,298,11
13,299,15
13,300,8
13,301,16
13,302,8
13,303,15
13,304,11
13,305,14
13,306,9
13,307,13
13,308,10
13,309,14
13,310,11
13,311,13
13,312,11
13,313,15
13,314,9
13,315,13
13,316,11
13,317,15
13,318,9
13,319,15
13,320,9
13,321,15
13,322,9
13,323,15
13,324,9
13,325,13
13,326,12
13,327,12
13,328,10
13,329,14
13,330,10
13,331,15
13,332,9
13,333,15
13,334,9
13,335,14
13,336,10
13,337,14
13,338,10
13,339,14
13,340,12
13,341,12
13,342,17
13,343,7
13,344,12
13,345,14
13,346,10
13,347,36
13,348,10
13,349,16
13,350,9
13,351,13
13,352,11
13,353,13
13,354,10
13,355,14
13,356,10
13,357,15
13,358,10
13,359,15
13,360,8
13,361,14
13,362,11
13,363,15
13,364,9
13,365,15
13,366,7
13,367,17
13,368,9
13,369,15
13,370,8
13,371,15
13,372,9
13,373,16
13,374,9
13,375,15
13,376,9
13,377,15
13,378,8
13,379,6
13,380,10
13,381,8
13,382,15
13,383,10
13,384,14
13,385,10
13,386,15
13,387,10
13,388,7
13,389,7
13,390,8
13,391,16
13,392,9
13,393,15
13,394,10
13,395,13
13,396,10
13,397,5
13,398,9
13,399,10
13,400,15
13,401,9
13,402,15
13,403,8
13,404,16
13,405,9
13,406,15
13,407,9
13,408,15
13,409,8
13,410,5
13,411,9
13,412,11
13,413,15
13,414,8
13,415,16
13,416,8
13,417,15
13,418,9
13,419,16
13,420,8
13,421,16
13,422,8
13,423,18
13,424,6
13,425,14
13,426,12
13,427,14
13,428,8
13,429,17
13,430,7
13,431,16
13,432,7
13,433,18
13,434,7
13,435,15
13,436,14
13,437,11
13,438,8
13,439,16
13,440,9
13,441,15
13,442,8
13,443,15
13,444,9
13,445,17
13,446,8
13,447,15
13,448,8
13,449,15
13,450,8
13,451,16
13,452,8
13,453,17
13,454,7
13,455,5
13,456,6
13,457,5
13,458,9
13,459,30
13,460,7
13,461,27
13,462,9
13,463,14
